Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Espressif,ESP-MCU85063,8051,72,512,16,1.0,"USB, SPI",4.0,1.371,68,3.3,BGA,2016,Wearable
Espressif,ESP-MCU85064,ARM Cortex-M7,240,2048,2,0.5,"USB, I2C, Ethernet",3.47,0.258,92,1.8,LQFP,2009,Industrial
Silicon Labs,SIL-MCU85065,ARM Cortex-M3,120,1024,32,0.0,"CAN, PWM",9.89,1.352,93,3.3,DIP,2016,Automotive
Espressif,ESP-MCU85066,ARM Cortex-M3,240,128,256,4.0,"Ethernet, UART",7.1,0.671,97,1.8,QFN,2010,Industrial
Texas Instruments,TEX-MCU85067,ARM Cortex-M4,200,256,1,1.0,"CAN, I2C, USB",4.83,0.515,10,1.8,BGA,2018,Industrial
Texas Instruments,TEX-MCU85068,ARM Cortex-M0,32,512,2,4.0,"SPI, Ethernet",4.98,1.381,9,2.5,SOIC,2011,Wearable
Espressif,ESP-MCU85069,MIPS32,16,32,256,0.0,"USB, SPI, PWM, I2C, Ethernet",9.81,0.24,65,1.8,DIP,2011,Automotive
Renesas,REN-MCU85070,8051,480,1024,32,0.0,"UART, PWM, Ethernet, CAN, SPI",11.75,0.86,65,2.5,QFN,2010,IoT
Nordic Semiconductor,NOR-MCU85071,MIPS32,200,16,128,4.0,"Ethernet, USB",4.52,0.148,36,3.3,TSSOP,2008,Medical
NXP,NXP-MCU85072,ARM Cortex-M7,72,256,2,4.0,"USB, CAN, PWM",6.32,0.299,25,2.5,QFN,2014,Wearable
STMicroelectronics,STM-MCU85073,MIPS32,72,512,128,0.5,"I2C, UART, Ethernet, USB, PWM",11.82,0.672,46,1.8,BGA,2023,Automotive
Analog Devices,ANA-MCU85074,8051,240,1024,4,0.0,"USB, CAN",2.11,0.855,57,5.0,LQFP,2010,Medical
Texas Instruments,TEX-MCU85075,8051,48,32,4,8.0,"Ethernet, USB, I2C, PWM, SPI",3.98,1.447,64,2.5,DIP,2009,Consumer
Texas Instruments,TEX-MCU85076,ARM Cortex-M4,168,2048,16,0.0,"USB, UART, I2C",11.6,0.129,61,5.0,QFN,2022,Industrial
Microchip,MIC-MCU85077,ARM Cortex-M3,16,16,128,2.0,"PWM, UART, Ethernet, USB, SPI",8.57,0.885,65,2.5,BGA,2023,Industrial
Microchip,MIC-MCU85078,ARM Cortex-M0,72,256,128,4.0,"Ethernet, SPI",6.85,1.124,45,3.3,BGA,2018,Wearable
Texas Instruments,TEX-MCU85079,RISC-V,72,1024,32,0.5,"PWM, SPI, CAN",2.43,0.721,58,2.5,TSSOP,2024,Industrial
Espressif,ESP-MCU85080,ARM Cortex-M7,48,64,2,8.0,"PWM, USB, I2C, CAN, SPI",4.77,0.405,74,3.3,LQFP,2010,Medical
STMicroelectronics,STM-MCU85081,AVR 8-bit,72,16,16,2.0,"I2C, PWM, UART",3.73,1.23,94,3.3,LQFP,2015,Consumer
Silicon Labs,SIL-MCU85082,8051,32,32,8,0.5,"UART, I2C, SPI, Ethernet",6.58,0.432,14,3.3,SOIC,2022,Industrial
Analog Devices,ANA-MCU85083,ARM Cortex-M3,32,2048,512,2.0,"PWM, USB, CAN",7.43,1.11,61,1.8,BGA,2020,Wearable
Microchip,MIC-MCU85084,ARM Cortex-M4,120,16,64,1.0,"USB, Ethernet, PWM, I2C",2.34,0.06,43,2.5,SOIC,2008,Automotive
Nordic Semiconductor,NOR-MCU85085,ARM Cortex-M3,240,256,256,0.0,"PWM, Ethernet, USB, I2C",6.32,1.005,22,3.3,TSSOP,2018,IoT
NXP,NXP-MCU85086,MIPS32,168,256,16,2.0,"CAN, Ethernet, UART, SPI",10.16,0.252,38,3.3,BGA,2012,Wearable
STMicroelectronics,STM-MCU85087,MIPS32,32,1024,128,8.0,"SPI, PWM, Ethernet, USB",3.53,0.012,53,2.5,TSSOP,2011,Consumer
Microchip,MIC-MCU85088,8051,32,512,8,4.0,"PWM, UART",4.88,0.854,6,3.3,QFN,2011,Wearable
Nordic Semiconductor,NOR-MCU85089,ARM Cortex-M4,16,512,1,4.0,"USB, SPI, Ethernet",2.39,0.15,14,5.0,TSSOP,2016,Automotive
Analog Devices,ANA-MCU85090,ARM Cortex-M0,8,64,512,0.5,"UART, USB, I2C, PWM, CAN",4.41,1.145,87,1.8,BGA,2013,Consumer
Nordic Semiconductor,NOR-MCU85091,ARM Cortex-M7,240,1024,8,1.0,"USB, SPI",4.46,0.971,42,5.0,QFN,2011,Automotive
NXP,NXP-MCU85092,8051,168,2048,16,1.0,"CAN, I2C",9.13,0.328,63,5.0,QFN,2005,IoT
Microchip,MIC-MCU85093,8051,240,1024,4,2.0,"USB, I2C, PWM",10.61,0.573,9,3.3,TSSOP,2009,Medical
Microchip,MIC-MCU85094,8051,168,128,512,4.0,"I2C, SPI",2.98,0.364,75,1.8,BGA,2021,Industrial
Espressif,ESP-MCU85095,RISC-V,32,32,1,8.0,"Ethernet, SPI",3.14,0.258,62,5.0,SOIC,2015,Consumer
Renesas,REN-MCU85096,ARM Cortex-M3,168,2048,4,2.0,"Ethernet, PWM, I2C, CAN",11.69,0.913,14,1.8,SOIC,2006,IoT
Renesas,REN-MCU85097,MIPS32,200,32,128,2.0,"CAN, UART",6.36,0.842,81,5.0,LQFP,2022,Wearable
Microchip,MIC-MCU85098,MIPS32,8,32,512,2.0,"UART, Ethernet, PWM",1.72,1.163,61,2.5,TSSOP,2020,Medical
Nordic Semiconductor,NOR-MCU85099,ARM Cortex-M3,8,2048,8,4.0,"PWM, UART, Ethernet",5.64,0.304,42,5.0,DIP,2008,Automotive
Espressif,ESP-MCU85100,ARM Cortex-M7,16,32,128,4.0,"CAN, I2C, UART, USB",3.9,1.331,69,2.5,QFN,2007,Industrial
Texas Instruments,TEX-MCU85101,ARM Cortex-M0,48,2048,64,8.0,"I2C, PWM, USB, SPI",6.95,0.224,16,5.0,DIP,2010,Wearable
Microchip,MIC-MCU85102,ARM Cortex-M3,8,512,2,2.0,"Ethernet, CAN, PWM, SPI, USB",6.89,1.282,55,1.8,SOIC,2024,Industrial
NXP,NXP-MCU85103,AVR 8-bit,240,32,32,0.0,"Ethernet, I2C",1.21,0.019,66,5.0,QFN,2007,Medical
Infineon,INF-MCU85104,ARM Cortex-M7,200,512,256,8.0,"Ethernet, USB",5.09,0.313,50,1.8,QFN,2010,IoT
STMicroelectronics,STM-MCU85105,ARM Cortex-M0,168,2048,256,0.5,"USB, Ethernet, UART, PWM, SPI",2.89,0.551,80,1.8,LQFP,2007,Industrial
Nordic Semiconductor,NOR-MCU85106,ARM Cortex-M7,48,16,1,2.0,"UART, PWM",11.2,0.334,67,2.5,QFN,2022,Medical
Infineon,INF-MCU85107,ARM Cortex-M4,48,2048,64,0.0,"Ethernet, PWM, SPI, CAN",2.48,0.22,83,5.0,DIP,2006,Wearable
Infineon,INF-MCU85108,AVR 8-bit,480,32,32,4.0,"Ethernet, UART",2.28,0.529,30,5.0,QFN,2018,Automotive
STMicroelectronics,STM-MCU85109,ARM Cortex-M7,72,2048,8,1.0,"Ethernet, SPI, USB, UART",0.62,1.462,64,3.3,SOIC,2005,Wearable
Texas Instruments,TEX-MCU85110,ARM Cortex-M4,8,128,128,4.0,"PWM, SPI, UART, Ethernet, I2C",4.77,0.983,59,1.8,BGA,2019,Consumer
STMicroelectronics,STM-MCU85111,ARM Cortex-M7,200,1024,512,2.0,"USB, I2C",2.99,0.174,26,2.5,LQFP,2006,Automotive
Infineon,INF-MCU85112,AVR 8-bit,480,256,8,8.0,"Ethernet, CAN",10.26,0.431,17,2.5,SOIC,2023,Consumer
Renesas,REN-MCU85113,RISC-V,200,256,8,8.0,"SPI, Ethernet",6.07,1.426,97,3.3,SOIC,2006,Medical
NXP,NXP-MCU85114,MIPS32,480,1024,4,0.0,"PWM, USB",8.49,0.098,85,1.8,BGA,2014,IoT
NXP,NXP-MCU85115,MIPS32,240,64,2,1.0,"UART, CAN, PWM, USB",8.98,1.405,8,2.5,DIP,2018,Medical
Espressif,ESP-MCU85116,AVR 8-bit,16,1024,16,0.0,"USB, I2C, CAN, SPI, UART",9.56,0.707,35,2.5,QFN,2021,IoT
Microchip,MIC-MCU85117,ARM Cortex-M7,480,16,8,1.0,"Ethernet, UART, USB, SPI",10.24,1.302,56,1.8,SOIC,2014,IoT
Nordic Semiconductor,NOR-MCU85118,ARM Cortex-M0,240,512,128,1.0,"Ethernet, UART, SPI, USB, PWM",8.5,0.18,22,1.8,SOIC,2014,Industrial
Nordic Semiconductor,NOR-MCU85119,RISC-V,168,64,8,4.0,"Ethernet, PWM, SPI",5.57,0.631,66,2.5,DIP,2020,Automotive
Silicon Labs,SIL-MCU85120,RISC-V,16,256,32,2.0,"Ethernet, PWM",6.92,1.308,65,3.3,TSSOP,2015,Consumer
Renesas,REN-MCU85121,ARM Cortex-M4,32,32,2,8.0,"CAN, PWM, Ethernet",6.55,0.588,45,3.3,DIP,2023,IoT
Renesas,REN-MCU85122,ARM Cortex-M3,72,128,256,0.5,"CAN, USB",8.24,1.446,44,1.8,LQFP,2012,Industrial
Analog Devices,ANA-MCU85123,ARM Cortex-M4,120,64,2,4.0,"UART, SPI, I2C, PWM, USB",8.02,1.28,68,5.0,TSSOP,2023,IoT
Infineon,INF-MCU85124,ARM Cortex-M4,480,64,4,0.0,"USB, Ethernet, I2C, UART, CAN",4.77,0.677,62,2.5,LQFP,2024,Automotive
STMicroelectronics,STM-MCU85125,ARM Cortex-M4,120,1024,32,4.0,"SPI, PWM",6.8,0.624,61,2.5,DIP,2024,IoT
Renesas,REN-MCU85126,8051,8,256,128,0.0,"SPI, USB",5.1,0.566,95,5.0,QFN,2006,Industrial
Analog Devices,ANA-MCU85127,8051,120,16,4,0.5,"USB, I2C, PWM, Ethernet",2.69,1.106,67,5.0,LQFP,2010,Wearable
Nordic Semiconductor,NOR-MCU85128,ARM Cortex-M7,72,16,4,4.0,"Ethernet, SPI, CAN, PWM",1.84,1.05,74,3.3,LQFP,2009,Automotive
NXP,NXP-MCU85129,ARM Cortex-M3,240,512,128,0.0,"I2C, Ethernet, USB, SPI, PWM",1.32,0.272,64,3.3,SOIC,2022,IoT
Nordic Semiconductor,NOR-MCU85130,ARM Cortex-M0,480,2048,4,8.0,"SPI, I2C",9.36,1.448,18,1.8,BGA,2020,Automotive
Analog Devices,ANA-MCU85131,8051,480,64,1,4.0,"USB, SPI, UART, Ethernet",7.25,0.653,84,5.0,SOIC,2023,Automotive
Silicon Labs,SIL-MCU85132,ARM Cortex-M4,200,256,4,1.0,"I2C, PWM, Ethernet, CAN, UART",11.45,0.525,20,2.5,BGA,2009,Medical
Silicon Labs,SIL-MCU85133,ARM Cortex-M7,480,16,4,8.0,"USB, I2C",12.0,0.054,11,3.3,QFN,2019,Automotive
Nordic Semiconductor,NOR-MCU85134,ARM Cortex-M0,480,64,32,4.0,"I2C, SPI, UART, USB, Ethernet",2.64,1.135,17,3.3,TSSOP,2012,Consumer
STMicroelectronics,STM-MCU85135,AVR 8-bit,32,256,2,1.0,"Ethernet, UART, PWM, USB",1.15,0.955,84,1.8,DIP,2024,IoT
Silicon Labs,SIL-MCU85136,AVR 8-bit,72,64,4,8.0,"UART, SPI, CAN, Ethernet",7.61,0.977,25,3.3,DIP,2005,Automotive
Renesas,REN-MCU85137,ARM Cortex-M4,168,256,32,0.0,"USB, SPI, Ethernet",9.65,1.229,66,5.0,LQFP,2018,Consumer
Infineon,INF-MCU85138,ARM Cortex-M3,120,512,8,0.0,"SPI, PWM, I2C, CAN, UART",10.37,0.58,40,2.5,TSSOP,2019,IoT
Analog Devices,ANA-MCU85139,ARM Cortex-M0,48,2048,1,0.0,"I2C, SPI, UART, USB",5.34,0.606,49,5.0,BGA,2017,Wearable
Infineon,INF-MCU85140,RISC-V,32,16,4,0.0,"Ethernet, USB",11.73,0.22,24,3.3,LQFP,2005,Automotive
Nordic Semiconductor,NOR-MCU85141,AVR 8-bit,200,2048,512,4.0,"USB, CAN, UART",8.68,0.821,65,5.0,QFN,2012,IoT
STMicroelectronics,STM-MCU85142,ARM Cortex-M3,72,512,128,4.0,"I2C, SPI, CAN",2.97,0.609,82,2.5,DIP,2010,Wearable
Analog Devices,ANA-MCU85143,AVR 8-bit,32,512,128,1.0,"Ethernet, UART, USB",5.33,0.377,26,1.8,LQFP,2007,Medical
Renesas,REN-MCU85144,ARM Cortex-M3,16,64,1,8.0,"CAN, UART, I2C, PWM, Ethernet",6.87,0.319,67,5.0,LQFP,2013,Consumer
STMicroelectronics,STM-MCU85145,ARM Cortex-M4,240,2048,1,0.0,"SPI, PWM, CAN, UART",10.83,1.461,64,1.8,LQFP,2020,Medical
Silicon Labs,SIL-MCU85146,8051,32,128,16,0.0,"I2C, CAN, USB, UART, SPI",6.26,0.809,72,3.3,TSSOP,2014,Medical
Analog Devices,ANA-MCU85147,RISC-V,32,64,16,0.0,"CAN, SPI, Ethernet, PWM",11.68,0.421,28,1.8,BGA,2014,Medical
Analog Devices,ANA-MCU85148,ARM Cortex-M0,32,1024,32,0.5,"SPI, CAN",5.49,1.055,55,5.0,QFN,2023,IoT
STMicroelectronics,STM-MCU85149,ARM Cortex-M3,32,128,8,8.0,"I2C, USB, SPI",1.7,0.533,52,5.0,LQFP,2015,Medical
STMicroelectronics,STM-MCU85150,ARM Cortex-M7,120,1024,64,1.0,"UART, I2C, PWM, SPI, Ethernet",11.92,0.169,70,3.3,LQFP,2017,IoT
Silicon Labs,SIL-MCU85151,RISC-V,240,128,8,4.0,"CAN, UART, PWM",5.74,0.561,74,3.3,LQFP,2015,Automotive
Analog Devices,ANA-MCU85152,RISC-V,120,512,8,0.5,"SPI, UART",11.09,0.636,71,3.3,SOIC,2017,IoT
Nordic Semiconductor,NOR-MCU85153,AVR 8-bit,200,1024,4,2.0,"CAN, UART, Ethernet, USB, PWM",8.0,0.057,92,1.8,TSSOP,2006,Automotive
Espressif,ESP-MCU85154,ARM Cortex-M7,32,64,8,1.0,"UART, I2C, USB, Ethernet",1.68,1.003,64,3.3,SOIC,2018,Wearable
STMicroelectronics,STM-MCU85155,MIPS32,8,32,4,0.0,"SPI, CAN",6.7,0.867,29,3.3,DIP,2005,IoT
NXP,NXP-MCU85156,ARM Cortex-M0,200,2048,512,0.0,"CAN, I2C, PWM, UART, SPI",1.76,1.378,95,2.5,SOIC,2023,Wearable
STMicroelectronics,STM-MCU85157,RISC-V,480,128,8,8.0,"Ethernet, UART",8.48,0.146,62,3.3,DIP,2008,IoT
Analog Devices,ANA-MCU85158,ARM Cortex-M0,48,64,128,8.0,"UART, PWM, Ethernet, CAN",9.05,1.329,96,1.8,SOIC,2012,Wearable
Espressif,ESP-MCU85159,ARM Cortex-M0,16,128,64,4.0,"Ethernet, USB, UART, PWM, SPI",2.77,0.769,62,1.8,DIP,2009,IoT
Analog Devices,ANA-MCU85160,ARM Cortex-M4,72,2048,256,0.0,"I2C, UART, SPI",8.37,0.973,23,1.8,SOIC,2022,Automotive
Nordic Semiconductor,NOR-MCU85161,ARM Cortex-M0,8,2048,64,2.0,"USB, Ethernet, PWM, SPI, I2C",5.12,1.331,47,3.3,QFN,2011,IoT
NXP,NXP-MCU85162,ARM Cortex-M0,120,16,16,2.0,"Ethernet, I2C, USB",3.07,0.63,28,5.0,TSSOP,2013,Automotive
Espressif,ESP-MCU85163,ARM Cortex-M0,48,256,16,8.0,"UART, CAN, USB, I2C",2.2,0.51,55,5.0,QFN,2014,Medical
STMicroelectronics,STM-MCU85164,MIPS32,72,128,128,0.0,"UART, SPI",3.71,0.983,70,2.5,LQFP,2015,Consumer
Silicon Labs,SIL-MCU85165,ARM Cortex-M3,32,16,256,8.0,"Ethernet, UART, CAN, USB, I2C",5.73,0.73,7,1.8,LQFP,2006,Medical
Infineon,INF-MCU85166,ARM Cortex-M3,480,512,256,0.0,"SPI, PWM",3.06,0.04,98,1.8,LQFP,2008,Consumer
Silicon Labs,SIL-MCU85167,MIPS32,200,512,64,1.0,"Ethernet, PWM, SPI, I2C, CAN",1.26,1.255,53,2.5,DIP,2010,Medical
Microchip,MIC-MCU85168,ARM Cortex-M3,120,64,32,0.0,"Ethernet, SPI",5.53,1.038,10,3.3,BGA,2016,IoT
Renesas,REN-MCU85169,8051,72,512,512,1.0,"I2C, Ethernet",8.45,0.013,77,2.5,LQFP,2016,IoT
Texas Instruments,TEX-MCU85170,AVR 8-bit,200,256,64,1.0,"USB, I2C, SPI",6.91,0.739,15,5.0,TSSOP,2011,Industrial
STMicroelectronics,STM-MCU85171,RISC-V,72,512,4,0.0,"USB, SPI, UART, Ethernet, I2C",6.18,0.74,78,2.5,SOIC,2023,Medical
Nordic Semiconductor,NOR-MCU85172,RISC-V,200,512,128,4.0,"I2C, CAN, PWM, SPI, Ethernet",11.94,1.157,9,3.3,DIP,2023,Wearable
Renesas,REN-MCU85173,ARM Cortex-M7,240,512,64,0.0,"CAN, PWM, USB, Ethernet",4.49,1.486,27,1.8,LQFP,2022,Automotive
Nordic Semiconductor,NOR-MCU85174,RISC-V,8,512,32,4.0,"UART, USB, SPI, CAN, I2C",8.87,0.534,97,5.0,TSSOP,2024,IoT
Silicon Labs,SIL-MCU85175,ARM Cortex-M4,48,16,8,8.0,"UART, CAN, Ethernet, I2C, PWM",8.92,0.345,41,3.3,LQFP,2024,Automotive
Analog Devices,ANA-MCU85176,MIPS32,72,1024,256,0.5,"Ethernet, SPI, UART, CAN",10.37,0.792,43,2.5,LQFP,2022,Industrial
Texas Instruments,TEX-MCU85177,ARM Cortex-M3,168,1024,8,0.5,"I2C, Ethernet, SPI",11.62,0.437,30,2.5,QFN,2008,Medical
Microchip,MIC-MCU85178,AVR 8-bit,120,16,4,8.0,"I2C, PWM",8.99,1.032,29,3.3,LQFP,2021,Industrial
