Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Microchip,MIC-MCU415072,RISC-V,480,256,512,8.0,"I2C, SPI",8.62,1.448,71,3.3,BGA,2015,Wearable
Nordic Semiconductor,NOR-MCU415073,RISC-V,8,512,128,0.5,"SPI, I2C",2.84,0.029,19,2.5,DIP,2024,IoT
Silicon Labs,SIL-MCU415074,ARM Cortex-M7,240,16,128,2.0,"USB, PWM, Ethernet, I2C, SPI",2.29,0.763,31,1.8,BGA,2022,Automotive
Silicon Labs,SIL-MCU415075,8051,72,16,2,0.0,"SPI, USB",11.98,0.71,31,5.0,SOIC,2012,Industrial
STMicroelectronics,STM-MCU415076,ARM Cortex-M7,120,256,4,4.0,"USB, UART, PWM, CAN",10.97,1.263,68,1.8,BGA,2024,Industrial
Renesas,REN-MCU415077,RISC-V,120,16,4,1.0,"PWM, USB",9.34,0.27,98,2.5,TSSOP,2014,Medical
NXP,NXP-MCU415078,ARM Cortex-M0,480,256,1,0.5,"CAN, USB, PWM",2.51,0.987,42,5.0,QFN,2008,Consumer
Renesas,REN-MCU415079,ARM Cortex-M3,480,2048,2,4.0,"Ethernet, UART",5.79,1.324,95,3.3,QFN,2020,Automotive
Texas Instruments,TEX-MCU415080,ARM Cortex-M4,200,256,4,0.5,"UART, Ethernet",10.78,0.294,77,3.3,LQFP,2024,Wearable
STMicroelectronics,STM-MCU415081,MIPS32,8,128,2,1.0,"Ethernet, CAN, USB, PWM, UART",1.86,0.712,22,2.5,TSSOP,2012,Wearable
STMicroelectronics,STM-MCU415082,ARM Cortex-M4,32,16,256,2.0,"PWM, USB, CAN, UART, Ethernet",0.91,0.374,29,2.5,BGA,2005,Automotive
Renesas,REN-MCU415083,MIPS32,200,64,2,0.0,"SPI, CAN, UART, PWM",1.1,0.258,51,5.0,DIP,2014,Medical
NXP,NXP-MCU415084,ARM Cortex-M7,72,16,2,8.0,"CAN, USB, Ethernet",5.61,0.462,82,2.5,QFN,2013,Wearable
NXP,NXP-MCU415085,ARM Cortex-M7,120,128,2,2.0,"CAN, PWM, Ethernet",6.47,0.119,42,3.3,DIP,2020,Automotive
Nordic Semiconductor,NOR-MCU415086,ARM Cortex-M0,120,256,128,1.0,"UART, SPI",11.92,1.318,22,5.0,SOIC,2015,Industrial
NXP,NXP-MCU415087,ARM Cortex-M4,48,2048,4,0.5,"I2C, USB, Ethernet, CAN",7.8,0.064,57,5.0,BGA,2009,IoT
Silicon Labs,SIL-MCU415088,ARM Cortex-M4,8,256,16,2.0,"Ethernet, PWM, SPI, UART",11.85,0.369,14,5.0,LQFP,2005,Wearable
Silicon Labs,SIL-MCU415089,RISC-V,120,128,256,8.0,"PWM, I2C, USB, CAN",1.82,0.1,98,2.5,TSSOP,2016,Automotive
Microchip,MIC-MCU415090,RISC-V,32,32,16,0.0,"USB, SPI, PWM",6.08,1.228,32,1.8,TSSOP,2010,Consumer
Nordic Semiconductor,NOR-MCU415091,MIPS32,8,128,1,0.0,"I2C, PWM",11.27,0.709,50,5.0,SOIC,2023,Consumer
NXP,NXP-MCU415092,ARM Cortex-M7,32,128,32,0.5,"USB, I2C",6.89,0.5,88,5.0,LQFP,2006,Industrial
Renesas,REN-MCU415093,ARM Cortex-M0,8,1024,4,8.0,"PWM, Ethernet, SPI, USB",2.3,1.378,26,1.8,BGA,2021,Medical
Nordic Semiconductor,NOR-MCU415094,ARM Cortex-M7,120,2048,64,0.5,"Ethernet, UART, USB, CAN, SPI",8.98,0.418,27,3.3,BGA,2013,Automotive
Infineon,INF-MCU415095,ARM Cortex-M3,200,2048,512,4.0,"PWM, I2C, USB",11.99,0.592,26,2.5,LQFP,2005,IoT
Microchip,MIC-MCU415096,ARM Cortex-M0,120,2048,16,4.0,"UART, PWM, SPI, USB, I2C",7.27,0.178,68,3.3,BGA,2018,Automotive
Analog Devices,ANA-MCU415097,ARM Cortex-M3,120,32,64,2.0,"UART, USB, Ethernet",3.73,0.574,20,5.0,TSSOP,2024,Industrial
Analog Devices,ANA-MCU415098,ARM Cortex-M7,240,64,4,8.0,"SPI, USB, Ethernet, I2C, PWM",4.61,1.364,51,1.8,LQFP,2011,IoT
Microchip,MIC-MCU415099,RISC-V,8,1024,128,4.0,"Ethernet, I2C",1.57,0.186,50,3.3,BGA,2023,Industrial
Silicon Labs,SIL-MCU415100,AVR 8-bit,200,64,1,2.0,"Ethernet, USB, I2C, CAN",8.34,1.204,44,1.8,LQFP,2022,Wearable
NXP,NXP-MCU415101,ARM Cortex-M3,16,64,8,1.0,"UART, PWM, CAN, Ethernet",7.26,0.56,26,3.3,TSSOP,2014,Wearable
Espressif,ESP-MCU415102,ARM Cortex-M4,120,64,128,8.0,"I2C, SPI",3.22,0.874,76,1.8,LQFP,2013,Industrial
Espressif,ESP-MCU415103,ARM Cortex-M0,200,2048,128,1.0,"PWM, I2C, SPI",7.23,1.315,61,3.3,DIP,2023,Medical
Renesas,REN-MCU415104,ARM Cortex-M3,16,1024,64,8.0,"SPI, USB, CAN, I2C, PWM",5.74,0.242,6,1.8,SOIC,2005,Industrial
Analog Devices,ANA-MCU415105,8051,72,512,128,0.0,"USB, UART, I2C, Ethernet",9.06,0.253,99,2.5,LQFP,2008,Wearable
Texas Instruments,TEX-MCU415106,ARM Cortex-M0,240,64,128,1.0,"Ethernet, PWM, SPI",6.65,1.374,68,3.3,DIP,2022,Medical
STMicroelectronics,STM-MCU415107,ARM Cortex-M4,72,16,4,0.0,"SPI, UART, I2C, Ethernet, PWM",11.36,0.485,15,5.0,BGA,2022,Wearable
Renesas,REN-MCU415108,AVR 8-bit,240,128,8,8.0,"CAN, PWM",8.64,1.068,74,3.3,BGA,2014,Industrial
Nordic Semiconductor,NOR-MCU415109,MIPS32,240,1024,512,0.0,"SPI, PWM, Ethernet",0.72,0.996,9,1.8,TSSOP,2012,Medical
Analog Devices,ANA-MCU415110,ARM Cortex-M4,16,256,128,0.0,"Ethernet, CAN, I2C, UART",2.4,0.433,30,1.8,QFN,2022,Wearable
Infineon,INF-MCU415111,ARM Cortex-M3,200,16,8,4.0,"PWM, USB, UART, SPI, CAN",8.83,0.535,41,3.3,SOIC,2017,Automotive
Nordic Semiconductor,NOR-MCU415112,8051,240,128,16,0.5,"PWM, I2C, CAN",10.82,1.044,34,2.5,LQFP,2016,Wearable
Silicon Labs,SIL-MCU415113,ARM Cortex-M4,480,32,64,1.0,"USB, CAN",2.49,1.057,49,5.0,QFN,2016,IoT
Renesas,REN-MCU415114,ARM Cortex-M3,480,1024,16,0.5,"UART, Ethernet, PWM, USB",7.62,1.205,22,5.0,BGA,2010,Automotive
Espressif,ESP-MCU415115,ARM Cortex-M4,168,32,32,0.0,"UART, I2C, CAN, Ethernet",6.43,1.116,71,1.8,SOIC,2019,Wearable
Microchip,MIC-MCU415116,MIPS32,240,512,256,0.0,"UART, PWM, CAN",1.91,0.489,47,5.0,TSSOP,2023,IoT
STMicroelectronics,STM-MCU415117,AVR 8-bit,8,16,16,0.0,"CAN, USB, SPI, I2C",5.64,0.717,78,5.0,DIP,2008,Automotive
Analog Devices,ANA-MCU415118,ARM Cortex-M7,48,256,32,2.0,"UART, USB, PWM",5.0,0.883,62,2.5,QFN,2007,Medical
STMicroelectronics,STM-MCU415119,AVR 8-bit,32,1024,64,4.0,"Ethernet, I2C, USB",6.03,1.186,89,2.5,TSSOP,2017,Medical
Analog Devices,ANA-MCU415120,ARM Cortex-M7,32,32,128,1.0,"Ethernet, CAN",3.92,0.561,56,2.5,LQFP,2016,Industrial
Infineon,INF-MCU415121,AVR 8-bit,480,256,64,1.0,"PWM, USB",7.41,1.133,25,5.0,QFN,2021,Industrial
Renesas,REN-MCU415122,ARM Cortex-M7,240,16,512,1.0,"UART, USB",4.11,0.329,10,2.5,QFN,2012,Consumer
Microchip,MIC-MCU415123,ARM Cortex-M7,8,1024,16,2.0,"Ethernet, PWM, I2C, SPI, CAN",5.89,0.745,67,2.5,TSSOP,2018,Wearable
Renesas,REN-MCU415124,ARM Cortex-M7,32,256,32,1.0,"PWM, CAN, Ethernet",5.67,0.846,30,3.3,SOIC,2016,Wearable
Nordic Semiconductor,NOR-MCU415125,RISC-V,8,32,512,2.0,"UART, USB, Ethernet, CAN",9.47,0.359,80,1.8,LQFP,2014,Medical
Renesas,REN-MCU415126,ARM Cortex-M4,8,32,512,0.0,"SPI, I2C",5.31,0.33,15,3.3,TSSOP,2007,IoT
Nordic Semiconductor,NOR-MCU415127,8051,200,32,128,1.0,"I2C, USB",10.85,0.985,81,3.3,SOIC,2023,IoT
Texas Instruments,TEX-MCU415128,ARM Cortex-M7,8,1024,64,0.0,"SPI, Ethernet, I2C, PWM",8.53,1.273,20,1.8,QFN,2010,Wearable
Texas Instruments,TEX-MCU415129,8051,48,16,32,4.0,"CAN, SPI, I2C, UART, PWM",9.78,0.824,68,1.8,BGA,2011,Automotive
Infineon,INF-MCU415130,MIPS32,120,16,32,4.0,"CAN, Ethernet, PWM",11.77,0.073,16,3.3,QFN,2018,Consumer
Infineon,INF-MCU415131,MIPS32,168,2048,2,2.0,"I2C, UART, Ethernet, CAN",11.86,0.867,18,3.3,BGA,2009,Medical
Renesas,REN-MCU415132,AVR 8-bit,48,128,16,4.0,"PWM, CAN, UART",1.88,0.769,97,1.8,DIP,2023,Consumer
Texas Instruments,TEX-MCU415133,RISC-V,480,2048,8,0.0,"PWM, USB, CAN",2.68,0.699,74,1.8,TSSOP,2009,Wearable
Infineon,INF-MCU415134,MIPS32,200,1024,4,0.0,"I2C, PWM, Ethernet, SPI",8.24,0.827,81,5.0,TSSOP,2023,IoT
Nordic Semiconductor,NOR-MCU415135,ARM Cortex-M3,32,16,256,8.0,"PWM, Ethernet, CAN, USB",10.67,0.633,88,3.3,DIP,2014,IoT
Microchip,MIC-MCU415136,MIPS32,48,128,4,0.5,"PWM, I2C",8.06,0.152,24,5.0,SOIC,2015,Wearable
Espressif,ESP-MCU415137,ARM Cortex-M3,8,512,8,4.0,"Ethernet, USB, CAN",1.8,0.895,20,1.8,BGA,2022,Automotive
Espressif,ESP-MCU415138,ARM Cortex-M3,120,512,2,8.0,"I2C, USB, CAN, Ethernet",2.9,0.876,25,2.5,QFN,2013,Wearable
Analog Devices,ANA-MCU415139,ARM Cortex-M3,48,512,2,0.5,"CAN, USB, I2C",9.2,0.175,66,3.3,TSSOP,2006,IoT
Espressif,ESP-MCU415140,ARM Cortex-M3,8,128,32,4.0,"UART, PWM, USB, I2C",3.15,0.078,76,2.5,SOIC,2019,IoT
Silicon Labs,SIL-MCU415141,MIPS32,168,1024,2,0.5,"CAN, PWM, Ethernet, UART",3.95,0.452,78,2.5,LQFP,2023,Industrial
NXP,NXP-MCU415142,AVR 8-bit,240,16,64,0.0,"USB, PWM, I2C, Ethernet",5.65,0.645,78,5.0,LQFP,2015,Wearable
Nordic Semiconductor,NOR-MCU415143,ARM Cortex-M4,120,512,2,4.0,"PWM, USB, UART, CAN, SPI",3.4,0.853,41,3.3,DIP,2015,IoT
Infineon,INF-MCU415144,ARM Cortex-M0,168,16,64,2.0,"Ethernet, UART",2.19,0.124,92,3.3,LQFP,2011,Automotive
Analog Devices,ANA-MCU415145,ARM Cortex-M4,8,2048,256,4.0,"PWM, USB, I2C",5.47,1.202,34,1.8,LQFP,2016,Automotive
Nordic Semiconductor,NOR-MCU415146,AVR 8-bit,240,64,4,8.0,"Ethernet, USB, CAN, UART",2.66,1.066,35,5.0,QFN,2017,Consumer
NXP,NXP-MCU415147,ARM Cortex-M3,200,128,128,1.0,"PWM, UART, USB, SPI",1.53,1.405,99,2.5,LQFP,2021,Automotive
Nordic Semiconductor,NOR-MCU415148,ARM Cortex-M3,16,1024,512,4.0,"USB, UART, CAN, Ethernet, SPI",10.41,0.039,61,3.3,QFN,2010,Wearable
Texas Instruments,TEX-MCU415149,ARM Cortex-M3,480,2048,1,1.0,"SPI, PWM, Ethernet, USB, I2C",10.12,0.754,26,1.8,BGA,2008,IoT
NXP,NXP-MCU415150,MIPS32,72,16,16,0.5,"I2C, USB",8.85,1.18,13,3.3,QFN,2017,Wearable
Infineon,INF-MCU415151,ARM Cortex-M3,168,256,8,0.5,"I2C, UART, PWM, Ethernet",9.66,0.852,78,1.8,QFN,2009,Consumer
Espressif,ESP-MCU415152,AVR 8-bit,48,2048,1,0.0,"CAN, Ethernet, UART, USB",2.22,0.311,88,3.3,LQFP,2005,Automotive
STMicroelectronics,STM-MCU415153,MIPS32,48,2048,2,0.5,"CAN, SPI, Ethernet",2.11,0.159,79,2.5,DIP,2022,Consumer
STMicroelectronics,STM-MCU415154,RISC-V,72,16,1,4.0,"CAN, I2C",11.43,1.358,64,2.5,TSSOP,2017,Automotive
Renesas,REN-MCU415155,ARM Cortex-M3,16,2048,4,4.0,"CAN, UART, I2C, USB, PWM",7.64,0.822,7,1.8,QFN,2016,Consumer
Nordic Semiconductor,NOR-MCU415156,8051,200,2048,128,1.0,"I2C, Ethernet, UART, CAN, PWM",4.3,0.189,50,2.5,DIP,2020,Wearable
Microchip,MIC-MCU415157,AVR 8-bit,168,128,128,8.0,"USB, CAN, UART",8.53,0.177,88,2.5,LQFP,2023,Industrial
Infineon,INF-MCU415158,8051,200,128,64,1.0,"CAN, USB",3.29,0.29,29,2.5,QFN,2013,Wearable
Espressif,ESP-MCU415159,AVR 8-bit,48,16,256,0.0,"I2C, PWM, UART, Ethernet",9.39,0.633,42,1.8,BGA,2020,Wearable
Nordic Semiconductor,NOR-MCU415160,ARM Cortex-M0,32,128,512,4.0,"USB, PWM, Ethernet",6.51,0.597,76,1.8,QFN,2018,Automotive
STMicroelectronics,STM-MCU415161,ARM Cortex-M7,200,256,256,1.0,"USB, Ethernet",3.6,1.0,76,1.8,LQFP,2022,Wearable
Espressif,ESP-MCU415162,MIPS32,48,64,1,1.0,"USB, CAN",5.05,1.084,88,3.3,QFN,2020,IoT
NXP,NXP-MCU415163,AVR 8-bit,120,64,1,2.0,"UART, PWM, Ethernet, I2C, CAN",1.62,0.246,55,2.5,SOIC,2013,Wearable
Texas Instruments,TEX-MCU415164,MIPS32,168,512,1,0.0,"I2C, CAN, SPI",11.43,1.053,97,5.0,QFN,2019,Consumer
STMicroelectronics,STM-MCU415165,ARM Cortex-M4,120,512,32,8.0,"CAN, Ethernet",11.81,0.058,29,1.8,TSSOP,2015,Medical
STMicroelectronics,STM-MCU415166,ARM Cortex-M4,200,1024,512,1.0,"UART, I2C",5.64,1.073,37,3.3,QFN,2017,IoT
Espressif,ESP-MCU415167,RISC-V,240,2048,128,0.0,"USB, I2C, UART, PWM",11.04,0.73,47,3.3,LQFP,2020,Industrial
Texas Instruments,TEX-MCU415168,MIPS32,200,512,32,2.0,"I2C, CAN, SPI",11.94,0.028,12,3.3,TSSOP,2016,Wearable
Microchip,MIC-MCU415169,ARM Cortex-M4,120,1024,32,4.0,"PWM, SPI, Ethernet",7.78,1.387,17,2.5,LQFP,2010,IoT
Microchip,MIC-MCU415170,RISC-V,8,32,32,4.0,"I2C, PWM",5.4,1.164,38,3.3,LQFP,2021,Wearable
Espressif,ESP-MCU415171,RISC-V,120,512,1,4.0,"CAN, UART, Ethernet, PWM, I2C",3.9,1.246,89,2.5,BGA,2011,Automotive
STMicroelectronics,STM-MCU415172,ARM Cortex-M7,48,1024,16,1.0,"UART, I2C, USB, PWM, SPI",8.81,0.599,34,2.5,DIP,2016,Industrial
Espressif,ESP-MCU415173,MIPS32,120,1024,4,0.5,"SPI, PWM",4.73,1.078,97,1.8,SOIC,2017,Medical
Analog Devices,ANA-MCU415174,ARM Cortex-M4,120,32,64,4.0,"UART, USB",4.52,1.257,95,3.3,SOIC,2018,Consumer
Silicon Labs,SIL-MCU415175,ARM Cortex-M3,8,128,256,2.0,"I2C, Ethernet, PWM",1.98,1.223,70,5.0,LQFP,2014,Consumer
Infineon,INF-MCU415176,RISC-V,72,16,32,4.0,"UART, I2C",10.59,0.155,40,2.5,SOIC,2013,Medical
NXP,NXP-MCU415177,8051,32,32,256,1.0,"Ethernet, SPI, PWM, I2C, USB",6.49,0.697,13,1.8,DIP,2015,Wearable
Renesas,REN-MCU415178,AVR 8-bit,120,32,2,0.0,"PWM, SPI",7.46,1.267,26,1.8,TSSOP,2018,Medical
Silicon Labs,SIL-MCU415179,ARM Cortex-M0,480,16,64,0.5,"PWM, SPI, USB, Ethernet",2.31,0.54,98,2.5,LQFP,2008,Medical
