Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Microchip,MIC-MCU270031,ARM Cortex-M0,8,128,8,8.0,"PWM, I2C, UART, CAN, USB",8.98,0.906,38,5.0,DIP,2010,Consumer
Silicon Labs,SIL-MCU270032,AVR 8-bit,120,128,128,0.5,"Ethernet, UART",2.71,0.211,65,1.8,LQFP,2012,Industrial
Renesas,REN-MCU270033,AVR 8-bit,480,2048,2,0.0,"PWM, SPI, CAN, I2C, Ethernet",9.37,0.962,65,1.8,SOIC,2013,Consumer
Analog Devices,ANA-MCU270034,ARM Cortex-M3,72,2048,8,0.0,"CAN, PWM, UART, USB, Ethernet",9.36,0.211,85,2.5,LQFP,2017,IoT
Nordic Semiconductor,NOR-MCU270035,ARM Cortex-M3,8,128,16,0.0,"I2C, SPI, Ethernet",9.16,0.169,70,5.0,TSSOP,2015,IoT
STMicroelectronics,STM-MCU270036,ARM Cortex-M0,72,16,32,2.0,"Ethernet, PWM",6.78,0.108,11,5.0,DIP,2024,Consumer
STMicroelectronics,STM-MCU270037,MIPS32,72,2048,4,4.0,"UART, CAN",6.38,0.135,25,5.0,DIP,2017,Automotive
Microchip,MIC-MCU270038,ARM Cortex-M4,72,128,8,8.0,"SPI, PWM",9.93,0.638,53,1.8,DIP,2006,Wearable
Infineon,INF-MCU270039,ARM Cortex-M0,480,64,2,0.5,"SPI, UART, PWM, USB",5.2,0.619,92,3.3,TSSOP,2021,Medical
Nordic Semiconductor,NOR-MCU270040,ARM Cortex-M3,200,128,2,4.0,"USB, UART, CAN, PWM, Ethernet",2.83,0.393,67,1.8,TSSOP,2019,Medical
Espressif,ESP-MCU270041,8051,72,128,256,0.5,"SPI, UART, Ethernet, PWM, I2C",7.3,1.272,83,2.5,SOIC,2008,Medical
Renesas,REN-MCU270042,ARM Cortex-M3,200,512,1,0.0,"SPI, Ethernet, USB, I2C",4.1,1.237,21,1.8,SOIC,2009,Medical
NXP,NXP-MCU270043,8051,72,16,4,8.0,"I2C, UART, USB",2.51,0.499,64,3.3,TSSOP,2010,Wearable
Nordic Semiconductor,NOR-MCU270044,ARM Cortex-M7,240,32,4,2.0,"I2C, SPI, CAN",4.08,1.044,48,5.0,BGA,2023,Consumer
Infineon,INF-MCU270045,MIPS32,200,256,32,0.5,"UART, Ethernet, USB, SPI",4.65,1.145,95,2.5,QFN,2007,Automotive
Espressif,ESP-MCU270046,ARM Cortex-M4,240,32,1,1.0,"PWM, Ethernet",8.21,0.767,16,2.5,LQFP,2018,Automotive
Silicon Labs,SIL-MCU270047,RISC-V,16,2048,64,0.5,"USB, I2C",11.9,0.226,40,5.0,DIP,2010,Wearable
NXP,NXP-MCU270048,8051,32,2048,8,2.0,"SPI, USB, I2C, CAN, Ethernet",1.77,1.394,83,1.8,DIP,2021,Industrial
Analog Devices,ANA-MCU270049,ARM Cortex-M3,240,32,1,0.5,"CAN, PWM, SPI, USB, Ethernet",10.65,1.15,20,3.3,QFN,2016,Wearable
Infineon,INF-MCU270050,RISC-V,168,128,4,4.0,"CAN, I2C, SPI",11.94,0.844,96,1.8,BGA,2015,Wearable
Renesas,REN-MCU270051,AVR 8-bit,480,16,128,0.5,"CAN, PWM",8.51,1.364,30,3.3,TSSOP,2013,Medical
Microchip,MIC-MCU270052,AVR 8-bit,8,128,64,8.0,"SPI, I2C, PWM, CAN",4.53,0.138,38,3.3,SOIC,2023,Consumer
Espressif,ESP-MCU270053,8051,240,256,128,0.5,"SPI, I2C",7.39,0.445,38,3.3,DIP,2021,Automotive
Nordic Semiconductor,NOR-MCU270054,AVR 8-bit,168,1024,512,4.0,"USB, CAN, SPI",6.54,0.771,58,2.5,DIP,2022,IoT
Texas Instruments,TEX-MCU270055,RISC-V,16,256,2,8.0,"USB, PWM, SPI, UART, CAN",5.32,0.465,77,1.8,BGA,2020,Consumer
NXP,NXP-MCU270056,ARM Cortex-M7,48,32,32,0.0,"USB, CAN",7.0,1.108,93,1.8,TSSOP,2013,IoT
Infineon,INF-MCU270057,ARM Cortex-M4,48,1024,16,8.0,"CAN, UART, PWM, I2C, Ethernet",9.25,1.405,46,2.5,DIP,2019,IoT
STMicroelectronics,STM-MCU270058,AVR 8-bit,8,16,2,2.0,"CAN, PWM, USB, I2C, SPI",5.81,0.102,31,5.0,LQFP,2023,Industrial
Espressif,ESP-MCU270059,ARM Cortex-M7,240,128,64,0.0,"USB, SPI",10.89,0.763,23,1.8,QFN,2021,Consumer
Infineon,INF-MCU270060,ARM Cortex-M7,240,128,16,8.0,"CAN, USB",7.81,1.215,23,3.3,BGA,2007,Consumer
Nordic Semiconductor,NOR-MCU270061,ARM Cortex-M7,32,512,4,0.0,"Ethernet, I2C, UART, USB, PWM",6.13,0.984,70,2.5,SOIC,2019,Medical
Nordic Semiconductor,NOR-MCU270062,AVR 8-bit,200,256,16,2.0,"CAN, USB, PWM",0.55,0.715,62,5.0,DIP,2012,Consumer
Espressif,ESP-MCU270063,ARM Cortex-M4,200,512,16,2.0,"SPI, UART, USB, CAN",5.79,1.452,65,3.3,SOIC,2017,IoT
Nordic Semiconductor,NOR-MCU270064,AVR 8-bit,480,128,16,1.0,"PWM, CAN, I2C, UART, Ethernet",8.48,0.857,65,1.8,BGA,2017,Wearable
Infineon,INF-MCU270065,ARM Cortex-M3,200,256,128,0.0,"PWM, USB",0.95,1.124,78,1.8,BGA,2008,Consumer
Analog Devices,ANA-MCU270066,ARM Cortex-M0,120,2048,32,0.5,"UART, SPI",3.28,1.409,44,3.3,TSSOP,2013,Medical
Silicon Labs,SIL-MCU270067,RISC-V,240,1024,128,1.0,"Ethernet, SPI, I2C, UART, CAN",0.91,1.316,42,2.5,TSSOP,2011,Medical
Microchip,MIC-MCU270068,ARM Cortex-M0,120,2048,4,8.0,"PWM, USB",9.29,0.29,87,5.0,LQFP,2024,Industrial
Microchip,MIC-MCU270069,ARM Cortex-M4,48,2048,128,8.0,"USB, SPI, UART, I2C, PWM",6.94,1.165,44,5.0,SOIC,2010,Wearable
NXP,NXP-MCU270070,ARM Cortex-M4,8,512,8,2.0,"USB, I2C",7.6,1.123,15,5.0,TSSOP,2011,IoT
NXP,NXP-MCU270071,AVR 8-bit,16,2048,4,4.0,"SPI, Ethernet",11.46,0.511,45,2.5,TSSOP,2011,IoT
Texas Instruments,TEX-MCU270072,AVR 8-bit,480,2048,8,8.0,"PWM, Ethernet, UART",11.3,1.4,59,2.5,LQFP,2010,Industrial
STMicroelectronics,STM-MCU270073,8051,200,2048,16,0.0,"Ethernet, I2C, CAN, UART, SPI",6.79,0.283,87,5.0,DIP,2010,Automotive
Analog Devices,ANA-MCU270074,8051,120,16,8,1.0,"I2C, CAN, UART, Ethernet, PWM",0.91,0.246,74,5.0,LQFP,2011,IoT
Silicon Labs,SIL-MCU270075,ARM Cortex-M3,120,1024,64,8.0,"I2C, USB, Ethernet, SPI",1.5,1.052,59,1.8,DIP,2015,IoT
Espressif,ESP-MCU270076,ARM Cortex-M0,168,1024,128,2.0,"I2C, PWM",6.44,0.229,90,3.3,DIP,2010,Industrial
Espressif,ESP-MCU270077,AVR 8-bit,168,32,4,8.0,"USB, CAN, Ethernet, SPI",10.68,1.451,28,2.5,DIP,2006,Medical
Renesas,REN-MCU270078,ARM Cortex-M3,72,256,64,2.0,"Ethernet, USB, SPI",5.47,0.911,50,2.5,QFN,2021,Medical
Texas Instruments,TEX-MCU270079,ARM Cortex-M7,200,256,4,8.0,"USB, CAN",3.36,0.566,30,5.0,TSSOP,2020,Consumer
STMicroelectronics,STM-MCU270080,ARM Cortex-M3,120,512,8,0.5,"PWM, SPI, UART, Ethernet",6.4,0.039,44,1.8,TSSOP,2007,Industrial
NXP,NXP-MCU270081,AVR 8-bit,168,32,128,4.0,"CAN, Ethernet",11.17,1.484,52,2.5,QFN,2016,IoT
Renesas,REN-MCU270082,8051,72,16,512,1.0,"UART, SPI, Ethernet, USB, CAN",6.91,0.174,53,5.0,QFN,2005,Medical
Texas Instruments,TEX-MCU270083,MIPS32,72,64,4,0.5,"UART, Ethernet",5.1,1.079,11,5.0,TSSOP,2024,Wearable
Analog Devices,ANA-MCU270084,AVR 8-bit,8,64,4,0.5,"CAN, SPI, I2C, USB, Ethernet",11.83,0.701,49,3.3,SOIC,2007,Wearable
NXP,NXP-MCU270085,RISC-V,48,64,2,4.0,"USB, I2C, UART",4.44,0.499,38,2.5,QFN,2017,Consumer
STMicroelectronics,STM-MCU270086,8051,16,32,16,8.0,"Ethernet, I2C, UART, USB, SPI",10.66,0.325,69,3.3,LQFP,2022,Medical
Silicon Labs,SIL-MCU270087,ARM Cortex-M7,168,2048,32,2.0,"SPI, I2C, CAN, PWM, Ethernet",6.04,1.042,37,1.8,LQFP,2017,IoT
Silicon Labs,SIL-MCU270088,AVR 8-bit,168,128,32,1.0,"CAN, UART",7.01,0.584,81,3.3,QFN,2019,IoT
Nordic Semiconductor,NOR-MCU270089,ARM Cortex-M7,32,2048,8,0.5,"SPI, CAN, UART, I2C, USB",3.53,1.443,84,2.5,QFN,2019,Medical
Microchip,MIC-MCU270090,RISC-V,48,64,64,4.0,"USB, PWM",8.0,0.364,21,3.3,TSSOP,2022,Automotive
Nordic Semiconductor,NOR-MCU270091,ARM Cortex-M3,8,512,16,4.0,"USB, Ethernet, CAN, UART, PWM",0.68,0.919,16,2.5,DIP,2007,Industrial
Silicon Labs,SIL-MCU270092,MIPS32,200,64,4,0.0,"SPI, UART",9.79,1.327,19,2.5,DIP,2023,Industrial
Silicon Labs,SIL-MCU270093,8051,8,64,1,0.0,"USB, UART, I2C, CAN",1.93,0.898,97,3.3,QFN,2012,Medical
Silicon Labs,SIL-MCU270094,RISC-V,48,16,4,4.0,"SPI, I2C",1.44,0.896,24,5.0,DIP,2005,Medical
Espressif,ESP-MCU270095,ARM Cortex-M7,72,128,2,1.0,"I2C, CAN",6.54,1.274,36,1.8,SOIC,2020,Automotive
Microchip,MIC-MCU270096,8051,200,1024,16,2.0,"UART, I2C, CAN",10.11,1.114,79,2.5,DIP,2015,Consumer
Renesas,REN-MCU270097,RISC-V,200,32,32,4.0,"UART, USB",10.4,0.438,53,2.5,TSSOP,2013,Industrial
Microchip,MIC-MCU270098,ARM Cortex-M0,480,32,4,4.0,"USB, UART, Ethernet, I2C",7.66,0.1,99,2.5,BGA,2021,Wearable
Analog Devices,ANA-MCU270099,8051,240,32,16,4.0,"Ethernet, PWM, CAN",1.92,0.104,70,1.8,TSSOP,2013,IoT
Espressif,ESP-MCU270100,RISC-V,120,128,16,0.5,"PWM, USB, CAN, SPI, I2C",3.75,0.638,69,1.8,QFN,2024,Automotive
Espressif,ESP-MCU270101,ARM Cortex-M4,48,16,128,1.0,"PWM, Ethernet, CAN",8.82,0.85,41,5.0,SOIC,2008,Industrial
Microchip,MIC-MCU270102,AVR 8-bit,120,32,4,4.0,"SPI, Ethernet",8.51,0.8,63,1.8,SOIC,2014,Industrial
NXP,NXP-MCU270103,8051,32,512,16,1.0,"Ethernet, PWM, USB, UART, I2C",11.08,0.71,42,1.8,QFN,2021,Automotive
Infineon,INF-MCU270104,AVR 8-bit,8,1024,2,0.0,"Ethernet, PWM",8.92,0.872,53,1.8,SOIC,2007,Automotive
STMicroelectronics,STM-MCU270105,AVR 8-bit,480,2048,16,0.0,"SPI, I2C, UART",5.52,0.505,50,1.8,QFN,2017,Consumer
Renesas,REN-MCU270106,8051,120,1024,4,1.0,"PWM, SPI",6.17,1.471,68,3.3,SOIC,2020,Wearable
STMicroelectronics,STM-MCU270107,ARM Cortex-M3,16,16,4,4.0,"USB, UART, CAN",11.46,0.987,88,2.5,BGA,2012,Automotive
Microchip,MIC-MCU270108,ARM Cortex-M4,240,128,256,1.0,"Ethernet, I2C, SPI, UART",4.44,0.512,94,5.0,LQFP,2017,IoT
STMicroelectronics,STM-MCU270109,AVR 8-bit,48,128,1,2.0,"I2C, PWM, UART, SPI",11.69,0.319,73,3.3,QFN,2024,IoT
Silicon Labs,SIL-MCU270110,AVR 8-bit,168,128,8,4.0,"UART, PWM",4.27,0.353,92,5.0,QFN,2022,Automotive
Nordic Semiconductor,NOR-MCU270111,ARM Cortex-M3,168,64,2,2.0,"SPI, UART",3.31,0.405,70,5.0,SOIC,2014,Medical
Texas Instruments,TEX-MCU270112,ARM Cortex-M7,480,16,1,8.0,"CAN, UART, USB",5.01,1.198,33,1.8,QFN,2009,IoT
Silicon Labs,SIL-MCU270113,ARM Cortex-M0,240,1024,2,2.0,"Ethernet, CAN, USB",3.82,0.193,49,2.5,DIP,2006,Industrial
Microchip,MIC-MCU270114,ARM Cortex-M4,120,256,256,8.0,"CAN, I2C, USB",4.78,0.153,91,2.5,TSSOP,2005,Automotive
Texas Instruments,TEX-MCU270115,ARM Cortex-M7,168,32,8,4.0,"Ethernet, USB",8.22,1.421,37,5.0,DIP,2020,Automotive
STMicroelectronics,STM-MCU270116,ARM Cortex-M4,8,64,64,0.5,"USB, Ethernet",0.96,1.414,77,5.0,QFN,2018,Automotive
Renesas,REN-MCU270117,8051,48,512,16,0.0,"UART, SPI, USB, Ethernet",2.69,0.27,90,3.3,BGA,2014,IoT
NXP,NXP-MCU270118,ARM Cortex-M3,120,1024,128,0.5,"UART, PWM, I2C, Ethernet, CAN",9.27,0.689,51,2.5,SOIC,2019,Industrial
NXP,NXP-MCU270119,8051,240,64,32,1.0,"SPI, Ethernet, CAN, I2C",3.92,0.369,51,1.8,BGA,2016,Medical
Analog Devices,ANA-MCU270120,8051,168,16,32,1.0,"USB, SPI",9.15,0.249,73,3.3,DIP,2017,Automotive
Silicon Labs,SIL-MCU270121,MIPS32,480,16,16,0.0,"SPI, CAN, UART",3.61,0.477,53,3.3,BGA,2012,Consumer
Texas Instruments,TEX-MCU270122,ARM Cortex-M4,240,256,64,1.0,"Ethernet, USB, PWM",2.9,1.343,99,5.0,DIP,2022,Automotive
Infineon,INF-MCU270123,8051,32,256,64,0.5,"I2C, PWM, USB, SPI",1.19,1.056,10,1.8,QFN,2022,Medical
NXP,NXP-MCU270124,ARM Cortex-M4,8,32,2,0.0,"PWM, SPI, UART, CAN, USB",10.5,1.399,31,1.8,TSSOP,2005,Consumer
Renesas,REN-MCU270125,ARM Cortex-M3,240,128,512,0.5,"CAN, UART, I2C, USB",9.79,0.667,74,2.5,DIP,2015,Wearable
Nordic Semiconductor,NOR-MCU270126,AVR 8-bit,48,1024,512,1.0,"PWM, Ethernet, SPI, USB",1.1,1.438,54,5.0,LQFP,2018,IoT
Infineon,INF-MCU270127,ARM Cortex-M4,16,1024,1,0.0,"Ethernet, SPI, I2C",3.54,1.09,93,3.3,TSSOP,2018,Medical
Nordic Semiconductor,NOR-MCU270128,ARM Cortex-M0,120,32,4,8.0,"CAN, I2C, SPI, Ethernet, PWM",6.56,0.271,57,3.3,SOIC,2024,Consumer
NXP,NXP-MCU270129,8051,8,128,16,8.0,"Ethernet, SPI, I2C",10.74,0.424,10,5.0,DIP,2017,Industrial
Renesas,REN-MCU270130,ARM Cortex-M3,120,128,512,2.0,"USB, CAN, UART, I2C",10.29,0.213,32,1.8,QFN,2005,Automotive
Silicon Labs,SIL-MCU270131,ARM Cortex-M3,16,64,64,8.0,"Ethernet, PWM, SPI",7.83,1.389,95,2.5,SOIC,2016,Wearable
Microchip,MIC-MCU270132,RISC-V,8,128,256,0.5,"I2C, PWM",1.58,0.914,29,1.8,LQFP,2015,Industrial
Nordic Semiconductor,NOR-MCU270133,ARM Cortex-M7,240,16,64,2.0,"I2C, UART, SPI",7.62,0.608,7,5.0,SOIC,2023,Industrial
STMicroelectronics,STM-MCU270134,ARM Cortex-M0,120,64,16,0.5,"Ethernet, PWM, I2C",5.03,1.156,64,1.8,TSSOP,2021,Medical
Silicon Labs,SIL-MCU270135,MIPS32,16,128,128,0.5,"SPI, Ethernet",7.32,0.271,85,1.8,DIP,2011,IoT
Texas Instruments,TEX-MCU270136,ARM Cortex-M4,240,256,16,1.0,"USB, UART, I2C",9.8,0.539,91,5.0,QFN,2006,IoT
STMicroelectronics,STM-MCU270137,ARM Cortex-M7,168,512,512,0.0,"I2C, USB, Ethernet, UART, PWM",9.6,0.379,6,5.0,LQFP,2006,Wearable
NXP,NXP-MCU270138,AVR 8-bit,480,2048,4,1.0,"USB, I2C, UART, SPI",6.09,0.626,38,1.8,DIP,2008,Automotive
Silicon Labs,SIL-MCU270139,MIPS32,480,2048,32,0.5,"USB, PWM, UART, SPI, I2C",2.64,0.215,52,1.8,DIP,2005,Automotive
Texas Instruments,TEX-MCU270140,ARM Cortex-M4,48,256,32,0.5,"Ethernet, PWM",0.97,1.264,35,5.0,BGA,2005,Industrial
Texas Instruments,TEX-MCU270141,8051,16,64,4,4.0,"UART, USB",11.68,0.725,48,5.0,BGA,2023,Industrial
Microchip,MIC-MCU270142,8051,120,256,64,8.0,"UART, PWM, SPI, CAN",0.5,0.987,31,5.0,QFN,2006,Wearable
Texas Instruments,TEX-MCU270143,MIPS32,72,2048,1,4.0,"UART, PWM",5.0,0.744,99,5.0,BGA,2009,Medical
Microchip,MIC-MCU270144,RISC-V,120,32,32,4.0,"I2C, CAN, UART, SPI, PWM",11.25,0.094,90,5.0,SOIC,2008,Industrial
Analog Devices,ANA-MCU270145,MIPS32,240,2048,8,1.0,"Ethernet, SPI, USB",7.83,0.161,86,1.8,TSSOP,2015,Industrial
NXP,NXP-MCU270146,ARM Cortex-M0,480,512,128,2.0,"USB, SPI, PWM, UART, I2C",1.95,0.628,19,3.3,BGA,2019,Automotive
Analog Devices,ANA-MCU270147,ARM Cortex-M7,16,64,16,0.5,"UART, CAN, SPI, Ethernet",8.27,0.499,19,1.8,DIP,2013,IoT
Silicon Labs,SIL-MCU270148,ARM Cortex-M0,32,512,64,0.0,"UART, I2C, CAN",10.84,1.041,94,2.5,BGA,2008,Consumer
Texas Instruments,TEX-MCU270149,ARM Cortex-M3,16,1024,16,0.0,"SPI, USB",9.72,1.136,35,1.8,DIP,2009,Wearable
Texas Instruments,TEX-MCU270150,AVR 8-bit,32,32,128,2.0,"I2C, CAN, SPI, PWM, Ethernet",8.91,1.364,61,3.3,LQFP,2017,Wearable
Renesas,REN-MCU270151,ARM Cortex-M0,8,256,8,0.5,"USB, I2C, CAN",7.95,0.161,21,2.5,LQFP,2015,Consumer
Renesas,REN-MCU270152,8051,480,256,1,4.0,"USB, SPI, Ethernet, PWM, CAN",11.03,0.787,60,1.8,DIP,2020,Consumer
NXP,NXP-MCU270153,RISC-V,120,16,128,0.5,"USB, SPI, Ethernet, CAN, UART",11.22,0.821,36,2.5,BGA,2011,Consumer
Infineon,INF-MCU270154,ARM Cortex-M0,48,128,8,0.5,"USB, CAN, SPI, PWM",11.52,1.261,65,2.5,SOIC,2024,Wearable
Nordic Semiconductor,NOR-MCU270155,8051,200,16,16,0.5,"UART, I2C, Ethernet, PWM",8.79,0.976,26,2.5,DIP,2013,Industrial
Silicon Labs,SIL-MCU270156,ARM Cortex-M3,168,32,64,1.0,"SPI, PWM, I2C, UART, USB",8.06,0.11,50,2.5,SOIC,2018,Automotive
NXP,NXP-MCU270157,8051,32,512,256,8.0,"SPI, UART, CAN",10.48,0.901,92,3.3,SOIC,2024,Industrial
Infineon,INF-MCU270158,8051,72,32,32,1.0,"SPI, UART, CAN",3.05,0.669,49,5.0,DIP,2007,Consumer
NXP,NXP-MCU270159,8051,200,256,4,0.0,"CAN, UART, I2C, Ethernet, SPI",10.78,1.11,45,3.3,QFN,2006,Consumer
Espressif,ESP-MCU270160,8051,48,128,256,4.0,"PWM, SPI",4.29,0.723,24,2.5,LQFP,2023,Wearable
Texas Instruments,TEX-MCU270161,ARM Cortex-M3,48,32,128,8.0,"CAN, Ethernet, UART, I2C, SPI",0.6,0.573,40,5.0,LQFP,2017,Wearable
Texas Instruments,TEX-MCU270162,MIPS32,240,64,16,0.0,"I2C, PWM, SPI, Ethernet",1.9,0.365,95,2.5,BGA,2024,Consumer
Silicon Labs,SIL-MCU270163,MIPS32,200,2048,4,1.0,"USB, I2C, Ethernet",3.7,1.393,32,1.8,TSSOP,2005,Industrial
Analog Devices,ANA-MCU270164,ARM Cortex-M4,16,256,256,4.0,"UART, Ethernet, SPI",1.85,0.601,50,1.8,LQFP,2012,Industrial
Renesas,REN-MCU270165,ARM Cortex-M3,32,512,8,2.0,"Ethernet, I2C, PWM",9.89,0.785,82,3.3,SOIC,2012,Automotive
Texas Instruments,TEX-MCU270166,AVR 8-bit,48,512,2,0.0,"CAN, USB, PWM, Ethernet, I2C",6.19,1.083,65,3.3,QFN,2008,Consumer
NXP,NXP-MCU270167,ARM Cortex-M0,72,1024,512,0.0,"UART, USB, Ethernet",3.27,0.483,6,5.0,BGA,2006,Consumer
Texas Instruments,TEX-MCU270168,8051,16,128,64,2.0,"Ethernet, PWM, CAN",1.17,1.465,67,2.5,BGA,2011,Consumer
Espressif,ESP-MCU270169,ARM Cortex-M4,16,16,512,8.0,"SPI, CAN, Ethernet, I2C",11.8,0.489,52,2.5,QFN,2011,Wearable
Texas Instruments,TEX-MCU270170,MIPS32,72,512,512,8.0,"USB, I2C, UART, PWM",4.48,1.42,36,5.0,SOIC,2014,Medical
Texas Instruments,TEX-MCU270171,ARM Cortex-M4,32,2048,2,0.5,"SPI, CAN, I2C, PWM, Ethernet",6.39,0.989,26,5.0,TSSOP,2006,Consumer
Analog Devices,ANA-MCU270172,ARM Cortex-M7,48,2048,32,0.0,"USB, CAN, SPI",5.96,0.245,17,5.0,DIP,2022,Consumer
Espressif,ESP-MCU270173,ARM Cortex-M0,200,32,512,0.5,"PWM, UART, USB",11.07,0.345,15,1.8,QFN,2016,IoT
Analog Devices,ANA-MCU270174,ARM Cortex-M7,32,64,4,0.5,"USB, I2C, UART, CAN",5.86,0.766,64,1.8,DIP,2018,Medical
Silicon Labs,SIL-MCU270175,ARM Cortex-M7,120,512,4,8.0,"I2C, UART, SPI",7.97,0.159,66,2.5,DIP,2014,Wearable
Analog Devices,ANA-MCU270176,MIPS32,168,128,8,8.0,"UART, I2C, Ethernet, USB",1.75,0.166,85,1.8,DIP,2007,Industrial
Espressif,ESP-MCU270177,ARM Cortex-M7,32,1024,1,0.0,"PWM, I2C",3.87,1.039,45,2.5,TSSOP,2018,Automotive
Analog Devices,ANA-MCU270178,ARM Cortex-M0,72,64,32,0.5,"Ethernet, UART, CAN",10.11,1.485,72,3.3,LQFP,2010,Medical
Nordic Semiconductor,NOR-MCU270179,ARM Cortex-M3,168,32,4,8.0,"Ethernet, UART, PWM",6.18,0.804,74,2.5,DIP,2022,Medical
