Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Nordic Semiconductor,NOR-MCU160052,MIPS32,16,32,2,1.0,"PWM, CAN",8.19,1.258,28,3.3,BGA,2013,Wearable
NXP,NXP-MCU160053,AVR 8-bit,16,1024,1,2.0,"UART, SPI, CAN",3.0,0.847,31,1.8,QFN,2008,Wearable
Infineon,INF-MCU160054,ARM Cortex-M4,72,16,16,0.0,"Ethernet, UART, PWM, USB, I2C",3.72,1.263,28,5.0,BGA,2012,Industrial
Analog Devices,ANA-MCU160055,AVR 8-bit,168,16,8,1.0,"Ethernet, SPI",7.05,0.539,29,3.3,BGA,2007,Automotive
Espressif,ESP-MCU160056,8051,48,128,128,4.0,"USB, UART, PWM",3.53,0.498,58,2.5,SOIC,2008,Wearable
Infineon,INF-MCU160057,RISC-V,32,64,64,2.0,"PWM, Ethernet, CAN, I2C",4.21,1.465,35,1.8,BGA,2012,Wearable
Microchip,MIC-MCU160058,ARM Cortex-M7,32,32,256,4.0,"CAN, USB, Ethernet, PWM, I2C",4.84,1.278,51,1.8,DIP,2006,Medical
Infineon,INF-MCU160059,ARM Cortex-M4,8,256,4,8.0,"Ethernet, CAN, USB",2.0,1.264,16,5.0,TSSOP,2021,Industrial
Analog Devices,ANA-MCU160060,AVR 8-bit,16,1024,16,1.0,"CAN, Ethernet, PWM, UART",1.91,0.504,57,5.0,TSSOP,2017,Wearable
Infineon,INF-MCU160061,MIPS32,200,16,32,0.5,"UART, USB, PWM, SPI, I2C",5.41,1.471,92,1.8,SOIC,2015,Consumer
Texas Instruments,TEX-MCU160062,ARM Cortex-M4,8,1024,64,0.0,"PWM, Ethernet, UART, SPI, USB",5.39,1.013,83,3.3,TSSOP,2019,IoT
Silicon Labs,SIL-MCU160063,AVR 8-bit,200,512,256,1.0,"PWM, I2C",8.62,1.413,82,3.3,QFN,2006,Automotive
NXP,NXP-MCU160064,8051,32,128,128,0.0,"I2C, PWM, CAN, UART",9.79,0.832,78,3.3,LQFP,2005,IoT
Renesas,REN-MCU160065,AVR 8-bit,120,512,4,2.0,"SPI, PWM, USB, I2C",4.09,1.341,28,5.0,DIP,2014,Consumer
Espressif,ESP-MCU160066,8051,16,32,128,0.0,"UART, USB, Ethernet",5.77,0.147,96,1.8,TSSOP,2019,IoT
Analog Devices,ANA-MCU160067,AVR 8-bit,16,1024,16,8.0,"UART, CAN, Ethernet",11.33,0.526,91,1.8,SOIC,2022,Medical
Texas Instruments,TEX-MCU160068,ARM Cortex-M3,168,2048,8,1.0,"PWM, Ethernet, SPI",3.21,1.174,56,5.0,BGA,2011,Consumer
Renesas,REN-MCU160069,8051,16,512,1,0.0,"Ethernet, CAN, SPI",6.72,1.417,73,3.3,QFN,2020,IoT
NXP,NXP-MCU160070,AVR 8-bit,200,512,32,8.0,"Ethernet, UART",10.0,0.365,99,1.8,LQFP,2024,IoT
Silicon Labs,SIL-MCU160071,ARM Cortex-M4,72,1024,32,1.0,"Ethernet, USB, CAN, I2C, PWM",0.61,0.78,36,2.5,QFN,2017,Automotive
Nordic Semiconductor,NOR-MCU160072,ARM Cortex-M7,16,2048,8,4.0,"SPI, PWM",1.9,0.156,67,2.5,SOIC,2010,Industrial
Renesas,REN-MCU160073,8051,16,16,128,8.0,"PWM, I2C, SPI",8.48,1.08,99,1.8,DIP,2005,Automotive
Nordic Semiconductor,NOR-MCU160074,ARM Cortex-M7,72,64,512,2.0,"CAN, SPI",7.82,1.438,77,2.5,BGA,2022,Industrial
Silicon Labs,SIL-MCU160075,ARM Cortex-M4,480,64,8,0.5,"PWM, UART, I2C, CAN",4.9,0.798,87,2.5,TSSOP,2008,Medical
Nordic Semiconductor,NOR-MCU160076,8051,240,64,128,4.0,"I2C, SPI, UART, PWM, USB",0.72,1.317,9,3.3,TSSOP,2008,IoT
NXP,NXP-MCU160077,ARM Cortex-M7,8,1024,256,2.0,"Ethernet, I2C, SPI, PWM",11.21,0.088,97,5.0,BGA,2020,Industrial
Analog Devices,ANA-MCU160078,ARM Cortex-M7,480,2048,8,8.0,"PWM, CAN, UART",1.63,0.777,24,2.5,DIP,2020,Wearable
Silicon Labs,SIL-MCU160079,ARM Cortex-M4,48,64,16,0.5,"CAN, USB, SPI, PWM",2.14,1.218,59,3.3,TSSOP,2017,Automotive
Renesas,REN-MCU160080,ARM Cortex-M7,8,2048,128,2.0,"SPI, I2C, UART, CAN",9.05,0.749,78,2.5,BGA,2010,Consumer
NXP,NXP-MCU160081,RISC-V,8,64,32,8.0,"I2C, SPI, USB, CAN, PWM",10.44,0.136,95,1.8,SOIC,2005,Wearable
Nordic Semiconductor,NOR-MCU160082,ARM Cortex-M4,120,64,512,1.0,"CAN, UART, I2C, Ethernet, SPI",3.83,0.71,30,2.5,DIP,2011,Automotive
Nordic Semiconductor,NOR-MCU160083,AVR 8-bit,72,256,16,0.0,"I2C, UART, USB, SPI",7.32,0.901,39,3.3,DIP,2017,IoT
Microchip,MIC-MCU160084,MIPS32,8,2048,256,4.0,"PWM, UART, USB",1.45,0.039,23,2.5,LQFP,2007,Wearable
STMicroelectronics,STM-MCU160085,ARM Cortex-M4,240,512,256,1.0,"Ethernet, UART, PWM, SPI",5.58,0.012,15,1.8,BGA,2024,Automotive
Espressif,ESP-MCU160086,MIPS32,480,1024,32,2.0,"CAN, SPI, USB, PWM, I2C",1.46,0.099,58,1.8,TSSOP,2008,IoT
Espressif,ESP-MCU160087,MIPS32,480,32,512,4.0,"I2C, USB, SPI",2.63,0.409,11,5.0,LQFP,2007,Automotive
Silicon Labs,SIL-MCU160088,AVR 8-bit,48,1024,8,8.0,"SPI, UART, I2C, PWM, USB",4.73,0.435,16,5.0,SOIC,2022,IoT
Renesas,REN-MCU160089,8051,16,16,32,1.0,"UART, Ethernet, USB, SPI, CAN",5.59,0.849,19,5.0,LQFP,2005,IoT
Renesas,REN-MCU160090,ARM Cortex-M4,480,128,256,1.0,"I2C, SPI, CAN",2.15,0.656,32,5.0,BGA,2021,Medical
Espressif,ESP-MCU160091,ARM Cortex-M3,240,128,64,0.5,"USB, CAN, PWM",4.14,1.085,43,5.0,BGA,2014,Industrial
Nordic Semiconductor,NOR-MCU160092,ARM Cortex-M3,32,16,1,1.0,"Ethernet, PWM",3.09,1.071,8,5.0,TSSOP,2007,Automotive
Renesas,REN-MCU160093,AVR 8-bit,8,2048,128,1.0,"CAN, UART",6.06,0.855,54,1.8,LQFP,2023,Medical
Nordic Semiconductor,NOR-MCU160094,AVR 8-bit,240,64,512,0.0,"SPI, PWM, USB, I2C",7.19,0.187,64,1.8,TSSOP,2021,Industrial
Silicon Labs,SIL-MCU160095,ARM Cortex-M7,16,1024,1,0.5,"PWM, I2C, UART, SPI",2.41,0.776,42,2.5,BGA,2017,Wearable
Analog Devices,ANA-MCU160096,AVR 8-bit,240,128,256,0.5,"CAN, UART, SPI, PWM, USB",6.21,0.284,21,2.5,LQFP,2011,Wearable
Nordic Semiconductor,NOR-MCU160097,ARM Cortex-M7,240,16,32,4.0,"I2C, UART, Ethernet, PWM, USB",3.11,0.873,69,1.8,TSSOP,2010,Wearable
Analog Devices,ANA-MCU160098,RISC-V,120,128,2,4.0,"Ethernet, PWM, I2C, USB, SPI",1.43,0.527,72,5.0,SOIC,2018,Consumer
Renesas,REN-MCU160099,8051,72,1024,256,0.0,"I2C, SPI, USB, Ethernet",10.33,1.316,37,5.0,SOIC,2007,Medical
Renesas,REN-MCU160100,ARM Cortex-M3,480,16,1,0.0,"UART, USB",9.39,0.125,46,1.8,LQFP,2011,Wearable
Renesas,REN-MCU160101,ARM Cortex-M7,32,128,2,0.0,"SPI, I2C, PWM, UART",5.97,0.845,14,1.8,LQFP,2020,Wearable
Microchip,MIC-MCU160102,ARM Cortex-M0,120,32,2,1.0,"SPI, USB",8.79,0.855,37,2.5,SOIC,2008,Industrial
Silicon Labs,SIL-MCU160103,ARM Cortex-M0,16,512,256,2.0,"I2C, USB",10.21,1.135,90,3.3,TSSOP,2007,IoT
Silicon Labs,SIL-MCU160104,MIPS32,16,128,512,1.0,"I2C, Ethernet, UART, USB",2.7,1.197,99,1.8,TSSOP,2022,Consumer
Espressif,ESP-MCU160105,RISC-V,16,256,16,0.5,"SPI, UART, I2C",6.22,1.26,84,3.3,QFN,2015,Automotive
Analog Devices,ANA-MCU160106,ARM Cortex-M4,480,16,2,0.5,"Ethernet, SPI, USB, UART",11.85,0.359,90,3.3,BGA,2012,Industrial
Espressif,ESP-MCU160107,8051,168,512,512,4.0,"SPI, USB, CAN, Ethernet",11.29,0.028,44,3.3,DIP,2010,Industrial
Infineon,INF-MCU160108,8051,16,16,2,0.5,"SPI, PWM",0.91,0.023,68,3.3,DIP,2010,Medical
Texas Instruments,TEX-MCU160109,8051,32,128,8,8.0,"CAN, UART, Ethernet, PWM",4.3,0.037,9,1.8,BGA,2022,Automotive
Espressif,ESP-MCU160110,RISC-V,240,128,16,1.0,"I2C, UART, Ethernet, PWM",3.81,0.995,51,2.5,TSSOP,2013,Consumer
Analog Devices,ANA-MCU160111,ARM Cortex-M7,200,2048,16,8.0,"PWM, Ethernet",3.45,0.315,85,5.0,SOIC,2016,Wearable
NXP,NXP-MCU160112,AVR 8-bit,48,32,32,0.0,"USB, UART, CAN, I2C",3.24,1.144,87,3.3,QFN,2012,Medical
Infineon,INF-MCU160113,ARM Cortex-M0,32,256,1,0.5,"UART, CAN, SPI",5.65,0.084,19,5.0,QFN,2007,Automotive
Texas Instruments,TEX-MCU160114,RISC-V,8,32,32,4.0,"UART, CAN",6.15,0.888,64,3.3,BGA,2008,Industrial
Silicon Labs,SIL-MCU160115,8051,16,16,2,1.0,"PWM, I2C, SPI, USB",1.35,0.168,59,3.3,QFN,2007,IoT
Espressif,ESP-MCU160116,ARM Cortex-M3,8,256,512,0.5,"SPI, Ethernet, USB, PWM",11.22,0.286,6,3.3,DIP,2018,Consumer
Silicon Labs,SIL-MCU160117,RISC-V,32,128,64,4.0,"PWM, UART",1.51,1.158,40,5.0,QFN,2007,Wearable
Analog Devices,ANA-MCU160118,ARM Cortex-M0,240,128,2,1.0,"I2C, PWM, UART, USB, CAN",6.54,1.374,70,5.0,TSSOP,2017,Wearable
Analog Devices,ANA-MCU160119,ARM Cortex-M7,8,32,64,1.0,"I2C, Ethernet, USB, UART, PWM",4.25,0.991,60,2.5,LQFP,2011,Consumer
Analog Devices,ANA-MCU160120,MIPS32,72,64,1,0.5,"I2C, USB, SPI, CAN, Ethernet",9.35,0.67,68,5.0,TSSOP,2008,Consumer
Silicon Labs,SIL-MCU160121,MIPS32,120,32,4,0.5,"SPI, UART",8.87,0.683,93,5.0,QFN,2024,Industrial
Renesas,REN-MCU160122,ARM Cortex-M4,120,256,256,0.0,"USB, I2C, SPI, PWM",11.47,1.381,86,2.5,BGA,2024,IoT
Espressif,ESP-MCU160123,ARM Cortex-M7,240,2048,2,1.0,"PWM, SPI, UART, USB",0.55,0.288,24,3.3,LQFP,2018,Consumer
Silicon Labs,SIL-MCU160124,ARM Cortex-M7,16,512,32,0.5,"USB, CAN, SPI",11.0,0.905,32,5.0,DIP,2024,Industrial
Silicon Labs,SIL-MCU160125,MIPS32,240,128,2,1.0,"CAN, UART, Ethernet",5.74,0.066,62,3.3,DIP,2011,Wearable
Silicon Labs,SIL-MCU160126,8051,480,256,32,1.0,"UART, Ethernet, USB, I2C, CAN",8.12,0.935,38,3.3,TSSOP,2008,Consumer
Microchip,MIC-MCU160127,ARM Cortex-M3,480,32,32,4.0,"PWM, CAN, USB, Ethernet, I2C",10.72,0.427,85,3.3,QFN,2008,IoT
Renesas,REN-MCU160128,ARM Cortex-M7,240,2048,4,0.0,"UART, USB",2.27,0.356,69,5.0,LQFP,2023,Wearable
STMicroelectronics,STM-MCU160129,8051,200,1024,1,4.0,"SPI, USB",1.72,0.822,34,2.5,TSSOP,2007,IoT
Microchip,MIC-MCU160130,AVR 8-bit,16,64,64,8.0,"I2C, UART, USB, Ethernet, PWM",6.33,1.244,97,5.0,SOIC,2006,Industrial
NXP,NXP-MCU160131,ARM Cortex-M4,168,512,32,0.5,"USB, UART, Ethernet, CAN, PWM",7.93,0.777,66,3.3,QFN,2015,Automotive
STMicroelectronics,STM-MCU160132,ARM Cortex-M4,200,16,4,1.0,"PWM, CAN, UART, SPI, Ethernet",5.3,0.099,23,2.5,DIP,2006,IoT
Nordic Semiconductor,NOR-MCU160133,8051,120,2048,8,4.0,"CAN, SPI, PWM, Ethernet, USB",9.77,1.323,86,1.8,BGA,2015,Automotive
Silicon Labs,SIL-MCU160134,ARM Cortex-M3,480,256,64,0.0,"PWM, I2C, Ethernet",3.21,0.385,44,2.5,QFN,2007,Medical
Renesas,REN-MCU160135,RISC-V,16,256,4,8.0,"UART, Ethernet, SPI, I2C",3.37,0.558,8,2.5,LQFP,2012,Consumer
Infineon,INF-MCU160136,ARM Cortex-M4,480,256,2,8.0,"PWM, Ethernet",7.89,0.421,38,5.0,BGA,2010,Medical
STMicroelectronics,STM-MCU160137,AVR 8-bit,8,128,128,0.5,"I2C, Ethernet, UART, PWM",3.47,0.297,99,1.8,LQFP,2009,Consumer
Analog Devices,ANA-MCU160138,ARM Cortex-M4,168,2048,1,4.0,"USB, UART",7.79,1.263,85,2.5,SOIC,2013,Wearable
Analog Devices,ANA-MCU160139,RISC-V,16,2048,512,1.0,"Ethernet, UART, I2C, PWM",10.09,0.674,79,3.3,BGA,2019,Medical
Silicon Labs,SIL-MCU160140,RISC-V,200,128,32,0.5,"UART, SPI",2.72,1.228,98,2.5,QFN,2015,Medical
NXP,NXP-MCU160141,RISC-V,32,128,1,1.0,"PWM, CAN, UART, SPI",9.6,0.949,96,5.0,BGA,2008,Consumer
STMicroelectronics,STM-MCU160142,ARM Cortex-M0,168,32,256,1.0,"SPI, USB, CAN, Ethernet, PWM",7.21,1.228,93,5.0,BGA,2017,Medical
Analog Devices,ANA-MCU160143,ARM Cortex-M0,240,16,512,2.0,"USB, Ethernet, I2C",7.79,0.07,98,3.3,QFN,2021,IoT
Infineon,INF-MCU160144,ARM Cortex-M0,240,512,2,0.0,"I2C, Ethernet, UART",7.3,0.792,64,3.3,QFN,2007,Medical
STMicroelectronics,STM-MCU160145,ARM Cortex-M0,200,64,512,0.5,"SPI, I2C, PWM",3.05,0.032,32,1.8,QFN,2010,Industrial
Microchip,MIC-MCU160146,RISC-V,8,2048,1,0.5,"CAN, SPI, USB",5.22,0.528,16,3.3,DIP,2015,IoT
Infineon,INF-MCU160147,ARM Cortex-M3,32,1024,512,0.0,"USB, PWM",11.7,0.655,33,1.8,SOIC,2011,Medical
Nordic Semiconductor,NOR-MCU160148,ARM Cortex-M7,240,32,512,0.0,"CAN, USB, I2C, PWM",9.74,0.282,35,5.0,TSSOP,2007,Medical
NXP,NXP-MCU160149,RISC-V,120,512,16,2.0,"PWM, CAN",0.82,0.099,56,2.5,LQFP,2018,Industrial
STMicroelectronics,STM-MCU160150,ARM Cortex-M3,200,32,16,8.0,"USB, UART",0.56,0.621,36,2.5,TSSOP,2016,Automotive
Microchip,MIC-MCU160151,8051,168,128,128,2.0,"CAN, PWM, USB",9.14,0.316,68,1.8,TSSOP,2007,Wearable
STMicroelectronics,STM-MCU160152,ARM Cortex-M3,168,256,128,0.0,"PWM, USB, UART",2.71,0.075,40,1.8,QFN,2012,IoT
Renesas,REN-MCU160153,MIPS32,32,1024,256,0.5,"Ethernet, SPI, I2C",5.12,0.798,56,2.5,LQFP,2022,Medical
NXP,NXP-MCU160154,MIPS32,8,512,64,8.0,"SPI, Ethernet, I2C",2.7,0.197,20,2.5,TSSOP,2024,Medical
Microchip,MIC-MCU160155,ARM Cortex-M4,120,128,128,1.0,"SPI, Ethernet, UART, CAN, PWM",9.87,0.375,75,2.5,DIP,2024,Automotive
Texas Instruments,TEX-MCU160156,MIPS32,240,2048,32,0.0,"PWM, CAN",9.89,1.024,55,2.5,TSSOP,2007,Industrial
Nordic Semiconductor,NOR-MCU160157,8051,32,32,256,8.0,"USB, Ethernet, SPI, UART, PWM",2.92,1.259,26,2.5,QFN,2013,Consumer
Analog Devices,ANA-MCU160158,RISC-V,480,1024,1,1.0,"CAN, PWM, SPI, UART, Ethernet",4.09,0.517,59,3.3,TSSOP,2011,Wearable
Silicon Labs,SIL-MCU160159,RISC-V,16,512,16,0.5,"SPI, PWM, Ethernet, I2C",0.97,1.2,65,3.3,LQFP,2022,Wearable
NXP,NXP-MCU160160,ARM Cortex-M0,168,1024,1,8.0,"I2C, PWM, UART, USB, CAN",10.45,0.853,63,2.5,LQFP,2017,Industrial
Texas Instruments,TEX-MCU160161,8051,168,512,2,8.0,"USB, SPI, I2C, UART, PWM",4.55,0.712,23,2.5,DIP,2017,IoT
Infineon,INF-MCU160162,MIPS32,16,1024,8,2.0,"PWM, SPI, I2C, CAN, UART",5.51,0.467,47,5.0,QFN,2012,Medical
Analog Devices,ANA-MCU160163,ARM Cortex-M3,32,1024,4,2.0,"PWM, SPI, UART, I2C",10.89,1.021,79,5.0,DIP,2022,Wearable
NXP,NXP-MCU160164,ARM Cortex-M0,240,32,64,0.5,"I2C, Ethernet, SPI, UART",1.64,1.3,66,3.3,LQFP,2019,IoT
Silicon Labs,SIL-MCU160165,AVR 8-bit,200,16,16,0.0,"USB, SPI, I2C, Ethernet",5.44,1.5,91,1.8,BGA,2009,Wearable
Microchip,MIC-MCU160166,ARM Cortex-M3,16,256,16,0.0,"UART, PWM, SPI",8.41,0.622,67,1.8,QFN,2012,Industrial
STMicroelectronics,STM-MCU160167,8051,240,128,128,0.0,"UART, USB, CAN, PWM",11.11,1.119,66,2.5,SOIC,2020,IoT
Infineon,INF-MCU160168,ARM Cortex-M0,16,128,4,8.0,"USB, Ethernet, CAN, I2C, SPI",7.5,1.062,76,1.8,DIP,2005,Wearable
Microchip,MIC-MCU160169,ARM Cortex-M3,72,16,64,8.0,"PWM, UART",7.76,0.77,96,2.5,BGA,2011,Automotive
Texas Instruments,TEX-MCU160170,ARM Cortex-M7,48,2048,64,0.0,"Ethernet, CAN, I2C",11.15,0.36,78,5.0,BGA,2023,Automotive
Texas Instruments,TEX-MCU160171,ARM Cortex-M7,72,512,8,0.5,"USB, SPI",1.64,1.012,55,3.3,LQFP,2017,Consumer
Texas Instruments,TEX-MCU160172,AVR 8-bit,168,256,16,1.0,"SPI, I2C, UART, Ethernet",5.01,0.545,47,1.8,LQFP,2016,Automotive
Infineon,INF-MCU160173,ARM Cortex-M0,72,512,16,8.0,"CAN, I2C, Ethernet, SPI",7.47,0.844,26,1.8,LQFP,2013,Wearable
Microchip,MIC-MCU160174,ARM Cortex-M7,168,128,8,2.0,"I2C, Ethernet",10.28,0.842,10,2.5,TSSOP,2012,Medical
Espressif,ESP-MCU160175,ARM Cortex-M0,32,2048,256,0.5,"Ethernet, PWM",11.07,0.271,46,3.3,BGA,2009,Consumer
Texas Instruments,TEX-MCU160176,ARM Cortex-M0,32,256,8,8.0,"Ethernet, SPI, I2C",4.32,0.965,95,1.8,BGA,2005,Medical
STMicroelectronics,STM-MCU160177,ARM Cortex-M0,72,1024,256,0.0,"PWM, UART",4.35,0.16,92,1.8,DIP,2008,IoT
Nordic Semiconductor,NOR-MCU160178,ARM Cortex-M7,16,512,2,0.0,"PWM, SPI",2.78,1.34,69,5.0,QFN,2017,Consumer
Microchip,MIC-MCU160179,MIPS32,168,16,64,4.0,"USB, Ethernet, PWM, I2C",2.14,1.101,82,3.3,DIP,2021,Consumer
NXP,NXP-MCU160180,ARM Cortex-M3,16,256,2,1.0,"UART, SPI",11.84,0.302,59,2.5,BGA,2020,Automotive
