Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
STMicroelectronics,STM-MCU280122,RISC-V,32,1024,2,0.5,"PWM, Ethernet, SPI, USB, CAN",4.82,1.126,47,1.8,TSSOP,2007,Industrial
Espressif,ESP-MCU280123,ARM Cortex-M7,200,128,32,4.0,"UART, PWM, I2C, Ethernet",8.45,0.094,90,2.5,QFN,2019,Industrial
Renesas,REN-MCU280124,ARM Cortex-M3,480,1024,64,0.0,"USB, I2C, Ethernet",0.64,0.988,60,3.3,DIP,2018,Medical
Espressif,ESP-MCU280125,AVR 8-bit,48,1024,16,0.0,"UART, USB, PWM, Ethernet",11.42,0.81,51,1.8,LQFP,2023,IoT
Microchip,MIC-MCU280126,MIPS32,48,256,512,1.0,"UART, SPI, Ethernet",8.74,0.197,99,1.8,QFN,2015,Consumer
Espressif,ESP-MCU280127,8051,16,1024,256,4.0,"Ethernet, CAN, UART, I2C",3.98,1.164,13,1.8,BGA,2010,Automotive
Microchip,MIC-MCU280128,MIPS32,16,2048,8,8.0,"I2C, CAN, SPI, USB",3.85,0.315,94,2.5,QFN,2005,Consumer
Analog Devices,ANA-MCU280129,RISC-V,48,512,128,1.0,"I2C, UART",7.39,1.039,65,5.0,SOIC,2016,Consumer
Microchip,MIC-MCU280130,8051,48,128,32,4.0,"Ethernet, USB, UART, CAN, PWM",6.88,0.689,8,5.0,LQFP,2009,Consumer
Analog Devices,ANA-MCU280131,8051,168,256,1,0.0,"PWM, CAN, Ethernet, I2C",7.49,0.984,48,5.0,LQFP,2005,Medical
Infineon,INF-MCU280132,ARM Cortex-M4,8,128,8,4.0,"I2C, Ethernet, PWM, SPI, USB",9.85,0.218,31,5.0,DIP,2008,Automotive
Nordic Semiconductor,NOR-MCU280133,ARM Cortex-M7,200,16,16,8.0,"I2C, PWM",10.57,1.418,54,5.0,BGA,2015,IoT
Silicon Labs,SIL-MCU280134,RISC-V,168,1024,2,8.0,"UART, Ethernet, USB",5.39,1.215,29,1.8,TSSOP,2006,Automotive
Nordic Semiconductor,NOR-MCU280135,AVR 8-bit,8,512,64,0.5,"PWM, I2C, SPI",3.23,1.207,92,1.8,LQFP,2020,Automotive
Microchip,MIC-MCU280136,AVR 8-bit,120,1024,2,1.0,"UART, SPI, Ethernet, USB, I2C",5.54,0.654,47,2.5,DIP,2017,Consumer
Nordic Semiconductor,NOR-MCU280137,MIPS32,240,256,64,2.0,"I2C, CAN",4.33,0.681,44,5.0,TSSOP,2021,Medical
Microchip,MIC-MCU280138,AVR 8-bit,48,16,32,4.0,"SPI, UART, CAN, I2C",8.91,0.716,36,5.0,LQFP,2012,Consumer
Espressif,ESP-MCU280139,ARM Cortex-M0,240,2048,8,0.5,"Ethernet, I2C, UART, PWM",9.31,0.553,28,5.0,SOIC,2022,IoT
Infineon,INF-MCU280140,ARM Cortex-M4,200,64,16,8.0,"Ethernet, PWM, UART",4.37,1.355,94,5.0,TSSOP,2010,Wearable
Analog Devices,ANA-MCU280141,ARM Cortex-M4,240,256,32,0.0,"Ethernet, USB, I2C, CAN",10.62,0.161,89,5.0,QFN,2021,Wearable
Renesas,REN-MCU280142,ARM Cortex-M7,16,256,4,0.5,"USB, SPI, PWM, CAN",2.67,0.492,46,5.0,DIP,2015,Industrial
Analog Devices,ANA-MCU280143,RISC-V,200,512,16,0.0,"CAN, PWM, USB",9.36,1.115,88,1.8,TSSOP,2015,IoT
Texas Instruments,TEX-MCU280144,ARM Cortex-M4,200,256,32,2.0,"I2C, CAN, PWM",11.27,0.052,15,2.5,SOIC,2019,Automotive
Renesas,REN-MCU280145,ARM Cortex-M7,48,16,2,1.0,"I2C, Ethernet, SPI, PWM, USB",2.85,1.304,96,3.3,BGA,2011,Consumer
Microchip,MIC-MCU280146,ARM Cortex-M0,8,256,256,0.0,"SPI, UART",9.2,0.778,24,2.5,DIP,2009,Automotive
Nordic Semiconductor,NOR-MCU280147,ARM Cortex-M0,32,2048,1,0.5,"Ethernet, UART, USB, I2C",8.74,1.1,33,5.0,QFN,2020,Medical
Analog Devices,ANA-MCU280148,ARM Cortex-M7,48,16,128,0.0,"USB, CAN, PWM",1.74,0.762,22,1.8,TSSOP,2017,Medical
Analog Devices,ANA-MCU280149,ARM Cortex-M4,168,512,1,2.0,"CAN, PWM",4.91,0.646,92,2.5,QFN,2023,Wearable
Microchip,MIC-MCU280150,ARM Cortex-M7,240,256,16,8.0,"I2C, SPI, PWM",11.19,1.32,47,2.5,QFN,2005,Consumer
NXP,NXP-MCU280151,ARM Cortex-M4,48,64,256,4.0,"Ethernet, CAN, UART",3.26,0.504,92,5.0,SOIC,2024,IoT
Infineon,INF-MCU280152,RISC-V,48,256,2,1.0,"USB, I2C, PWM",3.64,1.059,67,3.3,BGA,2011,Wearable
Espressif,ESP-MCU280153,ARM Cortex-M3,72,1024,2,0.0,"I2C, UART, Ethernet",1.28,0.625,87,1.8,LQFP,2009,IoT
Silicon Labs,SIL-MCU280154,ARM Cortex-M3,8,256,8,2.0,"UART, I2C, SPI",7.16,1.403,30,5.0,TSSOP,2023,Automotive
Renesas,REN-MCU280155,RISC-V,72,1024,128,1.0,"USB, UART, I2C, PWM, SPI",4.11,0.05,84,1.8,QFN,2008,IoT
Nordic Semiconductor,NOR-MCU280156,ARM Cortex-M0,120,128,256,4.0,"CAN, UART, USB, Ethernet, PWM",4.22,0.356,85,5.0,QFN,2009,Automotive
STMicroelectronics,STM-MCU280157,ARM Cortex-M3,72,2048,64,0.5,"USB, CAN, SPI, I2C",7.82,0.284,93,5.0,SOIC,2014,Automotive
Infineon,INF-MCU280158,8051,8,1024,16,0.5,"UART, Ethernet, SPI, PWM",1.85,1.08,10,2.5,TSSOP,2006,IoT
Espressif,ESP-MCU280159,AVR 8-bit,168,16,1,0.0,"I2C, SPI, UART",11.77,0.05,10,3.3,TSSOP,2015,Medical
Analog Devices,ANA-MCU280160,ARM Cortex-M7,168,512,1,0.0,"I2C, UART, SPI, CAN",11.27,0.955,8,2.5,TSSOP,2009,Consumer
STMicroelectronics,STM-MCU280161,ARM Cortex-M0,200,2048,16,0.5,"I2C, Ethernet, PWM",4.19,1.121,84,1.8,SOIC,2007,Medical
Renesas,REN-MCU280162,MIPS32,16,256,16,0.5,"SPI, CAN, USB, I2C, Ethernet",9.82,1.251,79,5.0,TSSOP,2021,Wearable
Infineon,INF-MCU280163,ARM Cortex-M4,240,16,8,8.0,"I2C, SPI, PWM, CAN, UART",5.01,0.336,8,1.8,SOIC,2017,Medical
Silicon Labs,SIL-MCU280164,ARM Cortex-M4,72,16,128,8.0,"UART, CAN, I2C",1.29,0.668,16,5.0,LQFP,2020,Consumer
Texas Instruments,TEX-MCU280165,RISC-V,48,32,128,8.0,"Ethernet, USB, I2C, UART, PWM",5.5,0.114,38,5.0,QFN,2015,IoT
Renesas,REN-MCU280166,AVR 8-bit,200,16,32,1.0,"CAN, I2C, PWM",4.33,0.915,77,3.3,LQFP,2011,Consumer
Texas Instruments,TEX-MCU280167,AVR 8-bit,16,16,512,8.0,"I2C, CAN, Ethernet, UART",7.3,1.365,36,2.5,LQFP,2006,Wearable
Microchip,MIC-MCU280168,ARM Cortex-M0,16,128,16,0.0,"UART, SPI, USB, Ethernet, PWM",1.55,1.114,16,3.3,SOIC,2015,Industrial
Espressif,ESP-MCU280169,ARM Cortex-M7,240,256,1,2.0,"UART, SPI",2.1,0.887,43,1.8,SOIC,2013,Consumer
Renesas,REN-MCU280170,ARM Cortex-M4,48,512,256,0.5,"Ethernet, CAN, USB, SPI, I2C",4.45,0.402,40,2.5,SOIC,2010,IoT
STMicroelectronics,STM-MCU280171,RISC-V,16,2048,512,1.0,"SPI, PWM",9.9,1.432,28,1.8,DIP,2011,Industrial
Renesas,REN-MCU280172,RISC-V,240,512,128,2.0,"USB, SPI, Ethernet, I2C, PWM",1.75,0.655,36,3.3,SOIC,2010,Medical
Nordic Semiconductor,NOR-MCU280173,MIPS32,200,32,512,0.0,"USB, I2C",7.47,0.62,98,5.0,QFN,2008,Wearable
Nordic Semiconductor,NOR-MCU280174,ARM Cortex-M4,8,256,256,0.0,"USB, CAN",6.79,1.486,45,5.0,SOIC,2020,Medical
Silicon Labs,SIL-MCU280175,8051,200,64,8,1.0,"PWM, USB, UART, Ethernet",10.04,0.416,15,5.0,QFN,2008,Automotive
Analog Devices,ANA-MCU280176,RISC-V,16,256,32,0.5,"UART, SPI, CAN, I2C",5.25,1.447,98,1.8,BGA,2013,Wearable
Microchip,MIC-MCU280177,MIPS32,72,128,32,0.5,"Ethernet, USB",4.63,1.241,76,2.5,DIP,2017,IoT
Espressif,ESP-MCU280178,8051,120,64,64,4.0,"SPI, UART, CAN, PWM",4.33,0.905,53,2.5,DIP,2015,Medical
