Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Analog Devices,ANA-MCU430059,AVR 8-bit,200,32,2,2.0,"USB, CAN, SPI, PWM",2.23,0.628,82,2.5,TSSOP,2013,Medical
Espressif,ESP-MCU430060,MIPS32,480,64,512,8.0,"Ethernet, UART, CAN",2.73,0.276,69,1.8,QFN,2021,Industrial
Microchip,MIC-MCU430061,8051,32,2048,32,0.0,"UART, PWM, USB, SPI",9.79,0.926,13,3.3,TSSOP,2010,Automotive
Infineon,INF-MCU430062,ARM Cortex-M0,168,1024,8,0.5,"UART, PWM, CAN",3.25,0.902,37,3.3,QFN,2024,Consumer
Renesas,REN-MCU430063,ARM Cortex-M7,8,32,8,1.0,"UART, USB, I2C",10.79,0.705,32,5.0,SOIC,2007,Automotive
Texas Instruments,TEX-MCU430064,8051,32,64,4,0.0,"USB, Ethernet, I2C, PWM, CAN",11.13,1.085,19,5.0,LQFP,2023,Medical
Texas Instruments,TEX-MCU430065,ARM Cortex-M0,480,2048,16,8.0,"CAN, Ethernet, PWM, I2C, SPI",6.14,0.284,12,5.0,QFN,2018,Industrial
Renesas,REN-MCU430066,8051,72,64,32,2.0,"USB, I2C, Ethernet, CAN",6.37,0.874,87,2.5,TSSOP,2013,Industrial
Texas Instruments,TEX-MCU430067,RISC-V,120,32,512,8.0,"SPI, Ethernet, PWM, USB",5.05,0.139,35,5.0,LQFP,2017,Automotive
Silicon Labs,SIL-MCU430068,8051,32,256,2,0.0,"USB, Ethernet, PWM, I2C",0.84,1.075,12,3.3,DIP,2018,Automotive
Analog Devices,ANA-MCU430069,ARM Cortex-M3,480,16,32,4.0,"CAN, SPI",1.23,0.647,13,3.3,BGA,2014,Industrial
Texas Instruments,TEX-MCU430070,8051,48,256,128,2.0,"UART, PWM, USB, CAN",3.64,0.544,21,1.8,QFN,2019,Medical
Renesas,REN-MCU430071,RISC-V,16,2048,128,0.0,"UART, USB, CAN, PWM",7.05,0.679,13,1.8,DIP,2018,IoT
Texas Instruments,TEX-MCU430072,AVR 8-bit,8,64,512,0.5,"Ethernet, USB, CAN",9.91,0.418,19,1.8,BGA,2017,Wearable
NXP,NXP-MCU430073,MIPS32,72,32,32,4.0,"I2C, USB",10.54,0.316,46,1.8,QFN,2013,Wearable
NXP,NXP-MCU430074,ARM Cortex-M7,200,256,1,8.0,"UART, SPI, I2C",2.83,0.93,13,2.5,LQFP,2024,Wearable
Espressif,ESP-MCU430075,ARM Cortex-M4,120,32,16,0.0,"CAN, USB, Ethernet, UART, I2C",10.63,0.588,49,3.3,TSSOP,2014,Industrial
Silicon Labs,SIL-MCU430076,MIPS32,480,2048,8,4.0,"CAN, UART, I2C, PWM, SPI",7.05,0.55,34,3.3,QFN,2006,Medical
Nordic Semiconductor,NOR-MCU430077,AVR 8-bit,240,512,32,0.0,"USB, I2C",8.94,0.702,33,2.5,DIP,2007,Industrial
NXP,NXP-MCU430078,ARM Cortex-M4,480,128,4,0.5,"SPI, I2C, UART",11.56,0.518,29,5.0,DIP,2015,Medical
Infineon,INF-MCU430079,AVR 8-bit,32,32,4,2.0,"SPI, USB, PWM, CAN, I2C",5.22,0.232,76,1.8,DIP,2007,Automotive
Renesas,REN-MCU430080,AVR 8-bit,32,32,2,0.5,"SPI, CAN",8.67,0.792,18,5.0,DIP,2020,Automotive
NXP,NXP-MCU430081,ARM Cortex-M0,8,32,8,8.0,"I2C, CAN, SPI, USB",5.9,1.372,88,1.8,BGA,2013,Consumer
Microchip,MIC-MCU430082,MIPS32,120,32,32,0.0,"UART, I2C, USB, Ethernet, CAN",2.09,0.978,56,5.0,LQFP,2013,Industrial
NXP,NXP-MCU430083,RISC-V,8,128,1,1.0,"I2C, PWM, UART, SPI",10.94,0.591,14,2.5,DIP,2024,Industrial
Texas Instruments,TEX-MCU430084,ARM Cortex-M7,8,16,32,8.0,"UART, I2C",9.88,0.337,30,1.8,SOIC,2010,Wearable
STMicroelectronics,STM-MCU430085,ARM Cortex-M3,120,512,2,8.0,"I2C, Ethernet, USB, UART",0.68,1.294,79,3.3,DIP,2017,Medical
STMicroelectronics,STM-MCU430086,ARM Cortex-M4,240,32,4,1.0,"I2C, CAN",6.91,0.984,58,3.3,TSSOP,2006,Consumer
STMicroelectronics,STM-MCU430087,8051,240,16,16,4.0,"UART, CAN, SPI",8.34,1.16,10,3.3,TSSOP,2008,Industrial
Texas Instruments,TEX-MCU430088,ARM Cortex-M4,480,256,256,2.0,"CAN, SPI, PWM, USB",8.52,1.149,68,3.3,BGA,2021,IoT
Silicon Labs,SIL-MCU430089,8051,48,2048,64,0.0,"Ethernet, I2C, UART, SPI, CAN",6.11,1.155,11,5.0,QFN,2008,Medical
NXP,NXP-MCU430090,MIPS32,32,64,2,0.5,"Ethernet, UART, SPI",2.46,0.659,14,3.3,QFN,2013,IoT
NXP,NXP-MCU430091,RISC-V,16,256,32,0.5,"UART, CAN",1.9,0.647,68,5.0,TSSOP,2015,Wearable
STMicroelectronics,STM-MCU430092,MIPS32,480,128,128,0.0,"PWM, CAN, I2C, SPI",1.04,0.126,43,1.8,SOIC,2024,Consumer
Analog Devices,ANA-MCU430093,8051,200,256,512,2.0,"UART, CAN, USB, I2C",3.18,0.326,38,3.3,LQFP,2010,Consumer
NXP,NXP-MCU430094,ARM Cortex-M4,72,64,32,8.0,"CAN, UART, Ethernet",5.03,0.282,63,1.8,DIP,2017,Industrial
Nordic Semiconductor,NOR-MCU430095,ARM Cortex-M4,72,2048,64,4.0,"CAN, UART, I2C, USB, SPI",4.66,1.376,79,3.3,LQFP,2017,IoT
Renesas,REN-MCU430096,8051,48,64,128,1.0,"UART, SPI, USB, CAN",2.55,0.516,85,3.3,BGA,2014,Medical
Silicon Labs,SIL-MCU430097,ARM Cortex-M7,200,1024,256,2.0,"PWM, I2C, UART, CAN, USB",10.96,0.048,9,1.8,TSSOP,2023,IoT
Silicon Labs,SIL-MCU430098,ARM Cortex-M0,120,2048,32,4.0,"Ethernet, CAN",9.44,0.445,32,5.0,QFN,2014,Consumer
Nordic Semiconductor,NOR-MCU430099,MIPS32,72,64,8,0.0,"PWM, USB, SPI",1.98,0.159,37,1.8,LQFP,2016,Industrial
Texas Instruments,TEX-MCU430100,AVR 8-bit,480,256,512,1.0,"I2C, PWM, USB, Ethernet",5.21,0.802,6,2.5,QFN,2018,Industrial
Renesas,REN-MCU430101,AVR 8-bit,480,128,32,0.5,"UART, USB, SPI, PWM, Ethernet",7.49,0.022,37,5.0,TSSOP,2005,Industrial
STMicroelectronics,STM-MCU430102,MIPS32,8,2048,128,4.0,"Ethernet, SPI",10.88,0.731,29,3.3,SOIC,2007,Wearable
Renesas,REN-MCU430103,ARM Cortex-M4,240,32,128,8.0,"SPI, UART, USB, I2C, Ethernet",3.65,0.422,99,3.3,SOIC,2006,Medical
STMicroelectronics,STM-MCU430104,ARM Cortex-M4,48,128,4,4.0,"I2C, SPI, UART",5.54,1.437,48,1.8,BGA,2023,Wearable
Texas Instruments,TEX-MCU430105,ARM Cortex-M7,32,256,16,8.0,"UART, SPI, CAN, I2C, USB",11.85,0.457,68,1.8,SOIC,2006,Automotive
Microchip,MIC-MCU430106,8051,480,64,4,8.0,"SPI, UART, USB",9.32,0.27,45,1.8,QFN,2024,Wearable
Infineon,INF-MCU430107,ARM Cortex-M7,480,16,128,0.0,"I2C, CAN, Ethernet, PWM, UART",7.04,0.635,98,3.3,SOIC,2014,Medical
Espressif,ESP-MCU430108,8051,120,64,64,1.0,"Ethernet, UART",9.7,0.434,33,3.3,DIP,2023,IoT
Infineon,INF-MCU430109,8051,200,256,512,2.0,"USB, Ethernet, CAN, SPI",5.2,0.058,33,3.3,BGA,2023,IoT
NXP,NXP-MCU430110,8051,200,128,64,0.5,"I2C, Ethernet, UART",3.51,1.368,72,3.3,DIP,2021,Wearable
Texas Instruments,TEX-MCU430111,ARM Cortex-M0,168,1024,256,1.0,"Ethernet, UART, PWM",8.89,0.816,10,3.3,LQFP,2024,IoT
Espressif,ESP-MCU430112,ARM Cortex-M0,48,32,16,2.0,"SPI, CAN, UART",8.84,0.973,73,5.0,TSSOP,2017,Consumer
Nordic Semiconductor,NOR-MCU430113,ARM Cortex-M7,200,16,256,8.0,"Ethernet, SPI, UART",4.89,1.178,91,2.5,TSSOP,2019,Wearable
STMicroelectronics,STM-MCU430114,ARM Cortex-M4,8,2048,8,2.0,"PWM, UART",3.38,1.187,84,1.8,LQFP,2023,Consumer
Nordic Semiconductor,NOR-MCU430115,AVR 8-bit,72,2048,8,1.0,"CAN, PWM, Ethernet",0.8,0.099,96,3.3,BGA,2008,Consumer
Analog Devices,ANA-MCU430116,ARM Cortex-M0,200,32,16,0.5,"I2C, CAN, Ethernet, USB, SPI",10.85,1.036,40,3.3,TSSOP,2015,IoT
NXP,NXP-MCU430117,8051,8,512,512,0.0,"Ethernet, I2C, SPI, USB",4.23,0.8,53,2.5,QFN,2018,IoT
Silicon Labs,SIL-MCU430118,ARM Cortex-M0,240,128,2,8.0,"CAN, Ethernet",8.58,0.349,26,3.3,BGA,2023,Industrial
Infineon,INF-MCU430119,8051,168,128,128,2.0,"USB, CAN",9.11,0.876,41,5.0,TSSOP,2006,Industrial
Espressif,ESP-MCU430120,RISC-V,200,16,4,2.0,"PWM, USB",0.86,0.76,34,2.5,LQFP,2023,Consumer
Analog Devices,ANA-MCU430121,ARM Cortex-M4,120,128,64,2.0,"USB, PWM, UART, I2C, CAN",11.73,0.693,62,2.5,BGA,2014,IoT
Texas Instruments,TEX-MCU430122,ARM Cortex-M3,32,256,256,8.0,"SPI, USB",8.52,1.18,30,3.3,SOIC,2005,Industrial
Analog Devices,ANA-MCU430123,MIPS32,168,32,256,0.5,"I2C, Ethernet, UART",10.23,0.206,98,3.3,LQFP,2012,Medical
Espressif,ESP-MCU430124,8051,120,128,128,0.5,"SPI, I2C, CAN, USB, PWM",8.87,1.095,91,5.0,QFN,2016,Wearable
Espressif,ESP-MCU430125,ARM Cortex-M4,48,2048,1,2.0,"PWM, CAN, SPI, USB, Ethernet",8.79,1.493,56,3.3,LQFP,2005,Automotive
Infineon,INF-MCU430126,AVR 8-bit,16,1024,2,0.5,"I2C, Ethernet, USB, SPI",5.9,0.933,69,5.0,QFN,2017,Automotive
NXP,NXP-MCU430127,ARM Cortex-M7,120,64,128,0.0,"USB, I2C, CAN, UART",0.77,1.056,44,5.0,BGA,2010,Consumer
Infineon,INF-MCU430128,RISC-V,120,2048,1,4.0,"SPI, Ethernet, USB",3.76,0.438,98,5.0,SOIC,2014,IoT
Nordic Semiconductor,NOR-MCU430129,AVR 8-bit,480,32,64,2.0,"CAN, I2C, USB",10.15,0.603,24,1.8,QFN,2015,Automotive
Renesas,REN-MCU430130,MIPS32,8,2048,4,1.0,"SPI, PWM, CAN",2.51,0.8,28,2.5,LQFP,2018,Industrial
Texas Instruments,TEX-MCU430131,RISC-V,72,128,64,1.0,"Ethernet, UART, PWM, SPI",0.61,1.201,38,3.3,QFN,2017,Automotive
Renesas,REN-MCU430132,ARM Cortex-M0,16,16,128,0.5,"Ethernet, USB, UART",3.88,1.324,41,2.5,QFN,2022,Automotive
Analog Devices,ANA-MCU430133,ARM Cortex-M7,120,128,2,1.0,"CAN, Ethernet",8.86,1.263,54,3.3,TSSOP,2006,Medical
STMicroelectronics,STM-MCU430134,MIPS32,72,2048,4,8.0,"Ethernet, CAN, SPI",0.58,0.666,75,1.8,BGA,2006,Medical
STMicroelectronics,STM-MCU430135,AVR 8-bit,200,2048,64,8.0,"CAN, I2C, USB, SPI, PWM",6.85,0.36,34,5.0,DIP,2015,Wearable
Nordic Semiconductor,NOR-MCU430136,AVR 8-bit,200,32,2,1.0,"SPI, I2C",1.28,0.1,92,1.8,DIP,2021,Wearable
Microchip,MIC-MCU430137,ARM Cortex-M4,16,32,256,0.0,"Ethernet, I2C, UART, SPI",11.77,1.375,15,1.8,BGA,2018,Medical
Nordic Semiconductor,NOR-MCU430138,ARM Cortex-M4,240,2048,64,8.0,"USB, PWM, UART",7.9,0.237,66,2.5,SOIC,2014,IoT
Espressif,ESP-MCU430139,ARM Cortex-M3,240,2048,4,4.0,"CAN, PWM",11.34,0.478,11,1.8,SOIC,2006,Wearable
NXP,NXP-MCU430140,ARM Cortex-M4,120,1024,1,2.0,"SPI, USB, Ethernet, PWM",8.86,0.889,81,1.8,TSSOP,2014,IoT
Infineon,INF-MCU430141,MIPS32,72,16,64,4.0,"UART, CAN, Ethernet",8.24,0.746,95,1.8,SOIC,2016,Automotive
Nordic Semiconductor,NOR-MCU430142,RISC-V,16,16,128,0.0,"UART, SPI",4.03,1.432,39,2.5,TSSOP,2012,Consumer
STMicroelectronics,STM-MCU430143,AVR 8-bit,8,2048,4,2.0,"I2C, CAN",6.62,1.092,58,5.0,BGA,2009,Consumer
NXP,NXP-MCU430144,ARM Cortex-M4,8,2048,32,1.0,"SPI, CAN, Ethernet",5.43,0.851,68,5.0,TSSOP,2022,Medical
Espressif,ESP-MCU430145,ARM Cortex-M4,200,1024,4,8.0,"PWM, SPI, I2C, CAN, USB",7.87,1.077,9,2.5,LQFP,2013,Automotive
Espressif,ESP-MCU430146,ARM Cortex-M4,240,32,512,0.5,"USB, Ethernet",1.14,0.014,53,1.8,BGA,2007,Wearable
STMicroelectronics,STM-MCU430147,ARM Cortex-M4,240,2048,8,8.0,"SPI, I2C, Ethernet",6.26,1.262,42,3.3,DIP,2024,Wearable
Silicon Labs,SIL-MCU430148,ARM Cortex-M4,32,64,32,8.0,"I2C, USB, SPI, UART, PWM",5.07,0.395,71,2.5,TSSOP,2012,IoT
Nordic Semiconductor,NOR-MCU430149,8051,48,2048,2,4.0,"USB, SPI, Ethernet",0.86,1.066,93,3.3,QFN,2011,IoT
Texas Instruments,TEX-MCU430150,AVR 8-bit,72,128,4,4.0,"SPI, CAN",11.77,0.366,77,2.5,QFN,2014,Wearable
Analog Devices,ANA-MCU430151,ARM Cortex-M7,72,512,32,0.5,"UART, I2C, Ethernet, SPI, PWM",6.39,0.193,47,2.5,TSSOP,2010,Consumer
Espressif,ESP-MCU430152,ARM Cortex-M3,48,16,64,8.0,"UART, USB, SPI, Ethernet, I2C",3.29,1.009,94,3.3,QFN,2024,Automotive
Espressif,ESP-MCU430153,8051,200,64,1,1.0,"USB, SPI, PWM, CAN",4.28,0.873,6,3.3,SOIC,2010,Automotive
Texas Instruments,TEX-MCU430154,ARM Cortex-M4,72,256,8,2.0,"UART, CAN, I2C, PWM, USB",9.75,0.94,47,5.0,TSSOP,2006,Automotive
Microchip,MIC-MCU430155,ARM Cortex-M4,200,64,2,1.0,"Ethernet, USB, UART",10.02,0.386,38,3.3,BGA,2020,IoT
Microchip,MIC-MCU430156,ARM Cortex-M3,120,32,16,0.5,"Ethernet, UART, CAN",4.31,1.075,94,2.5,QFN,2010,Wearable
Texas Instruments,TEX-MCU430157,8051,8,128,16,2.0,"USB, UART, PWM, Ethernet, I2C",9.23,1.373,45,1.8,LQFP,2011,Automotive
NXP,NXP-MCU430158,ARM Cortex-M3,8,64,512,8.0,"SPI, CAN",9.4,0.881,19,1.8,DIP,2008,IoT
NXP,NXP-MCU430159,AVR 8-bit,200,128,1,1.0,"I2C, CAN",3.19,0.761,6,2.5,SOIC,2020,IoT
Silicon Labs,SIL-MCU430160,ARM Cortex-M7,200,1024,128,2.0,"SPI, CAN",2.44,0.081,74,2.5,TSSOP,2012,IoT
Infineon,INF-MCU430161,ARM Cortex-M3,48,2048,1,0.0,"PWM, I2C, Ethernet",5.93,1.215,67,2.5,BGA,2019,IoT
Infineon,INF-MCU430162,AVR 8-bit,48,2048,1,4.0,"I2C, PWM",10.99,1.472,29,1.8,TSSOP,2013,Consumer
Infineon,INF-MCU430163,MIPS32,240,2048,1,1.0,"I2C, PWM",0.53,0.532,95,3.3,DIP,2012,Wearable
Microchip,MIC-MCU430164,RISC-V,8,2048,1,0.5,"USB, UART",8.48,0.115,55,3.3,LQFP,2023,Automotive
Renesas,REN-MCU430165,MIPS32,48,16,256,8.0,"I2C, SPI, CAN",4.18,0.836,49,1.8,QFN,2021,IoT
Silicon Labs,SIL-MCU430166,ARM Cortex-M3,480,512,32,0.0,"CAN, PWM, USB, SPI",8.66,0.831,14,5.0,QFN,2015,IoT
Analog Devices,ANA-MCU430167,ARM Cortex-M0,168,256,64,4.0,"I2C, CAN, PWM",8.22,0.509,20,2.5,SOIC,2009,Automotive
STMicroelectronics,STM-MCU430168,ARM Cortex-M3,200,2048,2,0.5,"UART, Ethernet, PWM, I2C",6.35,0.706,26,3.3,BGA,2014,Consumer
Microchip,MIC-MCU430169,8051,72,256,8,8.0,"CAN, USB",9.22,1.284,17,2.5,BGA,2021,Automotive
Silicon Labs,SIL-MCU430170,RISC-V,240,1024,2,1.0,"PWM, I2C, SPI",10.62,1.467,28,5.0,QFN,2018,Wearable
Espressif,ESP-MCU430171,ARM Cortex-M4,200,64,8,0.5,"Ethernet, USB",3.01,1.412,43,1.8,SOIC,2012,Consumer
Infineon,INF-MCU430172,RISC-V,120,256,256,0.5,"SPI, Ethernet, UART, PWM, I2C",8.42,0.656,44,3.3,TSSOP,2018,IoT
Texas Instruments,TEX-MCU430173,ARM Cortex-M4,480,2048,32,8.0,"Ethernet, SPI",5.78,0.966,13,3.3,DIP,2021,Medical
NXP,NXP-MCU430174,AVR 8-bit,72,32,32,8.0,"USB, UART, Ethernet",11.84,0.053,40,1.8,TSSOP,2013,Consumer
Texas Instruments,TEX-MCU430175,AVR 8-bit,240,128,1,0.5,"CAN, USB, UART, Ethernet",7.19,0.937,86,1.8,LQFP,2009,Wearable
STMicroelectronics,STM-MCU430176,ARM Cortex-M0,240,16,512,0.5,"Ethernet, PWM",2.44,0.056,74,3.3,QFN,2021,Medical
Nordic Semiconductor,NOR-MCU430177,AVR 8-bit,48,16,2,4.0,"Ethernet, UART, I2C",7.76,0.07,75,3.3,DIP,2005,Medical
Nordic Semiconductor,NOR-MCU430178,RISC-V,48,512,1,2.0,"CAN, SPI, UART, USB, PWM",6.05,0.874,98,1.8,SOIC,2021,Wearable
Nordic Semiconductor,NOR-MCU430179,ARM Cortex-M7,200,128,16,2.0,"SPI, USB, UART",2.61,0.661,52,3.3,TSSOP,2008,Industrial
Analog Devices,ANA-MCU430180,ARM Cortex-M4,168,512,4,0.0,"I2C, PWM, UART, USB",3.04,0.781,42,3.3,TSSOP,2022,Consumer
