Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Texas Instruments,TEX-MCU320110,8051,16,64,64,0.0,"I2C, CAN, USB",4.28,0.034,32,1.8,SOIC,2009,Consumer
Infineon,INF-MCU320111,MIPS32,16,128,4,8.0,"I2C, Ethernet, CAN, PWM, SPI",10.0,0.093,78,1.8,TSSOP,2007,Automotive
NXP,NXP-MCU320112,8051,200,64,512,0.0,"CAN, UART, USB, SPI, PWM",6.33,0.602,12,3.3,LQFP,2005,Industrial
Silicon Labs,SIL-MCU320113,MIPS32,72,16,16,4.0,"SPI, UART, USB",9.8,0.183,6,1.8,DIP,2012,Consumer
NXP,NXP-MCU320114,ARM Cortex-M0,8,64,4,1.0,"Ethernet, PWM, SPI",5.33,0.534,87,5.0,QFN,2016,Medical
STMicroelectronics,STM-MCU320115,RISC-V,120,1024,4,0.0,"PWM, I2C, Ethernet",11.91,0.754,58,3.3,TSSOP,2011,IoT
Nordic Semiconductor,NOR-MCU320116,ARM Cortex-M0,16,2048,8,8.0,"UART, SPI, USB",0.7,0.492,97,3.3,QFN,2007,Industrial
Analog Devices,ANA-MCU320117,ARM Cortex-M4,120,64,2,4.0,"SPI, Ethernet, I2C",11.68,0.044,89,2.5,BGA,2013,Automotive
Renesas,REN-MCU320118,8051,200,512,32,1.0,"SPI, PWM, UART, CAN, Ethernet",2.8,0.049,22,3.3,LQFP,2023,Wearable
Espressif,ESP-MCU320119,ARM Cortex-M4,168,1024,8,2.0,"SPI, USB, UART, CAN, PWM",9.52,1.428,99,1.8,TSSOP,2005,Automotive
Microchip,MIC-MCU320120,ARM Cortex-M4,480,256,32,8.0,"CAN, I2C",6.68,1.306,39,3.3,QFN,2006,Industrial
Infineon,INF-MCU320121,ARM Cortex-M0,48,16,1,0.5,"I2C, UART",1.89,0.617,70,1.8,SOIC,2024,Medical
Silicon Labs,SIL-MCU320122,ARM Cortex-M0,8,2048,64,1.0,"UART, Ethernet, I2C",7.82,0.018,17,5.0,LQFP,2017,Automotive
STMicroelectronics,STM-MCU320123,ARM Cortex-M3,72,16,32,8.0,"USB, CAN, UART, Ethernet",10.44,0.172,30,3.3,LQFP,2021,Industrial
Texas Instruments,TEX-MCU320124,AVR 8-bit,72,2048,4,2.0,"UART, CAN, I2C, USB",2.87,1.184,70,3.3,BGA,2008,Industrial
Analog Devices,ANA-MCU320125,ARM Cortex-M7,480,128,512,2.0,"PWM, SPI, USB, Ethernet",5.71,1.312,85,3.3,DIP,2013,Automotive
Renesas,REN-MCU320126,ARM Cortex-M0,480,512,4,4.0,"UART, SPI",7.91,1.099,43,3.3,LQFP,2020,Automotive
Analog Devices,ANA-MCU320127,ARM Cortex-M3,72,16,32,2.0,"UART, CAN",1.48,1.403,17,5.0,SOIC,2009,Automotive
Silicon Labs,SIL-MCU320128,8051,480,512,16,0.5,"USB, UART, SPI",0.56,0.563,61,3.3,DIP,2022,Consumer
Silicon Labs,SIL-MCU320129,ARM Cortex-M4,8,512,4,2.0,"CAN, PWM, Ethernet, USB",3.09,0.891,54,1.8,SOIC,2024,Medical
STMicroelectronics,STM-MCU320130,ARM Cortex-M4,16,256,2,4.0,"Ethernet, SPI",2.06,0.2,62,2.5,LQFP,2008,Automotive
Infineon,INF-MCU320131,ARM Cortex-M7,480,2048,16,0.5,"I2C, Ethernet, SPI",0.61,0.427,6,3.3,DIP,2014,Consumer
NXP,NXP-MCU320132,AVR 8-bit,72,1024,64,0.0,"Ethernet, USB, I2C, UART, PWM",10.36,0.63,75,2.5,BGA,2022,Consumer
Infineon,INF-MCU320133,ARM Cortex-M0,8,16,512,0.0,"UART, I2C, SPI, USB",9.2,0.283,60,5.0,BGA,2005,IoT
Renesas,REN-MCU320134,8051,120,64,16,8.0,"PWM, CAN, Ethernet, I2C",5.99,0.036,32,3.3,BGA,2017,Wearable
Infineon,INF-MCU320135,AVR 8-bit,168,64,32,0.0,"Ethernet, I2C",11.39,0.859,72,2.5,LQFP,2008,Consumer
STMicroelectronics,STM-MCU320136,ARM Cortex-M0,48,1024,32,8.0,"SPI, CAN, I2C",10.69,0.783,39,1.8,LQFP,2021,Consumer
Analog Devices,ANA-MCU320137,ARM Cortex-M0,200,32,1,4.0,"I2C, SPI",0.78,0.577,41,3.3,QFN,2008,Consumer
Renesas,REN-MCU320138,ARM Cortex-M0,8,16,16,4.0,"Ethernet, UART, I2C, USB, PWM",4.87,1.409,22,5.0,QFN,2018,Industrial
NXP,NXP-MCU320139,ARM Cortex-M7,72,2048,16,0.0,"CAN, Ethernet, SPI",11.73,0.681,17,3.3,LQFP,2017,Medical
STMicroelectronics,STM-MCU320140,ARM Cortex-M4,240,32,16,0.5,"SPI, I2C, PWM, Ethernet, CAN",2.62,1.065,55,5.0,QFN,2018,IoT
Nordic Semiconductor,NOR-MCU320141,8051,120,2048,4,1.0,"Ethernet, PWM, USB",1.59,1.345,59,3.3,SOIC,2015,Automotive
Renesas,REN-MCU320142,RISC-V,32,64,4,4.0,"USB, UART, PWM",0.7,1.122,78,2.5,LQFP,2016,Industrial
Analog Devices,ANA-MCU320143,AVR 8-bit,48,2048,4,0.5,"CAN, SPI, USB, Ethernet, I2C",4.69,0.695,94,5.0,SOIC,2007,Consumer
Microchip,MIC-MCU320144,ARM Cortex-M4,200,1024,1,4.0,"I2C, SPI, UART",3.12,1.284,23,5.0,SOIC,2018,IoT
Analog Devices,ANA-MCU320145,RISC-V,72,16,16,1.0,"SPI, USB",1.07,0.351,41,3.3,SOIC,2013,Medical
NXP,NXP-MCU320146,ARM Cortex-M0,16,16,512,8.0,"SPI, CAN, UART, I2C, USB",2.11,0.395,58,5.0,LQFP,2020,IoT
Silicon Labs,SIL-MCU320147,AVR 8-bit,72,512,4,8.0,"UART, PWM, CAN",11.2,0.248,81,3.3,TSSOP,2023,Industrial
Infineon,INF-MCU320148,RISC-V,72,64,64,4.0,"Ethernet, PWM, CAN, SPI, UART",9.85,1.102,63,2.5,BGA,2006,Medical
Espressif,ESP-MCU320149,AVR 8-bit,240,128,256,1.0,"UART, CAN, USB, SPI, I2C",10.71,1.426,37,5.0,SOIC,2006,IoT
NXP,NXP-MCU320150,RISC-V,8,512,4,8.0,"CAN, USB",5.34,0.332,75,1.8,LQFP,2015,Automotive
Renesas,REN-MCU320151,8051,120,32,32,1.0,"PWM, I2C, UART, Ethernet, CAN",6.13,1.353,87,2.5,TSSOP,2021,Automotive
NXP,NXP-MCU320152,ARM Cortex-M3,168,1024,1,4.0,"Ethernet, UART, USB, CAN",5.69,1.275,87,2.5,LQFP,2010,Medical
Espressif,ESP-MCU320153,ARM Cortex-M4,16,256,2,2.0,"SPI, Ethernet",6.05,1.018,82,3.3,BGA,2019,Wearable
Analog Devices,ANA-MCU320154,RISC-V,8,64,32,2.0,"USB, I2C, PWM, UART",7.06,0.228,34,5.0,LQFP,2022,Wearable
Infineon,INF-MCU320155,AVR 8-bit,48,128,16,8.0,"Ethernet, CAN, SPI",5.8,1.495,84,1.8,SOIC,2013,Industrial
Nordic Semiconductor,NOR-MCU320156,8051,48,32,4,0.0,"CAN, SPI, Ethernet, UART, I2C",5.64,0.751,86,1.8,TSSOP,2009,Consumer
Texas Instruments,TEX-MCU320157,8051,8,64,4,8.0,"UART, Ethernet, I2C, SPI, PWM",3.18,0.281,91,5.0,LQFP,2006,Automotive
Espressif,ESP-MCU320158,ARM Cortex-M0,240,128,8,4.0,"USB, Ethernet, CAN",11.25,1.191,40,3.3,QFN,2014,Automotive
Renesas,REN-MCU320159,MIPS32,32,256,128,1.0,"I2C, CAN, Ethernet, UART",11.86,0.993,54,3.3,DIP,2005,IoT
Infineon,INF-MCU320160,ARM Cortex-M4,8,32,128,1.0,"Ethernet, I2C, USB, PWM, CAN",2.22,1.265,38,3.3,TSSOP,2010,IoT
Renesas,REN-MCU320161,ARM Cortex-M7,72,512,64,2.0,"UART, SPI",5.96,1.45,85,1.8,SOIC,2009,IoT
NXP,NXP-MCU320162,MIPS32,168,256,128,0.5,"I2C, PWM",8.9,0.022,86,1.8,TSSOP,2009,Wearable
STMicroelectronics,STM-MCU320163,RISC-V,32,256,2,2.0,"PWM, UART, USB",5.13,0.155,54,2.5,BGA,2010,Automotive
Texas Instruments,TEX-MCU320164,AVR 8-bit,16,512,1,1.0,"USB, I2C, UART",5.1,0.481,52,3.3,QFN,2005,Wearable
Texas Instruments,TEX-MCU320165,ARM Cortex-M4,72,256,8,2.0,"I2C, Ethernet, UART",5.2,0.121,98,1.8,LQFP,2014,Industrial
NXP,NXP-MCU320166,AVR 8-bit,200,2048,256,1.0,"PWM, CAN, SPI",7.49,0.671,65,3.3,QFN,2014,IoT
Nordic Semiconductor,NOR-MCU320167,ARM Cortex-M3,120,512,8,0.0,"I2C, UART",6.4,0.636,21,2.5,LQFP,2012,Automotive
Nordic Semiconductor,NOR-MCU320168,8051,32,256,2,0.0,"SPI, PWM",4.45,0.154,92,1.8,DIP,2021,Wearable
Nordic Semiconductor,NOR-MCU320169,ARM Cortex-M3,480,64,4,0.0,"UART, CAN, PWM, I2C",9.58,0.272,34,1.8,BGA,2024,Automotive
NXP,NXP-MCU320170,AVR 8-bit,72,2048,512,0.5,"SPI, USB",4.12,1.269,43,5.0,BGA,2012,Automotive
Silicon Labs,SIL-MCU320171,RISC-V,168,32,2,0.5,"SPI, USB, PWM",9.04,1.268,79,3.3,DIP,2015,IoT
Renesas,REN-MCU320172,RISC-V,240,512,2,0.0,"PWM, Ethernet, UART, SPI, USB",6.35,0.465,52,1.8,BGA,2005,Consumer
Texas Instruments,TEX-MCU320173,8051,8,64,32,0.5,"CAN, I2C, SPI, Ethernet, UART",5.61,0.395,67,5.0,BGA,2014,Consumer
STMicroelectronics,STM-MCU320174,ARM Cortex-M0,72,1024,1,4.0,"USB, PWM",8.54,0.442,59,5.0,SOIC,2009,IoT
Texas Instruments,TEX-MCU320175,ARM Cortex-M4,8,64,64,0.0,"SPI, I2C, USB",3.35,0.059,36,2.5,DIP,2019,Medical
Silicon Labs,SIL-MCU320176,ARM Cortex-M3,120,16,4,2.0,"SPI, PWM",7.7,0.489,59,2.5,TSSOP,2023,Automotive
Microchip,MIC-MCU320177,ARM Cortex-M7,16,512,16,4.0,"Ethernet, PWM, SPI, I2C",9.42,1.379,53,3.3,TSSOP,2007,Consumer
STMicroelectronics,STM-MCU320178,RISC-V,240,32,32,8.0,"PWM, SPI",6.29,0.701,10,2.5,BGA,2007,Medical
Nordic Semiconductor,NOR-MCU320179,ARM Cortex-M0,8,128,1,4.0,"Ethernet, PWM, UART",11.0,0.768,62,3.3,BGA,2005,Consumer
Renesas,REN-MCU320180,ARM Cortex-M4,480,128,16,1.0,"SPI, Ethernet, CAN",7.8,1.404,62,3.3,TSSOP,2008,Industrial
NXP,NXP-MCU320181,MIPS32,32,256,32,1.0,"CAN, USB, SPI, PWM, Ethernet",11.66,0.122,32,1.8,BGA,2011,Industrial
