Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Nordic Semiconductor,NOR-MCU105042,RISC-V,168,128,16,8.0,"SPI, CAN, Ethernet, PWM",1.62,0.996,94,3.3,QFN,2024,Industrial
Silicon Labs,SIL-MCU105043,RISC-V,32,512,8,0.5,"SPI, UART, I2C, Ethernet, PWM",2.43,0.255,91,5.0,QFN,2009,Consumer
Nordic Semiconductor,NOR-MCU105044,8051,72,16,16,8.0,"SPI, CAN, Ethernet",6.31,1.442,96,5.0,QFN,2018,Automotive
Nordic Semiconductor,NOR-MCU105045,ARM Cortex-M3,200,128,256,4.0,"SPI, CAN, UART",6.79,0.409,23,1.8,QFN,2007,Medical
Microchip,MIC-MCU105046,ARM Cortex-M3,120,1024,16,2.0,"PWM, I2C, USB, Ethernet",9.19,0.376,97,3.3,BGA,2022,Medical
Espressif,ESP-MCU105047,8051,480,16,1,0.0,"Ethernet, CAN, I2C, PWM, USB",10.99,0.096,9,5.0,BGA,2021,Medical
Microchip,MIC-MCU105048,8051,200,256,512,4.0,"SPI, PWM, USB",0.52,1.156,98,2.5,DIP,2018,Medical
Texas Instruments,TEX-MCU105049,ARM Cortex-M0,16,256,512,0.0,"PWM, Ethernet, SPI",4.85,0.608,33,5.0,LQFP,2018,IoT
Espressif,ESP-MCU105050,RISC-V,16,16,512,2.0,"CAN, USB, PWM, Ethernet",11.07,1.483,17,2.5,TSSOP,2023,Medical
NXP,NXP-MCU105051,MIPS32,72,256,8,4.0,"Ethernet, I2C",6.82,1.205,61,3.3,DIP,2009,Industrial
Renesas,REN-MCU105052,MIPS32,120,128,2,0.0,"I2C, SPI, CAN, UART",5.79,0.609,65,3.3,SOIC,2018,Industrial
STMicroelectronics,STM-MCU105053,ARM Cortex-M7,168,128,256,0.0,"UART, CAN, Ethernet, USB, I2C",11.74,0.373,65,5.0,SOIC,2013,Industrial
Renesas,REN-MCU105054,MIPS32,72,512,128,2.0,"SPI, CAN, Ethernet",2.56,0.808,18,5.0,SOIC,2021,Consumer
Renesas,REN-MCU105055,MIPS32,72,64,4,2.0,"PWM, CAN, UART",5.51,0.317,7,5.0,TSSOP,2016,Wearable
Texas Instruments,TEX-MCU105056,ARM Cortex-M3,32,16,32,0.0,"I2C, UART, SPI",11.21,0.808,75,1.8,SOIC,2007,Consumer
Renesas,REN-MCU105057,MIPS32,16,128,2,1.0,"CAN, Ethernet",3.81,0.543,35,2.5,BGA,2021,Automotive
STMicroelectronics,STM-MCU105058,ARM Cortex-M0,480,1024,2,2.0,"SPI, Ethernet, UART, PWM",11.66,0.908,99,2.5,SOIC,2020,Automotive
Espressif,ESP-MCU105059,ARM Cortex-M7,32,32,8,4.0,"USB, PWM, I2C",11.99,0.848,32,2.5,LQFP,2022,Wearable
Microchip,MIC-MCU105060,ARM Cortex-M0,48,32,512,8.0,"UART, PWM, CAN",5.33,0.797,98,5.0,DIP,2010,Consumer
Renesas,REN-MCU105061,ARM Cortex-M0,32,32,128,0.5,"USB, Ethernet, UART, I2C, SPI",2.43,0.526,64,2.5,QFN,2020,IoT
STMicroelectronics,STM-MCU105062,ARM Cortex-M0,480,128,256,8.0,"CAN, SPI, Ethernet",2.99,0.757,93,5.0,QFN,2013,Medical
Microchip,MIC-MCU105063,ARM Cortex-M3,32,64,64,8.0,"I2C, CAN, SPI",10.14,1.284,75,1.8,DIP,2022,Automotive
NXP,NXP-MCU105064,RISC-V,200,512,128,0.5,"I2C, USB, UART, SPI, PWM",4.2,0.867,81,3.3,DIP,2005,Wearable
Texas Instruments,TEX-MCU105065,8051,72,256,256,0.0,"PWM, Ethernet, SPI",3.3,1.148,86,2.5,LQFP,2015,Wearable
Silicon Labs,SIL-MCU105066,8051,120,128,16,2.0,"PWM, UART, Ethernet, USB, I2C",4.45,0.966,55,2.5,SOIC,2015,Consumer
Silicon Labs,SIL-MCU105067,MIPS32,48,256,512,4.0,"CAN, USB, SPI, Ethernet",6.95,0.901,96,1.8,DIP,2021,IoT
Microchip,MIC-MCU105068,AVR 8-bit,32,32,8,2.0,"PWM, SPI, CAN",4.72,1.413,12,2.5,SOIC,2018,IoT
Infineon,INF-MCU105069,AVR 8-bit,200,16,1,1.0,"I2C, USB, Ethernet, PWM, SPI",7.66,1.45,32,1.8,BGA,2010,Medical
Espressif,ESP-MCU105070,8051,8,1024,512,4.0,"CAN, I2C, UART",3.06,0.083,99,3.3,LQFP,2019,Consumer
STMicroelectronics,STM-MCU105071,ARM Cortex-M4,48,16,8,0.5,"I2C, USB, CAN, PWM",8.19,1.378,44,5.0,LQFP,2018,Industrial
STMicroelectronics,STM-MCU105072,ARM Cortex-M3,168,2048,1,0.5,"SPI, CAN, I2C, PWM",3.58,0.836,30,1.8,BGA,2012,Consumer
STMicroelectronics,STM-MCU105073,ARM Cortex-M7,48,32,32,1.0,"SPI, I2C",6.43,1.226,63,5.0,BGA,2015,Wearable
Texas Instruments,TEX-MCU105074,MIPS32,16,16,32,8.0,"SPI, I2C, Ethernet",2.77,1.216,8,2.5,QFN,2024,Automotive
Silicon Labs,SIL-MCU105075,8051,8,128,128,8.0,"SPI, USB, PWM, I2C, Ethernet",8.16,0.033,77,1.8,QFN,2017,Wearable
Espressif,ESP-MCU105076,ARM Cortex-M3,32,1024,512,1.0,"Ethernet, CAN, PWM",4.0,0.368,20,1.8,DIP,2008,Consumer
Analog Devices,ANA-MCU105077,ARM Cortex-M7,168,64,128,0.0,"I2C, PWM, CAN",8.12,1.429,70,5.0,TSSOP,2006,Wearable
Espressif,ESP-MCU105078,8051,16,256,64,0.0,"Ethernet, CAN, UART, SPI, I2C",5.24,1.344,87,3.3,TSSOP,2013,Medical
Silicon Labs,SIL-MCU105079,8051,240,64,32,8.0,"I2C, UART, PWM, USB",8.11,0.404,16,2.5,QFN,2007,IoT
Espressif,ESP-MCU105080,ARM Cortex-M0,8,1024,256,8.0,"Ethernet, CAN, USB, SPI, PWM",6.33,0.785,60,1.8,BGA,2020,Industrial
STMicroelectronics,STM-MCU105081,ARM Cortex-M3,48,256,16,0.0,"SPI, Ethernet, USB, PWM, UART",2.18,0.396,85,1.8,SOIC,2009,Medical
Microchip,MIC-MCU105082,RISC-V,8,512,4,1.0,"I2C, Ethernet, UART",3.54,1.4,91,3.3,BGA,2007,Medical
Renesas,REN-MCU105083,MIPS32,480,2048,32,0.5,"CAN, I2C, Ethernet, UART, USB",9.45,0.977,46,2.5,LQFP,2023,Wearable
NXP,NXP-MCU105084,AVR 8-bit,16,16,128,4.0,"SPI, USB, PWM, UART",9.14,0.539,38,5.0,DIP,2007,Automotive
Renesas,REN-MCU105085,RISC-V,48,1024,256,2.0,"USB, I2C, CAN, Ethernet",10.99,0.518,30,3.3,SOIC,2015,Medical
Nordic Semiconductor,NOR-MCU105086,ARM Cortex-M4,72,256,8,0.5,"I2C, Ethernet, SPI, CAN, UART",1.06,0.896,95,5.0,DIP,2020,Wearable
Texas Instruments,TEX-MCU105087,RISC-V,240,32,1,1.0,"UART, USB, Ethernet",0.7,0.285,64,1.8,SOIC,2011,Industrial
Silicon Labs,SIL-MCU105088,ARM Cortex-M0,72,32,1,0.5,"PWM, UART, I2C, USB",4.27,0.346,74,1.8,SOIC,2014,Consumer
Renesas,REN-MCU105089,RISC-V,120,2048,256,8.0,"UART, Ethernet, PWM",2.07,0.238,42,5.0,BGA,2009,IoT
Nordic Semiconductor,NOR-MCU105090,ARM Cortex-M0,120,128,2,1.0,"I2C, USB, Ethernet",1.18,0.515,25,1.8,QFN,2020,Wearable
Texas Instruments,TEX-MCU105091,RISC-V,200,128,4,1.0,"Ethernet, CAN, SPI",9.23,0.288,38,5.0,DIP,2019,IoT
Silicon Labs,SIL-MCU105092,ARM Cortex-M0,16,32,32,1.0,"USB, I2C, PWM, UART, Ethernet",11.17,0.688,94,1.8,BGA,2013,Automotive
Renesas,REN-MCU105093,ARM Cortex-M4,32,1024,8,1.0,"UART, Ethernet, SPI, USB",7.0,0.096,73,2.5,TSSOP,2009,IoT
Infineon,INF-MCU105094,RISC-V,200,1024,2,2.0,"PWM, I2C, USB, CAN",8.64,0.159,21,1.8,DIP,2021,IoT
Infineon,INF-MCU105095,8051,32,2048,2,0.0,"PWM, I2C, UART",2.5,0.053,75,2.5,DIP,2008,IoT
NXP,NXP-MCU105096,RISC-V,16,512,4,1.0,"UART, USB, SPI, Ethernet, I2C",11.82,0.095,14,2.5,DIP,2016,Industrial
Texas Instruments,TEX-MCU105097,8051,16,16,2,2.0,"USB, I2C",7.79,1.114,50,5.0,TSSOP,2018,Industrial
Espressif,ESP-MCU105098,ARM Cortex-M4,8,256,4,8.0,"PWM, CAN",9.38,0.251,23,1.8,SOIC,2018,Medical
Espressif,ESP-MCU105099,ARM Cortex-M0,120,128,4,0.0,"PWM, Ethernet, I2C, SPI",6.01,0.796,18,1.8,BGA,2010,Medical
Renesas,REN-MCU105100,ARM Cortex-M0,480,2048,256,4.0,"SPI, CAN, USB, I2C, UART",1.23,1.234,72,3.3,DIP,2019,Wearable
Texas Instruments,TEX-MCU105101,ARM Cortex-M7,48,32,4,0.5,"PWM, Ethernet, CAN, I2C",6.79,0.978,81,5.0,QFN,2024,IoT
STMicroelectronics,STM-MCU105102,8051,32,64,256,0.5,"PWM, SPI, CAN",1.5,1.083,78,3.3,QFN,2015,IoT
Texas Instruments,TEX-MCU105103,ARM Cortex-M0,480,32,64,1.0,"SPI, PWM",9.86,0.651,18,5.0,QFN,2008,Consumer
Espressif,ESP-MCU105104,ARM Cortex-M3,48,64,64,0.5,"I2C, PWM, SPI, Ethernet, UART",6.26,0.414,54,5.0,BGA,2012,Consumer
STMicroelectronics,STM-MCU105105,ARM Cortex-M4,200,512,256,1.0,"Ethernet, SPI, USB, CAN, I2C",11.7,0.153,59,3.3,SOIC,2006,Medical
Microchip,MIC-MCU105106,ARM Cortex-M7,120,1024,4,8.0,"PWM, Ethernet",11.15,0.248,97,2.5,SOIC,2020,Automotive
NXP,NXP-MCU105107,ARM Cortex-M3,48,64,2,1.0,"UART, CAN",8.55,0.287,43,1.8,DIP,2017,Consumer
Infineon,INF-MCU105108,ARM Cortex-M0,48,1024,8,0.5,"SPI, USB, I2C, UART",2.07,0.439,52,3.3,LQFP,2010,Medical
Renesas,REN-MCU105109,RISC-V,72,512,2,0.5,"PWM, I2C",7.05,0.249,34,2.5,QFN,2006,Consumer
Infineon,INF-MCU105110,ARM Cortex-M7,120,128,512,0.0,"PWM, UART, USB",2.04,0.395,18,1.8,TSSOP,2021,Consumer
Texas Instruments,TEX-MCU105111,ARM Cortex-M7,16,64,512,4.0,"USB, SPI, UART, Ethernet, PWM",7.09,0.85,77,1.8,QFN,2016,Medical
Analog Devices,ANA-MCU105112,AVR 8-bit,480,16,2,1.0,"UART, CAN, PWM, I2C, Ethernet",4.62,0.959,63,2.5,SOIC,2015,Wearable
Infineon,INF-MCU105113,ARM Cortex-M3,48,1024,1,0.0,"CAN, Ethernet, USB, I2C, PWM",4.5,1.084,59,2.5,LQFP,2023,Medical
Renesas,REN-MCU105114,8051,240,512,4,1.0,"CAN, Ethernet, USB",4.32,1.405,44,2.5,TSSOP,2007,Consumer
NXP,NXP-MCU105115,ARM Cortex-M3,72,512,32,0.5,"PWM, SPI",6.17,0.969,72,2.5,TSSOP,2010,Wearable
Analog Devices,ANA-MCU105116,ARM Cortex-M0,16,2048,8,1.0,"CAN, UART, SPI",3.76,1.159,8,1.8,DIP,2008,Automotive
STMicroelectronics,STM-MCU105117,ARM Cortex-M0,200,2048,128,0.5,"CAN, PWM, I2C, Ethernet, UART",6.7,0.397,43,2.5,QFN,2007,Automotive
STMicroelectronics,STM-MCU105118,AVR 8-bit,120,512,2,2.0,"USB, UART, Ethernet, CAN, I2C",1.69,0.918,53,1.8,SOIC,2015,Wearable
Renesas,REN-MCU105119,RISC-V,16,16,256,4.0,"I2C, SPI, CAN",0.62,0.098,24,1.8,SOIC,2015,Wearable
Renesas,REN-MCU105120,ARM Cortex-M4,32,32,8,2.0,"UART, USB, SPI",2.14,0.506,27,5.0,QFN,2020,IoT
Espressif,ESP-MCU105121,ARM Cortex-M3,120,512,16,1.0,"Ethernet, PWM, I2C, CAN",3.09,0.078,6,1.8,LQFP,2022,Industrial
NXP,NXP-MCU105122,AVR 8-bit,120,64,64,0.0,"CAN, USB",11.06,1.215,6,3.3,TSSOP,2021,IoT
Infineon,INF-MCU105123,ARM Cortex-M0,16,256,16,0.5,"USB, UART, SPI, PWM",1.6,0.786,26,5.0,QFN,2018,Automotive
Microchip,MIC-MCU105124,ARM Cortex-M3,48,1024,2,1.0,"UART, SPI, USB, PWM",7.82,1.117,8,3.3,SOIC,2021,IoT
Nordic Semiconductor,NOR-MCU105125,ARM Cortex-M3,72,512,1,8.0,"USB, SPI, Ethernet",9.87,1.016,9,3.3,SOIC,2019,Industrial
NXP,NXP-MCU105126,ARM Cortex-M4,240,1024,128,0.5,"UART, Ethernet",7.62,1.027,50,1.8,LQFP,2017,Industrial
NXP,NXP-MCU105127,ARM Cortex-M3,480,2048,8,0.0,"Ethernet, USB, SPI, PWM",0.68,1.324,74,5.0,BGA,2016,IoT
STMicroelectronics,STM-MCU105128,RISC-V,200,16,4,1.0,"I2C, UART",10.04,0.734,65,2.5,SOIC,2021,Automotive
Renesas,REN-MCU105129,8051,120,512,512,0.0,"SPI, PWM, CAN, USB",7.09,1.485,40,2.5,DIP,2017,Wearable
Renesas,REN-MCU105130,AVR 8-bit,48,2048,16,0.5,"CAN, USB, I2C",10.63,0.765,48,1.8,BGA,2024,IoT
Nordic Semiconductor,NOR-MCU105131,ARM Cortex-M4,168,2048,256,4.0,"Ethernet, UART, PWM, SPI",10.94,0.901,51,2.5,SOIC,2014,Consumer
Analog Devices,ANA-MCU105132,8051,168,2048,1,1.0,"SPI, PWM, CAN, I2C, USB",10.55,1.101,97,5.0,LQFP,2007,IoT
NXP,NXP-MCU105133,RISC-V,16,2048,2,0.5,"USB, PWM, CAN",4.44,1.441,97,5.0,TSSOP,2006,Consumer
STMicroelectronics,STM-MCU105134,RISC-V,16,128,16,2.0,"Ethernet, SPI",5.42,0.575,25,5.0,BGA,2019,Industrial
Microchip,MIC-MCU105135,MIPS32,480,128,512,0.0,"PWM, UART, CAN, SPI",4.2,1.314,8,5.0,LQFP,2018,IoT
Infineon,INF-MCU105136,ARM Cortex-M0,480,1024,256,0.0,"UART, CAN, I2C, PWM, SPI",11.7,0.547,79,5.0,TSSOP,2019,Industrial
Silicon Labs,SIL-MCU105137,8051,48,2048,256,4.0,"USB, Ethernet, CAN, PWM, UART",8.46,0.449,26,3.3,TSSOP,2014,Wearable
Infineon,INF-MCU105138,ARM Cortex-M3,120,2048,16,0.0,"I2C, SPI, PWM, UART, USB",9.35,1.066,77,3.3,BGA,2024,Consumer
Renesas,REN-MCU105139,ARM Cortex-M0,168,256,16,2.0,"CAN, SPI",9.65,1.329,79,2.5,TSSOP,2012,Automotive
Renesas,REN-MCU105140,RISC-V,32,128,64,0.5,"Ethernet, UART",11.12,1.17,46,2.5,SOIC,2008,Automotive
STMicroelectronics,STM-MCU105141,ARM Cortex-M7,480,32,32,0.0,"SPI, Ethernet, USB, CAN",9.82,0.612,94,2.5,QFN,2022,Consumer
Infineon,INF-MCU105142,ARM Cortex-M0,120,512,32,1.0,"USB, UART, SPI",10.66,1.183,66,2.5,SOIC,2022,Medical
Nordic Semiconductor,NOR-MCU105143,ARM Cortex-M7,32,256,32,2.0,"PWM, UART, CAN, I2C",1.5,1.289,87,1.8,SOIC,2015,Medical
Microchip,MIC-MCU105144,ARM Cortex-M3,200,2048,64,0.5,"USB, Ethernet, PWM, UART",11.16,0.633,43,3.3,TSSOP,2014,Automotive
STMicroelectronics,STM-MCU105145,RISC-V,32,256,32,1.0,"UART, Ethernet",5.51,0.526,76,5.0,LQFP,2008,Wearable
Microchip,MIC-MCU105146,ARM Cortex-M3,8,64,2,0.5,"I2C, CAN, SPI, UART",6.25,0.589,14,2.5,DIP,2019,Automotive
NXP,NXP-MCU105147,ARM Cortex-M4,200,128,128,2.0,"SPI, UART, PWM, I2C",3.56,0.715,63,2.5,LQFP,2014,IoT
STMicroelectronics,STM-MCU105148,ARM Cortex-M7,8,1024,32,0.5,"CAN, USB, I2C, PWM, SPI",5.07,0.468,71,1.8,BGA,2023,Medical
Silicon Labs,SIL-MCU105149,ARM Cortex-M3,16,16,128,8.0,"CAN, Ethernet",3.64,1.192,99,1.8,DIP,2021,Medical
Microchip,MIC-MCU105150,ARM Cortex-M0,240,16,16,2.0,"PWM, SPI, Ethernet, UART",3.34,1.278,95,1.8,BGA,2016,Medical
Nordic Semiconductor,NOR-MCU105151,RISC-V,168,32,32,8.0,"USB, SPI",0.65,1.469,42,2.5,LQFP,2015,Consumer
Analog Devices,ANA-MCU105152,ARM Cortex-M7,480,2048,64,0.0,"CAN, I2C",1.2,0.194,24,1.8,BGA,2014,Medical
Nordic Semiconductor,NOR-MCU105153,ARM Cortex-M3,72,16,1,1.0,"Ethernet, SPI, UART",6.7,1.353,89,1.8,TSSOP,2018,Consumer
Infineon,INF-MCU105154,8051,32,256,2,1.0,"I2C, Ethernet, PWM, SPI",8.34,0.57,37,2.5,BGA,2023,Medical
NXP,NXP-MCU105155,ARM Cortex-M0,32,64,256,0.5,"UART, CAN, PWM, Ethernet",6.71,0.305,21,3.3,SOIC,2006,Industrial
Espressif,ESP-MCU105156,ARM Cortex-M4,200,16,256,1.0,"I2C, CAN, UART, SPI",11.26,0.063,93,1.8,BGA,2007,Wearable
STMicroelectronics,STM-MCU105157,ARM Cortex-M0,120,2048,256,4.0,"CAN, UART, PWM, I2C",4.91,0.73,42,1.8,QFN,2017,Medical
STMicroelectronics,STM-MCU105158,ARM Cortex-M0,120,32,512,1.0,"UART, Ethernet",9.64,1.047,78,5.0,SOIC,2017,Medical
Espressif,ESP-MCU105159,ARM Cortex-M7,120,1024,64,8.0,"PWM, SPI, CAN",4.4,1.066,11,5.0,TSSOP,2021,IoT
Infineon,INF-MCU105160,MIPS32,48,1024,16,2.0,"USB, CAN",10.56,0.518,26,1.8,QFN,2013,IoT
Analog Devices,ANA-MCU105161,ARM Cortex-M7,32,64,2,0.0,"I2C, UART, CAN, USB, Ethernet",5.86,1.494,64,5.0,SOIC,2009,Medical
Silicon Labs,SIL-MCU105162,AVR 8-bit,32,16,32,2.0,"PWM, I2C, SPI",10.95,0.752,98,3.3,LQFP,2015,Medical
Renesas,REN-MCU105163,ARM Cortex-M7,240,2048,8,2.0,"PWM, UART, I2C, CAN",5.26,0.488,19,5.0,BGA,2014,Medical
Nordic Semiconductor,NOR-MCU105164,ARM Cortex-M7,48,16,512,1.0,"UART, I2C, Ethernet",1.99,0.896,94,5.0,DIP,2024,Consumer
Analog Devices,ANA-MCU105165,ARM Cortex-M0,16,32,256,4.0,"CAN, Ethernet, UART, PWM, SPI",3.95,0.15,53,3.3,QFN,2024,IoT
Texas Instruments,TEX-MCU105166,ARM Cortex-M0,120,128,512,1.0,"SPI, UART, USB, I2C",1.72,0.043,40,1.8,QFN,2013,Wearable
Infineon,INF-MCU105167,ARM Cortex-M7,240,512,4,1.0,"Ethernet, I2C",3.72,0.683,65,3.3,TSSOP,2007,Medical
Microchip,MIC-MCU105168,ARM Cortex-M4,32,128,1,1.0,"CAN, SPI, I2C, UART",9.24,0.301,52,2.5,LQFP,2008,Consumer
Espressif,ESP-MCU105169,ARM Cortex-M7,72,2048,256,4.0,"I2C, UART",4.16,1.48,61,5.0,QFN,2016,Industrial
Nordic Semiconductor,NOR-MCU105170,RISC-V,240,512,16,4.0,"CAN, I2C, PWM, SPI, Ethernet",8.42,0.41,14,1.8,SOIC,2011,IoT
Nordic Semiconductor,NOR-MCU105171,ARM Cortex-M0,48,512,16,4.0,"USB, SPI, UART, PWM, I2C",4.26,0.944,61,5.0,SOIC,2007,Wearable
Infineon,INF-MCU105172,ARM Cortex-M0,240,2048,64,8.0,"I2C, UART, PWM",8.58,0.432,63,5.0,LQFP,2023,Consumer
Silicon Labs,SIL-MCU105173,ARM Cortex-M7,48,128,32,2.0,"Ethernet, SPI, USB",9.06,1.113,64,2.5,QFN,2006,Wearable
Espressif,ESP-MCU105174,ARM Cortex-M4,240,128,32,4.0,"SPI, UART, CAN, I2C, PWM",11.89,1.151,90,5.0,BGA,2008,Consumer
STMicroelectronics,STM-MCU105175,8051,200,16,4,0.5,"UART, USB",5.83,0.976,56,5.0,QFN,2020,Wearable
Analog Devices,ANA-MCU105176,ARM Cortex-M4,72,256,8,1.0,"Ethernet, UART, USB",5.59,0.423,53,1.8,QFN,2016,Industrial
Nordic Semiconductor,NOR-MCU105177,ARM Cortex-M0,240,128,8,0.5,"USB, CAN, I2C, UART, PWM",8.36,1.169,72,5.0,LQFP,2020,Industrial
Infineon,INF-MCU105178,ARM Cortex-M4,168,1024,1,0.0,"UART, I2C, Ethernet",7.91,0.519,50,2.5,SOIC,2005,Consumer
