Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Infineon,INF-MCU205052,ARM Cortex-M7,200,64,128,0.0,"Ethernet, USB, UART",3.24,0.146,46,2.5,TSSOP,2006,Medical
Analog Devices,ANA-MCU205053,RISC-V,120,512,16,0.5,"USB, Ethernet",1.5,0.153,34,2.5,BGA,2016,Industrial
Espressif,ESP-MCU205054,ARM Cortex-M7,240,64,1,4.0,"Ethernet, USB, PWM, SPI, CAN",8.28,0.284,69,3.3,QFN,2008,Medical
STMicroelectronics,STM-MCU205055,RISC-V,200,256,16,0.0,"USB, CAN",7.47,0.295,17,3.3,SOIC,2018,IoT
Microchip,MIC-MCU205056,MIPS32,8,1024,512,1.0,"USB, SPI, PWM",8.9,0.433,23,3.3,SOIC,2009,Wearable
Microchip,MIC-MCU205057,MIPS32,32,32,512,0.0,"UART, I2C, USB, CAN, PWM",11.88,0.874,67,1.8,QFN,2022,Consumer
Espressif,ESP-MCU205058,RISC-V,48,1024,2,8.0,"USB, Ethernet, SPI, PWM",2.57,0.054,61,5.0,LQFP,2019,Wearable
STMicroelectronics,STM-MCU205059,8051,120,32,64,4.0,"SPI, Ethernet",5.08,1.225,37,3.3,SOIC,2009,Wearable
NXP,NXP-MCU205060,ARM Cortex-M7,120,64,2,0.0,"Ethernet, I2C",11.49,1.233,61,2.5,BGA,2024,Medical
Nordic Semiconductor,NOR-MCU205061,MIPS32,240,32,32,1.0,"Ethernet, I2C",6.77,0.609,41,1.8,TSSOP,2013,Consumer
Microchip,MIC-MCU205062,MIPS32,8,512,64,0.5,"Ethernet, SPI, I2C, USB",4.06,1.139,23,2.5,SOIC,2008,Automotive
STMicroelectronics,STM-MCU205063,ARM Cortex-M0,480,256,256,8.0,"UART, CAN, SPI, USB",6.44,0.011,63,1.8,DIP,2011,Medical
Microchip,MIC-MCU205064,RISC-V,200,1024,256,0.0,"SPI, UART, PWM, Ethernet, USB",6.56,1.228,20,5.0,SOIC,2009,IoT
STMicroelectronics,STM-MCU205065,ARM Cortex-M3,240,32,8,0.0,"Ethernet, CAN, I2C, SPI, USB",6.2,0.375,58,5.0,LQFP,2023,IoT
Renesas,REN-MCU205066,ARM Cortex-M4,72,256,256,0.5,"Ethernet, SPI, PWM",8.04,0.853,19,3.3,DIP,2008,Industrial
NXP,NXP-MCU205067,AVR 8-bit,48,256,512,1.0,"Ethernet, UART, CAN, SPI, USB",9.33,0.171,25,5.0,QFN,2012,IoT
Analog Devices,ANA-MCU205068,AVR 8-bit,168,64,512,8.0,"Ethernet, CAN, PWM, SPI",6.06,0.945,35,3.3,SOIC,2015,IoT
Renesas,REN-MCU205069,AVR 8-bit,120,512,4,4.0,"CAN, SPI",5.75,1.255,34,2.5,TSSOP,2014,Industrial
STMicroelectronics,STM-MCU205070,AVR 8-bit,32,256,16,8.0,"USB, Ethernet, CAN, UART, SPI",9.87,1.175,77,1.8,QFN,2023,IoT
STMicroelectronics,STM-MCU205071,MIPS32,120,2048,8,1.0,"UART, SPI",4.72,1.377,9,1.8,BGA,2013,IoT
Analog Devices,ANA-MCU205072,ARM Cortex-M7,72,256,256,4.0,"USB, CAN",2.26,0.353,19,3.3,SOIC,2015,Automotive
Nordic Semiconductor,NOR-MCU205073,AVR 8-bit,8,128,32,2.0,"SPI, UART",2.11,0.441,83,1.8,TSSOP,2022,Automotive
Nordic Semiconductor,NOR-MCU205074,ARM Cortex-M3,32,128,4,2.0,"UART, CAN, I2C, PWM, Ethernet",2.16,0.083,51,3.3,SOIC,2012,Consumer
Microchip,MIC-MCU205075,ARM Cortex-M4,32,128,16,0.0,"CAN, UART, Ethernet",7.49,0.97,67,1.8,LQFP,2018,Medical
Texas Instruments,TEX-MCU205076,ARM Cortex-M0,168,512,512,2.0,"Ethernet, UART, USB, CAN, PWM",1.93,0.013,14,5.0,TSSOP,2009,Industrial
Infineon,INF-MCU205077,8051,120,512,4,0.5,"PWM, CAN, UART, I2C, SPI",11.74,1.337,13,2.5,QFN,2006,IoT
STMicroelectronics,STM-MCU205078,ARM Cortex-M3,8,2048,4,0.5,"SPI, PWM, USB, UART",7.06,1.499,11,2.5,SOIC,2018,Automotive
Nordic Semiconductor,NOR-MCU205079,AVR 8-bit,240,64,8,1.0,"USB, PWM, SPI",11.43,0.87,20,3.3,BGA,2010,IoT
Infineon,INF-MCU205080,MIPS32,48,128,8,0.0,"SPI, USB",7.82,0.35,28,1.8,DIP,2006,Automotive
Texas Instruments,TEX-MCU205081,RISC-V,168,256,32,0.0,"USB, I2C",3.4,1.065,28,3.3,SOIC,2018,IoT
STMicroelectronics,STM-MCU205082,AVR 8-bit,8,2048,4,0.0,"CAN, UART, I2C, Ethernet, USB",0.56,1.134,31,3.3,LQFP,2016,IoT
Silicon Labs,SIL-MCU205083,MIPS32,240,1024,8,1.0,"SPI, I2C, USB",6.22,0.865,79,3.3,QFN,2010,Medical
Nordic Semiconductor,NOR-MCU205084,ARM Cortex-M7,72,2048,4,0.0,"PWM, I2C",8.42,0.751,15,1.8,DIP,2007,Medical
Nordic Semiconductor,NOR-MCU205085,ARM Cortex-M0,120,256,16,4.0,"I2C, CAN, USB, UART, PWM",1.9,1.142,23,2.5,BGA,2018,IoT
NXP,NXP-MCU205086,ARM Cortex-M7,480,16,16,1.0,"UART, SPI, Ethernet, USB, I2C",9.66,0.998,59,5.0,QFN,2017,Consumer
Silicon Labs,SIL-MCU205087,MIPS32,240,512,256,8.0,"PWM, UART, SPI, USB",4.16,0.698,93,1.8,QFN,2013,IoT
Infineon,INF-MCU205088,ARM Cortex-M7,16,256,32,0.0,"PWM, I2C, USB, CAN",10.27,0.633,51,1.8,TSSOP,2017,Automotive
Renesas,REN-MCU205089,RISC-V,8,1024,128,1.0,"CAN, PWM, I2C, SPI",0.62,0.428,23,1.8,SOIC,2019,Industrial
Nordic Semiconductor,NOR-MCU205090,ARM Cortex-M7,8,1024,1,8.0,"USB, I2C, PWM, Ethernet, UART",11.0,0.012,97,1.8,LQFP,2009,IoT
NXP,NXP-MCU205091,ARM Cortex-M4,72,1024,2,1.0,"CAN, I2C, PWM",4.66,0.02,86,1.8,LQFP,2011,Wearable
NXP,NXP-MCU205092,RISC-V,16,256,8,8.0,"UART, SPI, PWM",0.52,0.347,61,3.3,SOIC,2023,IoT
Renesas,REN-MCU205093,MIPS32,8,128,8,0.5,"USB, CAN",10.09,1.009,76,5.0,LQFP,2017,Industrial
NXP,NXP-MCU205094,8051,48,16,16,1.0,"Ethernet, CAN, UART",2.75,1.283,88,2.5,LQFP,2009,Consumer
Silicon Labs,SIL-MCU205095,MIPS32,32,256,64,8.0,"USB, Ethernet, SPI, CAN",7.39,0.337,33,1.8,BGA,2014,Consumer
Silicon Labs,SIL-MCU205096,AVR 8-bit,168,2048,1,4.0,"PWM, CAN, UART",0.86,0.824,41,2.5,TSSOP,2021,Medical
Silicon Labs,SIL-MCU205097,AVR 8-bit,16,32,2,0.0,"I2C, UART",0.91,0.625,80,2.5,DIP,2014,Automotive
Espressif,ESP-MCU205098,ARM Cortex-M4,16,512,4,2.0,"I2C, Ethernet",10.49,0.338,78,1.8,DIP,2019,Industrial
Infineon,INF-MCU205099,ARM Cortex-M7,72,32,8,0.5,"PWM, CAN, I2C, USB, Ethernet",1.71,0.291,32,3.3,LQFP,2009,IoT
Texas Instruments,TEX-MCU205100,8051,72,2048,2,0.0,"SPI, USB",7.67,0.882,96,1.8,LQFP,2005,Consumer
Espressif,ESP-MCU205101,ARM Cortex-M7,120,32,4,2.0,"Ethernet, CAN, UART, I2C, SPI",10.64,1.077,57,3.3,QFN,2006,Consumer
Texas Instruments,TEX-MCU205102,RISC-V,240,2048,4,4.0,"CAN, USB, I2C, SPI, UART",2.57,1.481,55,1.8,BGA,2019,Industrial
STMicroelectronics,STM-MCU205103,AVR 8-bit,32,64,128,8.0,"I2C, Ethernet, CAN, USB",1.5,1.204,30,5.0,TSSOP,2013,Medical
Microchip,MIC-MCU205104,AVR 8-bit,200,32,64,1.0,"CAN, PWM",11.86,0.453,76,5.0,BGA,2012,IoT
Renesas,REN-MCU205105,8051,480,32,16,2.0,"USB, Ethernet, UART",1.64,0.696,75,2.5,BGA,2014,Automotive
Texas Instruments,TEX-MCU205106,8051,480,64,64,0.0,"PWM, I2C, Ethernet, SPI, UART",11.18,1.375,71,1.8,BGA,2021,Consumer
NXP,NXP-MCU205107,ARM Cortex-M7,16,16,16,0.0,"UART, SPI, Ethernet",0.56,1.451,18,1.8,BGA,2023,Consumer
NXP,NXP-MCU205108,ARM Cortex-M4,480,32,1,8.0,"Ethernet, SPI, CAN, USB, UART",0.87,0.609,73,2.5,QFN,2012,Consumer
STMicroelectronics,STM-MCU205109,ARM Cortex-M7,48,16,64,4.0,"I2C, PWM, Ethernet, SPI",8.23,1.086,18,3.3,TSSOP,2016,Medical
Renesas,REN-MCU205110,ARM Cortex-M7,200,256,1,4.0,"Ethernet, I2C",5.78,0.516,37,1.8,QFN,2006,IoT
Infineon,INF-MCU205111,MIPS32,168,128,1,0.0,"UART, PWM",5.39,0.889,29,3.3,TSSOP,2018,Medical
Infineon,INF-MCU205112,ARM Cortex-M3,48,64,256,0.0,"I2C, UART, CAN, PWM",4.35,0.294,38,1.8,QFN,2010,IoT
Texas Instruments,TEX-MCU205113,ARM Cortex-M7,8,16,4,4.0,"I2C, UART",4.16,0.486,82,5.0,TSSOP,2011,Automotive
Microchip,MIC-MCU205114,ARM Cortex-M7,72,64,16,8.0,"I2C, USB, SPI, CAN, Ethernet",0.82,1.275,36,1.8,BGA,2019,Medical
Microchip,MIC-MCU205115,ARM Cortex-M7,72,32,32,0.0,"USB, PWM, CAN, I2C",3.94,0.62,70,5.0,DIP,2007,Industrial
Renesas,REN-MCU205116,ARM Cortex-M3,168,32,4,4.0,"SPI, Ethernet, PWM, UART, CAN",11.06,0.643,72,3.3,DIP,2013,Medical
Nordic Semiconductor,NOR-MCU205117,ARM Cortex-M3,240,512,2,8.0,"I2C, CAN",10.12,0.548,7,3.3,SOIC,2014,IoT
Texas Instruments,TEX-MCU205118,MIPS32,16,32,16,4.0,"USB, I2C, CAN, PWM",7.87,0.36,43,2.5,TSSOP,2008,Consumer
Texas Instruments,TEX-MCU205119,ARM Cortex-M7,168,1024,4,4.0,"USB, I2C, UART, PWM",7.66,0.712,58,1.8,QFN,2008,IoT
NXP,NXP-MCU205120,ARM Cortex-M0,200,2048,32,2.0,"Ethernet, UART, CAN",1.74,0.546,56,1.8,LQFP,2013,IoT
Texas Instruments,TEX-MCU205121,AVR 8-bit,8,64,32,0.5,"CAN, SPI, I2C, UART, USB",2.2,0.326,13,2.5,DIP,2010,Industrial
Microchip,MIC-MCU205122,ARM Cortex-M0,120,256,64,2.0,"SPI, PWM, USB, CAN, UART",1.1,0.1,76,3.3,TSSOP,2019,Automotive
Infineon,INF-MCU205123,ARM Cortex-M3,72,512,1,0.0,"USB, PWM, Ethernet",11.91,0.632,80,3.3,BGA,2022,Medical
Infineon,INF-MCU205124,MIPS32,32,512,512,8.0,"PWM, I2C, UART, USB",9.01,1.024,49,3.3,BGA,2011,Wearable
Silicon Labs,SIL-MCU205125,ARM Cortex-M7,32,128,256,0.0,"USB, Ethernet",2.76,0.404,24,5.0,TSSOP,2023,Industrial
Infineon,INF-MCU205126,ARM Cortex-M4,120,1024,16,8.0,"CAN, UART, USB, I2C, Ethernet",7.9,0.932,74,1.8,TSSOP,2012,IoT
STMicroelectronics,STM-MCU205127,ARM Cortex-M3,72,16,256,8.0,"Ethernet, I2C",1.95,0.726,66,1.8,SOIC,2022,Automotive
Analog Devices,ANA-MCU205128,ARM Cortex-M3,48,1024,4,4.0,"SPI, Ethernet, CAN, PWM, UART",10.11,1.471,20,5.0,SOIC,2006,Industrial
Nordic Semiconductor,NOR-MCU205129,ARM Cortex-M7,8,1024,16,2.0,"PWM, CAN, Ethernet, I2C, SPI",2.16,0.197,45,5.0,SOIC,2006,Automotive
NXP,NXP-MCU205130,RISC-V,240,2048,4,2.0,"I2C, CAN, USB",11.46,0.421,97,1.8,BGA,2008,Medical
Renesas,REN-MCU205131,ARM Cortex-M3,240,512,256,0.5,"USB, SPI, PWM",0.68,0.891,24,2.5,SOIC,2005,IoT
Analog Devices,ANA-MCU205132,ARM Cortex-M7,168,256,64,0.5,"Ethernet, USB",11.35,0.585,87,1.8,SOIC,2014,Medical
Espressif,ESP-MCU205133,RISC-V,8,64,2,0.5,"CAN, Ethernet, UART",4.84,0.768,56,2.5,TSSOP,2018,Consumer
Renesas,REN-MCU205134,ARM Cortex-M0,48,128,4,2.0,"Ethernet, SPI",6.66,0.306,36,2.5,BGA,2019,Medical
Texas Instruments,TEX-MCU205135,RISC-V,72,64,512,0.5,"Ethernet, I2C, PWM, USB, SPI",3.44,1.413,42,3.3,LQFP,2022,Wearable
Texas Instruments,TEX-MCU205136,ARM Cortex-M0,120,512,256,2.0,"CAN, UART, Ethernet, SPI",5.15,1.303,56,2.5,SOIC,2016,Wearable
Renesas,REN-MCU205137,RISC-V,32,1024,256,2.0,"USB, SPI, UART",6.26,0.567,16,5.0,QFN,2013,Consumer
Infineon,INF-MCU205138,ARM Cortex-M3,120,2048,128,0.5,"PWM, USB",3.87,1.289,97,5.0,QFN,2009,Medical
Analog Devices,ANA-MCU205139,ARM Cortex-M4,168,1024,16,2.0,"SPI, I2C",5.87,0.25,42,1.8,TSSOP,2009,Automotive
Microchip,MIC-MCU205140,ARM Cortex-M4,72,2048,128,8.0,"I2C, CAN, USB, UART, PWM",5.06,1.12,55,5.0,DIP,2015,Medical
Renesas,REN-MCU205141,ARM Cortex-M3,168,128,8,4.0,"CAN, Ethernet, PWM",6.35,1.212,20,2.5,SOIC,2023,Automotive
NXP,NXP-MCU205142,ARM Cortex-M7,480,2048,32,1.0,"SPI, UART, CAN, Ethernet",6.53,1.282,54,1.8,BGA,2009,Consumer
Analog Devices,ANA-MCU205143,RISC-V,240,256,64,2.0,"PWM, UART, I2C, SPI, Ethernet",2.79,0.174,99,2.5,QFN,2023,Medical
Texas Instruments,TEX-MCU205144,ARM Cortex-M4,168,512,4,1.0,"USB, CAN",3.46,1.379,37,3.3,TSSOP,2015,Medical
Nordic Semiconductor,NOR-MCU205145,8051,240,64,64,1.0,"PWM, I2C, SPI, Ethernet",7.65,1.252,17,3.3,BGA,2024,Industrial
Nordic Semiconductor,NOR-MCU205146,AVR 8-bit,8,128,2,1.0,"I2C, UART, USB, CAN, SPI",5.15,0.1,64,5.0,LQFP,2012,Medical
Infineon,INF-MCU205147,8051,200,512,16,4.0,"CAN, UART, Ethernet, PWM",5.58,0.745,71,3.3,QFN,2018,Industrial
NXP,NXP-MCU205148,ARM Cortex-M0,200,512,8,0.5,"USB, I2C, CAN, UART, PWM",11.6,0.182,55,2.5,LQFP,2008,Industrial
Texas Instruments,TEX-MCU205149,RISC-V,32,256,256,0.0,"I2C, UART",11.81,0.56,29,1.8,SOIC,2016,Consumer
Silicon Labs,SIL-MCU205150,ARM Cortex-M0,480,1024,128,4.0,"PWM, Ethernet, UART, I2C",5.03,0.287,31,1.8,LQFP,2021,Consumer
Infineon,INF-MCU205151,ARM Cortex-M4,120,256,8,0.0,"PWM, USB",2.28,1.407,13,2.5,BGA,2010,Consumer
Microchip,MIC-MCU205152,MIPS32,200,128,2,8.0,"USB, PWM",6.15,0.949,77,5.0,BGA,2017,Wearable
Silicon Labs,SIL-MCU205153,8051,120,512,256,0.0,"USB, SPI, I2C",4.04,0.157,66,2.5,DIP,2017,Industrial
Texas Instruments,TEX-MCU205154,MIPS32,120,512,1,4.0,"I2C, PWM, USB",0.86,0.102,89,3.3,QFN,2022,Consumer
Silicon Labs,SIL-MCU205155,RISC-V,48,2048,16,8.0,"CAN, UART, Ethernet",8.42,0.954,46,5.0,SOIC,2024,Consumer
STMicroelectronics,STM-MCU205156,ARM Cortex-M3,480,1024,16,2.0,"PWM, USB, I2C, CAN, SPI",2.36,0.329,53,1.8,BGA,2007,Automotive
Microchip,MIC-MCU205157,ARM Cortex-M0,240,512,32,1.0,"Ethernet, UART",4.58,1.324,70,5.0,SOIC,2009,Wearable
Analog Devices,ANA-MCU205158,AVR 8-bit,480,512,4,4.0,"I2C, SPI, CAN, Ethernet",8.38,0.959,9,1.8,SOIC,2012,Consumer
Texas Instruments,TEX-MCU205159,RISC-V,240,2048,16,0.0,"SPI, I2C, UART, CAN, USB",3.85,0.825,17,1.8,LQFP,2021,Consumer
Renesas,REN-MCU205160,ARM Cortex-M3,32,16,1,0.0,"UART, CAN",9.12,0.575,12,1.8,TSSOP,2021,Industrial
NXP,NXP-MCU205161,ARM Cortex-M3,168,32,512,8.0,"UART, I2C, PWM",8.82,1.062,73,1.8,DIP,2012,IoT
Microchip,MIC-MCU205162,ARM Cortex-M4,200,16,32,1.0,"PWM, Ethernet, USB, CAN, I2C",8.61,0.479,78,2.5,DIP,2024,Automotive
Silicon Labs,SIL-MCU205163,AVR 8-bit,120,64,256,1.0,"Ethernet, I2C, SPI, CAN",3.77,1.431,25,2.5,TSSOP,2024,Industrial
STMicroelectronics,STM-MCU205164,ARM Cortex-M7,72,128,4,1.0,"USB, CAN",10.36,0.772,49,2.5,DIP,2010,Medical
Infineon,INF-MCU205165,RISC-V,32,512,16,0.0,"PWM, Ethernet",9.14,1.405,92,3.3,BGA,2014,Medical
Infineon,INF-MCU205166,ARM Cortex-M4,200,2048,256,8.0,"I2C, USB, SPI, PWM",6.32,1.402,60,3.3,SOIC,2006,Automotive
Nordic Semiconductor,NOR-MCU205167,ARM Cortex-M4,120,256,16,1.0,"SPI, Ethernet",4.03,1.3,87,5.0,QFN,2006,Industrial
Renesas,REN-MCU205168,8051,32,128,1,0.5,"SPI, Ethernet, UART",8.39,0.599,17,5.0,TSSOP,2011,Wearable
Silicon Labs,SIL-MCU205169,AVR 8-bit,480,2048,32,1.0,"I2C, USB, Ethernet, PWM, CAN",11.2,0.748,7,1.8,TSSOP,2010,Industrial
STMicroelectronics,STM-MCU205170,ARM Cortex-M4,16,256,1,1.0,"USB, UART, I2C, Ethernet",0.56,1.308,23,1.8,BGA,2013,Wearable
Espressif,ESP-MCU205171,ARM Cortex-M4,8,256,16,1.0,"CAN, PWM, UART",0.88,0.411,64,3.3,QFN,2014,Industrial
Analog Devices,ANA-MCU205172,8051,200,32,16,8.0,"USB, I2C, PWM, CAN, UART",3.9,0.348,19,3.3,QFN,2022,IoT
Silicon Labs,SIL-MCU205173,MIPS32,480,256,128,0.0,"Ethernet, UART, USB, SPI",3.0,0.414,77,2.5,LQFP,2005,IoT
Texas Instruments,TEX-MCU205174,RISC-V,120,512,128,2.0,"I2C, CAN, USB, PWM",5.1,0.934,58,5.0,TSSOP,2017,Wearable
Texas Instruments,TEX-MCU205175,ARM Cortex-M7,16,16,64,0.5,"UART, I2C",4.84,1.047,76,2.5,LQFP,2008,IoT
Espressif,ESP-MCU205176,RISC-V,480,1024,256,0.5,"SPI, PWM, CAN, I2C, USB",3.21,0.104,34,3.3,BGA,2014,Automotive
Analog Devices,ANA-MCU205177,ARM Cortex-M0,72,2048,4,0.5,"UART, PWM",11.68,0.294,23,1.8,QFN,2012,Automotive
NXP,NXP-MCU205178,ARM Cortex-M3,8,1024,256,0.5,"SPI, UART",3.78,1.207,56,1.8,QFN,2019,Medical
Renesas,REN-MCU205179,ARM Cortex-M3,240,512,2,8.0,"UART, SPI, CAN, PWM",5.72,0.064,10,1.8,SOIC,2006,IoT
