Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Analog Devices,ANA-MCU400031,AVR 8-bit,120,1024,256,2.0,"UART, Ethernet, CAN, I2C",3.62,0.085,61,5.0,BGA,2015,IoT
Silicon Labs,SIL-MCU400032,ARM Cortex-M4,120,1024,2,0.5,"PWM, Ethernet",7.92,1.294,77,5.0,BGA,2021,IoT
Infineon,INF-MCU400033,ARM Cortex-M7,8,512,64,2.0,"USB, CAN, PWM, UART",5.16,0.938,34,5.0,TSSOP,2020,IoT
Texas Instruments,TEX-MCU400034,ARM Cortex-M0,16,128,16,8.0,"Ethernet, UART",0.98,0.948,25,2.5,TSSOP,2020,Industrial
Silicon Labs,SIL-MCU400035,ARM Cortex-M4,120,128,1,2.0,"CAN, USB, SPI, PWM, Ethernet",8.42,0.997,37,2.5,SOIC,2006,Medical
Nordic Semiconductor,NOR-MCU400036,ARM Cortex-M7,72,64,2,2.0,"UART, Ethernet",10.0,0.836,48,3.3,DIP,2019,Industrial
Silicon Labs,SIL-MCU400037,RISC-V,480,64,16,0.0,"I2C, USB",11.08,0.357,48,3.3,BGA,2010,Automotive
Microchip,MIC-MCU400038,ARM Cortex-M4,200,1024,4,8.0,"PWM, CAN, I2C, SPI",6.04,0.479,70,5.0,LQFP,2005,IoT
Renesas,REN-MCU400039,ARM Cortex-M7,168,1024,32,4.0,"PWM, UART, USB",7.01,1.101,6,3.3,TSSOP,2005,Automotive
STMicroelectronics,STM-MCU400040,AVR 8-bit,200,32,4,0.0,"USB, SPI",10.99,0.622,16,1.8,TSSOP,2012,Medical
Texas Instruments,TEX-MCU400041,ARM Cortex-M7,16,128,2,8.0,"I2C, CAN, Ethernet, SPI, USB",5.3,0.585,55,3.3,BGA,2017,Industrial
Silicon Labs,SIL-MCU400042,ARM Cortex-M7,200,128,4,4.0,"PWM, UART, Ethernet, I2C, USB",9.35,1.112,68,3.3,LQFP,2014,Medical
Silicon Labs,SIL-MCU400043,8051,120,2048,2,4.0,"CAN, Ethernet, I2C, USB, PWM",2.76,0.641,36,1.8,SOIC,2007,IoT
Espressif,ESP-MCU400044,ARM Cortex-M0,48,256,512,4.0,"I2C, Ethernet, SPI, PWM",5.54,0.759,79,3.3,BGA,2022,Wearable
Nordic Semiconductor,NOR-MCU400045,RISC-V,168,32,16,0.5,"SPI, Ethernet, UART, USB, CAN",1.81,0.854,50,5.0,BGA,2005,Automotive
Microchip,MIC-MCU400046,RISC-V,72,512,2,0.5,"PWM, I2C, SPI, USB, UART",6.69,0.89,52,1.8,DIP,2012,Wearable
Espressif,ESP-MCU400047,AVR 8-bit,48,2048,128,8.0,"PWM, UART, Ethernet, SPI",3.38,0.911,39,2.5,TSSOP,2012,Consumer
Infineon,INF-MCU400048,ARM Cortex-M7,120,256,2,0.0,"UART, USB, PWM, Ethernet, CAN",6.3,0.639,55,1.8,BGA,2015,IoT
STMicroelectronics,STM-MCU400049,8051,8,32,16,2.0,"UART, Ethernet",5.89,0.243,13,3.3,TSSOP,2019,Industrial
Analog Devices,ANA-MCU400050,ARM Cortex-M7,32,128,128,4.0,"UART, Ethernet, SPI, USB",10.07,0.723,57,2.5,TSSOP,2024,Industrial
Texas Instruments,TEX-MCU400051,ARM Cortex-M0,480,256,16,2.0,"I2C, CAN, PWM, UART",3.03,0.915,12,2.5,BGA,2007,Industrial
Renesas,REN-MCU400052,RISC-V,48,256,4,0.0,"PWM, UART, USB, CAN, Ethernet",9.7,0.241,32,3.3,BGA,2019,Industrial
Nordic Semiconductor,NOR-MCU400053,ARM Cortex-M7,200,16,64,8.0,"SPI, Ethernet, PWM, USB, UART",4.37,0.36,38,5.0,LQFP,2021,Automotive
Espressif,ESP-MCU400054,MIPS32,72,2048,128,0.5,"USB, SPI, Ethernet, CAN",4.06,0.363,75,2.5,TSSOP,2021,Automotive
Silicon Labs,SIL-MCU400055,AVR 8-bit,480,128,8,8.0,"I2C, USB, SPI, UART",8.77,0.513,28,3.3,QFN,2008,Consumer
Silicon Labs,SIL-MCU400056,ARM Cortex-M4,240,2048,64,0.0,"UART, CAN",4.64,0.999,68,2.5,DIP,2015,IoT
Nordic Semiconductor,NOR-MCU400057,MIPS32,72,1024,8,0.5,"USB, SPI, Ethernet, CAN",3.6,1.356,6,3.3,DIP,2012,Industrial
Analog Devices,ANA-MCU400058,MIPS32,48,128,32,0.0,"UART, Ethernet, I2C",1.61,0.986,8,5.0,SOIC,2009,IoT
Silicon Labs,SIL-MCU400059,ARM Cortex-M0,48,16,512,8.0,"USB, SPI",9.27,0.481,29,3.3,DIP,2021,Wearable
Espressif,ESP-MCU400060,RISC-V,48,512,8,4.0,"USB, UART, PWM, I2C, SPI",11.43,0.025,31,3.3,DIP,2016,Wearable
Microchip,MIC-MCU400061,MIPS32,200,256,4,8.0,"CAN, PWM, SPI, USB",10.26,1.226,16,5.0,SOIC,2014,Industrial
Espressif,ESP-MCU400062,AVR 8-bit,8,32,2,2.0,"PWM, SPI, I2C",8.5,0.755,52,1.8,QFN,2018,IoT
Microchip,MIC-MCU400063,ARM Cortex-M0,480,512,512,2.0,"USB, SPI",10.62,0.14,61,2.5,SOIC,2005,Consumer
Infineon,INF-MCU400064,ARM Cortex-M7,200,16,512,8.0,"SPI, Ethernet, CAN",1.89,0.957,68,2.5,DIP,2016,Industrial
STMicroelectronics,STM-MCU400065,RISC-V,168,32,2,4.0,"I2C, PWM, USB",7.47,0.12,31,5.0,QFN,2005,Industrial
Renesas,REN-MCU400066,MIPS32,200,512,16,8.0,"I2C, Ethernet, UART",2.92,0.458,7,2.5,DIP,2009,Automotive
Microchip,MIC-MCU400067,ARM Cortex-M4,8,2048,8,0.0,"I2C, PWM, USB",8.7,1.352,15,5.0,SOIC,2015,Consumer
STMicroelectronics,STM-MCU400068,ARM Cortex-M7,72,512,1,2.0,"UART, SPI, PWM, I2C, USB",10.28,0.615,94,2.5,TSSOP,2008,Industrial
Espressif,ESP-MCU400069,ARM Cortex-M4,200,512,32,1.0,"SPI, CAN",7.49,1.238,14,3.3,LQFP,2018,Automotive
Microchip,MIC-MCU400070,ARM Cortex-M4,8,32,1,1.0,"SPI, Ethernet, I2C, UART, PWM",2.5,0.012,71,1.8,DIP,2011,IoT
NXP,NXP-MCU400071,ARM Cortex-M0,168,1024,16,2.0,"PWM, CAN, UART",8.6,0.449,28,3.3,SOIC,2015,Automotive
STMicroelectronics,STM-MCU400072,ARM Cortex-M3,8,32,64,1.0,"SPI, Ethernet, I2C, UART, CAN",0.9,0.71,25,1.8,LQFP,2019,Consumer
Microchip,MIC-MCU400073,ARM Cortex-M3,8,512,256,2.0,"Ethernet, UART, CAN",7.52,0.183,95,2.5,BGA,2017,Wearable
Infineon,INF-MCU400074,AVR 8-bit,8,1024,4,0.5,"CAN, USB",5.44,0.78,26,2.5,BGA,2020,Medical
Analog Devices,ANA-MCU400075,ARM Cortex-M4,480,2048,8,0.0,"PWM, Ethernet, I2C",7.65,1.294,49,3.3,LQFP,2005,Industrial
Analog Devices,ANA-MCU400076,RISC-V,16,64,16,2.0,"Ethernet, PWM, UART, I2C, CAN",2.75,0.902,58,3.3,SOIC,2015,Industrial
Analog Devices,ANA-MCU400077,8051,32,64,512,1.0,"I2C, USB",10.14,0.05,22,2.5,LQFP,2009,Medical
Espressif,ESP-MCU400078,ARM Cortex-M0,240,512,128,8.0,"CAN, PWM, UART",2.65,0.342,66,2.5,LQFP,2017,Consumer
Espressif,ESP-MCU400079,ARM Cortex-M0,8,512,128,4.0,"PWM, UART",10.76,0.645,70,2.5,LQFP,2012,Consumer
Microchip,MIC-MCU400080,MIPS32,16,512,512,1.0,"SPI, USB, Ethernet, PWM",10.06,0.135,96,3.3,DIP,2007,Medical
Infineon,INF-MCU400081,ARM Cortex-M4,8,512,8,2.0,"Ethernet, SPI, UART, CAN, PWM",10.8,0.297,65,5.0,TSSOP,2011,Automotive
Infineon,INF-MCU400082,RISC-V,480,1024,64,2.0,"PWM, USB, UART, I2C",4.34,0.786,85,5.0,LQFP,2009,Wearable
STMicroelectronics,STM-MCU400083,ARM Cortex-M0,120,256,32,2.0,"UART, I2C",5.31,1.081,82,5.0,BGA,2021,Medical
STMicroelectronics,STM-MCU400084,AVR 8-bit,8,128,256,4.0,"SPI, UART, USB, I2C",0.69,0.472,15,5.0,QFN,2022,Medical
Nordic Semiconductor,NOR-MCU400085,ARM Cortex-M7,32,16,128,1.0,"PWM, CAN",10.95,0.108,39,5.0,SOIC,2009,IoT
Texas Instruments,TEX-MCU400086,RISC-V,200,2048,64,4.0,"PWM, I2C",6.13,0.365,68,2.5,BGA,2009,Industrial
Renesas,REN-MCU400087,ARM Cortex-M4,200,512,512,4.0,"USB, PWM, CAN",10.91,0.071,60,2.5,LQFP,2021,Industrial
NXP,NXP-MCU400088,AVR 8-bit,16,2048,128,0.0,"UART, I2C, PWM, CAN, Ethernet",8.41,0.607,35,2.5,LQFP,2019,Industrial
Microchip,MIC-MCU400089,MIPS32,8,32,32,2.0,"I2C, PWM",0.81,0.043,63,3.3,LQFP,2019,Consumer
Silicon Labs,SIL-MCU400090,8051,168,2048,4,8.0,"PWM, SPI, CAN",4.04,0.758,48,3.3,LQFP,2023,Automotive
Renesas,REN-MCU400091,8051,168,256,1,4.0,"UART, USB, I2C",7.2,0.11,57,5.0,SOIC,2023,Industrial
Espressif,ESP-MCU400092,RISC-V,120,64,1,2.0,"Ethernet, I2C, CAN, SPI",7.87,1.47,48,3.3,QFN,2010,Industrial
Espressif,ESP-MCU400093,ARM Cortex-M4,120,32,256,0.0,"CAN, Ethernet, I2C, UART",4.64,0.123,32,3.3,DIP,2022,Industrial
Silicon Labs,SIL-MCU400094,8051,200,256,4,4.0,"I2C, SPI, UART, PWM, CAN",9.04,0.703,12,1.8,DIP,2023,Consumer
STMicroelectronics,STM-MCU400095,ARM Cortex-M4,48,128,4,0.0,"PWM, Ethernet",10.91,0.869,85,5.0,BGA,2009,Medical
Silicon Labs,SIL-MCU400096,AVR 8-bit,200,128,256,0.0,"USB, PWM",2.25,0.943,66,5.0,LQFP,2007,Automotive
Silicon Labs,SIL-MCU400097,RISC-V,200,1024,8,2.0,"UART, CAN",11.86,0.753,62,1.8,TSSOP,2020,Automotive
Nordic Semiconductor,NOR-MCU400098,8051,48,128,1,2.0,"CAN, SPI, UART",4.78,1.348,47,5.0,BGA,2018,Industrial
Silicon Labs,SIL-MCU400099,AVR 8-bit,48,32,64,0.0,"PWM, UART, I2C, CAN",8.64,1.249,98,5.0,TSSOP,2020,Automotive
Texas Instruments,TEX-MCU400100,ARM Cortex-M4,8,64,512,1.0,"USB, I2C",3.03,0.934,38,1.8,DIP,2005,Medical
Silicon Labs,SIL-MCU400101,ARM Cortex-M0,32,128,32,0.5,"I2C, Ethernet, USB",3.67,0.357,97,1.8,LQFP,2024,Industrial
STMicroelectronics,STM-MCU400102,AVR 8-bit,16,64,8,0.5,"Ethernet, PWM, USB",1.61,1.469,27,2.5,BGA,2014,Industrial
Infineon,INF-MCU400103,RISC-V,48,64,2,1.0,"PWM, SPI",6.09,0.117,95,3.3,SOIC,2014,IoT
Infineon,INF-MCU400104,ARM Cortex-M0,168,1024,4,4.0,"CAN, UART",3.15,0.29,99,2.5,DIP,2018,Automotive
NXP,NXP-MCU400105,AVR 8-bit,16,64,32,4.0,"UART, SPI, CAN",5.55,1.35,62,3.3,DIP,2007,Medical
Silicon Labs,SIL-MCU400106,ARM Cortex-M7,240,16,256,0.5,"Ethernet, USB, PWM",3.28,1.166,91,1.8,BGA,2022,Automotive
Texas Instruments,TEX-MCU400107,ARM Cortex-M3,16,128,16,0.0,"UART, CAN, USB",0.79,1.035,18,5.0,DIP,2022,Wearable
STMicroelectronics,STM-MCU400108,ARM Cortex-M7,16,16,8,8.0,"Ethernet, CAN",11.7,1.324,42,1.8,QFN,2010,Wearable
Silicon Labs,SIL-MCU400109,RISC-V,48,64,256,0.0,"UART, CAN, I2C, Ethernet, USB",0.95,0.081,44,5.0,LQFP,2019,IoT
Texas Instruments,TEX-MCU400110,MIPS32,240,512,2,2.0,"SPI, CAN, UART, I2C",8.72,0.964,77,2.5,DIP,2011,IoT
NXP,NXP-MCU400111,ARM Cortex-M3,48,2048,64,0.5,"CAN, PWM, USB, SPI",1.53,0.202,34,3.3,BGA,2011,Medical
STMicroelectronics,STM-MCU400112,AVR 8-bit,16,32,2,4.0,"USB, CAN, SPI, Ethernet, UART",6.01,0.726,39,1.8,QFN,2018,Medical
Renesas,REN-MCU400113,ARM Cortex-M4,8,128,16,0.0,"Ethernet, SPI",6.51,1.385,90,5.0,QFN,2020,Wearable
Nordic Semiconductor,NOR-MCU400114,MIPS32,200,32,2,0.0,"USB, PWM, CAN, Ethernet, I2C",5.13,0.433,29,5.0,LQFP,2022,IoT
STMicroelectronics,STM-MCU400115,ARM Cortex-M4,120,16,1,0.0,"Ethernet, USB, I2C, UART, PWM",3.72,1.111,32,2.5,SOIC,2018,Industrial
Silicon Labs,SIL-MCU400116,8051,200,128,512,0.5,"I2C, UART, CAN",5.26,0.118,27,3.3,QFN,2024,Wearable
Renesas,REN-MCU400117,8051,48,256,16,8.0,"I2C, Ethernet",9.49,0.284,29,3.3,BGA,2023,Consumer
STMicroelectronics,STM-MCU400118,ARM Cortex-M7,200,512,4,2.0,"CAN, SPI",2.74,0.798,38,1.8,SOIC,2022,Wearable
Analog Devices,ANA-MCU400119,AVR 8-bit,16,32,128,8.0,"PWM, USB, Ethernet",2.3,0.705,27,2.5,BGA,2008,Automotive
Renesas,REN-MCU400120,MIPS32,72,256,16,1.0,"Ethernet, PWM",7.1,0.194,59,2.5,SOIC,2005,Consumer
Texas Instruments,TEX-MCU400121,RISC-V,8,64,512,0.0,"USB, I2C, PWM",2.64,0.371,52,2.5,LQFP,2014,IoT
STMicroelectronics,STM-MCU400122,ARM Cortex-M7,120,16,8,8.0,"I2C, SPI",6.04,0.382,90,5.0,LQFP,2007,Automotive
Analog Devices,ANA-MCU400123,ARM Cortex-M7,120,256,16,4.0,"UART, PWM, USB, I2C, SPI",5.06,1.264,40,5.0,BGA,2018,Automotive
Microchip,MIC-MCU400124,RISC-V,120,2048,4,1.0,"UART, Ethernet, SPI, I2C, USB",10.01,1.251,46,5.0,BGA,2013,Industrial
Espressif,ESP-MCU400125,ARM Cortex-M3,16,512,1,8.0,"I2C, SPI, Ethernet",3.19,0.286,66,1.8,QFN,2007,IoT
NXP,NXP-MCU400126,8051,240,256,2,8.0,"Ethernet, USB, CAN, UART, I2C",3.03,1.213,45,3.3,BGA,2011,IoT
Analog Devices,ANA-MCU400127,ARM Cortex-M4,480,128,256,8.0,"Ethernet, I2C, UART, USB",6.5,1.105,73,5.0,LQFP,2024,Wearable
Renesas,REN-MCU400128,8051,8,2048,1,0.5,"SPI, UART, PWM, USB, CAN",1.63,0.477,19,5.0,QFN,2022,Wearable
STMicroelectronics,STM-MCU400129,ARM Cortex-M7,120,64,128,1.0,"PWM, USB, SPI",8.66,0.312,99,3.3,TSSOP,2011,IoT
Espressif,ESP-MCU400130,MIPS32,240,1024,16,8.0,"PWM, CAN, USB, UART, I2C",3.93,0.331,25,2.5,BGA,2021,Industrial
Analog Devices,ANA-MCU400131,ARM Cortex-M4,8,256,4,0.5,"SPI, USB, PWM",9.83,0.062,40,3.3,DIP,2010,Automotive
Espressif,ESP-MCU400132,ARM Cortex-M0,240,256,64,0.0,"PWM, Ethernet, I2C, UART, USB",9.51,1.203,60,1.8,BGA,2022,Automotive
Espressif,ESP-MCU400133,ARM Cortex-M0,32,1024,512,8.0,"USB, Ethernet, UART",10.92,1.191,62,1.8,BGA,2020,Wearable
Renesas,REN-MCU400134,ARM Cortex-M0,48,2048,512,0.5,"Ethernet, USB, I2C",11.23,0.34,63,5.0,DIP,2015,Automotive
Infineon,INF-MCU400135,ARM Cortex-M0,48,256,32,0.0,"PWM, Ethernet, USB",11.27,0.23,94,5.0,LQFP,2019,Automotive
Texas Instruments,TEX-MCU400136,MIPS32,48,32,4,2.0,"UART, SPI, USB, CAN",3.46,0.799,12,1.8,TSSOP,2016,Wearable
Espressif,ESP-MCU400137,8051,48,256,64,4.0,"CAN, Ethernet",5.67,1.05,77,2.5,BGA,2008,Consumer
Microchip,MIC-MCU400138,ARM Cortex-M7,8,128,256,0.0,"PWM, CAN",6.12,1.154,33,1.8,SOIC,2017,Industrial
Espressif,ESP-MCU400139,RISC-V,72,2048,16,1.0,"SPI, Ethernet, USB, I2C",6.82,0.779,82,3.3,DIP,2013,Automotive
Renesas,REN-MCU400140,RISC-V,16,64,128,1.0,"I2C, USB, PWM, UART, CAN",7.55,1.385,86,3.3,BGA,2009,IoT
Texas Instruments,TEX-MCU400141,RISC-V,168,2048,2,1.0,"I2C, SPI, CAN, Ethernet",1.66,0.172,11,1.8,SOIC,2013,Medical
Renesas,REN-MCU400142,RISC-V,16,256,2,2.0,"I2C, CAN",3.84,1.298,40,3.3,DIP,2019,Medical
Silicon Labs,SIL-MCU400143,8051,8,16,32,1.0,"CAN, UART",7.31,0.105,76,2.5,SOIC,2016,Industrial
Espressif,ESP-MCU400144,ARM Cortex-M7,200,512,8,2.0,"USB, SPI, I2C, PWM",9.32,1.048,20,1.8,DIP,2008,Consumer
Analog Devices,ANA-MCU400145,ARM Cortex-M4,72,256,256,1.0,"USB, I2C, Ethernet, CAN, UART",4.05,1.494,35,1.8,DIP,2011,IoT
STMicroelectronics,STM-MCU400146,ARM Cortex-M7,120,2048,128,4.0,"SPI, UART, USB",3.28,0.404,30,5.0,LQFP,2018,IoT
NXP,NXP-MCU400147,ARM Cortex-M0,200,16,4,8.0,"SPI, Ethernet, UART, CAN, I2C",5.25,0.706,85,2.5,BGA,2018,Medical
NXP,NXP-MCU400148,AVR 8-bit,240,512,8,0.5,"PWM, I2C, SPI, UART, USB",2.69,0.158,60,3.3,SOIC,2010,Industrial
Espressif,ESP-MCU400149,ARM Cortex-M7,480,64,512,8.0,"CAN, PWM, USB",7.1,0.93,17,5.0,BGA,2015,IoT
Silicon Labs,SIL-MCU400150,ARM Cortex-M7,480,128,4,8.0,"Ethernet, SPI",11.04,0.934,65,1.8,SOIC,2006,Industrial
Analog Devices,ANA-MCU400151,RISC-V,8,512,8,1.0,"Ethernet, PWM, CAN, UART, I2C",5.49,1.145,90,2.5,BGA,2010,Consumer
Texas Instruments,TEX-MCU400152,AVR 8-bit,48,16,64,2.0,"SPI, CAN, PWM, Ethernet, UART",9.74,0.522,41,3.3,QFN,2011,Automotive
Renesas,REN-MCU400153,ARM Cortex-M4,8,512,256,0.5,"USB, Ethernet, UART",7.44,1.045,69,3.3,SOIC,2018,Medical
Analog Devices,ANA-MCU400154,8051,72,2048,256,8.0,"CAN, SPI, I2C, UART",10.56,0.126,81,2.5,SOIC,2024,Medical
Silicon Labs,SIL-MCU400155,ARM Cortex-M0,120,1024,8,1.0,"Ethernet, PWM",9.62,1.096,57,5.0,BGA,2008,Wearable
Microchip,MIC-MCU400156,ARM Cortex-M7,200,128,128,2.0,"USB, Ethernet",11.92,0.122,40,5.0,LQFP,2019,Automotive
Microchip,MIC-MCU400157,MIPS32,48,256,256,4.0,"I2C, Ethernet, CAN",6.27,0.301,50,3.3,QFN,2020,Industrial
Silicon Labs,SIL-MCU400158,ARM Cortex-M7,120,64,128,8.0,"PWM, UART, Ethernet",9.34,1.39,46,2.5,DIP,2009,IoT
Texas Instruments,TEX-MCU400159,8051,72,128,32,4.0,"UART, USB, CAN",6.74,0.927,95,3.3,QFN,2016,Medical
Nordic Semiconductor,NOR-MCU400160,8051,168,32,2,0.0,"Ethernet, CAN",2.41,1.152,64,3.3,DIP,2016,Consumer
Renesas,REN-MCU400161,ARM Cortex-M7,16,128,128,2.0,"USB, UART",8.78,1.079,78,1.8,TSSOP,2017,Automotive
Silicon Labs,SIL-MCU400162,ARM Cortex-M7,240,32,4,0.5,"I2C, SPI, CAN, PWM, Ethernet",9.33,0.679,51,1.8,BGA,2010,Medical
Analog Devices,ANA-MCU400163,ARM Cortex-M0,200,128,4,0.0,"USB, I2C, UART, CAN, SPI",5.01,0.385,32,1.8,QFN,2006,Medical
STMicroelectronics,STM-MCU400164,ARM Cortex-M0,480,1024,8,4.0,"Ethernet, USB",9.64,0.407,96,3.3,LQFP,2006,Industrial
Microchip,MIC-MCU400165,8051,32,32,1,0.5,"I2C, UART, PWM, USB",3.7,1.309,75,1.8,LQFP,2011,Medical
Analog Devices,ANA-MCU400166,MIPS32,120,512,128,0.0,"Ethernet, SPI, UART, USB, PWM",8.34,0.091,24,1.8,QFN,2006,Medical
Renesas,REN-MCU400167,MIPS32,72,512,4,4.0,"Ethernet, SPI, PWM, UART",7.78,0.089,56,3.3,SOIC,2020,IoT
Renesas,REN-MCU400168,ARM Cortex-M4,240,256,256,1.0,"USB, SPI, I2C, Ethernet, CAN",9.12,0.311,41,5.0,SOIC,2023,Industrial
Espressif,ESP-MCU400169,MIPS32,480,2048,4,1.0,"CAN, SPI, PWM, USB, UART",6.55,0.523,27,2.5,LQFP,2007,Medical
Infineon,INF-MCU400170,ARM Cortex-M3,72,256,256,4.0,"SPI, Ethernet, I2C, PWM",0.69,0.05,49,3.3,SOIC,2015,Automotive
Espressif,ESP-MCU400171,AVR 8-bit,120,256,32,2.0,"I2C, Ethernet, PWM",9.03,0.811,33,1.8,QFN,2010,IoT
NXP,NXP-MCU400172,ARM Cortex-M4,240,512,256,1.0,"CAN, PWM",10.57,0.54,31,2.5,QFN,2011,Industrial
Espressif,ESP-MCU400173,MIPS32,32,128,2,1.0,"CAN, UART, USB",6.65,1.041,90,3.3,SOIC,2012,Medical
Texas Instruments,TEX-MCU400174,MIPS32,120,64,128,2.0,"PWM, USB, Ethernet, SPI, I2C",3.1,1.228,87,1.8,LQFP,2014,Medical
Espressif,ESP-MCU400175,ARM Cortex-M7,72,128,256,0.5,"UART, Ethernet",7.01,0.828,29,5.0,SOIC,2021,Industrial
Renesas,REN-MCU400176,MIPS32,200,128,4,0.0,"USB, UART, SPI",4.68,0.835,63,2.5,BGA,2022,Industrial
STMicroelectronics,STM-MCU400177,ARM Cortex-M0,480,128,32,0.0,"PWM, CAN, SPI, UART, I2C",10.31,1.098,96,5.0,TSSOP,2006,Wearable
Renesas,REN-MCU400178,ARM Cortex-M4,240,256,256,0.0,"USB, UART",8.43,0.181,69,5.0,QFN,2010,Industrial
Nordic Semiconductor,NOR-MCU400179,RISC-V,16,128,512,0.5,"PWM, SPI, I2C",10.86,0.079,56,5.0,LQFP,2022,Automotive
Nordic Semiconductor,NOR-MCU400180,ARM Cortex-M7,240,32,256,1.0,"CAN, UART",1.86,0.698,46,5.0,SOIC,2023,Automotive
