Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Renesas,REN-MCU350018,ARM Cortex-M3,200,1024,8,4.0,"CAN, UART",11.45,1.462,13,3.3,SOIC,2018,Consumer
NXP,NXP-MCU350019,RISC-V,8,32,32,0.0,"SPI, I2C",4.94,1.05,10,2.5,LQFP,2016,IoT
Nordic Semiconductor,NOR-MCU350020,MIPS32,8,256,64,0.5,"Ethernet, USB, CAN, SPI, UART",1.21,1.289,75,5.0,LQFP,2013,IoT
Analog Devices,ANA-MCU350021,ARM Cortex-M0,72,1024,16,0.5,"I2C, SPI",4.28,0.388,32,3.3,DIP,2005,Consumer
Analog Devices,ANA-MCU350022,ARM Cortex-M7,48,2048,2,1.0,"Ethernet, USB, UART, CAN",7.22,0.127,78,1.8,TSSOP,2019,Industrial
NXP,NXP-MCU350023,AVR 8-bit,72,16,4,8.0,"PWM, Ethernet, UART",5.27,1.029,71,1.8,DIP,2024,Industrial
NXP,NXP-MCU350024,RISC-V,16,16,4,4.0,"SPI, I2C",1.28,1.331,38,5.0,BGA,2015,Consumer
Texas Instruments,TEX-MCU350025,ARM Cortex-M4,72,256,2,0.5,"SPI, PWM, UART, Ethernet",6.75,0.331,19,1.8,DIP,2012,Industrial
Silicon Labs,SIL-MCU350026,ARM Cortex-M0,480,512,1,2.0,"SPI, UART, USB, PWM, I2C",1.78,0.409,40,5.0,BGA,2020,Medical
Espressif,ESP-MCU350027,ARM Cortex-M0,16,16,16,1.0,"USB, SPI",2.6,0.582,83,2.5,LQFP,2014,Medical
Infineon,INF-MCU350028,ARM Cortex-M0,480,64,512,1.0,"I2C, CAN, SPI, PWM",8.06,0.718,94,2.5,TSSOP,2005,Consumer
Analog Devices,ANA-MCU350029,ARM Cortex-M4,48,32,1,8.0,"UART, SPI, Ethernet, USB, I2C",9.16,0.585,15,1.8,SOIC,2020,Consumer
Silicon Labs,SIL-MCU350030,MIPS32,72,512,512,4.0,"PWM, USB",6.76,1.059,71,2.5,SOIC,2016,Industrial
Texas Instruments,TEX-MCU350031,ARM Cortex-M4,48,256,8,0.5,"SPI, CAN, I2C, USB, Ethernet",7.72,0.785,45,5.0,TSSOP,2021,Wearable
Microchip,MIC-MCU350032,ARM Cortex-M3,120,2048,128,8.0,"Ethernet, PWM, I2C, SPI",1.84,0.967,83,5.0,LQFP,2007,Consumer
Silicon Labs,SIL-MCU350033,8051,48,64,16,4.0,"UART, USB",9.29,1.26,20,1.8,DIP,2021,Medical
Analog Devices,ANA-MCU350034,ARM Cortex-M4,48,256,2,1.0,"I2C, Ethernet",9.92,1.028,52,5.0,SOIC,2014,Consumer
Texas Instruments,TEX-MCU350035,ARM Cortex-M0,168,1024,2,8.0,"I2C, CAN",1.02,0.282,83,2.5,DIP,2015,Industrial
Nordic Semiconductor,NOR-MCU350036,AVR 8-bit,48,128,16,1.0,"I2C, UART, USB, PWM, CAN",1.3,0.464,73,5.0,SOIC,2019,Wearable
Silicon Labs,SIL-MCU350037,AVR 8-bit,72,256,128,4.0,"USB, Ethernet, CAN, UART",1.81,0.716,65,5.0,DIP,2017,Consumer
Microchip,MIC-MCU350038,MIPS32,48,128,2,8.0,"CAN, PWM, UART, USB",1.51,0.325,46,2.5,DIP,2019,IoT
Texas Instruments,TEX-MCU350039,RISC-V,32,2048,8,8.0,"USB, CAN, I2C, UART, PWM",1.65,1.393,7,5.0,LQFP,2014,Automotive
Microchip,MIC-MCU350040,ARM Cortex-M7,240,256,256,8.0,"CAN, UART, SPI, USB, PWM",6.26,0.871,14,5.0,QFN,2009,Automotive
Renesas,REN-MCU350041,8051,16,64,4,1.0,"I2C, CAN",9.92,0.336,68,5.0,BGA,2005,Wearable
STMicroelectronics,STM-MCU350042,AVR 8-bit,32,256,128,8.0,"Ethernet, CAN, USB, I2C",8.11,1.483,34,5.0,SOIC,2020,IoT
Infineon,INF-MCU350043,ARM Cortex-M4,8,1024,16,4.0,"Ethernet, USB, PWM",2.06,1.283,37,5.0,SOIC,2017,Automotive
Analog Devices,ANA-MCU350044,8051,32,1024,16,8.0,"CAN, USB, I2C",1.62,0.63,67,3.3,TSSOP,2019,Wearable
STMicroelectronics,STM-MCU350045,ARM Cortex-M4,32,16,8,4.0,"USB, Ethernet, SPI, UART, PWM",1.79,1.263,13,1.8,SOIC,2021,Medical
Infineon,INF-MCU350046,8051,32,2048,1,1.0,"USB, CAN, PWM, SPI",6.49,1.391,49,2.5,TSSOP,2024,Consumer
Texas Instruments,TEX-MCU350047,ARM Cortex-M7,240,64,2,1.0,"I2C, UART, USB, CAN, SPI",0.75,0.559,41,3.3,SOIC,2022,Wearable
Analog Devices,ANA-MCU350048,ARM Cortex-M7,240,64,8,0.0,"CAN, I2C",2.35,0.118,91,5.0,LQFP,2013,Consumer
Nordic Semiconductor,NOR-MCU350049,ARM Cortex-M3,168,256,16,4.0,"PWM, SPI, I2C",11.87,0.527,13,5.0,QFN,2017,Wearable
Infineon,INF-MCU350050,AVR 8-bit,480,256,2,2.0,"I2C, PWM, SPI, CAN",7.93,0.303,55,3.3,SOIC,2013,Industrial
Silicon Labs,SIL-MCU350051,ARM Cortex-M7,8,64,256,2.0,"PWM, I2C, Ethernet, USB, CAN",5.93,0.126,25,2.5,QFN,2006,Automotive
Silicon Labs,SIL-MCU350052,8051,32,64,512,1.0,"UART, USB",11.35,1.06,15,3.3,SOIC,2009,Wearable
STMicroelectronics,STM-MCU350053,ARM Cortex-M7,8,32,8,4.0,"SPI, USB, PWM, UART",10.95,0.77,44,2.5,TSSOP,2009,Wearable
Analog Devices,ANA-MCU350054,RISC-V,48,16,128,2.0,"CAN, I2C, UART, USB, SPI",4.58,1.208,74,1.8,SOIC,2023,Automotive
Renesas,REN-MCU350055,MIPS32,16,2048,16,0.5,"PWM, Ethernet",5.11,0.164,70,2.5,TSSOP,2022,IoT
Espressif,ESP-MCU350056,MIPS32,32,2048,512,2.0,"USB, PWM, Ethernet, SPI",2.72,1.227,93,3.3,LQFP,2019,Wearable
Infineon,INF-MCU350057,MIPS32,8,256,32,0.5,"Ethernet, CAN",8.75,1.334,49,5.0,QFN,2007,Industrial
Texas Instruments,TEX-MCU350058,ARM Cortex-M0,120,32,256,8.0,"PWM, UART, Ethernet, USB",1.53,1.025,11,5.0,TSSOP,2009,Wearable
Infineon,INF-MCU350059,RISC-V,16,256,512,0.0,"SPI, UART, CAN",11.29,0.291,38,2.5,QFN,2006,Consumer
Microchip,MIC-MCU350060,RISC-V,32,2048,4,0.0,"USB, Ethernet, PWM, SPI, I2C",10.31,1.143,12,1.8,BGA,2011,Automotive
STMicroelectronics,STM-MCU350061,RISC-V,8,256,2,0.0,"CAN, UART, PWM, I2C",11.59,0.743,36,1.8,LQFP,2011,Medical
Renesas,REN-MCU350062,RISC-V,120,1024,16,2.0,"CAN, PWM, I2C",5.78,0.249,12,5.0,TSSOP,2016,Wearable
Microchip,MIC-MCU350063,ARM Cortex-M4,8,1024,64,2.0,"USB, Ethernet, PWM",6.47,0.01,93,3.3,QFN,2006,IoT
Espressif,ESP-MCU350064,ARM Cortex-M0,16,64,4,4.0,"PWM, UART, I2C, Ethernet",9.85,0.58,6,5.0,SOIC,2006,Consumer
Silicon Labs,SIL-MCU350065,MIPS32,480,64,32,4.0,"CAN, UART",10.11,0.278,62,1.8,LQFP,2018,Industrial
NXP,NXP-MCU350066,RISC-V,16,2048,512,2.0,"CAN, USB",7.88,0.388,60,2.5,DIP,2017,IoT
Silicon Labs,SIL-MCU350067,ARM Cortex-M0,240,64,128,0.5,"CAN, PWM, USB, I2C",9.57,0.144,15,1.8,DIP,2009,Industrial
STMicroelectronics,STM-MCU350068,ARM Cortex-M4,32,256,512,2.0,"SPI, CAN",0.91,0.692,81,5.0,BGA,2016,Industrial
Texas Instruments,TEX-MCU350069,RISC-V,16,32,128,2.0,"Ethernet, CAN, UART, SPI, PWM",1.1,0.212,97,5.0,LQFP,2018,Industrial
Analog Devices,ANA-MCU350070,ARM Cortex-M3,72,512,128,8.0,"USB, Ethernet, CAN, UART, SPI",9.86,1.122,69,5.0,QFN,2024,Industrial
Renesas,REN-MCU350071,ARM Cortex-M3,72,1024,128,2.0,"SPI, PWM, USB",3.71,0.251,72,1.8,LQFP,2017,Automotive
Infineon,INF-MCU350072,RISC-V,72,64,2,0.0,"SPI, CAN, Ethernet",6.84,1.375,21,5.0,QFN,2006,Wearable
Silicon Labs,SIL-MCU350073,ARM Cortex-M4,480,512,2,4.0,"CAN, SPI",3.4,0.169,90,2.5,SOIC,2005,IoT
NXP,NXP-MCU350074,ARM Cortex-M4,168,16,64,8.0,"PWM, SPI, Ethernet, USB",8.9,0.119,10,5.0,QFN,2008,IoT
Silicon Labs,SIL-MCU350075,ARM Cortex-M0,240,512,512,8.0,"SPI, I2C, UART, PWM",1.01,0.987,44,1.8,TSSOP,2006,Wearable
Infineon,INF-MCU350076,AVR 8-bit,8,2048,2,8.0,"PWM, I2C",2.85,0.123,16,1.8,TSSOP,2007,Wearable
Renesas,REN-MCU350077,ARM Cortex-M0,16,32,32,1.0,"Ethernet, PWM, I2C, SPI",10.11,0.168,45,2.5,TSSOP,2019,IoT
NXP,NXP-MCU350078,AVR 8-bit,168,128,128,1.0,"SPI, UART, Ethernet, I2C",1.79,0.8,43,1.8,SOIC,2011,Medical
Analog Devices,ANA-MCU350079,AVR 8-bit,168,64,2,0.0,"USB, PWM",8.29,1.087,39,2.5,LQFP,2008,Industrial
Renesas,REN-MCU350080,MIPS32,168,512,64,4.0,"USB, CAN, PWM, I2C",4.97,0.682,67,3.3,SOIC,2016,Consumer
Microchip,MIC-MCU350081,ARM Cortex-M7,240,2048,256,1.0,"UART, CAN, SPI",2.02,1.025,43,2.5,TSSOP,2019,Medical
Microchip,MIC-MCU350082,ARM Cortex-M4,8,2048,512,0.0,"USB, I2C",8.7,1.398,15,1.8,TSSOP,2007,Automotive
Analog Devices,ANA-MCU350083,AVR 8-bit,480,2048,16,2.0,"PWM, I2C, Ethernet",3.43,1.063,22,5.0,SOIC,2012,Medical
Nordic Semiconductor,NOR-MCU350084,8051,16,2048,512,0.0,"UART, I2C, PWM, USB",11.44,0.491,67,1.8,LQFP,2017,Automotive
Microchip,MIC-MCU350085,RISC-V,16,256,1,0.5,"SPI, CAN, USB",7.73,1.32,42,5.0,QFN,2014,Consumer
Renesas,REN-MCU350086,ARM Cortex-M0,32,2048,8,0.0,"USB, I2C, Ethernet",4.16,1.284,69,5.0,BGA,2007,Medical
Infineon,INF-MCU350087,ARM Cortex-M0,32,1024,128,8.0,"USB, SPI",11.98,0.568,7,3.3,DIP,2012,Automotive
STMicroelectronics,STM-MCU350088,ARM Cortex-M4,48,128,8,2.0,"I2C, USB, CAN, Ethernet, PWM",7.8,1.486,66,1.8,LQFP,2009,Medical
Nordic Semiconductor,NOR-MCU350089,ARM Cortex-M7,120,32,2,2.0,"PWM, Ethernet, CAN, SPI, USB",7.62,0.789,45,3.3,DIP,2015,Wearable
Texas Instruments,TEX-MCU350090,ARM Cortex-M7,168,1024,4,4.0,"PWM, SPI, I2C, USB, UART",8.53,1.488,23,3.3,QFN,2019,Medical
Nordic Semiconductor,NOR-MCU350091,MIPS32,168,32,16,2.0,"UART, I2C, Ethernet, SPI, CAN",10.99,0.231,39,3.3,QFN,2010,Consumer
Analog Devices,ANA-MCU350092,RISC-V,480,2048,32,2.0,"PWM, SPI, I2C, Ethernet, USB",5.05,0.055,91,1.8,TSSOP,2005,Industrial
Microchip,MIC-MCU350093,ARM Cortex-M4,72,512,8,0.5,"I2C, PWM, Ethernet",1.38,0.568,46,5.0,LQFP,2008,IoT
Microchip,MIC-MCU350094,ARM Cortex-M3,240,1024,4,0.0,"UART, CAN",10.22,0.24,75,3.3,QFN,2012,Consumer
Silicon Labs,SIL-MCU350095,ARM Cortex-M4,168,1024,4,0.5,"Ethernet, I2C, UART",11.2,1.421,68,3.3,QFN,2008,Automotive
STMicroelectronics,STM-MCU350096,ARM Cortex-M4,32,512,512,2.0,"PWM, UART, Ethernet",0.51,1.353,79,2.5,TSSOP,2018,Wearable
Nordic Semiconductor,NOR-MCU350097,8051,120,256,64,0.0,"Ethernet, PWM, CAN",11.86,1.056,43,1.8,LQFP,2015,Medical
Espressif,ESP-MCU350098,MIPS32,200,128,64,0.0,"USB, CAN",0.82,1.458,13,3.3,SOIC,2007,Consumer
NXP,NXP-MCU350099,8051,72,32,128,1.0,"I2C, UART",5.01,1.395,32,2.5,LQFP,2008,Consumer
Renesas,REN-MCU350100,RISC-V,168,256,32,1.0,"UART, SPI, PWM",5.63,1.356,16,1.8,TSSOP,2022,IoT
Espressif,ESP-MCU350101,ARM Cortex-M0,120,256,32,2.0,"Ethernet, PWM",1.96,1.006,79,5.0,LQFP,2009,IoT
Microchip,MIC-MCU350102,ARM Cortex-M4,16,1024,16,8.0,"I2C, CAN",8.28,0.75,86,5.0,QFN,2014,IoT
Texas Instruments,TEX-MCU350103,ARM Cortex-M0,120,128,256,4.0,"I2C, PWM, CAN, USB, Ethernet",5.41,0.049,18,5.0,QFN,2009,Wearable
Renesas,REN-MCU350104,ARM Cortex-M7,48,32,128,8.0,"PWM, USB",5.2,0.156,33,1.8,DIP,2013,Industrial
NXP,NXP-MCU350105,ARM Cortex-M3,32,512,16,1.0,"UART, PWM, USB",2.41,0.574,8,1.8,SOIC,2010,Medical
Microchip,MIC-MCU350106,MIPS32,120,32,8,0.0,"SPI, CAN, Ethernet",8.9,0.345,6,5.0,SOIC,2011,IoT
Analog Devices,ANA-MCU350107,AVR 8-bit,72,512,8,0.5,"I2C, Ethernet",10.47,0.232,81,3.3,QFN,2008,Automotive
Silicon Labs,SIL-MCU350108,8051,168,256,1,0.0,"PWM, USB, I2C, Ethernet",8.97,0.63,91,2.5,BGA,2019,Wearable
Infineon,INF-MCU350109,MIPS32,480,128,16,8.0,"USB, CAN, SPI",9.14,1.155,74,5.0,LQFP,2011,Wearable
NXP,NXP-MCU350110,ARM Cortex-M4,240,1024,1,8.0,"PWM, I2C, CAN",11.67,0.48,32,2.5,QFN,2011,Automotive
Nordic Semiconductor,NOR-MCU350111,AVR 8-bit,72,32,8,0.0,"USB, Ethernet, I2C, SPI, PWM",11.2,1.105,40,5.0,SOIC,2010,Wearable
Silicon Labs,SIL-MCU350112,MIPS32,48,16,16,8.0,"Ethernet, UART",6.23,0.91,97,2.5,QFN,2006,IoT
STMicroelectronics,STM-MCU350113,ARM Cortex-M7,16,1024,1,1.0,"I2C, SPI, CAN",4.84,0.24,83,3.3,TSSOP,2015,Consumer
STMicroelectronics,STM-MCU350114,ARM Cortex-M3,480,2048,4,1.0,"USB, SPI",10.8,1.49,50,2.5,DIP,2009,IoT
Analog Devices,ANA-MCU350115,8051,8,512,4,1.0,"SPI, I2C, Ethernet",0.6,1.329,38,3.3,TSSOP,2018,Wearable
Texas Instruments,TEX-MCU350116,ARM Cortex-M3,48,1024,64,0.5,"PWM, CAN, UART, Ethernet",7.58,0.027,31,3.3,LQFP,2010,Medical
STMicroelectronics,STM-MCU350117,ARM Cortex-M3,72,128,128,1.0,"SPI, UART, Ethernet, CAN, I2C",8.21,1.232,81,5.0,TSSOP,2019,Industrial
Espressif,ESP-MCU350118,AVR 8-bit,16,16,2,1.0,"SPI, PWM, USB, CAN",10.69,0.889,31,5.0,BGA,2008,Medical
Nordic Semiconductor,NOR-MCU350119,AVR 8-bit,120,64,32,0.5,"CAN, I2C, SPI, USB, UART",4.58,0.559,27,2.5,LQFP,2012,Automotive
Espressif,ESP-MCU350120,ARM Cortex-M3,200,32,1,1.0,"Ethernet, UART, USB, CAN, I2C",7.02,1.366,18,5.0,DIP,2011,Medical
Silicon Labs,SIL-MCU350121,AVR 8-bit,32,256,16,4.0,"SPI, Ethernet, I2C",5.07,0.479,94,5.0,TSSOP,2009,Automotive
Texas Instruments,TEX-MCU350122,AVR 8-bit,72,32,512,8.0,"CAN, Ethernet, I2C, SPI, UART",11.2,1.1,32,1.8,DIP,2022,Consumer
Renesas,REN-MCU350123,MIPS32,120,256,4,8.0,"UART, I2C, SPI",8.66,0.168,48,3.3,TSSOP,2020,Medical
Analog Devices,ANA-MCU350124,ARM Cortex-M7,8,128,2,0.0,"SPI, CAN, I2C, UART, Ethernet",11.81,1.027,81,5.0,LQFP,2009,Medical
Microchip,MIC-MCU350125,RISC-V,240,2048,128,8.0,"PWM, Ethernet",3.03,0.258,76,1.8,TSSOP,2012,Medical
NXP,NXP-MCU350126,ARM Cortex-M3,48,512,16,2.0,"UART, I2C, USB",6.44,0.708,33,3.3,BGA,2021,Medical
Renesas,REN-MCU350127,ARM Cortex-M4,72,2048,2,8.0,"I2C, UART",3.69,0.422,38,5.0,SOIC,2024,Consumer
Renesas,REN-MCU350128,ARM Cortex-M7,120,512,2,1.0,"SPI, CAN, PWM, Ethernet",2.53,0.223,47,2.5,DIP,2012,Industrial
Nordic Semiconductor,NOR-MCU350129,MIPS32,32,1024,256,4.0,"SPI, UART, I2C, CAN",10.67,0.462,69,1.8,TSSOP,2010,IoT
Analog Devices,ANA-MCU350130,AVR 8-bit,8,2048,4,0.0,"USB, UART, PWM",10.98,0.556,30,1.8,TSSOP,2007,Automotive
STMicroelectronics,STM-MCU350131,MIPS32,16,512,128,8.0,"UART, CAN",5.1,1.477,73,2.5,TSSOP,2019,Industrial
Analog Devices,ANA-MCU350132,ARM Cortex-M7,480,32,1,1.0,"Ethernet, I2C, USB, PWM, CAN",8.19,0.453,59,2.5,TSSOP,2018,Consumer
Espressif,ESP-MCU350133,ARM Cortex-M7,200,32,256,2.0,"USB, CAN, Ethernet, UART, SPI",8.16,0.96,76,3.3,DIP,2012,IoT
Texas Instruments,TEX-MCU350134,ARM Cortex-M4,200,16,256,4.0,"USB, CAN, UART",2.68,0.654,56,2.5,BGA,2008,Industrial
NXP,NXP-MCU350135,ARM Cortex-M0,168,2048,512,2.0,"I2C, UART, Ethernet, USB, SPI",9.53,1.339,42,5.0,TSSOP,2006,Industrial
Espressif,ESP-MCU350136,RISC-V,72,512,8,4.0,"UART, PWM",5.35,0.362,29,5.0,SOIC,2020,IoT
Renesas,REN-MCU350137,ARM Cortex-M4,16,128,256,4.0,"CAN, UART, Ethernet, USB",8.63,0.148,50,5.0,QFN,2018,Medical
Renesas,REN-MCU350138,RISC-V,48,1024,512,1.0,"PWM, UART, I2C, USB",2.26,0.38,83,2.5,QFN,2008,IoT
Infineon,INF-MCU350139,ARM Cortex-M3,168,256,2,0.0,"PWM, Ethernet, I2C",10.4,0.363,56,1.8,DIP,2009,Medical
Analog Devices,ANA-MCU350140,ARM Cortex-M4,168,512,64,0.0,"I2C, CAN, SPI",10.12,1.445,83,5.0,TSSOP,2022,Wearable
Infineon,INF-MCU350141,8051,8,16,1,2.0,"SPI, I2C, PWM",6.61,0.146,29,1.8,DIP,2012,Medical
Renesas,REN-MCU350142,ARM Cortex-M0,200,16,4,0.5,"Ethernet, SPI, CAN, USB",5.89,1.428,26,1.8,LQFP,2013,Automotive
Renesas,REN-MCU350143,ARM Cortex-M3,240,2048,2,1.0,"PWM, UART, CAN, SPI, I2C",7.27,0.768,67,1.8,QFN,2024,Consumer
Microchip,MIC-MCU350144,MIPS32,48,2048,16,2.0,"PWM, UART, I2C, Ethernet",8.17,0.587,31,3.3,DIP,2018,Consumer
STMicroelectronics,STM-MCU350145,8051,480,64,64,2.0,"Ethernet, PWM",10.9,0.123,89,3.3,BGA,2019,Medical
Renesas,REN-MCU350146,RISC-V,8,16,1,4.0,"CAN, PWM, Ethernet, SPI, I2C",3.66,1.084,29,1.8,LQFP,2023,Medical
Texas Instruments,TEX-MCU350147,8051,32,32,2,4.0,"Ethernet, PWM",6.14,0.573,22,3.3,SOIC,2016,Consumer
Renesas,REN-MCU350148,ARM Cortex-M0,16,16,16,2.0,"PWM, Ethernet, USB",8.23,1.059,71,3.3,SOIC,2014,Industrial
Espressif,ESP-MCU350149,AVR 8-bit,48,16,1,0.5,"UART, PWM",7.36,0.976,65,1.8,LQFP,2023,IoT
Nordic Semiconductor,NOR-MCU350150,ARM Cortex-M3,32,256,512,8.0,"SPI, Ethernet, USB, UART, CAN",2.75,0.457,65,5.0,QFN,2016,Industrial
STMicroelectronics,STM-MCU350151,ARM Cortex-M4,48,256,16,8.0,"PWM, CAN",10.91,0.373,39,5.0,TSSOP,2010,Wearable
NXP,NXP-MCU350152,ARM Cortex-M0,8,1024,4,8.0,"CAN, SPI",2.76,0.424,15,5.0,DIP,2022,Consumer
Silicon Labs,SIL-MCU350153,8051,480,2048,512,1.0,"I2C, USB, Ethernet, UART",4.92,1.401,9,2.5,SOIC,2009,Automotive
Infineon,INF-MCU350154,AVR 8-bit,32,32,32,1.0,"SPI, CAN",2.3,0.872,45,1.8,DIP,2022,Industrial
Silicon Labs,SIL-MCU350155,8051,8,64,64,2.0,"I2C, Ethernet, USB",1.98,0.192,57,1.8,TSSOP,2011,Automotive
Texas Instruments,TEX-MCU350156,ARM Cortex-M7,480,2048,256,4.0,"PWM, Ethernet, USB, SPI, UART",5.8,0.628,90,2.5,SOIC,2021,Automotive
NXP,NXP-MCU350157,ARM Cortex-M3,480,32,512,8.0,"PWM, Ethernet, USB, CAN",6.13,0.857,40,1.8,SOIC,2007,Automotive
Infineon,INF-MCU350158,ARM Cortex-M7,48,16,32,8.0,"SPI, UART, CAN, USB",3.72,0.147,15,1.8,BGA,2008,IoT
Silicon Labs,SIL-MCU350159,ARM Cortex-M3,72,2048,16,0.5,"UART, CAN",6.56,0.843,99,5.0,QFN,2010,Automotive
Texas Instruments,TEX-MCU350160,ARM Cortex-M4,480,64,512,1.0,"CAN, Ethernet, PWM, USB, I2C",5.31,0.19,10,3.3,SOIC,2021,Automotive
Microchip,MIC-MCU350161,RISC-V,200,128,1,0.0,"USB, PWM, I2C, CAN",9.56,0.879,48,2.5,DIP,2017,Industrial
Nordic Semiconductor,NOR-MCU350162,RISC-V,480,1024,128,2.0,"USB, PWM, SPI",0.94,0.432,65,2.5,QFN,2007,Consumer
Microchip,MIC-MCU350163,AVR 8-bit,120,16,16,1.0,"USB, CAN, I2C, UART, PWM",1.06,1.408,27,2.5,QFN,2014,IoT
Microchip,MIC-MCU350164,AVR 8-bit,200,16,32,8.0,"PWM, CAN, UART",1.46,1.366,24,1.8,DIP,2022,Medical
Silicon Labs,SIL-MCU350165,ARM Cortex-M3,168,1024,2,4.0,"CAN, SPI, Ethernet, UART, PWM",8.28,0.254,93,3.3,LQFP,2024,Consumer
Renesas,REN-MCU350166,ARM Cortex-M7,480,32,4,0.0,"SPI, PWM",10.97,1.21,42,5.0,QFN,2018,Industrial
Renesas,REN-MCU350167,MIPS32,168,16,512,0.0,"SPI, CAN, UART, PWM",4.05,0.814,47,5.0,TSSOP,2013,Automotive
Espressif,ESP-MCU350168,ARM Cortex-M0,168,2048,2,8.0,"PWM, SPI, CAN, USB, UART",5.92,0.214,86,5.0,DIP,2015,IoT
Texas Instruments,TEX-MCU350169,AVR 8-bit,480,16,512,1.0,"PWM, Ethernet, SPI, USB, UART",5.22,0.106,33,3.3,LQFP,2006,IoT
Analog Devices,ANA-MCU350170,MIPS32,8,512,128,4.0,"USB, UART, SPI",9.22,0.594,47,2.5,SOIC,2012,Industrial
Infineon,INF-MCU350171,ARM Cortex-M7,48,256,512,2.0,"SPI, PWM",4.72,1.431,98,1.8,DIP,2019,Medical
Silicon Labs,SIL-MCU350172,ARM Cortex-M7,48,32,64,8.0,"UART, CAN",11.47,0.528,67,5.0,TSSOP,2011,Wearable
Renesas,REN-MCU350173,ARM Cortex-M0,480,1024,512,2.0,"SPI, UART, PWM",6.95,0.715,13,5.0,BGA,2012,Industrial
Renesas,REN-MCU350174,8051,48,256,1,4.0,"UART, Ethernet, CAN, SPI, USB",6.4,0.594,19,1.8,SOIC,2010,Medical
Infineon,INF-MCU350175,ARM Cortex-M0,72,128,64,0.0,"Ethernet, SPI, I2C, PWM, USB",7.04,1.203,33,2.5,SOIC,2005,Automotive
Silicon Labs,SIL-MCU350176,RISC-V,16,16,16,4.0,"PWM, I2C, CAN, SPI",3.17,1.47,77,3.3,LQFP,2018,Automotive
Analog Devices,ANA-MCU350177,AVR 8-bit,168,1024,512,2.0,"SPI, UART",4.15,0.373,68,1.8,TSSOP,2018,Medical
Nordic Semiconductor,NOR-MCU350178,ARM Cortex-M4,32,256,128,2.0,"PWM, UART, SPI, Ethernet, USB",10.42,1.379,9,2.5,QFN,2011,Consumer
Silicon Labs,SIL-MCU350179,ARM Cortex-M7,48,64,4,8.0,"I2C, Ethernet, UART, PWM",6.83,1.101,59,3.3,SOIC,2023,IoT
