Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
STMicroelectronics,STM-MCU275077,ARM Cortex-M4,200,1024,2,0.0,"CAN, Ethernet, PWM, I2C, SPI",7.62,1.454,52,1.8,DIP,2007,IoT
Silicon Labs,SIL-MCU275078,ARM Cortex-M4,168,16,2,1.0,"Ethernet, I2C, SPI",4.92,0.299,79,5.0,QFN,2009,Industrial
Renesas,REN-MCU275079,8051,16,64,64,4.0,"USB, UART, SPI, Ethernet",0.65,1.479,35,2.5,QFN,2011,Wearable
Silicon Labs,SIL-MCU275080,AVR 8-bit,16,64,1,0.5,"CAN, USB, UART, Ethernet",10.93,1.15,54,3.3,TSSOP,2014,Medical
Texas Instruments,TEX-MCU275081,ARM Cortex-M0,480,1024,256,0.0,"I2C, UART",10.21,1.127,34,5.0,DIP,2006,Medical
NXP,NXP-MCU275082,AVR 8-bit,72,128,32,0.5,"USB, SPI, PWM",6.4,1.175,13,5.0,BGA,2021,Wearable
Microchip,MIC-MCU275083,ARM Cortex-M4,200,16,128,8.0,"I2C, Ethernet, PWM",4.96,0.31,15,5.0,SOIC,2010,IoT
Texas Instruments,TEX-MCU275084,ARM Cortex-M7,168,256,32,2.0,"I2C, PWM",2.67,1.218,81,5.0,LQFP,2007,Industrial
Infineon,INF-MCU275085,ARM Cortex-M3,200,2048,512,0.0,"PWM, USB, I2C, UART",3.55,0.621,43,1.8,DIP,2013,Consumer
Infineon,INF-MCU275086,ARM Cortex-M0,48,256,256,4.0,"Ethernet, PWM, UART",6.32,0.709,57,3.3,LQFP,2012,IoT
Microchip,MIC-MCU275087,RISC-V,8,2048,16,0.5,"Ethernet, PWM",9.53,1.373,39,5.0,SOIC,2013,Automotive
Renesas,REN-MCU275088,ARM Cortex-M0,120,256,2,4.0,"USB, CAN",8.55,0.104,33,5.0,TSSOP,2019,Wearable
Silicon Labs,SIL-MCU275089,ARM Cortex-M3,32,1024,16,0.5,"CAN, PWM, SPI, UART, USB",6.72,0.037,80,1.8,SOIC,2005,Automotive
Espressif,ESP-MCU275090,ARM Cortex-M3,240,32,32,1.0,"Ethernet, I2C, UART, PWM",7.14,0.843,85,3.3,BGA,2018,Consumer
Nordic Semiconductor,NOR-MCU275091,AVR 8-bit,8,512,512,0.5,"UART, CAN, PWM",1.13,0.734,83,5.0,LQFP,2005,IoT
Renesas,REN-MCU275092,AVR 8-bit,8,16,16,0.0,"UART, Ethernet, CAN",2.18,0.109,6,2.5,SOIC,2021,Industrial
Infineon,INF-MCU275093,ARM Cortex-M0,32,16,64,1.0,"PWM, USB, CAN, UART, I2C",9.55,1.109,73,5.0,LQFP,2017,IoT
Renesas,REN-MCU275094,8051,72,512,8,1.0,"PWM, Ethernet, CAN, SPI",0.69,1.272,52,5.0,DIP,2021,Industrial
Nordic Semiconductor,NOR-MCU275095,ARM Cortex-M3,120,1024,64,1.0,"CAN, PWM, SPI, I2C",7.02,0.433,54,5.0,BGA,2020,Industrial
Infineon,INF-MCU275096,MIPS32,240,2048,512,1.0,"SPI, CAN, PWM, I2C, USB",10.88,1.002,87,5.0,SOIC,2017,Industrial
Renesas,REN-MCU275097,ARM Cortex-M0,48,32,512,4.0,"I2C, CAN, USB, UART",9.16,0.641,99,3.3,LQFP,2008,Medical
Espressif,ESP-MCU275098,8051,72,512,128,1.0,"Ethernet, USB",1.53,1.477,61,1.8,SOIC,2008,Consumer
STMicroelectronics,STM-MCU275099,ARM Cortex-M4,168,128,256,2.0,"UART, USB",9.63,0.187,35,2.5,SOIC,2024,Consumer
Microchip,MIC-MCU275100,8051,120,32,128,8.0,"PWM, SPI, CAN, USB, Ethernet",5.05,0.844,46,3.3,LQFP,2007,Industrial
Infineon,INF-MCU275101,RISC-V,480,1024,256,4.0,"SPI, Ethernet, I2C",1.25,0.68,71,5.0,SOIC,2006,IoT
Silicon Labs,SIL-MCU275102,ARM Cortex-M0,480,256,32,4.0,"UART, Ethernet, PWM, I2C, USB",4.62,1.094,15,2.5,DIP,2013,Consumer
STMicroelectronics,STM-MCU275103,MIPS32,168,64,8,0.0,"CAN, PWM",8.22,1.119,46,2.5,TSSOP,2011,Automotive
Analog Devices,ANA-MCU275104,ARM Cortex-M7,16,2048,2,0.0,"UART, Ethernet, I2C, PWM, USB",4.55,0.429,74,1.8,QFN,2014,Wearable
Espressif,ESP-MCU275105,RISC-V,168,512,512,8.0,"USB, Ethernet",1.22,0.87,64,2.5,LQFP,2015,Automotive
Renesas,REN-MCU275106,ARM Cortex-M4,168,64,2,4.0,"Ethernet, SPI, I2C",1.17,0.357,58,1.8,SOIC,2012,IoT
NXP,NXP-MCU275107,ARM Cortex-M0,32,16,64,0.5,"UART, I2C, USB, CAN",6.96,0.733,26,1.8,LQFP,2018,Wearable
Renesas,REN-MCU275108,ARM Cortex-M4,480,128,8,4.0,"Ethernet, UART, SPI",3.41,0.328,26,3.3,DIP,2014,Industrial
Espressif,ESP-MCU275109,RISC-V,240,128,512,0.5,"I2C, PWM",11.85,0.707,16,1.8,SOIC,2015,Medical
Infineon,INF-MCU275110,RISC-V,72,2048,1,4.0,"I2C, USB, UART",1.59,0.88,41,1.8,TSSOP,2020,Wearable
Renesas,REN-MCU275111,AVR 8-bit,48,256,256,0.0,"USB, CAN, PWM",8.83,1.083,22,2.5,QFN,2006,Medical
Renesas,REN-MCU275112,AVR 8-bit,480,32,256,1.0,"CAN, SPI, USB, I2C, Ethernet",8.41,0.135,7,2.5,SOIC,2022,Automotive
Silicon Labs,SIL-MCU275113,AVR 8-bit,480,128,4,1.0,"SPI, UART",11.67,1.349,57,3.3,TSSOP,2010,Automotive
Infineon,INF-MCU275114,8051,240,256,32,0.0,"SPI, CAN, UART, PWM, I2C",4.13,0.686,50,1.8,SOIC,2006,Medical
NXP,NXP-MCU275115,RISC-V,168,1024,4,0.5,"CAN, UART, USB, I2C, Ethernet",11.63,1.174,38,2.5,TSSOP,2007,Wearable
Analog Devices,ANA-MCU275116,MIPS32,48,2048,128,4.0,"UART, SPI, PWM, CAN, I2C",4.68,0.923,94,5.0,SOIC,2005,Wearable
Microchip,MIC-MCU275117,ARM Cortex-M4,200,16,8,0.5,"CAN, SPI",0.81,1.245,28,2.5,LQFP,2010,IoT
Silicon Labs,SIL-MCU275118,ARM Cortex-M3,48,2048,16,2.0,"CAN, SPI, PWM, UART",10.02,1.473,77,1.8,TSSOP,2018,Medical
Silicon Labs,SIL-MCU275119,MIPS32,8,32,2,2.0,"Ethernet, UART, CAN",3.07,1.326,60,3.3,LQFP,2008,Automotive
Infineon,INF-MCU275120,AVR 8-bit,200,2048,256,8.0,"I2C, Ethernet",8.26,1.093,35,3.3,DIP,2017,IoT
Analog Devices,ANA-MCU275121,8051,168,512,64,4.0,"CAN, SPI, PWM",3.08,1.456,72,5.0,TSSOP,2018,Industrial
Texas Instruments,TEX-MCU275122,ARM Cortex-M3,8,1024,1,4.0,"CAN, I2C, USB, SPI",0.99,0.286,41,2.5,LQFP,2024,Wearable
Analog Devices,ANA-MCU275123,ARM Cortex-M4,480,2048,4,1.0,"CAN, SPI",7.23,0.584,34,2.5,SOIC,2017,IoT
Infineon,INF-MCU275124,ARM Cortex-M7,168,512,512,2.0,"Ethernet, PWM, UART, CAN",6.56,1.055,61,3.3,DIP,2006,IoT
Espressif,ESP-MCU275125,8051,32,1024,8,2.0,"UART, CAN, PWM, SPI, Ethernet",5.24,0.15,50,2.5,BGA,2014,Industrial
Infineon,INF-MCU275126,ARM Cortex-M0,8,16,512,1.0,"Ethernet, CAN",7.42,1.03,8,1.8,SOIC,2022,Medical
Silicon Labs,SIL-MCU275127,ARM Cortex-M3,48,512,128,8.0,"CAN, USB, UART, Ethernet",5.4,0.806,56,5.0,SOIC,2007,Wearable
Espressif,ESP-MCU275128,8051,16,256,16,0.5,"Ethernet, I2C, CAN",5.51,1.137,41,1.8,DIP,2012,IoT
Renesas,REN-MCU275129,ARM Cortex-M7,32,512,4,4.0,"CAN, UART",8.75,0.7,49,2.5,TSSOP,2018,IoT
NXP,NXP-MCU275130,AVR 8-bit,48,1024,32,0.5,"UART, PWM, USB",6.52,0.935,89,3.3,DIP,2017,Automotive
Infineon,INF-MCU275131,MIPS32,48,16,2,2.0,"USB, PWM, Ethernet",6.5,0.721,78,1.8,DIP,2018,Automotive
Renesas,REN-MCU275132,ARM Cortex-M7,168,64,16,4.0,"Ethernet, USB, CAN, UART",11.19,0.277,24,3.3,BGA,2010,Consumer
Silicon Labs,SIL-MCU275133,8051,48,16,64,0.0,"USB, I2C, UART",4.27,0.663,64,3.3,TSSOP,2024,Consumer
Analog Devices,ANA-MCU275134,AVR 8-bit,48,64,1,0.0,"PWM, USB",3.42,0.939,8,3.3,SOIC,2018,Wearable
Espressif,ESP-MCU275135,MIPS32,120,256,1,8.0,"Ethernet, USB, CAN, PWM, UART",3.84,1.451,60,3.3,LQFP,2012,Medical
Nordic Semiconductor,NOR-MCU275136,AVR 8-bit,168,512,512,1.0,"Ethernet, UART, I2C, PWM",1.22,0.34,48,2.5,QFN,2015,Medical
Infineon,INF-MCU275137,ARM Cortex-M7,48,128,2,4.0,"I2C, USB, Ethernet, SPI, CAN",8.08,0.463,11,5.0,QFN,2024,Industrial
Nordic Semiconductor,NOR-MCU275138,AVR 8-bit,72,16,8,0.0,"SPI, PWM, I2C, Ethernet",7.21,0.058,77,3.3,SOIC,2011,Consumer
Microchip,MIC-MCU275139,ARM Cortex-M4,48,128,512,2.0,"SPI, UART, PWM, USB",1.05,0.404,48,2.5,LQFP,2023,IoT
Texas Instruments,TEX-MCU275140,MIPS32,240,512,64,4.0,"PWM, I2C, CAN",4.74,0.338,99,2.5,DIP,2005,Medical
Microchip,MIC-MCU275141,ARM Cortex-M0,32,16,256,4.0,"PWM, I2C, CAN",8.26,0.052,65,5.0,LQFP,2005,Automotive
Microchip,MIC-MCU275142,MIPS32,8,128,16,1.0,"I2C, UART, USB",5.53,0.887,76,2.5,QFN,2018,IoT
Silicon Labs,SIL-MCU275143,MIPS32,200,32,2,4.0,"Ethernet, SPI, USB",5.91,0.96,73,1.8,SOIC,2014,Industrial
Microchip,MIC-MCU275144,ARM Cortex-M7,48,32,128,8.0,"CAN, I2C, SPI, PWM",4.47,0.433,61,3.3,SOIC,2021,Medical
Texas Instruments,TEX-MCU275145,ARM Cortex-M7,32,512,128,0.5,"SPI, UART, CAN, Ethernet",10.49,0.807,43,1.8,DIP,2021,Industrial
Infineon,INF-MCU275146,ARM Cortex-M7,200,512,16,4.0,"Ethernet, I2C",10.42,1.001,84,1.8,LQFP,2008,Automotive
Texas Instruments,TEX-MCU275147,ARM Cortex-M4,200,128,16,1.0,"PWM, SPI, UART, Ethernet, CAN",3.83,0.075,60,2.5,BGA,2018,Medical
Espressif,ESP-MCU275148,ARM Cortex-M3,480,1024,512,0.5,"PWM, I2C, SPI, Ethernet",5.65,1.059,67,1.8,DIP,2018,Industrial
Silicon Labs,SIL-MCU275149,ARM Cortex-M7,200,64,64,0.5,"PWM, I2C",11.29,0.441,54,2.5,QFN,2007,Automotive
Renesas,REN-MCU275150,AVR 8-bit,32,128,256,8.0,"CAN, UART, PWM, I2C, USB",0.94,1.335,61,3.3,SOIC,2009,Consumer
Nordic Semiconductor,NOR-MCU275151,ARM Cortex-M7,240,256,512,2.0,"SPI, UART",6.52,0.505,87,2.5,QFN,2011,Industrial
Nordic Semiconductor,NOR-MCU275152,ARM Cortex-M4,480,2048,512,8.0,"SPI, PWM",10.43,0.724,42,1.8,QFN,2010,IoT
Nordic Semiconductor,NOR-MCU275153,ARM Cortex-M3,200,1024,16,0.0,"UART, SPI, Ethernet",1.6,1.385,10,5.0,DIP,2022,Wearable
Silicon Labs,SIL-MCU275154,ARM Cortex-M0,48,32,2,1.0,"USB, Ethernet, CAN, UART, I2C",10.78,1.144,78,5.0,DIP,2020,IoT
Espressif,ESP-MCU275155,ARM Cortex-M3,200,32,8,8.0,"PWM, I2C, SPI",7.83,1.372,72,3.3,LQFP,2021,Wearable
STMicroelectronics,STM-MCU275156,RISC-V,32,128,8,1.0,"Ethernet, I2C, USB",7.22,0.678,99,1.8,SOIC,2019,Wearable
Espressif,ESP-MCU275157,ARM Cortex-M4,480,16,128,0.0,"USB, UART, SPI, CAN",8.95,0.73,36,2.5,BGA,2014,Industrial
Nordic Semiconductor,NOR-MCU275158,RISC-V,16,64,4,8.0,"SPI, I2C, PWM, UART, USB",6.44,0.367,87,5.0,SOIC,2008,Consumer
Microchip,MIC-MCU275159,ARM Cortex-M3,120,512,64,0.0,"CAN, PWM, Ethernet, UART, SPI",8.45,1.06,43,5.0,LQFP,2020,Medical
Nordic Semiconductor,NOR-MCU275160,ARM Cortex-M3,168,256,512,2.0,"I2C, SPI",5.61,0.804,60,5.0,LQFP,2017,Medical
Silicon Labs,SIL-MCU275161,ARM Cortex-M7,240,64,4,2.0,"USB, CAN, Ethernet",7.08,0.042,12,5.0,QFN,2011,Automotive
Texas Instruments,TEX-MCU275162,ARM Cortex-M4,8,2048,512,0.0,"USB, UART, I2C",4.45,1.323,91,5.0,DIP,2008,Industrial
Silicon Labs,SIL-MCU275163,ARM Cortex-M3,240,64,32,2.0,"PWM, USB",2.36,0.876,28,2.5,TSSOP,2018,Wearable
Nordic Semiconductor,NOR-MCU275164,AVR 8-bit,120,16,1,0.5,"I2C, PWM, SPI",1.03,1.048,59,5.0,SOIC,2008,Automotive
Infineon,INF-MCU275165,ARM Cortex-M0,8,256,32,0.0,"Ethernet, USB, UART, I2C, CAN",1.87,0.847,51,1.8,LQFP,2015,Consumer
Nordic Semiconductor,NOR-MCU275166,ARM Cortex-M4,200,64,512,0.0,"CAN, I2C",1.23,1.475,40,1.8,QFN,2021,Wearable
STMicroelectronics,STM-MCU275167,8051,200,128,2,4.0,"CAN, Ethernet, SPI, USB, UART",7.31,0.812,64,1.8,QFN,2008,IoT
Infineon,INF-MCU275168,8051,8,256,2,2.0,"PWM, Ethernet, CAN, SPI, USB",6.71,1.087,27,2.5,SOIC,2012,Automotive
NXP,NXP-MCU275169,ARM Cortex-M7,240,32,64,8.0,"PWM, CAN",4.68,0.081,58,2.5,LQFP,2009,Automotive
Analog Devices,ANA-MCU275170,ARM Cortex-M7,168,64,128,4.0,"USB, I2C, PWM, Ethernet, SPI",8.41,0.398,10,3.3,SOIC,2011,Medical
Texas Instruments,TEX-MCU275171,AVR 8-bit,72,32,16,0.5,"SPI, UART, Ethernet, I2C",2.79,0.641,48,2.5,QFN,2009,Automotive
Nordic Semiconductor,NOR-MCU275172,8051,72,16,256,8.0,"UART, USB, CAN, PWM, I2C",5.68,0.054,92,3.3,DIP,2018,Medical
Espressif,ESP-MCU275173,AVR 8-bit,200,256,32,2.0,"SPI, UART, I2C",10.43,1.362,30,5.0,SOIC,2010,Medical
Nordic Semiconductor,NOR-MCU275174,ARM Cortex-M0,32,32,1,4.0,"SPI, Ethernet, PWM, I2C, UART",8.1,0.481,56,3.3,BGA,2006,Wearable
Renesas,REN-MCU275175,ARM Cortex-M7,72,2048,512,0.0,"SPI, CAN, PWM, I2C, USB",1.28,0.954,40,1.8,QFN,2010,Medical
Microchip,MIC-MCU275176,8051,16,1024,64,0.5,"UART, USB, Ethernet, CAN",1.22,1.498,67,5.0,TSSOP,2010,Consumer
Espressif,ESP-MCU275177,ARM Cortex-M7,200,512,128,1.0,"UART, USB",6.24,1.273,17,1.8,DIP,2015,Wearable
Espressif,ESP-MCU275178,RISC-V,168,64,16,0.5,"UART, USB",0.61,1.441,30,1.8,DIP,2009,IoT
STMicroelectronics,STM-MCU275179,MIPS32,240,512,256,8.0,"Ethernet, PWM, SPI",9.11,0.905,61,3.3,SOIC,2012,Medical
