Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Infineon,INF-MCU25057,ARM Cortex-M0,16,64,128,8.0,"UART, SPI, USB, PWM",5.44,1.3,36,1.8,SOIC,2013,Wearable
Silicon Labs,SIL-MCU25058,AVR 8-bit,72,128,2,1.0,"PWM, SPI",6.34,0.87,45,1.8,QFN,2009,Automotive
Espressif,ESP-MCU25059,ARM Cortex-M0,72,32,16,4.0,"USB, CAN",1.15,0.313,25,2.5,LQFP,2018,IoT
Nordic Semiconductor,NOR-MCU25060,8051,200,2048,256,8.0,"UART, PWM, I2C",8.84,1.046,66,3.3,BGA,2015,Consumer
Silicon Labs,SIL-MCU25061,RISC-V,8,64,128,0.0,"SPI, CAN, USB, UART",11.83,0.713,74,3.3,LQFP,2017,Medical
Nordic Semiconductor,NOR-MCU25062,RISC-V,120,2048,32,0.0,"SPI, I2C",4.08,0.728,87,5.0,DIP,2009,Medical
NXP,NXP-MCU25063,8051,200,1024,8,4.0,"UART, PWM, Ethernet",2.75,0.937,74,5.0,LQFP,2023,Consumer
Nordic Semiconductor,NOR-MCU25064,AVR 8-bit,480,1024,256,0.5,"UART, Ethernet",1.43,1.032,85,5.0,QFN,2009,Consumer
Analog Devices,ANA-MCU25065,AVR 8-bit,48,256,1,4.0,"CAN, SPI, PWM, Ethernet, I2C",2.81,0.125,25,2.5,TSSOP,2018,Wearable
Espressif,ESP-MCU25066,MIPS32,120,512,32,2.0,"CAN, Ethernet, UART",0.77,0.122,37,1.8,BGA,2011,Wearable
Analog Devices,ANA-MCU25067,ARM Cortex-M4,48,2048,2,2.0,"UART, PWM, Ethernet",4.21,0.367,15,2.5,QFN,2005,Consumer
Silicon Labs,SIL-MCU25068,8051,8,512,256,1.0,"I2C, PWM, CAN, SPI, Ethernet",11.04,0.868,78,5.0,SOIC,2022,Medical
Infineon,INF-MCU25069,ARM Cortex-M3,32,16,8,1.0,"UART, USB, I2C",8.88,0.137,95,2.5,QFN,2022,Industrial
Nordic Semiconductor,NOR-MCU25070,ARM Cortex-M7,8,64,4,4.0,"PWM, UART",10.6,0.298,41,5.0,LQFP,2015,IoT
Microchip,MIC-MCU25071,8051,48,1024,128,1.0,"CAN, Ethernet",0.91,1.346,35,2.5,SOIC,2009,Automotive
Nordic Semiconductor,NOR-MCU25072,ARM Cortex-M4,48,16,2,2.0,"I2C, PWM",6.0,0.096,17,5.0,SOIC,2013,Industrial
Microchip,MIC-MCU25073,RISC-V,32,16,16,0.0,"SPI, I2C, USB",11.8,0.226,50,1.8,LQFP,2009,Consumer
NXP,NXP-MCU25074,AVR 8-bit,240,2048,2,0.5,"SPI, I2C",7.24,0.031,41,1.8,DIP,2024,Wearable
NXP,NXP-MCU25075,RISC-V,8,2048,256,0.5,"I2C, UART, USB, Ethernet",11.0,0.67,18,3.3,BGA,2008,Medical
Silicon Labs,SIL-MCU25076,8051,32,16,256,8.0,"CAN, I2C, UART, PWM, USB",2.89,0.806,59,2.5,DIP,2008,Automotive
Analog Devices,ANA-MCU25077,AVR 8-bit,48,512,4,4.0,"PWM, USB",0.81,1.187,72,2.5,LQFP,2019,Automotive
Espressif,ESP-MCU25078,8051,200,2048,256,0.0,"I2C, PWM",4.96,0.828,55,2.5,LQFP,2011,Wearable
Analog Devices,ANA-MCU25079,ARM Cortex-M7,120,512,64,2.0,"Ethernet, USB, CAN, PWM, I2C",7.89,0.358,29,1.8,SOIC,2023,Industrial
Microchip,MIC-MCU25080,ARM Cortex-M3,200,32,64,0.0,"UART, CAN, Ethernet",8.05,1.061,27,3.3,BGA,2007,IoT
Microchip,MIC-MCU25081,ARM Cortex-M7,16,256,128,0.5,"UART, USB",7.81,1.246,48,3.3,SOIC,2014,Consumer
Espressif,ESP-MCU25082,RISC-V,72,1024,32,8.0,"I2C, USB, CAN",6.93,0.543,55,5.0,QFN,2005,Automotive
Infineon,INF-MCU25083,ARM Cortex-M3,72,64,32,0.5,"I2C, PWM",6.83,1.338,37,5.0,BGA,2007,Industrial
Espressif,ESP-MCU25084,ARM Cortex-M7,32,128,256,4.0,"PWM, UART, SPI",10.06,1.385,73,2.5,SOIC,2011,Consumer
Analog Devices,ANA-MCU25085,ARM Cortex-M0,48,64,4,4.0,"PWM, SPI, CAN, I2C",8.67,1.066,42,5.0,QFN,2011,Industrial
Texas Instruments,TEX-MCU25086,ARM Cortex-M3,8,2048,2,8.0,"UART, USB, CAN, Ethernet",7.79,0.141,96,5.0,TSSOP,2018,Consumer
STMicroelectronics,STM-MCU25087,AVR 8-bit,120,128,1,0.0,"SPI, Ethernet, PWM, CAN",11.09,1.083,16,1.8,TSSOP,2015,Industrial
Infineon,INF-MCU25088,ARM Cortex-M0,32,1024,64,1.0,"Ethernet, SPI",4.51,1.427,37,3.3,TSSOP,2016,Automotive
Nordic Semiconductor,NOR-MCU25089,ARM Cortex-M7,240,16,16,2.0,"CAN, UART",11.71,1.191,39,1.8,BGA,2021,Medical
Microchip,MIC-MCU25090,RISC-V,32,64,32,2.0,"PWM, SPI, I2C, USB, CAN",5.79,1.013,95,2.5,LQFP,2017,Automotive
Analog Devices,ANA-MCU25091,RISC-V,480,16,16,0.0,"PWM, Ethernet, CAN, SPI, UART",11.74,0.345,46,5.0,SOIC,2015,Consumer
Analog Devices,ANA-MCU25092,AVR 8-bit,120,64,2,8.0,"PWM, USB",10.51,1.276,47,5.0,BGA,2017,Consumer
Analog Devices,ANA-MCU25093,8051,16,256,64,8.0,"SPI, CAN, PWM, USB",7.23,0.509,50,5.0,DIP,2022,IoT
Silicon Labs,SIL-MCU25094,AVR 8-bit,32,2048,8,0.5,"CAN, UART, I2C, Ethernet, SPI",11.62,0.394,19,5.0,LQFP,2009,Medical
Analog Devices,ANA-MCU25095,ARM Cortex-M7,16,256,1,4.0,"I2C, UART, CAN, USB",2.35,0.061,96,3.3,QFN,2020,Automotive
Silicon Labs,SIL-MCU25096,ARM Cortex-M0,200,32,1,2.0,"USB, PWM",1.65,0.542,72,5.0,DIP,2006,IoT
Microchip,MIC-MCU25097,ARM Cortex-M4,480,256,8,1.0,"Ethernet, SPI, I2C, PWM",7.93,0.635,91,2.5,LQFP,2010,Automotive
Microchip,MIC-MCU25098,ARM Cortex-M4,48,2048,16,8.0,"SPI, CAN, PWM, USB, Ethernet",5.44,1.036,12,3.3,LQFP,2023,Industrial
STMicroelectronics,STM-MCU25099,ARM Cortex-M3,200,1024,16,8.0,"I2C, SPI",2.38,0.222,94,2.5,LQFP,2015,IoT
NXP,NXP-MCU25100,8051,16,128,8,4.0,"Ethernet, I2C, PWM, CAN",11.45,0.538,55,1.8,TSSOP,2008,Medical
Nordic Semiconductor,NOR-MCU25101,AVR 8-bit,72,512,16,2.0,"Ethernet, PWM, USB, SPI, UART",1.96,0.164,17,2.5,LQFP,2007,Medical
STMicroelectronics,STM-MCU25102,RISC-V,48,32,4,8.0,"CAN, USB, I2C, PWM, SPI",11.91,1.093,94,5.0,BGA,2011,Medical
Infineon,INF-MCU25103,MIPS32,168,16,64,0.0,"CAN, PWM",11.3,0.503,98,5.0,DIP,2009,Automotive
STMicroelectronics,STM-MCU25104,RISC-V,48,512,8,1.0,"Ethernet, CAN, PWM, SPI",4.95,0.09,13,5.0,QFN,2017,Automotive
Espressif,ESP-MCU25105,AVR 8-bit,48,16,4,0.5,"USB, SPI",3.67,0.032,72,5.0,TSSOP,2015,Medical
Texas Instruments,TEX-MCU25106,ARM Cortex-M7,32,1024,8,1.0,"I2C, CAN, UART",3.68,0.156,28,1.8,SOIC,2008,Automotive
Renesas,REN-MCU25107,8051,200,128,2,1.0,"I2C, SPI, CAN, PWM, USB",2.86,0.567,93,2.5,LQFP,2024,Medical
Analog Devices,ANA-MCU25108,8051,120,256,4,1.0,"USB, PWM, Ethernet, CAN",9.77,0.759,31,2.5,QFN,2007,Consumer
STMicroelectronics,STM-MCU25109,ARM Cortex-M7,72,128,128,2.0,"PWM, Ethernet, UART, I2C, USB",8.94,0.18,54,1.8,LQFP,2018,Industrial
Nordic Semiconductor,NOR-MCU25110,ARM Cortex-M7,16,16,64,8.0,"I2C, Ethernet",4.44,1.188,47,1.8,TSSOP,2024,Wearable
Analog Devices,ANA-MCU25111,ARM Cortex-M3,48,256,32,4.0,"CAN, UART, PWM, Ethernet, USB",11.48,1.299,62,1.8,SOIC,2018,IoT
Renesas,REN-MCU25112,ARM Cortex-M3,200,1024,64,4.0,"PWM, CAN, SPI",4.0,0.23,19,2.5,QFN,2018,Automotive
Infineon,INF-MCU25113,ARM Cortex-M3,120,128,128,1.0,"SPI, USB, CAN",5.78,0.87,26,5.0,DIP,2018,Industrial
Infineon,INF-MCU25114,ARM Cortex-M4,72,512,1,0.5,"I2C, Ethernet",7.97,0.985,46,5.0,LQFP,2007,Medical
Nordic Semiconductor,NOR-MCU25115,ARM Cortex-M4,120,2048,4,8.0,"PWM, CAN",1.58,0.1,85,5.0,BGA,2022,Medical
Infineon,INF-MCU25116,MIPS32,32,32,128,0.5,"SPI, PWM, USB",0.78,0.755,72,2.5,BGA,2019,IoT
NXP,NXP-MCU25117,ARM Cortex-M7,8,512,8,2.0,"I2C, PWM, SPI, CAN",8.02,1.046,42,5.0,TSSOP,2006,Industrial
Texas Instruments,TEX-MCU25118,ARM Cortex-M7,200,2048,2,8.0,"I2C, SPI, USB, CAN, Ethernet",0.8,1.055,52,3.3,LQFP,2019,Consumer
Microchip,MIC-MCU25119,ARM Cortex-M4,32,256,8,1.0,"UART, SPI, I2C",11.23,0.497,32,1.8,SOIC,2020,Medical
STMicroelectronics,STM-MCU25120,ARM Cortex-M4,200,1024,2,1.0,"I2C, UART, SPI, CAN",5.93,1.343,8,5.0,BGA,2012,Automotive
Nordic Semiconductor,NOR-MCU25121,ARM Cortex-M4,32,512,1,1.0,"UART, PWM, CAN",8.94,0.331,72,3.3,QFN,2014,IoT
NXP,NXP-MCU25122,AVR 8-bit,480,1024,4,2.0,"I2C, CAN",11.58,0.235,61,2.5,BGA,2005,Consumer
Nordic Semiconductor,NOR-MCU25123,RISC-V,48,512,32,0.5,"I2C, CAN",3.52,0.737,56,3.3,QFN,2016,Wearable
Infineon,INF-MCU25124,MIPS32,72,16,16,8.0,"Ethernet, UART, I2C, USB",6.82,1.325,57,3.3,BGA,2011,Industrial
Espressif,ESP-MCU25125,RISC-V,8,32,8,1.0,"UART, USB",5.42,1.076,21,2.5,DIP,2018,Industrial
Infineon,INF-MCU25126,RISC-V,8,2048,2,0.5,"UART, CAN, Ethernet, USB",9.83,0.442,73,5.0,DIP,2008,Industrial
STMicroelectronics,STM-MCU25127,RISC-V,200,64,64,0.5,"PWM, SPI, UART",6.24,0.669,81,5.0,DIP,2012,Automotive
Silicon Labs,SIL-MCU25128,MIPS32,120,64,1,0.5,"SPI, I2C",2.34,1.432,67,2.5,LQFP,2022,Consumer
Microchip,MIC-MCU25129,8051,168,2048,2,0.5,"Ethernet, CAN, I2C, PWM, UART",11.76,0.781,24,5.0,SOIC,2019,Consumer
Nordic Semiconductor,NOR-MCU25130,ARM Cortex-M4,120,2048,64,4.0,"SPI, I2C",2.15,1.468,20,5.0,TSSOP,2019,Wearable
Nordic Semiconductor,NOR-MCU25131,ARM Cortex-M4,168,128,16,1.0,"I2C, Ethernet, USB, PWM, UART",9.83,1.251,7,2.5,TSSOP,2018,Automotive
Espressif,ESP-MCU25132,ARM Cortex-M3,72,256,4,0.5,"I2C, SPI",8.43,1.406,37,1.8,TSSOP,2022,IoT
Espressif,ESP-MCU25133,RISC-V,168,256,128,2.0,"UART, USB, PWM, I2C",10.59,1.278,32,1.8,TSSOP,2013,Wearable
Analog Devices,ANA-MCU25134,ARM Cortex-M7,480,32,4,0.5,"Ethernet, SPI, PWM, I2C",10.93,0.962,94,3.3,SOIC,2018,Medical
Renesas,REN-MCU25135,MIPS32,16,256,2,8.0,"USB, CAN, Ethernet, I2C",4.57,1.017,83,5.0,SOIC,2019,Wearable
Texas Instruments,TEX-MCU25136,ARM Cortex-M0,240,512,8,0.5,"Ethernet, I2C",9.07,0.574,91,3.3,DIP,2012,Automotive
Espressif,ESP-MCU25137,ARM Cortex-M4,72,2048,4,4.0,"Ethernet, CAN, UART, SPI, USB",6.31,0.424,52,2.5,QFN,2020,Wearable
Espressif,ESP-MCU25138,AVR 8-bit,72,512,32,2.0,"CAN, I2C, UART",3.23,1.382,42,1.8,QFN,2012,Industrial
Infineon,INF-MCU25139,ARM Cortex-M7,8,128,512,1.0,"UART, Ethernet, PWM, I2C",3.24,0.123,89,1.8,QFN,2011,IoT
Analog Devices,ANA-MCU25140,ARM Cortex-M4,168,512,32,4.0,"I2C, SPI, Ethernet, USB",4.06,0.688,95,1.8,QFN,2005,Wearable
Silicon Labs,SIL-MCU25141,MIPS32,240,2048,4,2.0,"USB, UART, Ethernet",10.81,0.933,55,3.3,BGA,2012,Automotive
Nordic Semiconductor,NOR-MCU25142,8051,200,512,1,8.0,"USB, UART",3.26,0.601,31,1.8,DIP,2023,IoT
NXP,NXP-MCU25143,ARM Cortex-M4,48,32,4,2.0,"UART, I2C, PWM, USB, SPI",7.95,0.499,36,2.5,LQFP,2012,Industrial
Renesas,REN-MCU25144,RISC-V,72,2048,4,0.0,"USB, CAN, UART, Ethernet, I2C",10.96,1.498,39,2.5,LQFP,2008,Industrial
STMicroelectronics,STM-MCU25145,ARM Cortex-M4,8,256,1,1.0,"SPI, Ethernet, UART, PWM, USB",0.52,0.757,44,3.3,QFN,2013,Industrial
Texas Instruments,TEX-MCU25146,ARM Cortex-M3,480,128,8,8.0,"PWM, CAN, Ethernet, SPI, I2C",2.37,0.423,28,3.3,TSSOP,2023,Consumer
Nordic Semiconductor,NOR-MCU25147,ARM Cortex-M4,72,256,32,1.0,"UART, PWM, USB, I2C",2.63,1.034,39,1.8,TSSOP,2005,IoT
Nordic Semiconductor,NOR-MCU25148,RISC-V,16,32,64,8.0,"UART, SPI, Ethernet",0.66,0.896,19,1.8,QFN,2021,Wearable
Microchip,MIC-MCU25149,ARM Cortex-M3,168,64,1,0.0,"SPI, I2C",5.65,1.048,26,2.5,TSSOP,2017,Medical
Microchip,MIC-MCU25150,8051,16,256,1,0.0,"CAN, SPI, Ethernet, I2C, PWM",7.34,1.361,51,2.5,TSSOP,2005,Consumer
Nordic Semiconductor,NOR-MCU25151,8051,32,512,128,2.0,"UART, PWM",5.18,1.419,12,3.3,LQFP,2021,Wearable
Espressif,ESP-MCU25152,ARM Cortex-M0,168,512,256,8.0,"USB, Ethernet, CAN, PWM",1.08,1.253,43,3.3,TSSOP,2005,Industrial
Espressif,ESP-MCU25153,ARM Cortex-M7,72,256,512,2.0,"PWM, UART, USB, CAN, I2C",1.64,1.499,50,1.8,SOIC,2011,Medical
Nordic Semiconductor,NOR-MCU25154,RISC-V,32,1024,8,1.0,"CAN, I2C",7.98,0.825,14,2.5,DIP,2011,Medical
STMicroelectronics,STM-MCU25155,ARM Cortex-M7,32,128,256,8.0,"SPI, USB, I2C, UART",11.66,0.339,33,2.5,BGA,2024,Medical
Analog Devices,ANA-MCU25156,AVR 8-bit,72,1024,256,4.0,"UART, Ethernet, I2C",3.23,1.341,32,5.0,QFN,2005,Automotive
Microchip,MIC-MCU25157,ARM Cortex-M3,240,32,1,4.0,"PWM, I2C",7.37,1.079,75,2.5,SOIC,2016,Industrial
Renesas,REN-MCU25158,ARM Cortex-M4,168,1024,2,4.0,"CAN, USB",10.34,1.074,11,5.0,TSSOP,2007,Medical
Texas Instruments,TEX-MCU25159,ARM Cortex-M0,480,512,8,0.5,"USB, CAN, Ethernet",11.55,1.257,65,3.3,LQFP,2005,Medical
Analog Devices,ANA-MCU25160,ARM Cortex-M3,8,64,128,0.0,"UART, Ethernet, I2C, CAN",3.0,1.235,90,1.8,SOIC,2020,Consumer
Analog Devices,ANA-MCU25161,AVR 8-bit,72,256,256,0.0,"CAN, Ethernet, I2C, USB, UART",5.02,1.357,82,3.3,DIP,2010,Wearable
Silicon Labs,SIL-MCU25162,ARM Cortex-M0,32,1024,128,0.0,"CAN, USB, UART",10.89,0.896,77,5.0,DIP,2010,IoT
Renesas,REN-MCU25163,ARM Cortex-M7,32,128,8,0.5,"CAN, USB, UART",9.21,0.747,10,3.3,LQFP,2011,Medical
Analog Devices,ANA-MCU25164,ARM Cortex-M7,240,128,2,4.0,"UART, CAN",10.51,0.672,88,1.8,DIP,2019,Automotive
Texas Instruments,TEX-MCU25165,MIPS32,48,512,8,8.0,"USB, CAN, PWM, Ethernet, UART",8.94,0.598,13,3.3,LQFP,2021,Industrial
Analog Devices,ANA-MCU25166,RISC-V,480,32,128,2.0,"PWM, I2C, USB, CAN",11.78,0.672,57,1.8,DIP,2015,Industrial
NXP,NXP-MCU25167,ARM Cortex-M3,168,256,64,1.0,"UART, SPI, I2C, USB, PWM",5.46,0.412,64,1.8,BGA,2023,IoT
NXP,NXP-MCU25168,MIPS32,72,32,64,4.0,"CAN, Ethernet, I2C, USB, PWM",7.86,1.073,33,1.8,QFN,2006,Wearable
Nordic Semiconductor,NOR-MCU25169,RISC-V,120,32,256,2.0,"Ethernet, I2C, CAN",1.8,0.321,56,2.5,TSSOP,2011,Industrial
Silicon Labs,SIL-MCU25170,ARM Cortex-M0,32,64,64,4.0,"CAN, I2C",1.61,0.513,65,5.0,BGA,2007,Medical
Renesas,REN-MCU25171,ARM Cortex-M3,200,64,2,1.0,"I2C, UART",7.89,1.061,90,5.0,TSSOP,2021,Wearable
Silicon Labs,SIL-MCU25172,AVR 8-bit,480,256,512,8.0,"I2C, CAN, PWM",5.74,0.682,41,2.5,SOIC,2008,IoT
Texas Instruments,TEX-MCU25173,AVR 8-bit,120,16,512,2.0,"USB, CAN, I2C",2.27,1.031,87,3.3,DIP,2021,Automotive
Renesas,REN-MCU25174,ARM Cortex-M3,120,1024,128,8.0,"I2C, PWM",1.83,0.776,97,2.5,BGA,2009,IoT
Renesas,REN-MCU25175,RISC-V,120,256,8,2.0,"PWM, UART",4.54,1.419,74,5.0,BGA,2022,Industrial
Espressif,ESP-MCU25176,AVR 8-bit,240,512,4,0.0,"UART, SPI",11.75,0.854,6,1.8,BGA,2020,IoT
Espressif,ESP-MCU25177,RISC-V,120,1024,64,0.5,"Ethernet, I2C, CAN, PWM, UART",7.25,0.78,25,5.0,QFN,2023,IoT
Analog Devices,ANA-MCU25178,RISC-V,480,1024,128,1.0,"PWM, CAN",11.85,1.012,15,2.5,DIP,2020,Industrial
Espressif,ESP-MCU25179,ARM Cortex-M0,8,64,1,4.0,"USB, CAN, Ethernet",11.61,1.495,29,3.3,DIP,2006,Medical
Renesas,REN-MCU25180,AVR 8-bit,240,16,64,4.0,"PWM, USB",10.33,1.115,16,1.8,QFN,2015,Consumer
