Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
NXP,NXP-MCU480065,MIPS32,120,2048,64,4.0,"UART, Ethernet, PWM, SPI",10.71,1.455,55,1.8,QFN,2014,Automotive
Texas Instruments,TEX-MCU480066,RISC-V,48,1024,4,4.0,"UART, USB, SPI",7.97,1.461,72,3.3,TSSOP,2014,Automotive
Renesas,REN-MCU480067,AVR 8-bit,16,2048,8,8.0,"CAN, PWM, I2C, USB, SPI",8.9,1.129,35,1.8,TSSOP,2022,Automotive
Texas Instruments,TEX-MCU480068,ARM Cortex-M3,240,2048,64,8.0,"USB, CAN, UART, Ethernet, I2C",7.3,1.156,70,1.8,DIP,2023,Automotive
Renesas,REN-MCU480069,MIPS32,480,32,512,0.0,"SPI, USB, CAN, PWM",6.79,0.348,47,2.5,TSSOP,2020,IoT
Renesas,REN-MCU480070,8051,240,32,32,2.0,"UART, CAN, PWM, SPI",8.55,0.192,91,1.8,SOIC,2017,Medical
NXP,NXP-MCU480071,ARM Cortex-M0,120,128,8,4.0,"UART, PWM",8.51,0.419,59,1.8,BGA,2022,IoT
STMicroelectronics,STM-MCU480072,MIPS32,168,1024,2,4.0,"Ethernet, USB, PWM, UART",11.35,0.6,17,5.0,QFN,2018,Consumer
Texas Instruments,TEX-MCU480073,ARM Cortex-M0,480,1024,1,4.0,"Ethernet, UART, USB, I2C",8.73,0.17,8,2.5,DIP,2008,Consumer
NXP,NXP-MCU480074,RISC-V,240,512,1,0.0,"USB, PWM, Ethernet",2.43,0.921,81,3.3,QFN,2022,IoT
NXP,NXP-MCU480075,ARM Cortex-M3,168,256,16,0.5,"I2C, Ethernet",3.52,0.649,62,3.3,BGA,2024,Automotive
Analog Devices,ANA-MCU480076,ARM Cortex-M0,16,256,64,4.0,"Ethernet, CAN, I2C, PWM, UART",1.71,0.531,33,5.0,TSSOP,2023,Automotive
Analog Devices,ANA-MCU480077,RISC-V,120,64,512,8.0,"I2C, Ethernet, PWM, UART",7.82,0.693,84,5.0,LQFP,2009,Consumer
NXP,NXP-MCU480078,ARM Cortex-M0,240,2048,128,8.0,"UART, SPI",8.69,1.01,96,5.0,TSSOP,2011,Wearable
Nordic Semiconductor,NOR-MCU480079,ARM Cortex-M0,8,32,64,4.0,"SPI, I2C",1.46,0.728,86,2.5,SOIC,2021,Medical
Renesas,REN-MCU480080,MIPS32,480,128,1,0.5,"USB, CAN, UART",0.73,1.15,79,5.0,LQFP,2019,IoT
STMicroelectronics,STM-MCU480081,ARM Cortex-M7,8,64,2,0.0,"PWM, USB, CAN, Ethernet",6.81,0.741,64,3.3,QFN,2018,Wearable
Nordic Semiconductor,NOR-MCU480082,ARM Cortex-M3,168,128,4,0.0,"Ethernet, SPI, CAN",5.82,0.811,37,3.3,BGA,2021,Wearable
NXP,NXP-MCU480083,ARM Cortex-M7,48,128,64,0.0,"PWM, USB, Ethernet",1.08,0.37,54,2.5,TSSOP,2008,Wearable
STMicroelectronics,STM-MCU480084,ARM Cortex-M4,32,1024,64,0.5,"CAN, USB, I2C, PWM, Ethernet",5.53,1.241,74,5.0,BGA,2024,Wearable
Analog Devices,ANA-MCU480085,RISC-V,240,16,2,0.0,"PWM, Ethernet, USB",1.87,0.02,14,3.3,SOIC,2021,Automotive
STMicroelectronics,STM-MCU480086,8051,480,32,1,4.0,"SPI, I2C, Ethernet, UART, PWM",9.5,1.099,81,1.8,QFN,2005,Automotive
Analog Devices,ANA-MCU480087,ARM Cortex-M3,8,128,16,1.0,"PWM, I2C, USB",5.42,0.027,81,2.5,DIP,2005,Wearable
Nordic Semiconductor,NOR-MCU480088,ARM Cortex-M4,168,64,256,1.0,"SPI, CAN, I2C, UART",8.19,1.107,14,2.5,TSSOP,2013,Wearable
Renesas,REN-MCU480089,MIPS32,168,512,64,0.5,"PWM, I2C, Ethernet, SPI, USB",3.07,0.833,52,1.8,BGA,2017,Industrial
Microchip,MIC-MCU480090,AVR 8-bit,72,512,512,0.0,"CAN, Ethernet, I2C, USB",11.86,1.26,70,5.0,BGA,2014,Medical
STMicroelectronics,STM-MCU480091,ARM Cortex-M4,168,512,256,1.0,"I2C, PWM, UART",9.29,0.741,55,5.0,QFN,2010,Automotive
Infineon,INF-MCU480092,ARM Cortex-M7,480,16,2,1.0,"CAN, Ethernet, I2C, PWM, UART",1.16,0.242,8,2.5,QFN,2018,Wearable
Silicon Labs,SIL-MCU480093,MIPS32,200,1024,256,1.0,"CAN, PWM, SPI, I2C",6.63,0.92,41,2.5,LQFP,2015,Wearable
Nordic Semiconductor,NOR-MCU480094,AVR 8-bit,120,1024,512,0.5,"Ethernet, I2C",9.8,0.019,88,2.5,LQFP,2005,Wearable
Renesas,REN-MCU480095,ARM Cortex-M4,72,16,16,0.5,"PWM, SPI, UART",6.44,0.477,69,5.0,DIP,2010,Consumer
Analog Devices,ANA-MCU480096,ARM Cortex-M3,240,256,256,0.0,"I2C, Ethernet, CAN, PWM, USB",2.92,0.879,77,1.8,DIP,2007,Industrial
STMicroelectronics,STM-MCU480097,ARM Cortex-M0,8,128,1,0.0,"USB, I2C, CAN, SPI, PWM",10.04,0.215,91,2.5,DIP,2013,Automotive
Nordic Semiconductor,NOR-MCU480098,ARM Cortex-M3,200,512,256,2.0,"I2C, UART, USB, CAN",1.72,0.869,15,2.5,QFN,2024,Medical
NXP,NXP-MCU480099,ARM Cortex-M0,16,256,8,2.0,"CAN, Ethernet, I2C",6.3,1.194,18,2.5,QFN,2009,Automotive
Renesas,REN-MCU480100,RISC-V,480,128,1,0.5,"I2C, CAN, UART",2.71,0.643,38,3.3,TSSOP,2020,Consumer
Silicon Labs,SIL-MCU480101,ARM Cortex-M4,240,512,2,1.0,"SPI, USB",3.6,0.618,67,2.5,LQFP,2024,Medical
STMicroelectronics,STM-MCU480102,AVR 8-bit,240,128,64,8.0,"USB, SPI, UART",2.01,1.048,84,5.0,QFN,2021,Wearable
NXP,NXP-MCU480103,ARM Cortex-M3,8,128,1,0.5,"UART, SPI",6.15,0.09,96,5.0,TSSOP,2005,Consumer
Microchip,MIC-MCU480104,ARM Cortex-M4,48,32,4,8.0,"SPI, PWM, UART, I2C, Ethernet",3.25,1.447,32,3.3,QFN,2021,Industrial
Renesas,REN-MCU480105,8051,120,128,512,8.0,"USB, I2C, SPI, PWM",5.15,0.78,6,5.0,SOIC,2010,Automotive
Silicon Labs,SIL-MCU480106,MIPS32,8,256,128,0.5,"Ethernet, CAN, SPI",7.37,0.869,26,5.0,BGA,2007,Medical
Infineon,INF-MCU480107,ARM Cortex-M0,48,128,2,8.0,"CAN, USB, I2C",11.43,0.624,41,1.8,QFN,2011,Wearable
Renesas,REN-MCU480108,8051,240,512,4,0.5,"I2C, CAN, Ethernet",9.36,0.163,43,5.0,LQFP,2021,IoT
Microchip,MIC-MCU480109,ARM Cortex-M0,168,1024,64,4.0,"SPI, UART, I2C, CAN, PWM",5.29,1.381,97,3.3,DIP,2006,Medical
Texas Instruments,TEX-MCU480110,ARM Cortex-M3,32,256,512,1.0,"UART, USB, Ethernet, I2C",7.44,1.345,80,2.5,QFN,2021,Automotive
NXP,NXP-MCU480111,8051,72,16,16,8.0,"PWM, I2C, SPI, Ethernet",8.62,0.307,85,3.3,SOIC,2022,Consumer
Silicon Labs,SIL-MCU480112,ARM Cortex-M0,120,2048,512,0.0,"UART, Ethernet, USB, SPI",7.97,0.953,33,2.5,SOIC,2005,Wearable
Microchip,MIC-MCU480113,ARM Cortex-M4,32,256,16,1.0,"USB, UART",3.77,0.827,40,2.5,DIP,2011,Automotive
NXP,NXP-MCU480114,MIPS32,32,2048,4,1.0,"UART, CAN, USB, Ethernet, PWM",9.5,0.272,75,3.3,QFN,2018,Medical
Espressif,ESP-MCU480115,ARM Cortex-M0,480,512,512,0.5,"Ethernet, SPI, UART, USB",2.85,1.496,93,1.8,LQFP,2014,Wearable
Silicon Labs,SIL-MCU480116,ARM Cortex-M4,120,32,2,1.0,"UART, PWM, SPI, Ethernet, CAN",3.28,1.173,65,5.0,DIP,2012,Wearable
Analog Devices,ANA-MCU480117,AVR 8-bit,240,2048,2,8.0,"Ethernet, SPI",7.36,0.474,6,5.0,DIP,2020,Medical
Nordic Semiconductor,NOR-MCU480118,ARM Cortex-M7,72,64,64,0.5,"SPI, USB, I2C, Ethernet, PWM",11.74,0.091,48,2.5,QFN,2006,Wearable
Espressif,ESP-MCU480119,ARM Cortex-M0,168,2048,16,4.0,"USB, CAN",6.78,0.637,43,3.3,LQFP,2008,Automotive
Renesas,REN-MCU480120,ARM Cortex-M3,480,64,4,1.0,"I2C, PWM, SPI",0.57,0.066,49,2.5,BGA,2023,Consumer
STMicroelectronics,STM-MCU480121,8051,120,2048,64,2.0,"CAN, SPI, UART, USB, Ethernet",9.98,0.078,49,2.5,BGA,2005,IoT
Silicon Labs,SIL-MCU480122,8051,240,256,16,0.5,"CAN, USB, PWM, UART",11.65,0.383,71,1.8,QFN,2022,Medical
Silicon Labs,SIL-MCU480123,ARM Cortex-M4,16,16,512,0.5,"UART, USB",1.56,0.245,17,1.8,QFN,2017,Consumer
Texas Instruments,TEX-MCU480124,ARM Cortex-M7,72,16,2,0.0,"CAN, SPI, Ethernet, UART",7.22,0.15,60,3.3,BGA,2016,Wearable
Renesas,REN-MCU480125,8051,16,16,8,1.0,"I2C, SPI, CAN, USB",0.64,0.543,40,1.8,QFN,2008,Industrial
Analog Devices,ANA-MCU480126,8051,48,1024,4,4.0,"PWM, UART",7.24,0.385,89,1.8,DIP,2019,Medical
Microchip,MIC-MCU480127,8051,32,32,8,4.0,"UART, PWM, Ethernet, I2C, USB",2.08,1.471,12,1.8,TSSOP,2024,Consumer
Infineon,INF-MCU480128,ARM Cortex-M4,16,32,32,4.0,"I2C, SPI, Ethernet",4.25,1.104,94,3.3,LQFP,2019,Wearable
Microchip,MIC-MCU480129,AVR 8-bit,480,32,128,2.0,"UART, Ethernet",8.67,0.723,32,3.3,QFN,2017,Wearable
Nordic Semiconductor,NOR-MCU480130,ARM Cortex-M4,168,1024,2,4.0,"I2C, Ethernet",1.25,0.815,85,5.0,TSSOP,2024,Medical
Analog Devices,ANA-MCU480131,ARM Cortex-M4,200,256,1,2.0,"SPI, Ethernet",8.92,0.06,57,2.5,SOIC,2019,Consumer
Espressif,ESP-MCU480132,8051,120,32,32,2.0,"I2C, Ethernet, USB, UART, CAN",8.97,0.934,25,1.8,SOIC,2017,Wearable
Espressif,ESP-MCU480133,8051,120,1024,2,8.0,"PWM, Ethernet, CAN",2.27,0.188,11,2.5,DIP,2016,Automotive
STMicroelectronics,STM-MCU480134,ARM Cortex-M3,48,2048,1,0.5,"SPI, UART, USB, Ethernet",2.19,0.085,50,3.3,TSSOP,2021,Consumer
Microchip,MIC-MCU480135,ARM Cortex-M4,240,256,4,8.0,"CAN, UART, SPI, I2C",10.14,1.286,74,3.3,TSSOP,2011,Consumer
Renesas,REN-MCU480136,8051,240,512,32,2.0,"CAN, Ethernet",6.1,1.205,77,5.0,TSSOP,2011,Industrial
Analog Devices,ANA-MCU480137,8051,240,128,2,0.5,"CAN, Ethernet, USB, I2C, SPI",9.66,0.307,96,2.5,TSSOP,2018,Medical
NXP,NXP-MCU480138,ARM Cortex-M3,480,1024,2,4.0,"SPI, UART, CAN, USB",3.01,0.213,61,3.3,DIP,2005,Industrial
Microchip,MIC-MCU480139,ARM Cortex-M3,8,512,1,4.0,"CAN, I2C, USB",1.25,1.302,13,3.3,QFN,2017,Medical
Analog Devices,ANA-MCU480140,RISC-V,48,1024,256,0.5,"Ethernet, USB",8.32,0.039,48,5.0,DIP,2022,IoT
Infineon,INF-MCU480141,MIPS32,168,64,4,4.0,"CAN, Ethernet",2.45,0.604,24,5.0,BGA,2006,IoT
NXP,NXP-MCU480142,8051,168,512,8,0.5,"UART, SPI, USB, Ethernet, I2C",4.52,1.34,57,3.3,LQFP,2024,IoT
Infineon,INF-MCU480143,ARM Cortex-M7,168,64,512,8.0,"CAN, SPI, Ethernet",8.38,0.913,52,3.3,TSSOP,2009,Industrial
Espressif,ESP-MCU480144,MIPS32,168,1024,16,2.0,"PWM, CAN, I2C",7.89,1.467,11,1.8,QFN,2014,Wearable
Espressif,ESP-MCU480145,MIPS32,72,128,32,8.0,"Ethernet, I2C, CAN, PWM",8.32,0.323,70,2.5,SOIC,2020,Industrial
Espressif,ESP-MCU480146,RISC-V,32,16,64,8.0,"UART, PWM, USB",6.48,1.169,76,3.3,SOIC,2019,Industrial
Infineon,INF-MCU480147,ARM Cortex-M4,200,512,4,2.0,"SPI, CAN",2.74,0.127,63,2.5,DIP,2022,IoT
Renesas,REN-MCU480148,ARM Cortex-M3,8,2048,16,2.0,"Ethernet, I2C, USB, PWM",6.62,1.057,56,1.8,DIP,2014,Medical
Silicon Labs,SIL-MCU480149,ARM Cortex-M4,168,32,256,0.0,"PWM, UART, SPI, CAN",10.46,1.121,90,1.8,BGA,2017,Automotive
NXP,NXP-MCU480150,RISC-V,120,128,512,1.0,"CAN, USB, SPI, PWM, UART",5.62,0.36,74,3.3,QFN,2013,Consumer
STMicroelectronics,STM-MCU480151,ARM Cortex-M7,48,32,256,1.0,"SPI, UART",10.72,0.669,49,3.3,QFN,2020,Consumer
STMicroelectronics,STM-MCU480152,ARM Cortex-M3,8,64,64,2.0,"CAN, Ethernet",3.49,0.535,85,2.5,DIP,2019,Medical
Microchip,MIC-MCU480153,8051,32,128,4,1.0,"UART, USB, CAN, Ethernet",9.18,0.899,59,2.5,SOIC,2012,Medical
Renesas,REN-MCU480154,ARM Cortex-M7,8,1024,32,1.0,"UART, PWM",1.9,0.341,64,5.0,BGA,2007,IoT
Nordic Semiconductor,NOR-MCU480155,ARM Cortex-M7,16,2048,8,4.0,"UART, SPI",9.54,1.228,58,2.5,QFN,2009,IoT
Nordic Semiconductor,NOR-MCU480156,ARM Cortex-M7,120,128,128,8.0,"Ethernet, SPI, CAN, I2C",10.04,1.205,51,2.5,DIP,2017,IoT
Espressif,ESP-MCU480157,ARM Cortex-M0,200,16,2,2.0,"PWM, USB",5.22,0.378,11,2.5,LQFP,2024,Industrial
Texas Instruments,TEX-MCU480158,ARM Cortex-M4,16,128,1,2.0,"I2C, PWM, USB",10.35,0.353,96,3.3,DIP,2024,Wearable
Espressif,ESP-MCU480159,ARM Cortex-M4,16,256,32,1.0,"UART, PWM, I2C",3.41,0.575,63,2.5,QFN,2011,Automotive
Silicon Labs,SIL-MCU480160,RISC-V,32,16,8,2.0,"UART, USB",1.34,0.961,70,5.0,DIP,2009,Wearable
Espressif,ESP-MCU480161,8051,240,512,8,1.0,"I2C, UART, SPI, Ethernet, PWM",1.93,0.616,39,1.8,SOIC,2008,Industrial
Texas Instruments,TEX-MCU480162,ARM Cortex-M4,16,16,4,0.5,"CAN, USB",6.09,0.913,46,1.8,SOIC,2023,Automotive
Texas Instruments,TEX-MCU480163,ARM Cortex-M4,8,64,128,8.0,"I2C, CAN, Ethernet",6.33,1.497,74,2.5,DIP,2014,Wearable
Analog Devices,ANA-MCU480164,ARM Cortex-M7,72,128,256,2.0,"I2C, UART, SPI, CAN",7.86,0.288,22,3.3,TSSOP,2011,Wearable
Espressif,ESP-MCU480165,8051,16,256,128,1.0,"I2C, SPI, USB, CAN, Ethernet",4.73,0.748,78,5.0,LQFP,2018,Consumer
Renesas,REN-MCU480166,ARM Cortex-M4,480,128,2,1.0,"I2C, SPI, USB, CAN, PWM",7.92,1.104,30,2.5,TSSOP,2017,Wearable
Microchip,MIC-MCU480167,ARM Cortex-M7,16,256,1,0.5,"SPI, USB, I2C, CAN",8.56,0.93,89,3.3,TSSOP,2021,Medical
NXP,NXP-MCU480168,RISC-V,120,32,8,4.0,"PWM, SPI, UART, USB",8.44,0.139,70,3.3,LQFP,2017,Industrial
Nordic Semiconductor,NOR-MCU480169,MIPS32,72,256,2,0.5,"PWM, UART, CAN, I2C, USB",7.74,1.117,35,2.5,DIP,2010,Wearable
Texas Instruments,TEX-MCU480170,AVR 8-bit,48,128,256,0.5,"SPI, I2C, PWM, UART",8.3,0.287,68,2.5,QFN,2008,Wearable
Espressif,ESP-MCU480171,8051,32,512,1,4.0,"UART, CAN, PWM, SPI",8.04,0.888,59,5.0,QFN,2022,Automotive
Microchip,MIC-MCU480172,AVR 8-bit,32,64,32,0.5,"UART, Ethernet, USB, I2C",3.29,1.111,13,2.5,BGA,2015,Wearable
NXP,NXP-MCU480173,ARM Cortex-M0,8,32,128,2.0,"CAN, USB, PWM",8.15,1.199,6,1.8,TSSOP,2023,Wearable
Microchip,MIC-MCU480174,ARM Cortex-M0,8,32,32,2.0,"Ethernet, UART",1.83,0.648,53,3.3,SOIC,2016,Medical
Texas Instruments,TEX-MCU480175,ARM Cortex-M4,480,128,16,1.0,"PWM, CAN, Ethernet, UART, I2C",3.66,0.732,72,3.3,TSSOP,2010,IoT
Espressif,ESP-MCU480176,8051,480,64,16,2.0,"I2C, USB, Ethernet, UART",8.72,0.921,99,3.3,SOIC,2013,Medical
STMicroelectronics,STM-MCU480177,AVR 8-bit,168,1024,256,1.0,"USB, Ethernet, SPI",8.1,0.939,35,5.0,BGA,2011,IoT
NXP,NXP-MCU480178,MIPS32,72,32,128,8.0,"Ethernet, I2C, PWM, CAN",4.79,0.677,64,2.5,SOIC,2008,Consumer
Espressif,ESP-MCU480179,MIPS32,120,32,256,1.0,"Ethernet, USB, UART",4.28,1.366,74,1.8,LQFP,2023,Consumer
