Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
STMicroelectronics,STM-MCU230042,MIPS32,168,1024,128,0.0,"Ethernet, PWM",1.82,0.429,67,3.3,BGA,2019,Medical
Espressif,ESP-MCU230043,ARM Cortex-M7,168,1024,32,1.0,"CAN, Ethernet",4.0,1.444,84,1.8,DIP,2008,Industrial
Analog Devices,ANA-MCU230044,AVR 8-bit,168,64,4,4.0,"PWM, CAN, Ethernet",3.64,0.561,62,3.3,BGA,2015,Automotive
Infineon,INF-MCU230045,8051,48,32,256,0.0,"USB, UART",6.27,0.805,91,2.5,SOIC,2019,Medical
Infineon,INF-MCU230046,MIPS32,16,32,8,8.0,"SPI, UART, PWM, USB",9.89,1.264,97,2.5,BGA,2016,Industrial
NXP,NXP-MCU230047,ARM Cortex-M0,120,32,1,1.0,"SPI, CAN, Ethernet, I2C, USB",6.64,1.404,72,1.8,BGA,2011,Medical
Microchip,MIC-MCU230048,AVR 8-bit,72,1024,256,1.0,"SPI, PWM, CAN, USB",10.26,1.337,30,2.5,BGA,2011,Industrial
STMicroelectronics,STM-MCU230049,ARM Cortex-M0,32,128,32,0.0,"UART, USB",2.29,0.452,85,1.8,LQFP,2005,Wearable
Espressif,ESP-MCU230050,ARM Cortex-M3,200,64,16,0.0,"I2C, Ethernet",9.13,0.656,40,1.8,QFN,2017,Automotive
Renesas,REN-MCU230051,ARM Cortex-M0,48,2048,8,0.5,"CAN, I2C, PWM, SPI, Ethernet",8.12,0.506,19,5.0,LQFP,2015,Industrial
NXP,NXP-MCU230052,ARM Cortex-M0,120,128,4,0.0,"CAN, PWM, USB, SPI, I2C",5.25,1.438,57,3.3,LQFP,2014,Consumer
Infineon,INF-MCU230053,ARM Cortex-M3,48,512,128,8.0,"USB, I2C, PWM, CAN, UART",8.92,1.011,53,2.5,LQFP,2010,Automotive
Infineon,INF-MCU230054,8051,48,32,32,0.5,"CAN, PWM",3.53,0.299,84,2.5,BGA,2024,Industrial
Renesas,REN-MCU230055,ARM Cortex-M4,48,512,32,2.0,"I2C, PWM",9.34,1.343,28,3.3,LQFP,2008,Medical
STMicroelectronics,STM-MCU230056,ARM Cortex-M4,32,512,2,0.5,"SPI, Ethernet, I2C, UART, CAN",1.31,0.449,90,1.8,BGA,2020,Automotive
Nordic Semiconductor,NOR-MCU230057,RISC-V,240,1024,1,0.5,"I2C, SPI, Ethernet, UART",7.08,0.265,64,5.0,LQFP,2014,Industrial
Texas Instruments,TEX-MCU230058,RISC-V,480,256,256,4.0,"CAN, PWM, SPI, Ethernet, I2C",5.42,0.525,21,2.5,QFN,2015,Industrial
Infineon,INF-MCU230059,ARM Cortex-M4,120,128,256,0.0,"I2C, CAN",9.86,1.209,67,2.5,BGA,2006,IoT
Texas Instruments,TEX-MCU230060,8051,120,128,512,2.0,"I2C, SPI",10.54,0.586,91,2.5,LQFP,2017,IoT
STMicroelectronics,STM-MCU230061,MIPS32,72,128,64,1.0,"USB, PWM, SPI, CAN",0.76,0.309,39,3.3,LQFP,2021,Medical
Analog Devices,ANA-MCU230062,MIPS32,240,128,512,0.0,"UART, CAN, USB, I2C, Ethernet",7.78,1.099,42,3.3,DIP,2022,IoT
Microchip,MIC-MCU230063,MIPS32,72,32,16,1.0,"PWM, I2C, UART, SPI, Ethernet",3.88,1.19,28,1.8,SOIC,2017,Consumer
Silicon Labs,SIL-MCU230064,MIPS32,48,256,64,2.0,"I2C, USB, CAN, Ethernet",6.59,0.701,33,2.5,TSSOP,2008,Wearable
Silicon Labs,SIL-MCU230065,ARM Cortex-M4,168,128,64,2.0,"I2C, Ethernet",0.65,0.517,14,2.5,QFN,2022,Consumer
Renesas,REN-MCU230066,8051,8,128,64,8.0,"USB, Ethernet, CAN, PWM, SPI",4.77,0.457,48,1.8,BGA,2024,IoT
Microchip,MIC-MCU230067,ARM Cortex-M0,48,128,64,0.5,"I2C, SPI",2.17,0.572,44,2.5,QFN,2015,Automotive
NXP,NXP-MCU230068,ARM Cortex-M3,48,1024,512,8.0,"PWM, I2C, Ethernet",0.78,0.475,59,2.5,SOIC,2018,Industrial
Infineon,INF-MCU230069,MIPS32,72,256,8,0.5,"CAN, USB, PWM, SPI, Ethernet",1.58,0.133,45,5.0,QFN,2011,Medical
Texas Instruments,TEX-MCU230070,8051,8,2048,4,0.0,"CAN, USB, PWM, SPI",0.77,0.099,88,1.8,DIP,2016,Consumer
Texas Instruments,TEX-MCU230071,8051,200,2048,1,8.0,"SPI, USB",6.3,1.204,47,3.3,BGA,2018,Medical
Infineon,INF-MCU230072,MIPS32,240,128,512,0.0,"UART, I2C, Ethernet",11.71,1.378,15,2.5,BGA,2022,IoT
Nordic Semiconductor,NOR-MCU230073,AVR 8-bit,32,128,512,0.0,"CAN, PWM, I2C, USB",11.07,0.091,98,3.3,SOIC,2018,Automotive
NXP,NXP-MCU230074,ARM Cortex-M3,480,512,256,1.0,"UART, USB, PWM",9.77,0.462,19,3.3,LQFP,2008,Automotive
Espressif,ESP-MCU230075,ARM Cortex-M3,168,512,128,8.0,"USB, Ethernet, PWM, CAN",10.93,0.054,63,3.3,LQFP,2007,Consumer
Microchip,MIC-MCU230076,AVR 8-bit,240,512,16,0.5,"UART, SPI",3.84,1.153,21,3.3,TSSOP,2016,Industrial
Analog Devices,ANA-MCU230077,ARM Cortex-M4,120,256,128,8.0,"PWM, SPI, UART",5.0,0.681,98,1.8,DIP,2022,Automotive
Texas Instruments,TEX-MCU230078,ARM Cortex-M3,120,16,2,2.0,"CAN, SPI, PWM, USB",5.7,1.371,60,5.0,DIP,2020,Automotive
Renesas,REN-MCU230079,AVR 8-bit,48,128,4,1.0,"SPI, I2C, CAN, USB",6.86,0.164,93,2.5,LQFP,2007,Consumer
Infineon,INF-MCU230080,8051,240,16,32,8.0,"PWM, SPI",3.38,0.963,29,5.0,BGA,2006,Automotive
Renesas,REN-MCU230081,ARM Cortex-M4,48,128,256,8.0,"I2C, Ethernet, PWM, USB, SPI",5.14,0.02,86,3.3,BGA,2022,Wearable
Silicon Labs,SIL-MCU230082,AVR 8-bit,240,32,16,0.0,"SPI, PWM",6.16,0.597,72,3.3,TSSOP,2016,Wearable
Texas Instruments,TEX-MCU230083,AVR 8-bit,120,2048,2,1.0,"PWM, I2C, SPI, Ethernet",0.69,1.051,17,3.3,QFN,2016,IoT
Analog Devices,ANA-MCU230084,ARM Cortex-M7,32,2048,4,2.0,"SPI, Ethernet",4.57,1.082,43,1.8,TSSOP,2022,Consumer
Microchip,MIC-MCU230085,ARM Cortex-M4,32,1024,128,4.0,"CAN, Ethernet, PWM, SPI, USB",4.01,1.071,24,2.5,TSSOP,2021,IoT
Renesas,REN-MCU230086,ARM Cortex-M4,32,1024,16,8.0,"PWM, SPI",3.94,0.048,55,5.0,BGA,2005,Automotive
Silicon Labs,SIL-MCU230087,ARM Cortex-M3,32,256,1,1.0,"PWM, USB, SPI",1.07,0.563,20,1.8,LQFP,2006,Consumer
Nordic Semiconductor,NOR-MCU230088,MIPS32,48,2048,512,2.0,"USB, PWM, CAN, I2C, Ethernet",7.58,0.598,45,2.5,DIP,2005,Automotive
STMicroelectronics,STM-MCU230089,ARM Cortex-M4,16,1024,4,8.0,"SPI, PWM, USB, Ethernet",7.15,1.488,30,3.3,QFN,2017,Industrial
Silicon Labs,SIL-MCU230090,ARM Cortex-M4,8,256,2,2.0,"CAN, UART, SPI, PWM",4.94,0.74,62,5.0,LQFP,2020,Automotive
NXP,NXP-MCU230091,MIPS32,200,32,16,8.0,"USB, SPI, CAN",7.76,0.899,81,3.3,BGA,2017,IoT
Espressif,ESP-MCU230092,ARM Cortex-M7,32,64,1,2.0,"USB, UART, SPI",6.88,0.319,49,5.0,BGA,2009,Wearable
Renesas,REN-MCU230093,8051,480,256,4,4.0,"SPI, PWM",7.67,0.09,33,1.8,QFN,2006,IoT
NXP,NXP-MCU230094,MIPS32,480,256,1,0.5,"Ethernet, USB, UART",2.35,0.736,33,3.3,TSSOP,2022,Consumer
Texas Instruments,TEX-MCU230095,ARM Cortex-M0,480,1024,64,1.0,"I2C, UART, PWM",7.67,0.176,23,2.5,SOIC,2006,Industrial
Renesas,REN-MCU230096,AVR 8-bit,72,16,128,2.0,"SPI, USB, I2C",9.63,1.219,36,5.0,TSSOP,2008,Industrial
NXP,NXP-MCU230097,AVR 8-bit,48,128,8,2.0,"USB, CAN",1.04,0.041,39,2.5,QFN,2022,IoT
Espressif,ESP-MCU230098,MIPS32,120,64,4,2.0,"PWM, USB, SPI, UART, Ethernet",11.62,0.834,76,5.0,BGA,2017,Medical
Analog Devices,ANA-MCU230099,RISC-V,72,1024,32,8.0,"Ethernet, UART, USB, SPI, I2C",6.66,1.198,34,5.0,QFN,2020,Medical
Microchip,MIC-MCU230100,MIPS32,200,512,64,2.0,"USB, CAN, UART, Ethernet, I2C",5.85,0.471,16,3.3,DIP,2024,IoT
Microchip,MIC-MCU230101,ARM Cortex-M3,72,512,256,8.0,"Ethernet, USB",6.31,0.682,57,3.3,BGA,2018,Wearable
STMicroelectronics,STM-MCU230102,ARM Cortex-M7,8,16,8,4.0,"USB, Ethernet, CAN",8.07,0.096,73,2.5,BGA,2015,Consumer
Renesas,REN-MCU230103,ARM Cortex-M7,480,16,16,0.5,"USB, I2C, UART, SPI",6.11,0.151,59,3.3,SOIC,2018,IoT
Texas Instruments,TEX-MCU230104,ARM Cortex-M3,32,1024,256,8.0,"PWM, I2C, CAN, Ethernet, UART",7.37,0.718,50,5.0,DIP,2017,Consumer
STMicroelectronics,STM-MCU230105,ARM Cortex-M0,200,32,8,2.0,"UART, CAN, SPI, I2C, Ethernet",4.03,0.376,31,5.0,SOIC,2005,IoT
STMicroelectronics,STM-MCU230106,ARM Cortex-M3,48,2048,1,0.5,"CAN, USB, PWM",5.85,1.356,78,1.8,TSSOP,2006,Wearable
Infineon,INF-MCU230107,AVR 8-bit,16,128,128,0.0,"PWM, USB",0.97,1.024,16,3.3,SOIC,2007,Consumer
Silicon Labs,SIL-MCU230108,8051,32,512,8,1.0,"UART, PWM, CAN",3.34,0.98,59,2.5,TSSOP,2018,Medical
Espressif,ESP-MCU230109,MIPS32,168,32,2,8.0,"I2C, Ethernet, PWM",8.78,1.096,52,5.0,DIP,2010,Wearable
NXP,NXP-MCU230110,RISC-V,72,1024,256,1.0,"SPI, UART, PWM",1.89,0.963,68,1.8,QFN,2014,Consumer
Nordic Semiconductor,NOR-MCU230111,MIPS32,16,128,4,0.5,"I2C, CAN, PWM, SPI",1.96,0.252,67,3.3,QFN,2024,Wearable
STMicroelectronics,STM-MCU230112,ARM Cortex-M4,32,1024,8,1.0,"CAN, UART",4.38,0.478,52,3.3,DIP,2016,Automotive
Analog Devices,ANA-MCU230113,ARM Cortex-M4,48,2048,32,0.5,"CAN, I2C, Ethernet",5.55,0.238,7,2.5,TSSOP,2022,Medical
Analog Devices,ANA-MCU230114,RISC-V,200,256,128,0.0,"SPI, USB, CAN",3.88,0.989,54,5.0,DIP,2019,Wearable
Analog Devices,ANA-MCU230115,ARM Cortex-M4,200,128,32,4.0,"SPI, I2C",6.42,0.453,79,1.8,QFN,2006,Medical
NXP,NXP-MCU230116,ARM Cortex-M3,240,512,1,2.0,"CAN, Ethernet, I2C, PWM, SPI",0.67,0.448,93,5.0,QFN,2006,Medical
Analog Devices,ANA-MCU230117,8051,240,1024,1,8.0,"SPI, Ethernet, UART, PWM, USB",5.84,0.907,93,1.8,DIP,2009,Industrial
STMicroelectronics,STM-MCU230118,AVR 8-bit,168,256,16,0.0,"SPI, Ethernet, PWM",4.95,0.603,12,2.5,QFN,2018,Consumer
Silicon Labs,SIL-MCU230119,AVR 8-bit,240,1024,32,4.0,"UART, Ethernet, SPI, USB, CAN",11.83,0.308,6,5.0,DIP,2022,IoT
Microchip,MIC-MCU230120,MIPS32,48,2048,128,1.0,"SPI, UART",7.68,1.368,58,3.3,LQFP,2016,IoT
Texas Instruments,TEX-MCU230121,MIPS32,200,128,2,4.0,"CAN, Ethernet",3.93,0.706,91,1.8,TSSOP,2024,IoT
Renesas,REN-MCU230122,AVR 8-bit,32,512,16,4.0,"PWM, Ethernet, I2C",5.07,1.124,39,2.5,LQFP,2010,Industrial
Analog Devices,ANA-MCU230123,AVR 8-bit,8,512,256,8.0,"I2C, PWM",10.75,1.163,24,3.3,LQFP,2012,IoT
Texas Instruments,TEX-MCU230124,8051,32,2048,128,0.0,"UART, PWM, CAN, SPI",9.32,1.387,98,5.0,TSSOP,2021,Industrial
Analog Devices,ANA-MCU230125,MIPS32,480,128,16,0.0,"USB, I2C, CAN, UART",1.59,0.359,42,2.5,BGA,2009,Consumer
Texas Instruments,TEX-MCU230126,ARM Cortex-M0,16,1024,128,0.0,"I2C, CAN, PWM, UART",11.77,0.632,14,5.0,QFN,2017,Industrial
Analog Devices,ANA-MCU230127,ARM Cortex-M0,168,256,8,4.0,"I2C, SPI",3.88,0.34,93,5.0,TSSOP,2018,Medical
Analog Devices,ANA-MCU230128,AVR 8-bit,16,16,256,2.0,"SPI, UART",6.68,0.873,49,1.8,BGA,2012,IoT
Renesas,REN-MCU230129,RISC-V,120,256,128,4.0,"PWM, USB",1.71,0.098,25,3.3,QFN,2013,Medical
NXP,NXP-MCU230130,ARM Cortex-M7,32,2048,1,0.5,"USB, CAN, UART",1.98,0.533,80,1.8,SOIC,2022,Automotive
Analog Devices,ANA-MCU230131,ARM Cortex-M3,480,256,64,1.0,"SPI, I2C, USB, Ethernet, PWM",9.22,0.919,79,5.0,DIP,2015,Automotive
Microchip,MIC-MCU230132,ARM Cortex-M0,72,16,256,2.0,"SPI, I2C, CAN, Ethernet, PWM",2.81,0.992,8,1.8,BGA,2020,Wearable
NXP,NXP-MCU230133,AVR 8-bit,8,64,1,0.0,"Ethernet, SPI, CAN, USB, UART",8.26,0.277,67,1.8,LQFP,2011,Automotive
Renesas,REN-MCU230134,RISC-V,480,2048,256,1.0,"SPI, CAN",0.88,0.283,70,5.0,BGA,2016,Automotive
Renesas,REN-MCU230135,ARM Cortex-M7,168,512,1,0.5,"CAN, UART",3.76,0.242,31,5.0,LQFP,2010,Industrial
Analog Devices,ANA-MCU230136,MIPS32,168,256,256,0.0,"SPI, Ethernet",7.69,0.507,15,1.8,DIP,2006,Industrial
Analog Devices,ANA-MCU230137,ARM Cortex-M3,240,16,2,1.0,"UART, PWM",8.49,0.39,42,5.0,DIP,2023,IoT
Silicon Labs,SIL-MCU230138,ARM Cortex-M3,16,1024,512,2.0,"UART, Ethernet",3.87,1.102,24,2.5,SOIC,2017,Industrial
Espressif,ESP-MCU230139,MIPS32,120,64,512,1.0,"Ethernet, USB, CAN, I2C, SPI",2.62,1.317,49,1.8,BGA,2005,Wearable
Silicon Labs,SIL-MCU230140,MIPS32,8,32,1,0.0,"SPI, I2C, CAN",10.51,0.11,6,1.8,QFN,2008,Consumer
Silicon Labs,SIL-MCU230141,ARM Cortex-M3,168,1024,64,0.5,"UART, USB, Ethernet, PWM, CAN",6.73,1.126,49,1.8,DIP,2015,IoT
STMicroelectronics,STM-MCU230142,ARM Cortex-M3,120,1024,128,0.5,"CAN, I2C, SPI",2.74,1.282,79,1.8,DIP,2018,Consumer
STMicroelectronics,STM-MCU230143,ARM Cortex-M0,8,256,2,0.5,"USB, PWM",5.98,0.158,96,5.0,LQFP,2008,Industrial
Renesas,REN-MCU230144,AVR 8-bit,32,32,512,1.0,"I2C, USB, UART, Ethernet, SPI",4.1,0.231,51,1.8,BGA,2022,IoT
Nordic Semiconductor,NOR-MCU230145,ARM Cortex-M7,168,64,128,2.0,"UART, USB",4.06,0.478,39,3.3,BGA,2012,Industrial
NXP,NXP-MCU230146,MIPS32,32,64,8,0.5,"Ethernet, SPI, USB",7.69,0.465,49,5.0,BGA,2016,Medical
Infineon,INF-MCU230147,ARM Cortex-M4,240,16,256,0.5,"USB, I2C, UART",8.61,0.269,58,1.8,BGA,2010,Consumer
Texas Instruments,TEX-MCU230148,AVR 8-bit,240,256,512,4.0,"Ethernet, USB, SPI, PWM, CAN",7.24,1.189,31,3.3,BGA,2014,IoT
Renesas,REN-MCU230149,ARM Cortex-M0,240,1024,32,8.0,"SPI, PWM",6.88,0.563,82,5.0,QFN,2023,Wearable
Analog Devices,ANA-MCU230150,RISC-V,480,256,128,1.0,"CAN, UART",11.41,0.126,42,2.5,DIP,2009,Consumer
Nordic Semiconductor,NOR-MCU230151,8051,32,16,64,4.0,"USB, CAN, I2C, PWM, Ethernet",2.9,0.071,9,2.5,LQFP,2022,Automotive
STMicroelectronics,STM-MCU230152,ARM Cortex-M4,48,512,2,0.5,"CAN, Ethernet",6.04,0.133,78,1.8,SOIC,2017,Automotive
STMicroelectronics,STM-MCU230153,ARM Cortex-M7,72,2048,1,8.0,"CAN, Ethernet, UART",9.46,1.079,56,2.5,LQFP,2009,Wearable
Texas Instruments,TEX-MCU230154,RISC-V,480,32,32,2.0,"UART, PWM, USB, CAN, Ethernet",8.17,1.203,10,5.0,LQFP,2016,Medical
Silicon Labs,SIL-MCU230155,ARM Cortex-M4,240,16,16,1.0,"Ethernet, CAN, I2C, PWM, UART",1.41,0.844,79,5.0,SOIC,2015,Automotive
Espressif,ESP-MCU230156,ARM Cortex-M4,480,1024,2,0.0,"Ethernet, SPI, UART",3.02,1.158,29,1.8,QFN,2009,Medical
Texas Instruments,TEX-MCU230157,RISC-V,120,128,256,4.0,"PWM, Ethernet",9.26,0.605,51,5.0,LQFP,2017,IoT
Silicon Labs,SIL-MCU230158,ARM Cortex-M4,200,16,16,0.5,"CAN, USB",5.94,0.585,19,3.3,TSSOP,2012,Industrial
Nordic Semiconductor,NOR-MCU230159,ARM Cortex-M7,240,256,2,2.0,"CAN, Ethernet, I2C, PWM, USB",8.11,0.148,94,1.8,BGA,2020,Wearable
Espressif,ESP-MCU230160,ARM Cortex-M3,16,1024,256,8.0,"PWM, Ethernet",3.16,1.087,24,5.0,LQFP,2017,Wearable
Microchip,MIC-MCU230161,ARM Cortex-M0,240,64,64,8.0,"PWM, Ethernet, UART, USB, I2C",6.84,0.716,96,1.8,LQFP,2020,Medical
Analog Devices,ANA-MCU230162,ARM Cortex-M7,16,128,2,0.0,"CAN, USB",3.94,0.58,11,1.8,QFN,2015,IoT
Microchip,MIC-MCU230163,ARM Cortex-M4,480,64,1,1.0,"SPI, PWM, UART",1.93,0.458,24,1.8,LQFP,2023,Automotive
Silicon Labs,SIL-MCU230164,MIPS32,200,16,256,1.0,"I2C, CAN, UART, PWM",4.55,0.796,46,2.5,LQFP,2022,Consumer
Espressif,ESP-MCU230165,RISC-V,120,16,256,1.0,"Ethernet, SPI",4.39,0.703,6,1.8,LQFP,2022,Automotive
Renesas,REN-MCU230166,ARM Cortex-M7,32,128,4,0.5,"PWM, USB, UART",4.58,0.849,12,1.8,BGA,2015,Industrial
Espressif,ESP-MCU230167,8051,200,1024,4,0.0,"SPI, PWM",2.62,0.225,68,5.0,LQFP,2014,IoT
Nordic Semiconductor,NOR-MCU230168,ARM Cortex-M3,48,128,2,0.0,"Ethernet, USB",10.5,0.418,76,3.3,SOIC,2006,Medical
Infineon,INF-MCU230169,RISC-V,72,256,256,0.5,"CAN, PWM, SPI, UART",10.65,1.151,78,1.8,SOIC,2011,Automotive
Espressif,ESP-MCU230170,MIPS32,240,32,1,0.0,"Ethernet, USB",5.65,0.732,71,3.3,TSSOP,2023,IoT
STMicroelectronics,STM-MCU230171,ARM Cortex-M7,48,1024,2,0.0,"SPI, UART, PWM",4.46,1.096,80,3.3,BGA,2008,Wearable
Espressif,ESP-MCU230172,AVR 8-bit,480,256,32,1.0,"PWM, USB",10.02,0.327,89,5.0,DIP,2017,Consumer
Nordic Semiconductor,NOR-MCU230173,8051,200,256,256,1.0,"Ethernet, CAN, I2C, SPI, PWM",0.87,1.218,12,3.3,TSSOP,2006,Medical
Silicon Labs,SIL-MCU230174,ARM Cortex-M0,480,16,8,8.0,"USB, CAN, PWM, SPI",2.46,0.898,26,2.5,LQFP,2005,Wearable
NXP,NXP-MCU230175,RISC-V,240,128,256,0.0,"USB, PWM, CAN, SPI, Ethernet",3.0,0.096,66,3.3,LQFP,2006,Medical
Infineon,INF-MCU230176,AVR 8-bit,72,1024,4,1.0,"SPI, USB",11.97,0.354,87,5.0,SOIC,2021,Wearable
Texas Instruments,TEX-MCU230177,ARM Cortex-M0,168,256,2,8.0,"USB, PWM",3.29,1.35,54,3.3,DIP,2012,Wearable
Silicon Labs,SIL-MCU230178,AVR 8-bit,16,2048,32,2.0,"I2C, UART",9.65,1.283,25,1.8,DIP,2018,IoT
Microchip,MIC-MCU230179,ARM Cortex-M7,120,2048,8,0.0,"Ethernet, PWM, CAN, USB, I2C",2.02,0.877,64,5.0,QFN,2006,IoT
Analog Devices,ANA-MCU230180,AVR 8-bit,200,16,128,0.0,"USB, Ethernet",10.25,1.236,92,3.3,SOIC,2020,Industrial
Infineon,INF-MCU230181,8051,48,1024,4,2.0,"I2C, CAN, SPI",7.35,1.493,79,5.0,DIP,2010,Industrial
