Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Nordic Semiconductor,NOR-MCU120053,ARM Cortex-M3,120,2048,64,1.0,"PWM, UART, Ethernet, SPI",8.4,0.957,14,1.8,TSSOP,2015,Consumer
Renesas,REN-MCU120054,MIPS32,480,16,16,0.0,"Ethernet, UART, CAN, I2C, PWM",3.28,1.022,66,3.3,SOIC,2023,IoT
Espressif,ESP-MCU120055,ARM Cortex-M4,8,64,4,0.5,"I2C, USB, Ethernet, SPI",10.32,0.416,54,5.0,QFN,2009,IoT
Microchip,MIC-MCU120056,AVR 8-bit,48,1024,128,4.0,"I2C, Ethernet, USB, SPI, UART",10.02,0.881,13,5.0,LQFP,2013,Wearable
Silicon Labs,SIL-MCU120057,ARM Cortex-M4,168,64,16,1.0,"Ethernet, CAN, PWM, USB, I2C",9.87,0.698,40,3.3,DIP,2019,Medical
Analog Devices,ANA-MCU120058,MIPS32,480,32,1,0.0,"SPI, Ethernet, I2C, PWM",10.44,1.499,48,1.8,QFN,2021,Medical
Silicon Labs,SIL-MCU120059,ARM Cortex-M4,200,1024,512,0.5,"CAN, USB",9.84,1.06,18,1.8,QFN,2008,Medical
Renesas,REN-MCU120060,RISC-V,48,256,128,2.0,"PWM, USB",3.85,0.293,47,5.0,TSSOP,2009,Medical
Microchip,MIC-MCU120061,MIPS32,480,32,64,1.0,"Ethernet, PWM",10.92,0.287,72,2.5,LQFP,2023,IoT
Analog Devices,ANA-MCU120062,AVR 8-bit,168,16,4,0.0,"PWM, SPI, I2C, Ethernet, UART",4.04,0.024,13,5.0,QFN,2009,Automotive
Analog Devices,ANA-MCU120063,AVR 8-bit,8,16,64,8.0,"CAN, Ethernet",2.8,0.428,66,3.3,BGA,2021,Medical
Renesas,REN-MCU120064,AVR 8-bit,48,512,128,1.0,"CAN, I2C, USB",6.75,0.723,52,3.3,DIP,2016,Industrial
Infineon,INF-MCU120065,AVR 8-bit,72,256,256,0.0,"UART, USB",8.44,1.444,74,3.3,LQFP,2008,Medical
Nordic Semiconductor,NOR-MCU120066,AVR 8-bit,16,512,256,8.0,"I2C, UART, PWM, SPI",2.01,1.252,35,5.0,DIP,2014,Consumer
Analog Devices,ANA-MCU120067,ARM Cortex-M4,480,64,2,4.0,"UART, CAN, Ethernet, SPI, USB",11.66,1.274,6,2.5,DIP,2018,Wearable
STMicroelectronics,STM-MCU120068,MIPS32,200,16,256,0.5,"SPI, PWM, UART, CAN",8.93,1.172,93,1.8,TSSOP,2017,IoT
Analog Devices,ANA-MCU120069,ARM Cortex-M4,16,32,4,4.0,"PWM, USB, Ethernet, UART, CAN",10.78,0.512,52,5.0,DIP,2013,Wearable
Espressif,ESP-MCU120070,8051,48,2048,128,1.0,"PWM, SPI, CAN, USB",11.62,1.245,22,5.0,QFN,2019,Medical
Analog Devices,ANA-MCU120071,ARM Cortex-M0,48,1024,2,0.5,"CAN, Ethernet",4.33,1.439,72,3.3,QFN,2008,Industrial
Espressif,ESP-MCU120072,8051,32,512,128,1.0,"CAN, PWM",1.53,0.996,82,3.3,BGA,2023,Industrial
Microchip,MIC-MCU120073,ARM Cortex-M3,200,256,4,0.0,"CAN, Ethernet, I2C, SPI",3.65,0.7,69,2.5,QFN,2023,Automotive
Espressif,ESP-MCU120074,ARM Cortex-M4,168,16,2,8.0,"CAN, PWM, Ethernet",3.08,1.35,43,5.0,LQFP,2022,Automotive
NXP,NXP-MCU120075,ARM Cortex-M0,16,2048,256,1.0,"SPI, CAN",3.59,1.056,73,5.0,QFN,2019,Industrial
Analog Devices,ANA-MCU120076,RISC-V,168,128,16,2.0,"USB, I2C, Ethernet, CAN",7.76,0.41,73,3.3,TSSOP,2005,Industrial
Texas Instruments,TEX-MCU120077,8051,16,16,32,2.0,"Ethernet, CAN, I2C, USB",12.0,1.375,96,1.8,BGA,2009,Medical
Microchip,MIC-MCU120078,MIPS32,200,64,2,8.0,"SPI, I2C, CAN, Ethernet",4.11,1.119,53,1.8,QFN,2014,Automotive
Texas Instruments,TEX-MCU120079,AVR 8-bit,480,128,8,2.0,"Ethernet, CAN, USB, UART, I2C",4.69,0.716,35,3.3,QFN,2022,Automotive
Renesas,REN-MCU120080,ARM Cortex-M7,72,256,8,0.5,"SPI, UART, PWM, USB",1.37,0.723,77,1.8,BGA,2018,Automotive
Texas Instruments,TEX-MCU120081,AVR 8-bit,8,64,2,0.5,"I2C, Ethernet, CAN, USB",2.57,1.335,93,1.8,BGA,2019,Wearable
NXP,NXP-MCU120082,MIPS32,72,256,8,8.0,"I2C, SPI, UART, CAN, USB",4.8,0.447,55,3.3,SOIC,2010,Industrial
Espressif,ESP-MCU120083,ARM Cortex-M0,120,16,64,4.0,"USB, CAN, UART",9.12,0.254,64,5.0,LQFP,2008,Automotive
Silicon Labs,SIL-MCU120084,ARM Cortex-M7,32,32,4,0.0,"Ethernet, I2C, SPI, PWM, USB",3.09,0.112,58,3.3,QFN,2011,Consumer
STMicroelectronics,STM-MCU120085,ARM Cortex-M0,16,64,512,4.0,"PWM, SPI, Ethernet, CAN",8.0,0.226,37,2.5,QFN,2011,Wearable
Microchip,MIC-MCU120086,ARM Cortex-M3,168,1024,512,2.0,"CAN, UART",11.31,1.024,40,5.0,LQFP,2019,Medical
STMicroelectronics,STM-MCU120087,MIPS32,200,16,1,0.5,"CAN, PWM",3.35,1.483,70,5.0,BGA,2020,Automotive
Renesas,REN-MCU120088,AVR 8-bit,200,32,1,1.0,"USB, I2C",2.88,0.463,24,3.3,DIP,2017,Industrial
Renesas,REN-MCU120089,ARM Cortex-M4,120,2048,2,0.5,"Ethernet, UART, PWM, SPI, CAN",8.81,0.56,97,2.5,SOIC,2005,Consumer
Texas Instruments,TEX-MCU120090,ARM Cortex-M7,48,64,16,2.0,"PWM, Ethernet",5.98,0.262,8,5.0,TSSOP,2016,Automotive
Texas Instruments,TEX-MCU120091,ARM Cortex-M0,16,16,2,2.0,"I2C, USB",2.55,1.331,99,2.5,BGA,2013,Industrial
NXP,NXP-MCU120092,ARM Cortex-M4,168,512,2,4.0,"PWM, I2C, Ethernet, USB, SPI",11.93,0.313,88,2.5,DIP,2018,Consumer
NXP,NXP-MCU120093,ARM Cortex-M7,200,32,512,4.0,"I2C, SPI",11.95,1.27,57,5.0,QFN,2021,Medical
Silicon Labs,SIL-MCU120094,MIPS32,8,64,2,4.0,"USB, SPI, Ethernet, I2C",10.81,0.824,46,1.8,DIP,2019,Consumer
STMicroelectronics,STM-MCU120095,AVR 8-bit,480,64,8,1.0,"PWM, SPI, UART",9.71,1.092,21,2.5,DIP,2019,Medical
Renesas,REN-MCU120096,RISC-V,480,16,16,4.0,"UART, SPI, USB, PWM, I2C",7.48,1.101,22,1.8,DIP,2011,Consumer
Texas Instruments,TEX-MCU120097,ARM Cortex-M7,8,128,512,0.0,"PWM, UART, SPI",3.54,0.933,82,5.0,QFN,2016,Wearable
Espressif,ESP-MCU120098,ARM Cortex-M4,72,1024,4,4.0,"CAN, Ethernet",7.23,1.382,89,1.8,LQFP,2022,Industrial
Espressif,ESP-MCU120099,8051,72,64,512,8.0,"PWM, UART, I2C",8.1,1.233,97,3.3,QFN,2022,Medical
Renesas,REN-MCU120100,ARM Cortex-M4,16,32,8,4.0,"SPI, UART, PWM, Ethernet, USB",8.21,0.082,52,3.3,BGA,2008,Consumer
Texas Instruments,TEX-MCU120101,ARM Cortex-M0,8,512,8,2.0,"PWM, I2C, Ethernet",1.66,1.26,62,5.0,SOIC,2013,Consumer
Texas Instruments,TEX-MCU120102,AVR 8-bit,72,16,8,8.0,"USB, I2C, UART, Ethernet",3.93,0.013,11,3.3,TSSOP,2008,Consumer
Espressif,ESP-MCU120103,ARM Cortex-M3,480,32,1,0.5,"Ethernet, UART, I2C",5.25,0.019,16,5.0,SOIC,2009,Consumer
Analog Devices,ANA-MCU120104,ARM Cortex-M7,120,512,4,8.0,"SPI, PWM, I2C, CAN, USB",10.21,0.497,85,2.5,DIP,2022,Consumer
Infineon,INF-MCU120105,ARM Cortex-M4,240,64,1,2.0,"I2C, UART, SPI, Ethernet, PWM",9.87,1.295,55,2.5,BGA,2019,Automotive
NXP,NXP-MCU120106,RISC-V,480,16,64,0.5,"Ethernet, PWM, UART, I2C",11.57,0.563,7,1.8,SOIC,2016,Consumer
Espressif,ESP-MCU120107,8051,72,16,4,8.0,"UART, I2C, USB",7.2,1.396,68,1.8,QFN,2016,Consumer
Analog Devices,ANA-MCU120108,ARM Cortex-M7,16,128,2,1.0,"I2C, CAN",11.96,0.398,39,1.8,LQFP,2012,Consumer
Analog Devices,ANA-MCU120109,ARM Cortex-M7,480,16,8,2.0,"I2C, UART",9.0,0.839,10,1.8,QFN,2013,IoT
Espressif,ESP-MCU120110,8051,8,512,2,0.5,"USB, I2C",11.96,0.853,93,1.8,TSSOP,2017,Medical
STMicroelectronics,STM-MCU120111,8051,32,1024,4,0.5,"CAN, SPI, PWM, Ethernet, UART",11.98,0.469,86,3.3,QFN,2009,Industrial
NXP,NXP-MCU120112,ARM Cortex-M4,168,512,512,2.0,"USB, Ethernet, CAN, UART, SPI",8.29,0.087,21,3.3,SOIC,2011,Automotive
Microchip,MIC-MCU120113,8051,200,64,4,0.5,"PWM, Ethernet",7.28,0.7,86,1.8,LQFP,2021,Wearable
Texas Instruments,TEX-MCU120114,ARM Cortex-M7,240,128,64,0.5,"UART, I2C",9.5,1.221,25,1.8,BGA,2012,IoT
STMicroelectronics,STM-MCU120115,ARM Cortex-M7,120,256,4,4.0,"UART, SPI, CAN",9.73,0.175,50,5.0,QFN,2022,Medical
Analog Devices,ANA-MCU120116,RISC-V,32,2048,16,8.0,"USB, PWM, I2C",3.63,0.689,75,1.8,DIP,2022,IoT
NXP,NXP-MCU120117,AVR 8-bit,120,256,512,8.0,"USB, CAN, I2C, UART",10.56,0.193,19,2.5,BGA,2020,Medical
Nordic Semiconductor,NOR-MCU120118,ARM Cortex-M7,480,16,64,0.5,"CAN, Ethernet, SPI, UART, PWM",6.1,0.98,36,5.0,DIP,2010,Medical
Texas Instruments,TEX-MCU120119,ARM Cortex-M3,240,32,16,0.5,"UART, CAN, USB, PWM, Ethernet",1.44,0.288,31,1.8,LQFP,2012,Automotive
STMicroelectronics,STM-MCU120120,ARM Cortex-M3,168,512,32,4.0,"UART, Ethernet, I2C",1.23,1.469,18,2.5,QFN,2013,Consumer
Espressif,ESP-MCU120121,ARM Cortex-M4,8,16,2,8.0,"I2C, Ethernet",6.57,1.476,61,5.0,SOIC,2007,IoT
NXP,NXP-MCU120122,ARM Cortex-M4,480,1024,8,2.0,"I2C, SPI",1.39,1.252,78,3.3,LQFP,2011,Consumer
NXP,NXP-MCU120123,ARM Cortex-M7,8,1024,2,2.0,"I2C, PWM",11.31,0.921,32,5.0,BGA,2007,Wearable
Infineon,INF-MCU120124,AVR 8-bit,72,512,64,4.0,"I2C, UART, USB, CAN",9.29,1.195,35,2.5,LQFP,2022,IoT
Silicon Labs,SIL-MCU120125,8051,72,128,4,8.0,"CAN, UART, Ethernet, PWM, SPI",8.45,0.462,40,2.5,TSSOP,2022,Industrial
Nordic Semiconductor,NOR-MCU120126,AVR 8-bit,200,64,4,0.5,"Ethernet, CAN, USB, I2C",10.95,1.189,42,5.0,SOIC,2022,Consumer
NXP,NXP-MCU120127,RISC-V,480,1024,64,1.0,"SPI, USB, UART, I2C",2.26,1.241,79,1.8,LQFP,2021,Industrial
Espressif,ESP-MCU120128,8051,200,2048,512,4.0,"UART, Ethernet, USB",2.87,0.771,63,2.5,TSSOP,2008,Automotive
NXP,NXP-MCU120129,RISC-V,480,1024,4,1.0,"I2C, UART, USB, PWM",11.98,0.841,6,5.0,TSSOP,2005,Industrial
Texas Instruments,TEX-MCU120130,AVR 8-bit,8,2048,8,0.0,"Ethernet, I2C",5.54,0.962,54,2.5,LQFP,2020,Medical
Infineon,INF-MCU120131,MIPS32,120,128,128,1.0,"SPI, CAN, USB",8.15,0.917,99,2.5,TSSOP,2015,Wearable
Microchip,MIC-MCU120132,MIPS32,480,2048,32,2.0,"CAN, Ethernet, I2C, PWM",11.62,1.207,43,3.3,DIP,2010,Medical
Renesas,REN-MCU120133,ARM Cortex-M4,480,2048,4,1.0,"PWM, UART, SPI, USB",1.38,1.104,52,1.8,DIP,2010,Wearable
Nordic Semiconductor,NOR-MCU120134,MIPS32,120,16,16,0.0,"CAN, SPI, UART, PWM, Ethernet",4.37,0.268,28,5.0,TSSOP,2016,Consumer
Infineon,INF-MCU120135,MIPS32,72,256,1,2.0,"USB, Ethernet, SPI, UART",3.69,1.015,79,5.0,DIP,2019,Industrial
Analog Devices,ANA-MCU120136,RISC-V,168,512,16,0.0,"SPI, UART",2.02,0.775,17,3.3,SOIC,2021,Medical
STMicroelectronics,STM-MCU120137,AVR 8-bit,240,256,512,1.0,"SPI, CAN",5.18,1.478,18,1.8,SOIC,2015,Consumer
Renesas,REN-MCU120138,ARM Cortex-M0,72,512,1,8.0,"I2C, CAN, SPI",7.56,1.494,69,5.0,QFN,2014,Medical
Analog Devices,ANA-MCU120139,ARM Cortex-M0,120,128,256,4.0,"I2C, UART, PWM",10.05,1.055,38,2.5,DIP,2009,Industrial
Microchip,MIC-MCU120140,AVR 8-bit,200,128,128,8.0,"I2C, Ethernet, CAN, USB",7.57,1.093,14,2.5,QFN,2015,Wearable
Infineon,INF-MCU120141,ARM Cortex-M4,48,64,128,8.0,"USB, Ethernet, PWM, CAN",1.04,1.123,75,5.0,DIP,2016,Consumer
Infineon,INF-MCU120142,8051,16,256,256,4.0,"I2C, CAN, UART",7.02,1.378,36,5.0,DIP,2005,IoT
Silicon Labs,SIL-MCU120143,ARM Cortex-M0,48,16,32,1.0,"PWM, Ethernet",7.19,0.805,83,5.0,LQFP,2008,Automotive
Microchip,MIC-MCU120144,AVR 8-bit,72,64,256,4.0,"Ethernet, PWM, CAN, I2C, UART",11.93,1.414,63,2.5,QFN,2005,Wearable
Infineon,INF-MCU120145,ARM Cortex-M0,168,32,1,8.0,"USB, Ethernet, I2C, SPI",6.99,1.47,14,5.0,LQFP,2024,Industrial
Analog Devices,ANA-MCU120146,ARM Cortex-M0,120,512,256,2.0,"PWM, CAN, UART, Ethernet, I2C",10.94,0.317,96,2.5,BGA,2010,Automotive
STMicroelectronics,STM-MCU120147,MIPS32,480,1024,1,4.0,"SPI, USB, I2C, UART",6.03,0.555,75,3.3,DIP,2021,Wearable
NXP,NXP-MCU120148,MIPS32,480,64,1,4.0,"UART, I2C, SPI, PWM",9.9,0.32,40,2.5,LQFP,2012,Wearable
Analog Devices,ANA-MCU120149,8051,72,256,128,1.0,"SPI, I2C, Ethernet, PWM",10.65,0.11,41,1.8,SOIC,2011,Automotive
Analog Devices,ANA-MCU120150,ARM Cortex-M3,120,256,32,1.0,"CAN, PWM, I2C",9.19,0.552,78,1.8,DIP,2018,Consumer
NXP,NXP-MCU120151,8051,16,64,512,2.0,"UART, PWM, Ethernet, CAN, I2C",5.06,1.186,50,3.3,TSSOP,2013,Medical
STMicroelectronics,STM-MCU120152,ARM Cortex-M0,200,256,64,0.0,"Ethernet, I2C, CAN, UART",4.31,0.518,53,5.0,SOIC,2024,Industrial
Infineon,INF-MCU120153,ARM Cortex-M0,8,64,16,0.0,"I2C, SPI",2.27,0.167,77,1.8,TSSOP,2022,Industrial
Microchip,MIC-MCU120154,ARM Cortex-M0,168,512,32,4.0,"SPI, Ethernet, UART, PWM",4.55,0.57,39,5.0,BGA,2018,Wearable
Nordic Semiconductor,NOR-MCU120155,ARM Cortex-M3,8,16,16,4.0,"UART, SPI",9.59,0.825,60,2.5,QFN,2018,Consumer
Nordic Semiconductor,NOR-MCU120156,RISC-V,48,256,8,0.5,"SPI, CAN, USB, I2C",7.35,0.612,32,5.0,DIP,2019,Medical
Espressif,ESP-MCU120157,RISC-V,120,16,64,4.0,"Ethernet, SPI, I2C, UART, PWM",5.75,0.976,35,3.3,LQFP,2008,Automotive
Renesas,REN-MCU120158,ARM Cortex-M3,16,256,64,0.0,"SPI, PWM",7.74,0.574,47,5.0,BGA,2007,Medical
Infineon,INF-MCU120159,ARM Cortex-M4,168,32,2,0.5,"UART, USB, I2C, PWM, SPI",6.94,0.269,9,5.0,LQFP,2019,Industrial
Texas Instruments,TEX-MCU120160,ARM Cortex-M7,200,32,32,4.0,"SPI, PWM, USB",9.72,0.486,74,3.3,DIP,2024,Consumer
Texas Instruments,TEX-MCU120161,RISC-V,240,512,512,4.0,"Ethernet, PWM, I2C",9.75,0.763,9,5.0,QFN,2018,IoT
Infineon,INF-MCU120162,AVR 8-bit,120,128,128,0.0,"I2C, USB, SPI, Ethernet, PWM",2.74,0.46,20,5.0,LQFP,2006,Wearable
Silicon Labs,SIL-MCU120163,AVR 8-bit,16,2048,8,0.0,"CAN, I2C, SPI, UART",5.39,1.258,35,1.8,SOIC,2006,Consumer
Silicon Labs,SIL-MCU120164,MIPS32,168,32,64,4.0,"USB, UART, PWM",8.66,0.08,27,5.0,BGA,2021,Automotive
Silicon Labs,SIL-MCU120165,ARM Cortex-M3,32,1024,256,0.0,"PWM, I2C, Ethernet, SPI",7.85,0.817,72,3.3,SOIC,2006,IoT
Infineon,INF-MCU120166,ARM Cortex-M0,120,1024,2,0.5,"PWM, Ethernet, UART, CAN, SPI",4.26,1.278,19,1.8,TSSOP,2022,Consumer
Analog Devices,ANA-MCU120167,ARM Cortex-M0,16,1024,2,8.0,"Ethernet, UART, USB",11.83,1.474,84,2.5,TSSOP,2006,Industrial
Renesas,REN-MCU120168,ARM Cortex-M3,16,512,1,1.0,"Ethernet, PWM, I2C",5.75,0.641,43,1.8,TSSOP,2016,Medical
Analog Devices,ANA-MCU120169,ARM Cortex-M0,168,64,4,0.0,"Ethernet, USB",3.83,0.623,20,1.8,TSSOP,2014,Consumer
NXP,NXP-MCU120170,ARM Cortex-M3,200,32,32,8.0,"UART, PWM",2.42,0.981,45,5.0,BGA,2023,Automotive
Silicon Labs,SIL-MCU120171,MIPS32,480,512,2,8.0,"PWM, SPI, USB, Ethernet, UART",10.57,0.368,63,5.0,SOIC,2013,Automotive
Renesas,REN-MCU120172,ARM Cortex-M0,240,16,512,0.0,"CAN, UART, PWM",7.61,1.444,84,2.5,SOIC,2015,Automotive
Silicon Labs,SIL-MCU120173,ARM Cortex-M3,16,512,32,0.5,"I2C, USB",5.82,1.023,33,3.3,LQFP,2012,Industrial
Texas Instruments,TEX-MCU120174,ARM Cortex-M7,480,2048,128,0.0,"Ethernet, USB, CAN",0.63,1.306,92,5.0,BGA,2020,Automotive
Infineon,INF-MCU120175,MIPS32,72,64,1,0.5,"UART, I2C, CAN, SPI, PWM",8.94,1.2,51,3.3,SOIC,2008,Industrial
Silicon Labs,SIL-MCU120176,8051,16,512,256,4.0,"UART, USB, PWM, Ethernet",0.58,0.899,89,3.3,LQFP,2013,Industrial
Renesas,REN-MCU120177,RISC-V,48,256,128,0.5,"CAN, I2C, Ethernet",7.65,0.375,16,1.8,TSSOP,2012,IoT
Microchip,MIC-MCU120178,RISC-V,168,256,4,4.0,"Ethernet, PWM, CAN, SPI, USB",4.18,0.344,73,2.5,TSSOP,2009,Medical
Renesas,REN-MCU120179,MIPS32,16,64,2,2.0,"Ethernet, SPI, CAN, I2C, PWM",9.7,0.046,52,1.8,QFN,2019,Medical
Microchip,MIC-MCU120180,ARM Cortex-M4,48,64,4,8.0,"CAN, PWM, Ethernet, UART",2.79,1.17,41,5.0,TSSOP,2010,Wearable
