Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Analog Devices,ANA-MCU195022,8051,120,1024,8,0.5,"USB, I2C, PWM",9.39,1.372,82,5.0,BGA,2019,Medical
Analog Devices,ANA-MCU195023,8051,16,1024,4,8.0,"Ethernet, PWM, CAN, UART",4.37,0.955,66,2.5,SOIC,2023,Consumer
Infineon,INF-MCU195024,ARM Cortex-M4,480,32,8,0.5,"SPI, I2C",9.6,0.851,46,2.5,SOIC,2010,Automotive
Analog Devices,ANA-MCU195025,ARM Cortex-M7,200,2048,2,0.5,"UART, SPI",1.14,0.152,51,3.3,QFN,2022,Medical
Nordic Semiconductor,NOR-MCU195026,8051,120,1024,512,8.0,"I2C, CAN, Ethernet",8.45,0.385,12,5.0,BGA,2021,Automotive
Analog Devices,ANA-MCU195027,RISC-V,240,64,1,8.0,"CAN, I2C, SPI, Ethernet, PWM",4.57,0.993,75,2.5,SOIC,2014,Wearable
Nordic Semiconductor,NOR-MCU195028,ARM Cortex-M3,8,512,128,0.0,"USB, PWM",10.11,1.45,69,1.8,QFN,2012,Automotive
Microchip,MIC-MCU195029,8051,168,512,64,0.5,"CAN, SPI, PWM, UART, Ethernet",1.34,0.647,28,5.0,QFN,2012,Automotive
STMicroelectronics,STM-MCU195030,ARM Cortex-M3,32,128,8,0.0,"USB, PWM",11.4,0.76,68,1.8,DIP,2019,Consumer
Texas Instruments,TEX-MCU195031,ARM Cortex-M0,72,512,32,1.0,"USB, I2C, CAN, Ethernet",11.31,0.519,71,1.8,QFN,2018,Consumer
Texas Instruments,TEX-MCU195032,ARM Cortex-M0,200,16,512,0.5,"CAN, PWM, Ethernet, I2C, USB",5.53,0.784,99,5.0,QFN,2021,Automotive
Texas Instruments,TEX-MCU195033,ARM Cortex-M3,32,16,32,4.0,"USB, Ethernet, UART",10.62,0.849,51,5.0,TSSOP,2008,Automotive
STMicroelectronics,STM-MCU195034,8051,480,32,256,0.0,"UART, CAN, I2C, Ethernet",5.9,0.337,93,1.8,QFN,2012,Industrial
Texas Instruments,TEX-MCU195035,8051,48,1024,2,2.0,"PWM, I2C, USB, UART, CAN",7.05,1.029,70,5.0,TSSOP,2006,Medical
NXP,NXP-MCU195036,ARM Cortex-M7,120,512,32,0.5,"I2C, UART",3.42,0.645,92,5.0,BGA,2021,Industrial
Analog Devices,ANA-MCU195037,RISC-V,120,512,1,4.0,"I2C, Ethernet",0.87,0.909,87,1.8,DIP,2022,Consumer
Nordic Semiconductor,NOR-MCU195038,RISC-V,480,256,1,1.0,"PWM, Ethernet, CAN, SPI, USB",11.36,1.396,61,5.0,DIP,2019,Consumer
Infineon,INF-MCU195039,ARM Cortex-M7,120,2048,64,1.0,"UART, I2C, CAN",9.55,1.187,50,3.3,DIP,2015,IoT
Renesas,REN-MCU195040,ARM Cortex-M3,8,512,8,8.0,"UART, USB, SPI",7.77,1.177,25,5.0,BGA,2010,Automotive
Texas Instruments,TEX-MCU195041,8051,120,128,8,0.0,"I2C, SPI, CAN",8.61,0.555,90,3.3,QFN,2013,Automotive
Analog Devices,ANA-MCU195042,ARM Cortex-M4,480,256,16,8.0,"SPI, USB, I2C",5.72,0.32,29,3.3,TSSOP,2012,Automotive
Microchip,MIC-MCU195043,ARM Cortex-M0,480,128,64,1.0,"UART, USB",8.64,1.119,84,1.8,DIP,2024,Wearable
Microchip,MIC-MCU195044,MIPS32,120,64,512,4.0,"SPI, Ethernet, PWM, UART",1.44,0.82,37,1.8,TSSOP,2020,IoT
Espressif,ESP-MCU195045,8051,16,128,512,0.5,"Ethernet, PWM",11.56,0.91,73,3.3,QFN,2014,IoT
Microchip,MIC-MCU195046,MIPS32,32,512,2,8.0,"PWM, UART, USB, I2C, Ethernet",6.52,0.424,17,1.8,LQFP,2007,Medical
Infineon,INF-MCU195047,ARM Cortex-M7,16,1024,512,1.0,"PWM, UART",7.57,0.171,64,2.5,TSSOP,2009,Automotive
Microchip,MIC-MCU195048,8051,120,16,256,8.0,"I2C, PWM, SPI, Ethernet",4.87,0.436,63,1.8,TSSOP,2012,Medical
Nordic Semiconductor,NOR-MCU195049,AVR 8-bit,480,128,64,0.5,"PWM, Ethernet, UART, USB, I2C",5.63,1.436,48,2.5,SOIC,2008,IoT
Microchip,MIC-MCU195050,ARM Cortex-M7,72,256,8,0.0,"USB, I2C",1.66,0.114,29,2.5,SOIC,2007,Wearable
Infineon,INF-MCU195051,ARM Cortex-M0,8,32,128,1.0,"UART, Ethernet, SPI",1.44,0.055,27,1.8,DIP,2011,Medical
Infineon,INF-MCU195052,ARM Cortex-M7,48,512,64,4.0,"SPI, UART",7.63,0.557,72,2.5,LQFP,2008,Medical
Espressif,ESP-MCU195053,AVR 8-bit,168,32,128,8.0,"SPI, Ethernet, I2C",8.23,0.804,59,2.5,DIP,2005,Wearable
STMicroelectronics,STM-MCU195054,8051,72,256,512,0.5,"I2C, PWM",7.68,1.483,69,2.5,QFN,2014,Medical
Texas Instruments,TEX-MCU195055,RISC-V,16,1024,512,8.0,"I2C, CAN, PWM",1.09,0.269,54,3.3,QFN,2016,Consumer
Analog Devices,ANA-MCU195056,ARM Cortex-M3,72,64,8,0.0,"PWM, CAN, UART, SPI",1.17,1.294,59,5.0,SOIC,2021,Wearable
NXP,NXP-MCU195057,RISC-V,16,1024,64,0.0,"USB, CAN, I2C, UART",1.33,0.765,23,5.0,BGA,2009,Automotive
Nordic Semiconductor,NOR-MCU195058,AVR 8-bit,200,512,8,4.0,"Ethernet, I2C",9.04,0.429,41,3.3,LQFP,2009,IoT
STMicroelectronics,STM-MCU195059,ARM Cortex-M3,72,1024,2,2.0,"PWM, I2C, Ethernet, USB",7.5,0.35,72,5.0,LQFP,2008,Medical
Microchip,MIC-MCU195060,RISC-V,48,512,16,4.0,"UART, Ethernet, USB",6.74,1.036,59,2.5,LQFP,2005,Consumer
Infineon,INF-MCU195061,AVR 8-bit,168,2048,128,1.0,"CAN, UART, I2C, USB, Ethernet",7.15,1.211,19,3.3,LQFP,2016,Wearable
Renesas,REN-MCU195062,MIPS32,48,64,32,4.0,"Ethernet, USB, CAN, UART, SPI",2.55,0.043,58,1.8,TSSOP,2006,Consumer
Microchip,MIC-MCU195063,MIPS32,16,256,1,0.5,"SPI, USB, CAN, UART",3.11,0.865,59,2.5,LQFP,2013,Automotive
Analog Devices,ANA-MCU195064,ARM Cortex-M4,32,16,1,8.0,"UART, I2C, Ethernet, CAN, USB",6.25,0.435,79,1.8,BGA,2023,Wearable
Renesas,REN-MCU195065,MIPS32,168,16,128,4.0,"USB, PWM, SPI, UART, CAN",5.0,1.169,99,3.3,TSSOP,2014,IoT
Texas Instruments,TEX-MCU195066,ARM Cortex-M0,120,64,8,0.0,"CAN, I2C",1.66,0.658,36,1.8,QFN,2017,Wearable
Espressif,ESP-MCU195067,MIPS32,48,64,2,0.0,"CAN, PWM, I2C",7.24,0.312,6,3.3,QFN,2008,Industrial
NXP,NXP-MCU195068,ARM Cortex-M7,120,32,16,0.5,"USB, SPI, UART, PWM, CAN",10.09,1.019,6,3.3,LQFP,2005,Automotive
NXP,NXP-MCU195069,ARM Cortex-M0,200,256,16,8.0,"USB, Ethernet",0.52,0.932,33,2.5,TSSOP,2020,Consumer
Infineon,INF-MCU195070,ARM Cortex-M4,200,2048,64,8.0,"Ethernet, PWM, CAN, I2C",11.18,0.389,81,2.5,LQFP,2017,Medical
Espressif,ESP-MCU195071,AVR 8-bit,8,128,1,1.0,"CAN, USB, PWM, Ethernet, SPI",8.4,0.658,79,3.3,TSSOP,2015,Industrial
Microchip,MIC-MCU195072,MIPS32,120,1024,512,0.0,"I2C, UART, USB",10.29,0.185,36,5.0,DIP,2015,Consumer
Microchip,MIC-MCU195073,8051,8,512,2,1.0,"Ethernet, I2C, SPI, USB",6.8,0.632,54,2.5,DIP,2008,Consumer
STMicroelectronics,STM-MCU195074,MIPS32,16,512,32,8.0,"CAN, PWM, Ethernet, UART, USB",5.7,1.29,49,1.8,SOIC,2019,Industrial
STMicroelectronics,STM-MCU195075,RISC-V,240,128,64,8.0,"USB, I2C, UART, CAN, PWM",5.48,1.163,21,1.8,TSSOP,2023,Medical
STMicroelectronics,STM-MCU195076,MIPS32,200,1024,8,1.0,"I2C, USB",1.0,1.204,97,5.0,QFN,2021,Wearable
NXP,NXP-MCU195077,ARM Cortex-M4,168,64,32,2.0,"PWM, CAN",5.25,0.494,21,2.5,SOIC,2010,Wearable
Silicon Labs,SIL-MCU195078,ARM Cortex-M3,72,32,1,2.0,"UART, SPI",6.31,1.438,10,1.8,DIP,2013,Industrial
Infineon,INF-MCU195079,ARM Cortex-M3,168,64,16,0.5,"UART, USB, Ethernet",4.34,0.649,36,2.5,QFN,2011,Wearable
Microchip,MIC-MCU195080,RISC-V,200,64,64,8.0,"I2C, PWM, SPI, Ethernet, UART",5.57,0.15,85,5.0,QFN,2012,Medical
STMicroelectronics,STM-MCU195081,ARM Cortex-M7,200,256,1,4.0,"I2C, USB",6.73,0.67,86,5.0,LQFP,2019,Consumer
Infineon,INF-MCU195082,ARM Cortex-M7,200,64,8,8.0,"PWM, CAN, I2C",1.55,0.269,81,1.8,LQFP,2015,Medical
STMicroelectronics,STM-MCU195083,AVR 8-bit,32,16,2,1.0,"USB, UART, PWM",1.68,1.172,43,2.5,SOIC,2020,Industrial
Analog Devices,ANA-MCU195084,AVR 8-bit,200,128,2,2.0,"SPI, I2C, Ethernet, UART, CAN",4.36,0.404,34,2.5,TSSOP,2013,Wearable
Silicon Labs,SIL-MCU195085,AVR 8-bit,200,2048,256,0.5,"I2C, USB, Ethernet, PWM",0.94,0.832,40,1.8,QFN,2016,Industrial
Texas Instruments,TEX-MCU195086,ARM Cortex-M4,240,2048,128,0.5,"CAN, UART, USB, PWM, SPI",5.17,1.27,39,1.8,QFN,2008,Industrial
Microchip,MIC-MCU195087,RISC-V,168,1024,8,1.0,"I2C, SPI, USB, CAN",10.19,1.167,59,1.8,QFN,2024,Medical
Renesas,REN-MCU195088,8051,480,64,128,2.0,"Ethernet, PWM",9.82,1.243,81,2.5,QFN,2008,Medical
Microchip,MIC-MCU195089,RISC-V,32,128,512,0.5,"CAN, USB, UART, SPI, PWM",0.8,0.699,68,5.0,LQFP,2020,IoT
STMicroelectronics,STM-MCU195090,MIPS32,120,1024,1,4.0,"CAN, PWM, Ethernet, USB, UART",4.03,1.493,12,1.8,LQFP,2010,Medical
Nordic Semiconductor,NOR-MCU195091,8051,48,32,8,0.5,"CAN, SPI",5.0,0.212,99,5.0,DIP,2010,Wearable
Texas Instruments,TEX-MCU195092,RISC-V,16,2048,8,0.0,"CAN, I2C, UART",6.24,1.449,19,3.3,DIP,2012,IoT
Renesas,REN-MCU195093,AVR 8-bit,168,256,16,1.0,"SPI, USB, I2C, PWM",8.21,0.958,50,1.8,BGA,2008,Industrial
Silicon Labs,SIL-MCU195094,MIPS32,48,32,8,0.0,"USB, UART, I2C",7.57,1.278,96,5.0,BGA,2023,Wearable
Texas Instruments,TEX-MCU195095,8051,480,1024,128,2.0,"I2C, CAN, SPI, PWM",9.86,0.466,70,2.5,QFN,2024,Wearable
Silicon Labs,SIL-MCU195096,8051,8,64,64,2.0,"USB, I2C, UART, Ethernet, PWM",5.84,1.014,30,2.5,DIP,2021,IoT
Analog Devices,ANA-MCU195097,ARM Cortex-M3,8,16,256,8.0,"PWM, UART, Ethernet, CAN, SPI",5.82,0.407,71,1.8,DIP,2020,IoT
Renesas,REN-MCU195098,AVR 8-bit,168,32,256,0.0,"SPI, USB, PWM, CAN",1.15,1.136,94,2.5,LQFP,2016,Medical
Analog Devices,ANA-MCU195099,8051,32,512,32,1.0,"SPI, I2C, Ethernet",8.95,0.672,43,5.0,LQFP,2024,Consumer
Microchip,MIC-MCU195100,ARM Cortex-M0,120,512,2,2.0,"CAN, USB, PWM, Ethernet, SPI",8.39,0.825,79,5.0,LQFP,2016,Wearable
Analog Devices,ANA-MCU195101,ARM Cortex-M0,32,1024,32,0.5,"UART, CAN, I2C, PWM",0.87,0.308,20,5.0,BGA,2024,Automotive
Infineon,INF-MCU195102,MIPS32,200,1024,2,4.0,"CAN, Ethernet",1.66,0.756,98,2.5,QFN,2016,Automotive
Analog Devices,ANA-MCU195103,MIPS32,240,32,8,0.5,"Ethernet, I2C, UART, SPI, CAN",7.09,1.254,31,2.5,BGA,2015,Automotive
STMicroelectronics,STM-MCU195104,MIPS32,240,2048,1,1.0,"UART, I2C, PWM",3.88,0.455,58,5.0,QFN,2024,Industrial
Renesas,REN-MCU195105,ARM Cortex-M7,8,512,64,4.0,"PWM, Ethernet, CAN, SPI, UART",4.32,0.458,91,3.3,LQFP,2019,Medical
Espressif,ESP-MCU195106,ARM Cortex-M4,168,64,32,1.0,"PWM, CAN, I2C, SPI",1.7,0.892,69,3.3,DIP,2018,Industrial
Renesas,REN-MCU195107,8051,168,2048,256,4.0,"PWM, USB",9.26,0.375,54,1.8,BGA,2019,Automotive
Silicon Labs,SIL-MCU195108,8051,480,1024,256,4.0,"Ethernet, USB, SPI, UART",10.83,1.368,13,5.0,TSSOP,2022,IoT
Analog Devices,ANA-MCU195109,AVR 8-bit,8,1024,32,0.5,"PWM, SPI, I2C, CAN, USB",8.9,0.308,99,3.3,LQFP,2006,Industrial
Espressif,ESP-MCU195110,ARM Cortex-M7,8,2048,256,0.5,"Ethernet, I2C, UART, PWM",4.1,1.307,95,5.0,LQFP,2010,Wearable
Espressif,ESP-MCU195111,ARM Cortex-M0,8,1024,32,0.0,"Ethernet, USB, I2C",0.66,1.273,50,3.3,QFN,2019,Wearable
NXP,NXP-MCU195112,RISC-V,120,16,16,4.0,"UART, PWM, I2C, CAN",11.96,1.114,41,1.8,QFN,2005,Medical
Texas Instruments,TEX-MCU195113,ARM Cortex-M4,8,128,16,1.0,"USB, I2C",8.8,1.414,9,2.5,DIP,2010,Consumer
Texas Instruments,TEX-MCU195114,8051,48,2048,32,8.0,"I2C, CAN, USB, UART",6.76,1.081,25,2.5,LQFP,2007,Medical
STMicroelectronics,STM-MCU195115,ARM Cortex-M4,168,1024,16,1.0,"UART, I2C, USB, PWM, Ethernet",8.53,0.895,79,1.8,DIP,2007,Consumer
Nordic Semiconductor,NOR-MCU195116,ARM Cortex-M4,240,512,8,2.0,"UART, I2C, USB, PWM, SPI",1.55,1.276,15,2.5,BGA,2017,IoT
Renesas,REN-MCU195117,8051,16,512,4,8.0,"I2C, PWM",1.29,0.782,11,2.5,DIP,2008,Automotive
Silicon Labs,SIL-MCU195118,ARM Cortex-M7,120,2048,16,8.0,"I2C, CAN",2.17,1.386,75,5.0,QFN,2016,Medical
Analog Devices,ANA-MCU195119,RISC-V,480,64,16,8.0,"USB, UART",6.75,0.504,82,5.0,BGA,2020,Industrial
Infineon,INF-MCU195120,ARM Cortex-M3,120,256,64,1.0,"CAN, I2C, UART",6.43,0.095,77,5.0,BGA,2005,Medical
Renesas,REN-MCU195121,RISC-V,16,512,4,0.5,"PWM, UART, USB",11.56,0.775,39,3.3,SOIC,2013,Medical
Microchip,MIC-MCU195122,ARM Cortex-M0,120,32,1,4.0,"UART, I2C, CAN",7.69,0.864,64,5.0,DIP,2024,Medical
Nordic Semiconductor,NOR-MCU195123,RISC-V,48,256,8,4.0,"PWM, I2C, Ethernet, USB, SPI",11.55,0.395,24,2.5,QFN,2006,Wearable
NXP,NXP-MCU195124,RISC-V,16,512,16,4.0,"CAN, Ethernet, UART",6.68,0.715,50,5.0,BGA,2013,Wearable
Silicon Labs,SIL-MCU195125,AVR 8-bit,120,256,2,0.0,"USB, UART, PWM, SPI",5.58,0.044,38,3.3,TSSOP,2020,Automotive
Microchip,MIC-MCU195126,ARM Cortex-M4,48,2048,2,2.0,"Ethernet, PWM, SPI",5.88,0.93,59,5.0,SOIC,2007,IoT
Texas Instruments,TEX-MCU195127,ARM Cortex-M3,48,32,2,2.0,"Ethernet, I2C, PWM, USB",0.56,0.88,94,3.3,DIP,2009,Industrial
Analog Devices,ANA-MCU195128,RISC-V,168,128,512,2.0,"USB, I2C, Ethernet, UART",3.5,0.033,27,3.3,DIP,2021,Automotive
NXP,NXP-MCU195129,ARM Cortex-M7,168,64,256,4.0,"USB, Ethernet",6.11,1.153,46,1.8,BGA,2021,IoT
Infineon,INF-MCU195130,RISC-V,8,512,512,0.0,"USB, CAN, UART, Ethernet, I2C",8.17,1.42,10,3.3,QFN,2005,Automotive
Renesas,REN-MCU195131,AVR 8-bit,8,1024,4,2.0,"USB, SPI",0.66,1.185,26,2.5,LQFP,2009,IoT
STMicroelectronics,STM-MCU195132,8051,8,32,32,2.0,"UART, I2C, CAN, Ethernet",7.2,0.151,69,2.5,LQFP,2024,Industrial
Silicon Labs,SIL-MCU195133,8051,480,32,64,2.0,"PWM, I2C, CAN, Ethernet, UART",3.16,0.867,21,1.8,LQFP,2017,Industrial
Analog Devices,ANA-MCU195134,ARM Cortex-M7,200,256,1,4.0,"SPI, USB, I2C",5.07,1.232,8,1.8,SOIC,2009,Medical
Texas Instruments,TEX-MCU195135,ARM Cortex-M0,168,1024,512,2.0,"PWM, Ethernet, USB",8.07,1.22,92,3.3,SOIC,2008,Consumer
Texas Instruments,TEX-MCU195136,RISC-V,16,64,4,0.5,"SPI, USB, PWM, CAN",6.87,0.966,66,2.5,LQFP,2020,IoT
Silicon Labs,SIL-MCU195137,AVR 8-bit,240,1024,2,4.0,"I2C, PWM",0.7,0.103,46,1.8,BGA,2012,Consumer
NXP,NXP-MCU195138,RISC-V,480,256,2,1.0,"PWM, Ethernet, USB, CAN",8.36,0.128,38,2.5,SOIC,2024,Automotive
Espressif,ESP-MCU195139,8051,8,512,8,0.0,"USB, CAN, UART, Ethernet",2.87,0.451,64,2.5,QFN,2014,Automotive
NXP,NXP-MCU195140,MIPS32,120,1024,512,4.0,"USB, CAN",7.69,0.989,34,2.5,LQFP,2021,Wearable
Microchip,MIC-MCU195141,MIPS32,120,1024,1,2.0,"UART, USB, PWM, Ethernet, I2C",3.47,1.398,67,3.3,DIP,2005,Industrial
STMicroelectronics,STM-MCU195142,ARM Cortex-M0,8,32,128,0.5,"I2C, SPI, UART, PWM, CAN",9.79,1.428,9,3.3,TSSOP,2006,IoT
Analog Devices,ANA-MCU195143,ARM Cortex-M7,32,16,4,4.0,"USB, Ethernet, SPI",3.49,0.523,65,3.3,TSSOP,2018,Wearable
STMicroelectronics,STM-MCU195144,8051,32,128,16,4.0,"PWM, SPI",2.27,1.133,50,2.5,QFN,2012,Medical
STMicroelectronics,STM-MCU195145,RISC-V,168,32,32,1.0,"SPI, CAN",3.73,0.722,59,2.5,TSSOP,2020,Medical
Nordic Semiconductor,NOR-MCU195146,ARM Cortex-M4,32,512,32,2.0,"Ethernet, USB, UART",8.74,0.301,39,5.0,SOIC,2010,Wearable
Analog Devices,ANA-MCU195147,ARM Cortex-M7,120,64,4,4.0,"CAN, SPI",6.43,0.874,8,5.0,DIP,2023,Consumer
Renesas,REN-MCU195148,ARM Cortex-M3,48,2048,1,4.0,"PWM, SPI",11.48,0.037,97,2.5,DIP,2010,Medical
Nordic Semiconductor,NOR-MCU195149,MIPS32,48,2048,256,4.0,"USB, UART, I2C",4.68,0.118,93,3.3,DIP,2013,Automotive
Infineon,INF-MCU195150,8051,240,2048,1,2.0,"CAN, Ethernet",9.86,0.392,47,5.0,BGA,2021,IoT
Microchip,MIC-MCU195151,RISC-V,16,16,8,2.0,"SPI, I2C, CAN, UART",8.49,1.124,52,5.0,SOIC,2009,Consumer
Silicon Labs,SIL-MCU195152,ARM Cortex-M4,48,1024,4,8.0,"UART, CAN",3.79,0.77,30,5.0,LQFP,2015,Industrial
Texas Instruments,TEX-MCU195153,8051,48,1024,8,8.0,"Ethernet, PWM, SPI, I2C, USB",10.96,0.653,47,3.3,BGA,2018,IoT
Renesas,REN-MCU195154,ARM Cortex-M3,32,64,8,0.5,"CAN, I2C",5.11,0.493,37,1.8,BGA,2016,Automotive
Espressif,ESP-MCU195155,ARM Cortex-M4,168,1024,4,2.0,"UART, CAN, Ethernet, SPI, PWM",0.57,0.751,54,1.8,LQFP,2008,Consumer
Espressif,ESP-MCU195156,RISC-V,120,2048,32,2.0,"I2C, PWM",7.55,0.144,37,2.5,SOIC,2006,IoT
Silicon Labs,SIL-MCU195157,ARM Cortex-M7,240,1024,128,0.0,"USB, UART",1.34,0.784,99,5.0,TSSOP,2014,Wearable
Infineon,INF-MCU195158,RISC-V,16,16,256,8.0,"USB, CAN, UART",4.98,0.852,68,1.8,QFN,2024,Industrial
Analog Devices,ANA-MCU195159,ARM Cortex-M7,120,512,4,1.0,"UART, CAN, PWM, I2C, SPI",1.92,1.488,74,1.8,TSSOP,2007,Automotive
Silicon Labs,SIL-MCU195160,ARM Cortex-M7,48,16,64,2.0,"CAN, I2C, UART",2.24,1.473,9,2.5,SOIC,2018,Consumer
Analog Devices,ANA-MCU195161,MIPS32,8,1024,1,0.0,"SPI, CAN, I2C",6.27,0.795,17,1.8,QFN,2012,Medical
Renesas,REN-MCU195162,8051,8,256,2,0.0,"Ethernet, SPI, USB",2.16,0.046,52,1.8,QFN,2021,Wearable
Nordic Semiconductor,NOR-MCU195163,8051,480,128,32,4.0,"PWM, I2C, USB, UART",7.85,1.007,34,5.0,DIP,2009,Wearable
Silicon Labs,SIL-MCU195164,ARM Cortex-M7,120,64,64,1.0,"Ethernet, CAN, PWM, UART, USB",4.69,0.427,85,1.8,SOIC,2017,Consumer
Silicon Labs,SIL-MCU195165,RISC-V,32,16,4,2.0,"UART, CAN",6.04,0.887,49,5.0,BGA,2019,Consumer
STMicroelectronics,STM-MCU195166,RISC-V,32,1024,512,0.5,"UART, USB, Ethernet",2.4,0.812,94,5.0,DIP,2009,Industrial
STMicroelectronics,STM-MCU195167,RISC-V,120,32,1,1.0,"PWM, Ethernet, SPI, I2C, CAN",4.36,1.232,35,5.0,DIP,2020,Automotive
Renesas,REN-MCU195168,MIPS32,48,32,2,4.0,"Ethernet, SPI",2.21,0.826,52,3.3,QFN,2012,Automotive
Espressif,ESP-MCU195169,AVR 8-bit,8,16,16,8.0,"SPI, I2C, PWM, Ethernet",9.31,0.103,10,3.3,QFN,2014,Medical
Nordic Semiconductor,NOR-MCU195170,RISC-V,480,256,128,1.0,"CAN, SPI, UART, USB, I2C",11.1,0.607,20,1.8,QFN,2012,Automotive
Espressif,ESP-MCU195171,8051,72,512,256,4.0,"Ethernet, CAN, SPI",2.85,0.522,99,5.0,LQFP,2011,Medical
NXP,NXP-MCU195172,ARM Cortex-M0,32,2048,16,0.0,"CAN, UART, USB, Ethernet, I2C",0.85,1.044,6,5.0,TSSOP,2007,Wearable
Renesas,REN-MCU195173,AVR 8-bit,200,64,256,4.0,"PWM, I2C, CAN, USB, Ethernet",4.45,0.151,37,3.3,SOIC,2011,IoT
Texas Instruments,TEX-MCU195174,ARM Cortex-M4,168,256,8,8.0,"PWM, USB, Ethernet, I2C, CAN",10.05,0.127,26,3.3,BGA,2019,IoT
Renesas,REN-MCU195175,AVR 8-bit,32,1024,256,8.0,"CAN, PWM",5.78,0.374,79,3.3,DIP,2007,Industrial
NXP,NXP-MCU195176,RISC-V,48,256,256,1.0,"USB, CAN",7.41,1.211,21,5.0,TSSOP,2016,Wearable
STMicroelectronics,STM-MCU195177,ARM Cortex-M4,200,16,64,1.0,"I2C, SPI, Ethernet, PWM",4.26,0.323,92,3.3,DIP,2007,Automotive
Silicon Labs,SIL-MCU195178,RISC-V,32,1024,2,0.0,"CAN, SPI",0.93,0.478,90,2.5,BGA,2008,Medical
Silicon Labs,SIL-MCU195179,MIPS32,72,2048,512,0.0,"USB, CAN, PWM, UART",4.83,0.851,51,2.5,DIP,2024,IoT
STMicroelectronics,STM-MCU195180,AVR 8-bit,240,256,16,8.0,"USB, I2C",9.61,0.055,53,1.8,SOIC,2008,IoT
Texas Instruments,TEX-MCU195181,ARM Cortex-M4,168,1024,64,0.5,"SPI, Ethernet, USB",10.03,0.238,7,2.5,SOIC,2020,Automotive
