Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Analog Devices,ANA-MCU50047,MIPS32,48,1024,32,2.0,"Ethernet, I2C, USB, CAN, SPI",10.7,0.73,33,5.0,LQFP,2020,Industrial
Espressif,ESP-MCU50048,ARM Cortex-M3,8,32,4,2.0,"I2C, Ethernet",8.89,0.844,15,5.0,SOIC,2022,Wearable
Espressif,ESP-MCU50049,ARM Cortex-M3,72,128,32,8.0,"I2C, Ethernet, SPI, USB, CAN",1.3,1.186,85,5.0,SOIC,2009,Consumer
Nordic Semiconductor,NOR-MCU50050,AVR 8-bit,480,32,128,1.0,"I2C, Ethernet, SPI, PWM, USB",1.9,0.82,75,3.3,DIP,2021,Medical
Nordic Semiconductor,NOR-MCU50051,AVR 8-bit,240,1024,8,8.0,"UART, Ethernet, PWM, SPI",2.29,1.283,10,1.8,BGA,2008,Consumer
Infineon,INF-MCU50052,ARM Cortex-M3,72,128,4,4.0,"CAN, UART",8.43,0.841,92,2.5,LQFP,2010,Consumer
Texas Instruments,TEX-MCU50053,RISC-V,480,64,2,2.0,"PWM, USB, UART, Ethernet",9.47,1.156,81,5.0,SOIC,2016,Medical
Espressif,ESP-MCU50054,ARM Cortex-M4,480,64,64,1.0,"Ethernet, UART, USB",2.19,0.074,73,3.3,TSSOP,2008,Medical
Espressif,ESP-MCU50055,ARM Cortex-M7,32,16,2,0.5,"SPI, UART",4.2,0.244,56,3.3,QFN,2020,Medical
Nordic Semiconductor,NOR-MCU50056,ARM Cortex-M0,72,512,1,8.0,"USB, SPI, PWM",8.56,0.473,51,3.3,SOIC,2016,Wearable
Nordic Semiconductor,NOR-MCU50057,ARM Cortex-M4,120,16,128,4.0,"SPI, USB, I2C, UART",10.28,0.948,81,1.8,TSSOP,2013,Industrial
Renesas,REN-MCU50058,ARM Cortex-M0,16,1024,128,1.0,"I2C, Ethernet, CAN, SPI",1.92,1.034,85,1.8,TSSOP,2015,Medical
Silicon Labs,SIL-MCU50059,ARM Cortex-M0,480,128,512,4.0,"Ethernet, PWM, CAN",0.55,0.112,78,3.3,DIP,2019,Wearable
STMicroelectronics,STM-MCU50060,ARM Cortex-M3,480,16,8,0.5,"SPI, I2C, Ethernet, USB, PWM",5.68,0.673,36,2.5,BGA,2011,Medical
Analog Devices,ANA-MCU50061,ARM Cortex-M7,8,128,32,0.0,"SPI, CAN, Ethernet",4.91,0.743,17,5.0,LQFP,2017,Industrial
Renesas,REN-MCU50062,MIPS32,48,128,64,0.0,"SPI, USB",9.01,0.284,17,5.0,SOIC,2010,Medical
Espressif,ESP-MCU50063,RISC-V,48,256,512,0.5,"USB, Ethernet, I2C, CAN, PWM",1.05,0.27,58,5.0,SOIC,2023,Wearable
Analog Devices,ANA-MCU50064,ARM Cortex-M4,240,1024,64,0.0,"Ethernet, PWM, I2C, USB",5.53,1.3,43,2.5,TSSOP,2020,IoT
STMicroelectronics,STM-MCU50065,ARM Cortex-M3,32,16,128,0.0,"CAN, I2C, USB",8.64,0.187,19,5.0,TSSOP,2010,Industrial
Infineon,INF-MCU50066,AVR 8-bit,72,1024,2,1.0,"I2C, UART",3.3,1.015,97,5.0,TSSOP,2021,Medical
Silicon Labs,SIL-MCU50067,AVR 8-bit,120,64,16,8.0,"Ethernet, UART",0.74,0.037,8,3.3,TSSOP,2011,IoT
Espressif,ESP-MCU50068,RISC-V,16,512,64,4.0,"CAN, SPI",7.4,1.187,55,3.3,SOIC,2010,Industrial
Nordic Semiconductor,NOR-MCU50069,MIPS32,72,1024,1,2.0,"Ethernet, PWM, I2C, CAN",6.98,0.286,38,5.0,TSSOP,2014,Industrial
STMicroelectronics,STM-MCU50070,ARM Cortex-M3,168,512,1,0.5,"I2C, CAN, Ethernet, PWM, USB",6.91,0.637,32,1.8,BGA,2013,Consumer
Nordic Semiconductor,NOR-MCU50071,MIPS32,168,256,4,2.0,"UART, Ethernet",9.93,1.405,43,5.0,DIP,2024,Industrial
NXP,NXP-MCU50072,MIPS32,240,1024,1,0.0,"I2C, CAN, Ethernet, SPI, UART",9.06,1.221,59,1.8,SOIC,2020,Industrial
Infineon,INF-MCU50073,ARM Cortex-M3,168,2048,256,1.0,"Ethernet, USB",2.74,1.136,26,1.8,DIP,2010,Industrial
Nordic Semiconductor,NOR-MCU50074,ARM Cortex-M3,16,32,16,2.0,"PWM, CAN",11.83,0.316,11,5.0,BGA,2017,Medical
STMicroelectronics,STM-MCU50075,ARM Cortex-M0,48,16,1,8.0,"CAN, UART, PWM",7.89,0.262,92,3.3,SOIC,2012,Wearable
Texas Instruments,TEX-MCU50076,RISC-V,72,256,1,2.0,"Ethernet, USB, PWM, CAN, UART",9.75,1.258,84,1.8,SOIC,2005,Consumer
Microchip,MIC-MCU50077,AVR 8-bit,200,512,64,0.5,"SPI, PWM, I2C, Ethernet",8.77,1.083,85,3.3,SOIC,2014,Wearable
Infineon,INF-MCU50078,RISC-V,32,64,2,0.5,"UART, SPI, CAN",6.42,0.894,58,1.8,LQFP,2009,Wearable
STMicroelectronics,STM-MCU50079,ARM Cortex-M4,16,256,64,4.0,"I2C, USB, SPI, Ethernet, PWM",9.58,0.26,90,1.8,DIP,2022,Automotive
Infineon,INF-MCU50080,AVR 8-bit,72,256,1,0.5,"SPI, UART, PWM",3.63,1.009,67,5.0,LQFP,2017,Automotive
Infineon,INF-MCU50081,8051,72,1024,1,8.0,"PWM, Ethernet, SPI, I2C",9.72,1.231,58,2.5,DIP,2010,Automotive
Analog Devices,ANA-MCU50082,ARM Cortex-M4,32,128,64,8.0,"UART, SPI, USB",6.1,1.233,81,5.0,DIP,2013,Industrial
Nordic Semiconductor,NOR-MCU50083,ARM Cortex-M4,480,16,32,2.0,"UART, PWM, Ethernet",9.22,1.493,23,5.0,TSSOP,2010,Industrial
Texas Instruments,TEX-MCU50084,MIPS32,168,512,4,0.0,"I2C, USB",11.5,0.88,11,2.5,BGA,2005,Automotive
Espressif,ESP-MCU50085,RISC-V,120,2048,64,4.0,"Ethernet, CAN, USB",11.98,0.34,42,5.0,TSSOP,2009,Medical
Silicon Labs,SIL-MCU50086,MIPS32,240,16,512,4.0,"UART, USB, Ethernet, PWM",11.94,1.093,69,2.5,SOIC,2018,Automotive
STMicroelectronics,STM-MCU50087,ARM Cortex-M3,240,512,256,2.0,"USB, PWM, I2C, Ethernet",5.54,0.361,32,1.8,LQFP,2015,Industrial
NXP,NXP-MCU50088,ARM Cortex-M0,32,2048,2,4.0,"Ethernet, UART, SPI, PWM, CAN",8.7,0.132,16,1.8,TSSOP,2011,Industrial
Texas Instruments,TEX-MCU50089,ARM Cortex-M3,16,256,8,4.0,"I2C, Ethernet, PWM",8.82,0.03,24,2.5,QFN,2023,Wearable
NXP,NXP-MCU50090,ARM Cortex-M7,48,2048,512,1.0,"I2C, SPI, USB, UART, Ethernet",1.73,0.247,55,3.3,SOIC,2024,Industrial
NXP,NXP-MCU50091,AVR 8-bit,48,2048,8,0.0,"I2C, USB",8.03,0.515,85,5.0,LQFP,2005,Consumer
Espressif,ESP-MCU50092,MIPS32,168,128,1,0.5,"USB, PWM, SPI, CAN, I2C",7.27,0.589,17,5.0,DIP,2005,Automotive
Texas Instruments,TEX-MCU50093,ARM Cortex-M7,168,1024,32,4.0,"USB, Ethernet",9.19,0.404,74,3.3,QFN,2020,Industrial
Renesas,REN-MCU50094,AVR 8-bit,168,64,512,4.0,"PWM, I2C, CAN, USB, Ethernet",3.17,0.88,65,3.3,LQFP,2015,IoT
NXP,NXP-MCU50095,8051,168,64,256,2.0,"I2C, PWM",1.8,0.278,47,5.0,TSSOP,2013,Consumer
Texas Instruments,TEX-MCU50096,ARM Cortex-M4,16,128,4,0.0,"USB, Ethernet, CAN",1.38,1.104,23,2.5,LQFP,2016,IoT
Microchip,MIC-MCU50097,ARM Cortex-M0,240,256,512,0.0,"UART, SPI",4.13,0.356,53,3.3,TSSOP,2008,Industrial
Espressif,ESP-MCU50098,RISC-V,168,64,16,2.0,"PWM, USB, Ethernet",2.95,1.465,74,1.8,DIP,2016,Consumer
Analog Devices,ANA-MCU50099,8051,48,128,8,0.0,"Ethernet, CAN",8.96,0.236,61,3.3,LQFP,2005,Automotive
Silicon Labs,SIL-MCU50100,ARM Cortex-M7,200,32,8,4.0,"Ethernet, SPI, USB, PWM",2.51,0.77,8,3.3,SOIC,2021,IoT
Renesas,REN-MCU50101,ARM Cortex-M7,120,128,128,2.0,"I2C, PWM, CAN, USB",5.65,0.918,64,5.0,SOIC,2010,Automotive
Espressif,ESP-MCU50102,MIPS32,72,2048,16,0.5,"UART, PWM, SPI, I2C",6.13,0.433,9,5.0,DIP,2023,Consumer
NXP,NXP-MCU50103,ARM Cortex-M0,8,256,4,0.0,"UART, CAN, I2C, USB",8.5,1.468,74,2.5,TSSOP,2018,Consumer
Texas Instruments,TEX-MCU50104,MIPS32,72,128,256,4.0,"PWM, Ethernet, USB, UART, I2C",8.81,0.71,52,3.3,QFN,2023,Consumer
Analog Devices,ANA-MCU50105,ARM Cortex-M4,8,256,2,4.0,"UART, USB, PWM",8.65,1.179,79,5.0,TSSOP,2007,Consumer
Texas Instruments,TEX-MCU50106,RISC-V,72,16,256,0.5,"USB, SPI, UART, PWM, CAN",8.05,1.191,40,1.8,DIP,2009,Wearable
Renesas,REN-MCU50107,ARM Cortex-M7,240,16,2,2.0,"CAN, Ethernet",7.34,1.175,87,3.3,DIP,2014,Consumer
Texas Instruments,TEX-MCU50108,ARM Cortex-M0,168,256,32,0.0,"PWM, I2C, USB",10.82,0.6,99,5.0,QFN,2015,Medical
Infineon,INF-MCU50109,8051,16,256,1,8.0,"Ethernet, USB",10.96,0.379,55,1.8,DIP,2015,Consumer
Renesas,REN-MCU50110,ARM Cortex-M3,240,2048,8,0.0,"I2C, PWM, USB, Ethernet",4.08,1.235,96,2.5,BGA,2012,Industrial
Analog Devices,ANA-MCU50111,ARM Cortex-M0,16,1024,1,2.0,"CAN, USB",8.46,1.365,40,2.5,DIP,2006,Industrial
Texas Instruments,TEX-MCU50112,MIPS32,240,64,4,0.0,"PWM, SPI, I2C, Ethernet",4.7,1.435,65,2.5,BGA,2020,Consumer
Nordic Semiconductor,NOR-MCU50113,ARM Cortex-M7,48,2048,1,4.0,"UART, PWM, I2C",4.0,1.149,82,2.5,LQFP,2015,Automotive
Silicon Labs,SIL-MCU50114,8051,32,2048,8,0.0,"I2C, UART, PWM, Ethernet, USB",4.7,1.02,27,3.3,DIP,2011,Wearable
Infineon,INF-MCU50115,AVR 8-bit,480,2048,64,4.0,"Ethernet, CAN",3.3,0.521,53,5.0,QFN,2011,IoT
STMicroelectronics,STM-MCU50116,ARM Cortex-M4,120,16,2,1.0,"CAN, SPI, PWM, USB, I2C",1.04,1.307,85,5.0,LQFP,2006,Industrial
NXP,NXP-MCU50117,MIPS32,240,32,128,0.0,"SPI, UART",8.22,1.213,98,3.3,BGA,2010,Medical
Espressif,ESP-MCU50118,ARM Cortex-M3,200,1024,256,0.5,"I2C, USB, UART, Ethernet",6.21,0.994,58,5.0,TSSOP,2015,IoT
Silicon Labs,SIL-MCU50119,ARM Cortex-M0,168,2048,1,0.5,"USB, Ethernet, UART, I2C",1.25,0.92,44,2.5,SOIC,2012,Medical
NXP,NXP-MCU50120,MIPS32,32,256,16,0.5,"SPI, Ethernet, USB",8.94,0.921,52,5.0,SOIC,2011,Wearable
Silicon Labs,SIL-MCU50121,RISC-V,200,256,16,0.0,"CAN, Ethernet",1.46,0.659,60,2.5,DIP,2012,Automotive
Infineon,INF-MCU50122,MIPS32,480,512,4,0.0,"CAN, SPI, USB, Ethernet, UART",9.78,0.366,13,5.0,SOIC,2011,Consumer
Renesas,REN-MCU50123,ARM Cortex-M4,32,2048,4,2.0,"Ethernet, I2C",2.62,0.916,86,1.8,BGA,2024,Medical
Microchip,MIC-MCU50124,MIPS32,32,2048,256,4.0,"I2C, Ethernet, SPI, CAN",1.61,0.059,70,5.0,SOIC,2007,Consumer
Espressif,ESP-MCU50125,RISC-V,200,64,8,0.5,"I2C, USB, PWM, UART, Ethernet",0.9,1.461,59,1.8,DIP,2006,Consumer
STMicroelectronics,STM-MCU50126,RISC-V,168,512,32,1.0,"UART, CAN, PWM, SPI, USB",1.01,0.458,67,2.5,DIP,2019,Industrial
Analog Devices,ANA-MCU50127,MIPS32,240,256,32,8.0,"PWM, UART",10.4,0.634,70,3.3,TSSOP,2006,Consumer
Nordic Semiconductor,NOR-MCU50128,MIPS32,32,2048,2,2.0,"PWM, CAN, I2C, Ethernet, SPI",4.02,1.362,18,5.0,SOIC,2024,Medical
STMicroelectronics,STM-MCU50129,ARM Cortex-M3,32,256,2,0.5,"Ethernet, USB, SPI, PWM",11.0,0.101,56,3.3,QFN,2018,IoT
Texas Instruments,TEX-MCU50130,ARM Cortex-M7,480,32,64,8.0,"PWM, SPI, UART, I2C",11.4,0.547,43,3.3,DIP,2008,Industrial
Microchip,MIC-MCU50131,8051,32,1024,256,8.0,"CAN, I2C, Ethernet, USB, SPI",10.01,0.135,72,1.8,TSSOP,2013,Medical
Infineon,INF-MCU50132,AVR 8-bit,32,256,512,4.0,"UART, PWM",3.67,1.26,16,2.5,BGA,2008,Consumer
Nordic Semiconductor,NOR-MCU50133,8051,16,32,128,0.5,"SPI, PWM",5.53,0.772,74,2.5,SOIC,2011,Consumer
STMicroelectronics,STM-MCU50134,ARM Cortex-M0,168,32,8,1.0,"SPI, Ethernet, I2C, UART",11.12,0.721,24,3.3,TSSOP,2019,Medical
Nordic Semiconductor,NOR-MCU50135,ARM Cortex-M7,48,256,128,2.0,"CAN, Ethernet",3.49,1.484,38,3.3,DIP,2016,Consumer
Analog Devices,ANA-MCU50136,AVR 8-bit,240,64,128,8.0,"I2C, PWM, SPI, UART, USB",2.41,0.349,99,5.0,SOIC,2024,Medical
STMicroelectronics,STM-MCU50137,ARM Cortex-M4,168,16,4,1.0,"SPI, I2C, PWM",1.48,0.224,49,3.3,QFN,2023,Consumer
STMicroelectronics,STM-MCU50138,ARM Cortex-M3,72,64,2,1.0,"I2C, SPI, PWM",5.89,0.378,90,5.0,QFN,2018,Medical
Texas Instruments,TEX-MCU50139,RISC-V,200,128,128,0.0,"I2C, SPI, CAN, USB",2.57,1.158,77,5.0,BGA,2015,IoT
Silicon Labs,SIL-MCU50140,AVR 8-bit,120,256,8,2.0,"USB, SPI, UART, CAN, Ethernet",4.38,0.108,56,2.5,LQFP,2012,Industrial
Texas Instruments,TEX-MCU50141,AVR 8-bit,32,256,8,4.0,"USB, SPI, I2C",5.77,0.877,34,1.8,LQFP,2010,Automotive
Nordic Semiconductor,NOR-MCU50142,ARM Cortex-M7,240,256,512,0.0,"UART, Ethernet, CAN",2.55,0.457,27,2.5,TSSOP,2015,Medical
Silicon Labs,SIL-MCU50143,8051,240,512,2,0.0,"UART, USB, I2C, SPI, Ethernet",5.53,0.429,63,2.5,BGA,2017,Industrial
Infineon,INF-MCU50144,MIPS32,168,1024,128,2.0,"USB, Ethernet, PWM",3.09,0.132,89,1.8,TSSOP,2023,Wearable
Microchip,MIC-MCU50145,RISC-V,240,2048,8,1.0,"I2C, PWM, USB",3.63,0.711,81,1.8,DIP,2023,Industrial
Espressif,ESP-MCU50146,ARM Cortex-M3,240,1024,8,0.5,"I2C, USB",8.57,1.152,82,5.0,SOIC,2005,Medical
STMicroelectronics,STM-MCU50147,MIPS32,8,512,512,1.0,"CAN, Ethernet",10.65,0.415,58,2.5,LQFP,2010,Industrial
Renesas,REN-MCU50148,ARM Cortex-M4,168,1024,1,0.5,"CAN, SPI",1.36,0.478,84,2.5,LQFP,2006,Consumer
Renesas,REN-MCU50149,8051,8,32,32,2.0,"I2C, Ethernet, PWM, UART, SPI",3.48,1.244,89,1.8,DIP,2015,Medical
Microchip,MIC-MCU50150,MIPS32,32,512,4,0.5,"SPI, PWM, CAN, I2C, Ethernet",1.99,1.334,65,5.0,LQFP,2020,Wearable
Espressif,ESP-MCU50151,ARM Cortex-M4,168,2048,8,2.0,"I2C, SPI, USB, PWM, CAN",4.09,0.597,81,2.5,BGA,2016,Automotive
STMicroelectronics,STM-MCU50152,ARM Cortex-M3,32,128,512,1.0,"PWM, USB, SPI, CAN",8.82,0.951,23,5.0,LQFP,2005,Medical
Microchip,MIC-MCU50153,ARM Cortex-M4,72,32,32,0.0,"Ethernet, I2C, UART",2.35,1.497,49,2.5,QFN,2008,Consumer
Analog Devices,ANA-MCU50154,ARM Cortex-M7,16,256,4,8.0,"Ethernet, USB",7.7,0.854,72,2.5,DIP,2019,Wearable
STMicroelectronics,STM-MCU50155,ARM Cortex-M7,240,16,64,2.0,"USB, CAN, Ethernet",5.37,1.09,40,5.0,BGA,2016,Consumer
Nordic Semiconductor,NOR-MCU50156,ARM Cortex-M7,32,64,32,0.0,"PWM, I2C, UART",6.88,0.188,21,5.0,DIP,2017,Consumer
Nordic Semiconductor,NOR-MCU50157,AVR 8-bit,8,512,32,8.0,"UART, SPI, PWM, CAN, I2C",3.68,0.998,86,3.3,TSSOP,2012,IoT
Silicon Labs,SIL-MCU50158,MIPS32,120,2048,8,4.0,"USB, I2C, UART",9.32,1.241,89,2.5,LQFP,2005,IoT
Espressif,ESP-MCU50159,RISC-V,200,2048,512,2.0,"Ethernet, CAN",1.95,1.404,40,2.5,LQFP,2011,Consumer
Espressif,ESP-MCU50160,MIPS32,168,64,512,0.5,"UART, Ethernet",9.58,0.569,86,5.0,BGA,2006,Automotive
Texas Instruments,TEX-MCU50161,AVR 8-bit,16,2048,2,0.0,"Ethernet, USB",8.84,0.879,34,2.5,TSSOP,2013,Automotive
STMicroelectronics,STM-MCU50162,ARM Cortex-M4,48,256,512,1.0,"PWM, UART, SPI",11.02,0.926,84,5.0,TSSOP,2011,Automotive
Renesas,REN-MCU50163,AVR 8-bit,32,512,256,0.5,"USB, CAN, UART",9.29,0.654,68,2.5,TSSOP,2016,Industrial
Nordic Semiconductor,NOR-MCU50164,ARM Cortex-M3,72,64,256,0.5,"PWM, CAN, USB, UART, I2C",7.43,0.621,88,2.5,SOIC,2014,Automotive
STMicroelectronics,STM-MCU50165,MIPS32,120,128,128,1.0,"CAN, PWM, SPI, Ethernet",7.96,0.581,90,1.8,TSSOP,2006,Medical
Analog Devices,ANA-MCU50166,8051,120,1024,64,4.0,"PWM, USB, Ethernet",0.53,0.139,8,3.3,DIP,2008,Consumer
NXP,NXP-MCU50167,ARM Cortex-M4,48,32,128,8.0,"CAN, USB",6.39,0.424,27,3.3,LQFP,2021,Industrial
Infineon,INF-MCU50168,ARM Cortex-M0,32,1024,32,0.0,"I2C, Ethernet, SPI, PWM, CAN",8.7,0.511,17,1.8,DIP,2008,IoT
Espressif,ESP-MCU50169,ARM Cortex-M3,48,32,4,0.5,"CAN, PWM, Ethernet",8.57,0.769,8,2.5,QFN,2008,Consumer
Analog Devices,ANA-MCU50170,ARM Cortex-M4,32,512,256,1.0,"CAN, Ethernet, USB, SPI",4.5,0.701,68,3.3,SOIC,2009,Medical
Texas Instruments,TEX-MCU50171,RISC-V,480,128,512,0.0,"CAN, PWM, Ethernet, I2C, USB",5.8,0.221,68,2.5,TSSOP,2021,Consumer
Texas Instruments,TEX-MCU50172,8051,48,128,8,0.0,"UART, I2C, Ethernet, SPI",0.7,1.267,63,3.3,TSSOP,2024,Automotive
Renesas,REN-MCU50173,8051,16,128,512,0.0,"SPI, Ethernet, PWM",2.53,0.439,63,3.3,BGA,2005,Consumer
Microchip,MIC-MCU50174,ARM Cortex-M7,168,256,1,0.0,"I2C, USB, CAN, PWM, SPI",6.07,0.893,71,2.5,BGA,2010,IoT
STMicroelectronics,STM-MCU50175,ARM Cortex-M4,32,32,512,4.0,"SPI, USB",10.43,1.015,29,1.8,SOIC,2023,Wearable
STMicroelectronics,STM-MCU50176,RISC-V,48,128,128,0.5,"CAN, PWM, USB",5.36,0.533,99,5.0,DIP,2009,IoT
Microchip,MIC-MCU50177,ARM Cortex-M4,32,128,4,0.5,"SPI, USB",9.32,1.407,83,5.0,QFN,2007,Medical
Infineon,INF-MCU50178,8051,8,256,4,2.0,"I2C, CAN",7.02,0.881,57,2.5,LQFP,2016,Consumer
