Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Texas Instruments,TEX-MCU450067,ARM Cortex-M0,48,128,8,1.0,"SPI, CAN, USB, PWM, UART",5.92,0.069,93,1.8,DIP,2019,Industrial
Renesas,REN-MCU450068,ARM Cortex-M3,200,64,2,1.0,"CAN, PWM",7.4,0.192,13,3.3,TSSOP,2013,Wearable
Silicon Labs,SIL-MCU450069,ARM Cortex-M0,200,256,2,8.0,"Ethernet, PWM, USB, UART, SPI",3.29,0.604,67,2.5,DIP,2016,Automotive
Texas Instruments,TEX-MCU450070,ARM Cortex-M3,8,2048,128,0.5,"UART, Ethernet, CAN",3.66,0.389,49,5.0,TSSOP,2009,Automotive
Espressif,ESP-MCU450071,ARM Cortex-M3,200,32,4,2.0,"I2C, UART, SPI, CAN, PWM",8.64,1.336,88,5.0,BGA,2013,Automotive
NXP,NXP-MCU450072,RISC-V,8,32,512,2.0,"UART, USB",5.78,1.351,25,1.8,LQFP,2013,Industrial
Infineon,INF-MCU450073,ARM Cortex-M0,8,256,512,0.0,"UART, USB, SPI, Ethernet, I2C",4.61,1.209,17,5.0,BGA,2023,Consumer
Silicon Labs,SIL-MCU450074,AVR 8-bit,240,2048,512,0.5,"CAN, I2C, PWM, USB",3.29,0.488,32,3.3,DIP,2016,Industrial
STMicroelectronics,STM-MCU450075,AVR 8-bit,48,32,16,2.0,"USB, CAN, I2C, UART, Ethernet",9.9,1.218,56,5.0,LQFP,2008,IoT
Analog Devices,ANA-MCU450076,AVR 8-bit,200,64,128,1.0,"UART, I2C, PWM",8.0,0.052,24,3.3,QFN,2014,Automotive
STMicroelectronics,STM-MCU450077,ARM Cortex-M7,8,128,256,1.0,"I2C, PWM, USB",9.34,0.57,6,5.0,TSSOP,2013,Medical
NXP,NXP-MCU450078,RISC-V,120,128,8,0.5,"SPI, USB",2.78,0.14,22,5.0,TSSOP,2021,IoT
Espressif,ESP-MCU450079,ARM Cortex-M4,168,1024,32,0.5,"PWM, SPI, I2C, UART",1.95,1.258,24,1.8,QFN,2013,Automotive
Nordic Semiconductor,NOR-MCU450080,RISC-V,8,16,8,0.0,"USB, SPI, Ethernet",3.32,0.179,44,5.0,SOIC,2017,Medical
STMicroelectronics,STM-MCU450081,ARM Cortex-M4,32,64,16,8.0,"USB, PWM, SPI, I2C",5.62,0.09,35,2.5,DIP,2024,Medical
Infineon,INF-MCU450082,MIPS32,240,16,2,1.0,"Ethernet, USB, UART",9.05,1.33,90,1.8,LQFP,2018,Automotive
STMicroelectronics,STM-MCU450083,ARM Cortex-M4,120,512,128,0.0,"CAN, Ethernet",9.92,1.033,95,3.3,BGA,2013,Industrial
Espressif,ESP-MCU450084,RISC-V,32,64,256,2.0,"CAN, I2C, PWM, USB, SPI",7.68,0.584,21,1.8,DIP,2021,IoT
Espressif,ESP-MCU450085,ARM Cortex-M0,72,32,128,2.0,"CAN, UART, SPI",5.23,0.98,42,3.3,BGA,2021,Wearable
Texas Instruments,TEX-MCU450086,8051,48,64,64,0.0,"UART, SPI",8.42,0.103,32,3.3,LQFP,2014,Wearable
Microchip,MIC-MCU450087,ARM Cortex-M0,168,2048,4,2.0,"SPI, USB, I2C, CAN",6.22,1.249,61,3.3,QFN,2018,Consumer
Texas Instruments,TEX-MCU450088,ARM Cortex-M3,48,2048,128,4.0,"UART, CAN, PWM",7.02,0.789,63,5.0,QFN,2009,IoT
Analog Devices,ANA-MCU450089,MIPS32,8,512,512,1.0,"PWM, Ethernet, UART, USB, I2C",5.82,1.333,48,1.8,BGA,2012,Medical
Espressif,ESP-MCU450090,ARM Cortex-M3,240,256,2,8.0,"SPI, Ethernet, USB, CAN",10.8,0.806,94,2.5,DIP,2020,Consumer
Nordic Semiconductor,NOR-MCU450091,ARM Cortex-M7,72,32,2,8.0,"USB, UART, SPI",5.76,0.381,93,3.3,DIP,2009,Wearable
Renesas,REN-MCU450092,RISC-V,480,32,256,4.0,"PWM, I2C, Ethernet, SPI, USB",6.51,0.184,29,1.8,QFN,2005,IoT
Espressif,ESP-MCU450093,8051,120,64,128,8.0,"CAN, SPI, I2C",7.08,1.008,35,5.0,LQFP,2009,Wearable
Nordic Semiconductor,NOR-MCU450094,ARM Cortex-M3,120,128,1,0.0,"SPI, CAN",11.11,1.247,88,3.3,TSSOP,2021,Consumer
Texas Instruments,TEX-MCU450095,ARM Cortex-M3,120,1024,256,0.5,"Ethernet, PWM, USB, CAN",9.74,1.034,91,2.5,SOIC,2019,Industrial
Espressif,ESP-MCU450096,ARM Cortex-M3,480,1024,2,2.0,"CAN, USB, PWM",5.3,1.376,22,1.8,BGA,2021,Industrial
Silicon Labs,SIL-MCU450097,ARM Cortex-M7,72,64,512,0.0,"CAN, I2C",0.78,1.294,19,5.0,TSSOP,2009,Medical
Silicon Labs,SIL-MCU450098,8051,168,2048,2,4.0,"UART, USB, PWM, CAN, I2C",2.71,1.07,26,5.0,BGA,2012,Automotive
Microchip,MIC-MCU450099,AVR 8-bit,8,128,256,2.0,"UART, I2C, Ethernet, SPI",4.24,1.107,60,1.8,TSSOP,2005,Industrial
Microchip,MIC-MCU450100,ARM Cortex-M7,168,2048,2,2.0,"CAN, UART, Ethernet, I2C, USB",4.24,1.322,40,3.3,BGA,2023,Consumer
NXP,NXP-MCU450101,ARM Cortex-M7,72,128,1,0.0,"UART, I2C",8.13,1.278,79,5.0,DIP,2022,Consumer
Infineon,INF-MCU450102,ARM Cortex-M4,48,2048,4,1.0,"I2C, CAN, PWM, Ethernet",6.44,0.763,65,3.3,SOIC,2023,Wearable
Silicon Labs,SIL-MCU450103,MIPS32,200,16,64,0.0,"PWM, USB, UART",10.25,1.455,29,2.5,SOIC,2005,Wearable
Silicon Labs,SIL-MCU450104,ARM Cortex-M3,48,64,8,4.0,"CAN, SPI, I2C",1.59,1.472,98,1.8,TSSOP,2021,Industrial
Microchip,MIC-MCU450105,AVR 8-bit,200,32,16,8.0,"CAN, SPI, Ethernet, USB",10.38,0.289,95,2.5,BGA,2021,Medical
NXP,NXP-MCU450106,AVR 8-bit,72,32,512,1.0,"PWM, Ethernet, SPI",1.2,0.884,58,1.8,TSSOP,2017,Wearable
STMicroelectronics,STM-MCU450107,ARM Cortex-M3,200,2048,64,0.5,"SPI, PWM",7.15,0.183,27,3.3,SOIC,2019,Wearable
Silicon Labs,SIL-MCU450108,ARM Cortex-M7,72,16,16,8.0,"Ethernet, USB",6.27,0.926,50,3.3,SOIC,2021,IoT
STMicroelectronics,STM-MCU450109,ARM Cortex-M7,240,256,256,4.0,"I2C, PWM, UART",7.59,1.33,65,1.8,LQFP,2015,Industrial
Infineon,INF-MCU450110,AVR 8-bit,240,16,256,2.0,"SPI, UART, PWM, Ethernet, USB",10.0,0.034,24,3.3,LQFP,2019,Industrial
Espressif,ESP-MCU450111,ARM Cortex-M3,16,2048,512,0.0,"USB, Ethernet, SPI, I2C",2.83,1.128,75,2.5,BGA,2024,Consumer
Microchip,MIC-MCU450112,ARM Cortex-M0,200,128,2,2.0,"USB, I2C, Ethernet",11.94,0.2,58,2.5,QFN,2020,IoT
NXP,NXP-MCU450113,MIPS32,72,64,32,4.0,"Ethernet, UART",9.15,0.116,21,2.5,SOIC,2017,Industrial
Nordic Semiconductor,NOR-MCU450114,MIPS32,480,512,512,2.0,"USB, SPI",6.6,0.608,79,5.0,QFN,2009,Automotive
NXP,NXP-MCU450115,AVR 8-bit,120,32,64,4.0,"Ethernet, USB",4.28,1.375,65,5.0,LQFP,2024,Consumer
Silicon Labs,SIL-MCU450116,AVR 8-bit,480,2048,64,0.0,"USB, Ethernet, CAN, SPI",1.57,1.298,44,1.8,QFN,2006,Medical
Infineon,INF-MCU450117,AVR 8-bit,8,256,2,4.0,"CAN, I2C, PWM, SPI",8.93,0.158,79,5.0,QFN,2020,Consumer
Microchip,MIC-MCU450118,RISC-V,72,32,2,2.0,"UART, CAN, I2C",11.18,1.032,67,5.0,DIP,2017,Consumer
Analog Devices,ANA-MCU450119,ARM Cortex-M0,16,64,64,0.5,"CAN, SPI, PWM, UART",7.37,1.455,15,5.0,LQFP,2010,IoT
Silicon Labs,SIL-MCU450120,AVR 8-bit,72,256,64,0.0,"PWM, CAN, USB, SPI",1.71,1.181,78,3.3,QFN,2023,Consumer
Texas Instruments,TEX-MCU450121,8051,72,2048,128,0.5,"SPI, USB, Ethernet, UART",7.58,0.29,84,2.5,TSSOP,2021,IoT
STMicroelectronics,STM-MCU450122,AVR 8-bit,32,16,4,0.5,"CAN, UART, Ethernet, USB",11.93,0.317,56,2.5,DIP,2007,Wearable
Nordic Semiconductor,NOR-MCU450123,ARM Cortex-M7,8,512,64,8.0,"PWM, I2C",0.87,0.556,21,2.5,DIP,2012,Medical
STMicroelectronics,STM-MCU450124,ARM Cortex-M4,8,128,16,0.5,"USB, UART",6.63,0.809,59,2.5,QFN,2012,Automotive
Nordic Semiconductor,NOR-MCU450125,ARM Cortex-M7,480,128,256,0.0,"SPI, I2C, CAN, PWM",5.1,1.477,12,1.8,LQFP,2019,Medical
Nordic Semiconductor,NOR-MCU450126,ARM Cortex-M0,120,2048,32,8.0,"Ethernet, CAN, PWM",6.85,0.799,69,2.5,BGA,2020,Medical
Renesas,REN-MCU450127,AVR 8-bit,200,1024,8,8.0,"PWM, CAN, USB",1.12,1.356,17,1.8,QFN,2020,Medical
Espressif,ESP-MCU450128,ARM Cortex-M3,200,128,512,2.0,"USB, PWM, UART",8.34,0.625,94,5.0,DIP,2011,Industrial
NXP,NXP-MCU450129,RISC-V,200,128,16,1.0,"I2C, Ethernet, CAN",1.52,0.1,8,3.3,DIP,2009,Consumer
Texas Instruments,TEX-MCU450130,ARM Cortex-M0,240,16,64,8.0,"PWM, CAN, UART, SPI, I2C",9.11,0.076,9,1.8,LQFP,2016,Medical
Renesas,REN-MCU450131,RISC-V,120,16,512,0.0,"CAN, PWM, USB, Ethernet, UART",10.19,0.989,72,1.8,SOIC,2015,Wearable
Nordic Semiconductor,NOR-MCU450132,8051,72,128,2,0.5,"SPI, CAN, Ethernet",3.64,0.603,34,5.0,QFN,2014,Automotive
Texas Instruments,TEX-MCU450133,RISC-V,168,128,512,0.5,"USB, Ethernet, I2C",2.21,0.557,22,5.0,LQFP,2024,Wearable
STMicroelectronics,STM-MCU450134,RISC-V,8,2048,8,8.0,"CAN, PWM",10.24,0.402,96,3.3,QFN,2013,IoT
Espressif,ESP-MCU450135,RISC-V,120,256,128,2.0,"SPI, UART",2.1,0.475,86,5.0,SOIC,2005,Automotive
Nordic Semiconductor,NOR-MCU450136,8051,120,2048,16,4.0,"Ethernet, USB, CAN",7.41,1.163,57,2.5,TSSOP,2019,Wearable
Silicon Labs,SIL-MCU450137,ARM Cortex-M4,8,2048,16,4.0,"USB, SPI, UART, PWM",5.42,0.754,69,5.0,QFN,2005,Wearable
Nordic Semiconductor,NOR-MCU450138,ARM Cortex-M3,240,512,128,0.5,"SPI, CAN, I2C",2.15,0.325,55,1.8,DIP,2019,Industrial
Analog Devices,ANA-MCU450139,RISC-V,200,2048,64,4.0,"UART, CAN, SPI, USB",7.97,1.388,59,3.3,QFN,2013,Wearable
Texas Instruments,TEX-MCU450140,RISC-V,240,256,1,0.5,"USB, Ethernet, CAN, UART",3.91,0.363,80,2.5,TSSOP,2023,Medical
Silicon Labs,SIL-MCU450141,ARM Cortex-M0,200,512,1,8.0,"USB, I2C",7.12,1.336,76,5.0,SOIC,2019,Industrial
Silicon Labs,SIL-MCU450142,ARM Cortex-M3,48,128,32,1.0,"CAN, SPI, PWM",6.75,1.381,30,2.5,DIP,2015,IoT
Silicon Labs,SIL-MCU450143,ARM Cortex-M0,32,16,8,0.5,"I2C, CAN, Ethernet, USB, UART",11.95,1.485,44,2.5,SOIC,2007,Medical
Texas Instruments,TEX-MCU450144,AVR 8-bit,200,64,256,0.5,"Ethernet, I2C, PWM, USB, CAN",2.2,0.046,24,1.8,TSSOP,2021,Automotive
STMicroelectronics,STM-MCU450145,ARM Cortex-M3,240,32,128,2.0,"CAN, USB, SPI, UART",5.74,0.019,75,3.3,TSSOP,2022,Wearable
Renesas,REN-MCU450146,ARM Cortex-M4,240,128,128,8.0,"I2C, USB",3.62,0.762,26,3.3,DIP,2016,Wearable
Infineon,INF-MCU450147,AVR 8-bit,8,1024,4,2.0,"CAN, UART, PWM",10.57,0.214,91,3.3,BGA,2012,Consumer
STMicroelectronics,STM-MCU450148,8051,480,512,64,1.0,"I2C, PWM",3.52,1.224,30,5.0,LQFP,2006,Consumer
Renesas,REN-MCU450149,ARM Cortex-M3,120,16,4,8.0,"SPI, I2C, UART, CAN, USB",7.11,0.367,31,1.8,LQFP,2021,Consumer
Analog Devices,ANA-MCU450150,MIPS32,480,16,256,4.0,"I2C, SPI, PWM, UART",11.49,0.166,11,2.5,BGA,2011,Consumer
Nordic Semiconductor,NOR-MCU450151,ARM Cortex-M4,8,2048,1,4.0,"SPI, USB",10.56,0.475,70,5.0,SOIC,2011,Consumer
Analog Devices,ANA-MCU450152,AVR 8-bit,480,16,32,0.5,"USB, PWM, Ethernet, UART, SPI",8.77,1.069,39,3.3,DIP,2012,IoT
Silicon Labs,SIL-MCU450153,8051,480,2048,4,0.0,"USB, CAN, I2C",2.79,0.659,92,3.3,BGA,2006,Automotive
Espressif,ESP-MCU450154,ARM Cortex-M0,32,16,512,2.0,"USB, PWM, Ethernet, CAN",5.57,1.355,18,2.5,SOIC,2007,Automotive
Analog Devices,ANA-MCU450155,MIPS32,240,32,16,4.0,"UART, USB, PWM, CAN, Ethernet",8.66,0.581,80,1.8,QFN,2009,Industrial
Silicon Labs,SIL-MCU450156,ARM Cortex-M4,240,128,256,1.0,"UART, USB, CAN",9.78,0.079,48,5.0,SOIC,2024,Wearable
Microchip,MIC-MCU450157,AVR 8-bit,72,32,512,0.5,"I2C, USB, PWM",11.4,0.238,12,3.3,DIP,2011,Wearable
Espressif,ESP-MCU450158,ARM Cortex-M4,32,32,256,0.0,"PWM, UART, USB",7.39,0.646,28,3.3,QFN,2023,Automotive
Nordic Semiconductor,NOR-MCU450159,ARM Cortex-M7,480,1024,4,0.5,"SPI, CAN, PWM",11.91,1.108,33,2.5,QFN,2022,Wearable
Renesas,REN-MCU450160,ARM Cortex-M0,48,16,256,8.0,"UART, I2C, CAN, SPI, Ethernet",9.98,0.707,73,2.5,SOIC,2018,Industrial
Espressif,ESP-MCU450161,ARM Cortex-M7,200,16,64,0.5,"Ethernet, I2C, USB",10.55,1.195,90,3.3,SOIC,2017,Medical
Nordic Semiconductor,NOR-MCU450162,ARM Cortex-M7,480,64,256,8.0,"CAN, Ethernet, UART",4.28,1.127,57,1.8,TSSOP,2014,Medical
Espressif,ESP-MCU450163,ARM Cortex-M3,8,256,512,0.0,"Ethernet, UART, USB, PWM, CAN",6.73,1.051,89,5.0,DIP,2023,Wearable
Texas Instruments,TEX-MCU450164,RISC-V,480,64,16,8.0,"SPI, I2C, PWM, Ethernet",6.54,0.483,74,3.3,LQFP,2009,Wearable
Renesas,REN-MCU450165,ARM Cortex-M4,32,64,8,4.0,"I2C, CAN",9.49,0.229,79,2.5,SOIC,2021,Wearable
STMicroelectronics,STM-MCU450166,ARM Cortex-M3,168,32,128,4.0,"SPI, UART, CAN, I2C",11.76,1.169,76,1.8,LQFP,2007,Industrial
Espressif,ESP-MCU450167,ARM Cortex-M0,16,512,16,0.0,"I2C, CAN, SPI, UART, USB",10.78,0.871,42,1.8,BGA,2019,Consumer
Analog Devices,ANA-MCU450168,ARM Cortex-M4,168,256,64,4.0,"SPI, Ethernet",7.96,1.179,71,1.8,LQFP,2016,Industrial
Renesas,REN-MCU450169,ARM Cortex-M7,480,32,256,2.0,"I2C, PWM",2.27,0.115,63,3.3,QFN,2017,Consumer
Espressif,ESP-MCU450170,RISC-V,240,1024,256,0.5,"USB, SPI, CAN, I2C",11.17,0.148,47,5.0,LQFP,2013,Consumer
Microchip,MIC-MCU450171,AVR 8-bit,48,256,16,4.0,"PWM, UART, I2C",8.51,0.038,7,3.3,QFN,2022,Industrial
NXP,NXP-MCU450172,ARM Cortex-M7,16,1024,512,2.0,"UART, Ethernet, CAN, I2C",4.17,1.451,28,3.3,QFN,2021,IoT
STMicroelectronics,STM-MCU450173,MIPS32,16,512,64,0.5,"SPI, CAN, UART, PWM, I2C",10.21,0.424,15,3.3,DIP,2014,IoT
NXP,NXP-MCU450174,RISC-V,32,16,64,0.5,"USB, SPI, Ethernet, CAN, I2C",5.15,1.216,85,2.5,QFN,2024,Automotive
Texas Instruments,TEX-MCU450175,ARM Cortex-M4,72,1024,4,0.0,"USB, SPI",2.26,0.698,15,5.0,SOIC,2006,Wearable
NXP,NXP-MCU450176,8051,120,64,8,0.5,"USB, SPI",11.26,0.221,47,3.3,SOIC,2009,Industrial
Nordic Semiconductor,NOR-MCU450177,ARM Cortex-M0,168,128,512,1.0,"Ethernet, I2C, USB, SPI",11.28,0.336,35,2.5,QFN,2021,Consumer
Texas Instruments,TEX-MCU450178,ARM Cortex-M3,32,16,8,8.0,"USB, UART",6.86,1.34,88,5.0,LQFP,2023,Consumer
Texas Instruments,TEX-MCU450179,MIPS32,168,64,64,2.0,"USB, I2C, CAN, Ethernet, PWM",4.6,0.128,76,1.8,BGA,2016,Industrial
