Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Silicon Labs,SIL-MCU470032,MIPS32,72,64,64,4.0,"Ethernet, CAN, I2C, UART, PWM",11.57,0.175,48,3.3,DIP,2020,Consumer
Microchip,MIC-MCU470033,8051,240,512,32,0.5,"CAN, USB, I2C",3.76,1.145,49,3.3,SOIC,2017,Consumer
Analog Devices,ANA-MCU470034,AVR 8-bit,8,64,8,2.0,"PWM, CAN, I2C",3.03,1.176,54,2.5,QFN,2009,Automotive
NXP,NXP-MCU470035,ARM Cortex-M0,32,2048,2,2.0,"SPI, I2C, PWM",0.67,0.953,82,3.3,TSSOP,2018,Consumer
Analog Devices,ANA-MCU470036,RISC-V,480,16,8,4.0,"UART, Ethernet",1.46,0.889,74,2.5,DIP,2021,IoT
Infineon,INF-MCU470037,ARM Cortex-M7,480,64,1,8.0,"CAN, SPI, Ethernet, USB",5.8,1.383,79,5.0,QFN,2011,Industrial
NXP,NXP-MCU470038,RISC-V,120,64,2,0.5,"PWM, CAN, Ethernet, I2C, UART",2.46,0.224,46,2.5,DIP,2016,Automotive
Texas Instruments,TEX-MCU470039,ARM Cortex-M0,32,2048,1,8.0,"SPI, PWM, UART, USB, I2C",2.81,0.051,68,2.5,SOIC,2005,IoT
Texas Instruments,TEX-MCU470040,ARM Cortex-M4,200,512,2,0.0,"USB, SPI, CAN, Ethernet, UART",5.1,1.166,10,2.5,QFN,2012,Medical
Espressif,ESP-MCU470041,ARM Cortex-M0,8,2048,8,1.0,"USB, Ethernet",6.35,0.567,78,1.8,LQFP,2007,Automotive
NXP,NXP-MCU470042,MIPS32,168,256,512,1.0,"UART, Ethernet, I2C, PWM, USB",3.61,0.471,16,2.5,SOIC,2006,IoT
Infineon,INF-MCU470043,AVR 8-bit,240,64,64,4.0,"PWM, UART, SPI, USB, CAN",4.04,1.167,12,1.8,QFN,2005,IoT
Nordic Semiconductor,NOR-MCU470044,ARM Cortex-M4,168,128,512,8.0,"Ethernet, SPI, UART, CAN, USB",3.89,1.233,15,5.0,BGA,2005,Industrial
Microchip,MIC-MCU470045,ARM Cortex-M4,480,256,128,8.0,"PWM, I2C",4.88,0.494,40,5.0,BGA,2015,Medical
Silicon Labs,SIL-MCU470046,ARM Cortex-M0,48,1024,256,0.0,"Ethernet, SPI, CAN, I2C",0.78,1.485,76,1.8,LQFP,2011,Wearable
Analog Devices,ANA-MCU470047,ARM Cortex-M0,200,1024,4,8.0,"USB, I2C, PWM, Ethernet, UART",9.05,0.85,51,2.5,BGA,2006,Industrial
STMicroelectronics,STM-MCU470048,ARM Cortex-M4,168,64,32,0.5,"Ethernet, I2C, CAN, USB",7.55,0.919,48,2.5,DIP,2013,Consumer
Texas Instruments,TEX-MCU470049,RISC-V,48,128,32,2.0,"SPI, PWM, UART, Ethernet, USB",2.26,0.229,69,2.5,DIP,2016,IoT
NXP,NXP-MCU470050,ARM Cortex-M4,240,512,256,0.5,"USB, CAN, PWM",10.18,0.857,40,2.5,BGA,2006,Industrial
NXP,NXP-MCU470051,RISC-V,480,64,2,0.5,"CAN, SPI, I2C",3.12,0.696,74,3.3,SOIC,2015,Industrial
Microchip,MIC-MCU470052,ARM Cortex-M3,120,32,32,1.0,"SPI, UART, CAN, I2C",9.64,0.521,7,2.5,LQFP,2008,Industrial
Microchip,MIC-MCU470053,ARM Cortex-M3,240,32,4,1.0,"Ethernet, UART, CAN, SPI, I2C",9.76,0.567,22,1.8,SOIC,2013,IoT
Silicon Labs,SIL-MCU470054,ARM Cortex-M0,8,128,128,1.0,"UART, SPI, I2C, PWM",4.43,1.382,95,3.3,QFN,2020,Wearable
Microchip,MIC-MCU470055,ARM Cortex-M0,120,16,32,0.5,"UART, USB, PWM, Ethernet",10.77,0.473,33,5.0,SOIC,2023,Medical
Renesas,REN-MCU470056,MIPS32,200,32,2,1.0,"USB, CAN, I2C, PWM, SPI",0.55,0.234,25,2.5,QFN,2013,Medical
Infineon,INF-MCU470057,ARM Cortex-M7,32,32,16,0.5,"SPI, CAN, Ethernet",8.42,0.566,90,2.5,BGA,2018,Consumer
Silicon Labs,SIL-MCU470058,8051,16,512,32,0.5,"PWM, USB, Ethernet, I2C",4.83,1.48,90,2.5,TSSOP,2021,Consumer
Renesas,REN-MCU470059,AVR 8-bit,168,1024,512,0.0,"I2C, UART, PWM, CAN",8.09,1.265,71,2.5,LQFP,2020,IoT
Renesas,REN-MCU470060,ARM Cortex-M4,480,64,1,4.0,"CAN, Ethernet, SPI, I2C, USB",3.59,0.612,92,5.0,TSSOP,2013,Automotive
Infineon,INF-MCU470061,MIPS32,72,1024,256,0.0,"I2C, PWM, UART",5.87,1.499,39,3.3,LQFP,2024,Automotive
Texas Instruments,TEX-MCU470062,ARM Cortex-M3,72,128,1,0.0,"USB, I2C, SPI",5.74,0.924,18,2.5,SOIC,2007,Industrial
STMicroelectronics,STM-MCU470063,ARM Cortex-M3,480,2048,512,4.0,"USB, Ethernet, I2C, PWM",10.18,0.687,66,2.5,TSSOP,2016,Consumer
Renesas,REN-MCU470064,ARM Cortex-M0,120,1024,256,1.0,"I2C, UART",10.25,1.432,39,3.3,SOIC,2012,Medical
STMicroelectronics,STM-MCU470065,MIPS32,16,32,256,0.0,"USB, UART, I2C, PWM",10.53,0.154,48,2.5,TSSOP,2016,IoT
Nordic Semiconductor,NOR-MCU470066,RISC-V,168,512,1,1.0,"UART, SPI, USB, CAN",1.33,1.211,98,5.0,DIP,2006,Industrial
Analog Devices,ANA-MCU470067,ARM Cortex-M4,48,512,32,8.0,"SPI, I2C, CAN, USB",1.57,0.61,22,1.8,LQFP,2022,Wearable
Infineon,INF-MCU470068,MIPS32,200,256,64,8.0,"USB, I2C, SPI, PWM, UART",9.5,0.525,78,5.0,BGA,2015,Industrial
STMicroelectronics,STM-MCU470069,MIPS32,120,256,8,4.0,"CAN, SPI, UART",3.39,0.519,72,3.3,SOIC,2010,Medical
Silicon Labs,SIL-MCU470070,ARM Cortex-M3,168,1024,64,1.0,"USB, CAN, SPI, UART, PWM",8.56,0.514,20,5.0,DIP,2005,Automotive
NXP,NXP-MCU470071,8051,240,256,256,1.0,"USB, CAN, UART, I2C",11.47,0.782,48,1.8,DIP,2018,Wearable
NXP,NXP-MCU470072,ARM Cortex-M3,48,256,128,1.0,"SPI, USB, CAN, UART, PWM",11.49,0.029,70,2.5,SOIC,2023,Industrial
Espressif,ESP-MCU470073,MIPS32,16,256,16,0.5,"PWM, SPI, CAN, USB, Ethernet",1.3,1.142,88,3.3,LQFP,2018,Consumer
Nordic Semiconductor,NOR-MCU470074,ARM Cortex-M3,200,256,16,4.0,"USB, SPI, Ethernet",8.27,0.978,53,1.8,QFN,2011,Automotive
STMicroelectronics,STM-MCU470075,RISC-V,16,64,2,1.0,"Ethernet, UART, SPI",5.57,1.371,41,2.5,LQFP,2008,IoT
Texas Instruments,TEX-MCU470076,8051,240,512,32,2.0,"I2C, Ethernet, USB, PWM",7.49,0.187,51,1.8,TSSOP,2016,Medical
NXP,NXP-MCU470077,ARM Cortex-M4,8,512,512,8.0,"PWM, USB, CAN, I2C, UART",8.3,0.127,53,1.8,DIP,2005,Consumer
Texas Instruments,TEX-MCU470078,8051,72,64,16,8.0,"PWM, CAN, SPI",4.56,1.391,94,3.3,TSSOP,2019,IoT
Microchip,MIC-MCU470079,ARM Cortex-M3,16,128,128,0.0,"Ethernet, I2C, UART",1.29,0.556,73,2.5,LQFP,2022,Consumer
NXP,NXP-MCU470080,ARM Cortex-M7,16,1024,16,0.0,"I2C, CAN",4.11,0.079,73,1.8,QFN,2021,Industrial
STMicroelectronics,STM-MCU470081,AVR 8-bit,72,64,4,2.0,"Ethernet, SPI, USB, PWM",7.32,0.871,20,3.3,SOIC,2013,Medical
Renesas,REN-MCU470082,RISC-V,48,32,16,2.0,"Ethernet, I2C, SPI, CAN",11.53,0.132,17,3.3,TSSOP,2016,IoT
Silicon Labs,SIL-MCU470083,ARM Cortex-M0,16,32,1,0.0,"I2C, PWM",7.11,0.699,58,3.3,DIP,2005,Industrial
Nordic Semiconductor,NOR-MCU470084,8051,120,32,32,8.0,"Ethernet, UART, USB",0.8,0.113,55,3.3,DIP,2006,Consumer
Renesas,REN-MCU470085,MIPS32,168,512,1,8.0,"USB, I2C, CAN, Ethernet",2.06,0.277,95,3.3,SOIC,2014,Automotive
Nordic Semiconductor,NOR-MCU470086,RISC-V,200,512,16,1.0,"SPI, USB, I2C, UART, PWM",11.41,0.097,17,3.3,TSSOP,2009,Medical
Espressif,ESP-MCU470087,ARM Cortex-M0,8,2048,256,0.0,"I2C, Ethernet, CAN, SPI",1.25,1.356,96,2.5,DIP,2005,Medical
Nordic Semiconductor,NOR-MCU470088,ARM Cortex-M4,32,2048,8,4.0,"USB, Ethernet, SPI, UART, PWM",3.63,0.778,86,5.0,LQFP,2006,Industrial
Nordic Semiconductor,NOR-MCU470089,ARM Cortex-M7,240,128,64,0.0,"SPI, USB, PWM, Ethernet",3.52,1.168,40,5.0,QFN,2017,Wearable
Infineon,INF-MCU470090,ARM Cortex-M7,72,2048,8,4.0,"CAN, I2C, PWM, UART",11.32,0.769,56,5.0,DIP,2009,Medical
STMicroelectronics,STM-MCU470091,ARM Cortex-M4,48,128,1,0.5,"SPI, I2C, CAN",5.72,0.09,43,5.0,SOIC,2024,Medical
Renesas,REN-MCU470092,RISC-V,32,512,32,0.0,"PWM, UART, I2C",9.25,0.921,54,5.0,BGA,2005,Automotive
Infineon,INF-MCU470093,ARM Cortex-M4,16,2048,128,4.0,"CAN, Ethernet, USB, PWM, I2C",11.08,0.405,60,2.5,DIP,2018,Industrial
Renesas,REN-MCU470094,MIPS32,32,16,8,2.0,"UART, CAN",1.56,0.715,32,2.5,TSSOP,2007,Medical
Nordic Semiconductor,NOR-MCU470095,ARM Cortex-M3,480,64,512,2.0,"CAN, PWM, Ethernet, UART, SPI",2.13,0.754,47,2.5,SOIC,2024,Wearable
Texas Instruments,TEX-MCU470096,AVR 8-bit,240,512,16,8.0,"UART, I2C",3.31,0.649,37,5.0,SOIC,2014,Consumer
Renesas,REN-MCU470097,ARM Cortex-M0,32,256,4,8.0,"USB, Ethernet, I2C",6.23,0.157,49,3.3,QFN,2016,Consumer
Nordic Semiconductor,NOR-MCU470098,MIPS32,72,512,128,0.0,"PWM, SPI, UART, I2C",8.88,0.022,37,5.0,BGA,2016,Automotive
Texas Instruments,TEX-MCU470099,ARM Cortex-M0,8,64,1,0.0,"I2C, PWM, UART",2.12,0.745,48,5.0,SOIC,2018,Medical
Silicon Labs,SIL-MCU470100,8051,72,2048,512,0.5,"UART, I2C",0.81,0.349,36,5.0,BGA,2010,Automotive
Espressif,ESP-MCU470101,MIPS32,48,512,2,1.0,"I2C, SPI",9.87,0.551,24,2.5,QFN,2005,Medical
Renesas,REN-MCU470102,AVR 8-bit,48,128,128,8.0,"CAN, UART, I2C, Ethernet, SPI",9.67,1.473,20,2.5,DIP,2008,Medical
NXP,NXP-MCU470103,ARM Cortex-M7,72,512,16,0.0,"USB, UART, SPI",9.19,1.354,99,2.5,QFN,2006,Consumer
Microchip,MIC-MCU470104,8051,32,512,256,4.0,"PWM, USB, SPI",11.69,0.746,48,3.3,DIP,2023,Medical
Microchip,MIC-MCU470105,ARM Cortex-M4,72,2048,2,0.0,"PWM, Ethernet, I2C, CAN",2.44,0.336,90,1.8,DIP,2021,IoT
Analog Devices,ANA-MCU470106,ARM Cortex-M7,168,256,4,8.0,"I2C, SPI, CAN, UART, USB",6.6,1.082,69,1.8,BGA,2024,IoT
NXP,NXP-MCU470107,MIPS32,200,32,256,0.5,"UART, PWM, USB",6.18,0.471,62,5.0,DIP,2019,IoT
STMicroelectronics,STM-MCU470108,ARM Cortex-M4,168,2048,64,4.0,"UART, I2C, Ethernet",4.38,0.979,66,3.3,TSSOP,2014,Industrial
Analog Devices,ANA-MCU470109,8051,48,32,16,0.0,"UART, SPI, Ethernet, CAN",3.81,0.427,70,3.3,QFN,2019,IoT
Microchip,MIC-MCU470110,RISC-V,240,512,64,8.0,"Ethernet, PWM",5.66,0.082,65,3.3,BGA,2019,Industrial
Espressif,ESP-MCU470111,RISC-V,240,1024,256,1.0,"PWM, Ethernet, SPI, CAN, I2C",3.64,1.313,58,3.3,SOIC,2012,Industrial
Espressif,ESP-MCU470112,RISC-V,72,256,32,4.0,"I2C, USB",9.17,0.076,20,3.3,LQFP,2021,Automotive
Analog Devices,ANA-MCU470113,ARM Cortex-M0,120,2048,2,4.0,"CAN, Ethernet, USB, PWM, UART",5.06,0.546,19,1.8,LQFP,2019,Automotive
Microchip,MIC-MCU470114,MIPS32,480,1024,256,4.0,"SPI, Ethernet, PWM",2.29,0.444,94,3.3,LQFP,2023,Medical
Microchip,MIC-MCU470115,MIPS32,200,256,64,1.0,"UART, I2C, CAN, PWM, Ethernet",5.65,0.445,85,1.8,SOIC,2023,Medical
Espressif,ESP-MCU470116,ARM Cortex-M4,120,512,512,1.0,"SPI, UART",5.3,0.816,82,5.0,BGA,2015,Medical
Espressif,ESP-MCU470117,ARM Cortex-M3,168,32,16,2.0,"SPI, USB, PWM, UART, I2C",9.99,0.201,95,2.5,TSSOP,2014,IoT
STMicroelectronics,STM-MCU470118,ARM Cortex-M0,168,512,4,1.0,"SPI, USB, CAN, I2C, PWM",0.72,0.611,71,3.3,DIP,2022,Consumer
Renesas,REN-MCU470119,ARM Cortex-M0,16,64,1,1.0,"Ethernet, I2C, SPI, PWM",10.89,1.162,18,5.0,QFN,2008,Medical
Silicon Labs,SIL-MCU470120,ARM Cortex-M7,120,1024,8,4.0,"CAN, SPI, UART",3.02,0.878,17,2.5,SOIC,2024,Wearable
STMicroelectronics,STM-MCU470121,8051,200,2048,2,2.0,"USB, Ethernet",1.39,0.162,42,1.8,QFN,2024,Consumer
STMicroelectronics,STM-MCU470122,ARM Cortex-M0,32,512,32,8.0,"UART, I2C",11.38,1.363,35,2.5,LQFP,2015,Medical
Renesas,REN-MCU470123,ARM Cortex-M3,8,32,256,2.0,"Ethernet, USB, PWM",10.31,0.787,33,1.8,SOIC,2009,Medical
NXP,NXP-MCU470124,8051,32,128,2,4.0,"SPI, USB, I2C, PWM",8.18,0.543,92,3.3,DIP,2020,Consumer
Silicon Labs,SIL-MCU470125,AVR 8-bit,16,1024,16,2.0,"UART, I2C, Ethernet, USB, CAN",10.99,0.128,29,3.3,LQFP,2020,Wearable
NXP,NXP-MCU470126,8051,200,64,8,4.0,"PWM, CAN, USB, Ethernet",2.29,0.936,70,5.0,SOIC,2012,Industrial
Texas Instruments,TEX-MCU470127,MIPS32,168,512,512,4.0,"Ethernet, UART",8.07,0.941,66,2.5,QFN,2018,Wearable
Silicon Labs,SIL-MCU470128,ARM Cortex-M0,72,2048,256,2.0,"I2C, USB, SPI, Ethernet, PWM",9.8,0.54,18,3.3,SOIC,2009,Wearable
Infineon,INF-MCU470129,ARM Cortex-M3,120,256,16,4.0,"I2C, CAN, Ethernet, USB, SPI",3.07,1.221,52,3.3,SOIC,2017,Wearable
STMicroelectronics,STM-MCU470130,8051,120,512,128,1.0,"PWM, USB, CAN, UART, I2C",0.72,0.198,89,3.3,BGA,2013,Industrial
Nordic Semiconductor,NOR-MCU470131,ARM Cortex-M3,200,64,4,8.0,"UART, Ethernet, PWM, I2C, USB",4.89,0.378,64,1.8,QFN,2011,Industrial
Microchip,MIC-MCU470132,ARM Cortex-M4,48,64,64,0.5,"PWM, CAN, SPI, USB, I2C",1.5,1.355,58,2.5,DIP,2008,IoT
Microchip,MIC-MCU470133,8051,240,1024,64,0.5,"PWM, USB, CAN, Ethernet, UART",8.85,0.59,73,2.5,TSSOP,2011,Consumer
Espressif,ESP-MCU470134,MIPS32,8,1024,8,1.0,"USB, SPI, PWM",10.99,0.694,65,3.3,BGA,2010,Industrial
Microchip,MIC-MCU470135,MIPS32,480,64,256,4.0,"PWM, UART, CAN, USB, Ethernet",11.51,0.512,46,3.3,BGA,2018,Consumer
Texas Instruments,TEX-MCU470136,ARM Cortex-M4,16,16,512,1.0,"Ethernet, I2C, PWM, SPI, CAN",2.86,0.363,57,1.8,TSSOP,2011,Automotive
Analog Devices,ANA-MCU470137,ARM Cortex-M3,16,512,128,8.0,"PWM, SPI, Ethernet, UART, CAN",4.68,0.703,65,2.5,QFN,2020,IoT
Silicon Labs,SIL-MCU470138,ARM Cortex-M3,48,1024,512,4.0,"CAN, PWM, I2C, USB, SPI",10.17,0.204,96,1.8,QFN,2023,Medical
Texas Instruments,TEX-MCU470139,ARM Cortex-M7,168,16,512,2.0,"SPI, PWM",4.36,0.199,95,1.8,SOIC,2020,Medical
Renesas,REN-MCU470140,ARM Cortex-M3,120,1024,16,8.0,"PWM, SPI, Ethernet",5.03,0.452,82,3.3,DIP,2022,Wearable
Texas Instruments,TEX-MCU470141,RISC-V,120,512,2,0.0,"USB, Ethernet",7.76,1.286,68,1.8,TSSOP,2007,Industrial
Silicon Labs,SIL-MCU470142,MIPS32,168,16,256,0.5,"Ethernet, USB, UART, PWM, I2C",7.37,0.783,56,5.0,QFN,2005,Industrial
STMicroelectronics,STM-MCU470143,RISC-V,8,2048,128,4.0,"Ethernet, UART, SPI",8.67,0.343,82,2.5,QFN,2009,Consumer
Nordic Semiconductor,NOR-MCU470144,RISC-V,8,16,128,4.0,"Ethernet, SPI",2.62,1.352,53,2.5,QFN,2018,Industrial
Silicon Labs,SIL-MCU470145,RISC-V,120,512,4,1.0,"I2C, SPI",4.5,0.071,62,5.0,DIP,2024,Medical
Espressif,ESP-MCU470146,ARM Cortex-M7,16,1024,8,0.5,"I2C, USB, UART, SPI, Ethernet",2.85,0.905,49,3.3,BGA,2017,Industrial
Silicon Labs,SIL-MCU470147,RISC-V,168,64,256,1.0,"CAN, PWM",10.23,1.265,87,5.0,TSSOP,2016,IoT
Microchip,MIC-MCU470148,ARM Cortex-M7,240,32,8,1.0,"UART, SPI",11.14,1.294,53,3.3,TSSOP,2015,Industrial
Renesas,REN-MCU470149,ARM Cortex-M0,168,16,2,0.5,"Ethernet, USB, PWM",8.78,0.062,33,2.5,QFN,2009,Industrial
Microchip,MIC-MCU470150,RISC-V,120,512,32,1.0,"I2C, UART, CAN, PWM, USB",9.73,0.745,15,1.8,TSSOP,2005,IoT
Analog Devices,ANA-MCU470151,ARM Cortex-M3,120,64,128,4.0,"Ethernet, PWM",10.18,1.175,70,1.8,BGA,2023,Consumer
Microchip,MIC-MCU470152,ARM Cortex-M3,32,512,32,0.5,"UART, PWM, USB, SPI",5.18,1.156,35,2.5,DIP,2014,Consumer
NXP,NXP-MCU470153,RISC-V,72,32,1,0.5,"I2C, SPI, UART",0.88,1.222,26,5.0,LQFP,2006,IoT
Texas Instruments,TEX-MCU470154,RISC-V,16,128,8,1.0,"UART, CAN",11.72,0.675,92,1.8,QFN,2019,Automotive
Infineon,INF-MCU470155,ARM Cortex-M0,120,2048,1,0.5,"USB, SPI, I2C, UART, Ethernet",11.53,0.309,6,3.3,LQFP,2013,Automotive
STMicroelectronics,STM-MCU470156,AVR 8-bit,72,64,64,8.0,"USB, PWM, SPI, UART, Ethernet",5.51,0.793,68,5.0,QFN,2016,Automotive
Microchip,MIC-MCU470157,RISC-V,32,2048,128,0.0,"UART, SPI, I2C, Ethernet, USB",3.59,0.664,92,1.8,TSSOP,2007,Wearable
Nordic Semiconductor,NOR-MCU470158,ARM Cortex-M7,480,32,16,4.0,"PWM, UART",4.95,1.377,84,2.5,LQFP,2015,Consumer
Analog Devices,ANA-MCU470159,MIPS32,168,512,16,2.0,"SPI, Ethernet, I2C, USB",2.09,0.505,69,1.8,BGA,2013,Medical
Microchip,MIC-MCU470160,ARM Cortex-M3,480,32,256,0.0,"USB, Ethernet, UART",8.65,0.098,58,2.5,BGA,2024,Consumer
Silicon Labs,SIL-MCU470161,ARM Cortex-M3,32,16,1,4.0,"SPI, I2C, USB, UART",7.4,0.093,25,5.0,QFN,2006,Wearable
STMicroelectronics,STM-MCU470162,MIPS32,200,512,1,0.0,"Ethernet, CAN, UART, USB, SPI",1.66,1.107,22,2.5,BGA,2011,IoT
Renesas,REN-MCU470163,AVR 8-bit,8,64,4,1.0,"USB, PWM, SPI, I2C",9.45,1.38,50,2.5,LQFP,2021,IoT
Texas Instruments,TEX-MCU470164,ARM Cortex-M4,16,64,32,4.0,"I2C, PWM, SPI",1.43,0.367,12,2.5,LQFP,2007,Wearable
Microchip,MIC-MCU470165,8051,168,32,128,0.0,"SPI, I2C, CAN, USB, Ethernet",7.31,1.406,26,3.3,TSSOP,2024,Automotive
Analog Devices,ANA-MCU470166,ARM Cortex-M3,480,16,4,0.5,"UART, PWM, Ethernet, SPI, CAN",7.91,1.284,90,1.8,BGA,2005,Medical
Microchip,MIC-MCU470167,ARM Cortex-M0,48,1024,2,2.0,"UART, USB, PWM",3.66,0.279,97,1.8,SOIC,2020,Automotive
STMicroelectronics,STM-MCU470168,ARM Cortex-M0,120,2048,2,1.0,"I2C, SPI, CAN, PWM, UART",11.29,0.801,72,5.0,TSSOP,2017,Medical
STMicroelectronics,STM-MCU470169,ARM Cortex-M0,120,128,32,0.0,"USB, SPI, PWM, CAN",7.38,1.135,94,2.5,TSSOP,2016,Wearable
Renesas,REN-MCU470170,8051,16,512,32,1.0,"USB, I2C, UART, PWM, CAN",9.04,0.57,9,1.8,BGA,2014,Consumer
Nordic Semiconductor,NOR-MCU470171,ARM Cortex-M7,240,128,32,0.0,"Ethernet, PWM, SPI",4.87,0.948,64,2.5,BGA,2018,Medical
STMicroelectronics,STM-MCU470172,ARM Cortex-M4,8,16,256,0.5,"UART, CAN",1.03,0.759,43,3.3,LQFP,2017,Industrial
Analog Devices,ANA-MCU470173,ARM Cortex-M3,120,64,64,0.5,"USB, CAN, PWM",2.84,0.015,77,5.0,TSSOP,2006,Wearable
Silicon Labs,SIL-MCU470174,ARM Cortex-M3,200,1024,2,4.0,"USB, SPI, I2C, Ethernet",9.33,0.473,56,5.0,BGA,2021,Medical
Nordic Semiconductor,NOR-MCU470175,ARM Cortex-M3,240,1024,128,0.5,"Ethernet, UART",4.61,0.146,58,1.8,SOIC,2018,Consumer
Nordic Semiconductor,NOR-MCU470176,AVR 8-bit,8,2048,4,1.0,"USB, SPI",4.3,0.059,39,3.3,LQFP,2024,Automotive
NXP,NXP-MCU470177,ARM Cortex-M0,240,1024,128,4.0,"PWM, SPI, UART, Ethernet, USB",9.98,1.071,27,1.8,LQFP,2017,Automotive
Infineon,INF-MCU470178,8051,48,16,16,2.0,"CAN, SPI",9.36,0.571,57,5.0,SOIC,2005,Consumer
