Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Espressif,ESP-MCU485015,ARM Cortex-M3,240,32,16,8.0,"Ethernet, CAN, PWM, UART, SPI",11.75,1.292,16,5.0,TSSOP,2005,Consumer
STMicroelectronics,STM-MCU485016,ARM Cortex-M0,72,256,4,1.0,"Ethernet, USB",4.13,1.112,47,1.8,LQFP,2024,Consumer
NXP,NXP-MCU485017,8051,32,128,512,2.0,"I2C, CAN, SPI",4.31,0.628,80,2.5,TSSOP,2022,Consumer
Nordic Semiconductor,NOR-MCU485018,MIPS32,8,64,256,2.0,"PWM, SPI, USB, CAN, UART",4.6,0.311,61,2.5,BGA,2021,Automotive
Microchip,MIC-MCU485019,ARM Cortex-M3,72,512,1,8.0,"UART, SPI, PWM",9.65,0.883,65,1.8,LQFP,2016,IoT
Analog Devices,ANA-MCU485020,8051,72,512,256,0.5,"SPI, PWM",6.24,1.276,54,3.3,DIP,2023,Automotive
STMicroelectronics,STM-MCU485021,ARM Cortex-M3,200,16,8,0.5,"Ethernet, CAN",11.39,0.312,96,5.0,DIP,2013,IoT
Microchip,MIC-MCU485022,ARM Cortex-M7,16,512,64,4.0,"CAN, UART, PWM, SPI, I2C",3.08,1.353,81,2.5,TSSOP,2010,IoT
NXP,NXP-MCU485023,ARM Cortex-M3,72,32,8,8.0,"PWM, CAN",3.82,1.158,75,3.3,BGA,2010,IoT
Infineon,INF-MCU485024,AVR 8-bit,32,16,128,0.0,"CAN, PWM",4.47,0.502,27,2.5,DIP,2012,Industrial
Microchip,MIC-MCU485025,ARM Cortex-M0,200,64,2,2.0,"PWM, USB, I2C",9.77,0.321,91,2.5,LQFP,2024,Medical
Texas Instruments,TEX-MCU485026,8051,48,128,128,4.0,"I2C, PWM, UART",5.7,0.871,13,1.8,TSSOP,2007,IoT
Microchip,MIC-MCU485027,ARM Cortex-M4,8,2048,1,1.0,"SPI, USB, CAN, PWM",4.49,0.158,91,5.0,SOIC,2016,Industrial
Silicon Labs,SIL-MCU485028,ARM Cortex-M4,72,64,64,8.0,"I2C, PWM, Ethernet, USB, CAN",6.54,0.391,37,5.0,SOIC,2008,Consumer
Microchip,MIC-MCU485029,MIPS32,240,16,32,8.0,"I2C, USB, Ethernet",11.96,1.383,75,5.0,BGA,2007,IoT
Infineon,INF-MCU485030,ARM Cortex-M3,240,2048,2,0.0,"SPI, CAN",4.23,0.053,56,1.8,SOIC,2005,Automotive
STMicroelectronics,STM-MCU485031,8051,480,128,32,1.0,"USB, CAN, SPI, I2C",4.53,0.254,6,5.0,BGA,2023,Industrial
Infineon,INF-MCU485032,AVR 8-bit,48,512,512,0.5,"UART, Ethernet, PWM",0.68,0.453,42,2.5,SOIC,2024,IoT
Renesas,REN-MCU485033,AVR 8-bit,168,512,16,8.0,"SPI, UART",5.29,1.39,45,1.8,SOIC,2008,Medical
Infineon,INF-MCU485034,ARM Cortex-M7,8,1024,16,8.0,"CAN, PWM, USB, Ethernet, SPI",2.52,0.367,56,5.0,TSSOP,2017,IoT
Silicon Labs,SIL-MCU485035,ARM Cortex-M0,8,64,2,1.0,"CAN, SPI",10.04,0.778,28,3.3,LQFP,2019,Wearable
Silicon Labs,SIL-MCU485036,ARM Cortex-M7,480,512,128,8.0,"Ethernet, UART, PWM",5.74,0.965,23,2.5,SOIC,2021,Consumer
Espressif,ESP-MCU485037,ARM Cortex-M0,48,512,2,4.0,"Ethernet, CAN",2.35,0.666,21,3.3,TSSOP,2014,Consumer
Renesas,REN-MCU485038,RISC-V,168,2048,16,0.0,"PWM, USB, UART",4.6,1.441,68,3.3,QFN,2022,Automotive
Microchip,MIC-MCU485039,MIPS32,32,512,2,0.5,"CAN, SPI, Ethernet, I2C",2.77,1.438,27,3.3,TSSOP,2024,Wearable
Renesas,REN-MCU485040,MIPS32,32,32,1,1.0,"UART, USB, SPI, I2C",10.6,1.28,9,5.0,TSSOP,2017,Medical
NXP,NXP-MCU485041,MIPS32,168,1024,16,1.0,"SPI, PWM, USB",10.26,1.108,47,2.5,SOIC,2005,Automotive
Renesas,REN-MCU485042,AVR 8-bit,240,16,1,2.0,"UART, CAN, USB, Ethernet",3.37,0.2,10,5.0,LQFP,2024,Automotive
NXP,NXP-MCU485043,MIPS32,8,512,256,8.0,"Ethernet, PWM, I2C",5.19,0.603,18,1.8,QFN,2022,Automotive
STMicroelectronics,STM-MCU485044,8051,200,64,256,8.0,"CAN, Ethernet, I2C",0.54,0.8,60,2.5,LQFP,2012,Industrial
Nordic Semiconductor,NOR-MCU485045,RISC-V,168,16,512,8.0,"CAN, I2C, SPI",6.27,0.983,78,1.8,DIP,2005,IoT
Nordic Semiconductor,NOR-MCU485046,MIPS32,480,64,8,0.5,"UART, Ethernet, PWM, CAN, USB",6.59,1.109,74,5.0,DIP,2011,Consumer
Nordic Semiconductor,NOR-MCU485047,MIPS32,480,256,8,2.0,"SPI, PWM, UART, I2C, Ethernet",10.62,0.601,43,5.0,QFN,2012,Consumer
Espressif,ESP-MCU485048,ARM Cortex-M0,72,256,4,4.0,"UART, I2C, PWM, CAN, USB",1.52,0.377,60,1.8,QFN,2024,Automotive
Silicon Labs,SIL-MCU485049,ARM Cortex-M0,32,1024,1,1.0,"Ethernet, SPI, PWM, UART",11.39,0.975,12,5.0,LQFP,2011,IoT
STMicroelectronics,STM-MCU485050,ARM Cortex-M7,16,32,16,0.5,"PWM, CAN, SPI, UART",9.75,0.25,38,2.5,BGA,2011,Industrial
Analog Devices,ANA-MCU485051,ARM Cortex-M3,72,16,4,8.0,"UART, PWM, SPI",5.75,1.023,86,1.8,SOIC,2017,Industrial
NXP,NXP-MCU485052,AVR 8-bit,168,2048,2,2.0,"USB, CAN, Ethernet, PWM, I2C",2.07,0.562,82,2.5,SOIC,2011,IoT
Analog Devices,ANA-MCU485053,ARM Cortex-M3,168,256,256,2.0,"USB, PWM",6.98,0.161,75,5.0,SOIC,2019,Industrial
Espressif,ESP-MCU485054,AVR 8-bit,32,32,16,2.0,"Ethernet, USB",9.51,0.804,40,3.3,TSSOP,2023,Industrial
Microchip,MIC-MCU485055,ARM Cortex-M0,200,16,128,4.0,"Ethernet, CAN, UART, USB, PWM",3.93,0.919,61,5.0,BGA,2005,Wearable
Nordic Semiconductor,NOR-MCU485056,ARM Cortex-M3,120,2048,64,0.0,"PWM, UART, Ethernet",9.08,0.514,59,1.8,DIP,2009,Consumer
Silicon Labs,SIL-MCU485057,MIPS32,168,1024,128,1.0,"USB, PWM, SPI, I2C",10.95,1.236,65,3.3,BGA,2013,Industrial
Analog Devices,ANA-MCU485058,MIPS32,48,16,8,2.0,"SPI, PWM",4.92,0.506,55,5.0,TSSOP,2023,Medical
Analog Devices,ANA-MCU485059,AVR 8-bit,16,64,64,8.0,"CAN, Ethernet, PWM, UART, USB",4.59,0.688,54,2.5,LQFP,2016,Wearable
Espressif,ESP-MCU485060,ARM Cortex-M3,8,2048,1,4.0,"PWM, UART",9.08,0.816,62,1.8,QFN,2009,Industrial
Silicon Labs,SIL-MCU485061,8051,48,512,32,8.0,"UART, USB, I2C, PWM",5.7,0.887,92,2.5,DIP,2017,Medical
NXP,NXP-MCU485062,ARM Cortex-M0,200,128,8,4.0,"SPI, PWM, UART, CAN",0.8,0.021,19,2.5,TSSOP,2024,Wearable
Nordic Semiconductor,NOR-MCU485063,RISC-V,16,128,512,4.0,"PWM, CAN, USB, SPI, UART",11.51,1.38,49,5.0,DIP,2015,IoT
Espressif,ESP-MCU485064,AVR 8-bit,48,32,1,4.0,"Ethernet, PWM, SPI",3.5,1.157,23,3.3,BGA,2022,Consumer
Infineon,INF-MCU485065,ARM Cortex-M0,16,512,32,1.0,"CAN, UART, SPI, I2C, PWM",5.52,0.58,49,2.5,TSSOP,2014,Consumer
Renesas,REN-MCU485066,8051,16,64,16,0.5,"SPI, CAN, Ethernet",7.99,0.128,67,3.3,BGA,2007,IoT
Texas Instruments,TEX-MCU485067,ARM Cortex-M0,168,32,32,0.5,"UART, SPI",1.99,0.113,44,1.8,BGA,2010,IoT
Infineon,INF-MCU485068,MIPS32,200,256,2,4.0,"PWM, USB, SPI, CAN, UART",9.69,0.142,79,2.5,DIP,2016,Industrial
Silicon Labs,SIL-MCU485069,ARM Cortex-M7,16,64,128,4.0,"UART, PWM",6.09,1.235,25,2.5,TSSOP,2018,Medical
Analog Devices,ANA-MCU485070,8051,16,512,4,2.0,"PWM, I2C, SPI, CAN",11.37,1.029,23,3.3,DIP,2017,Industrial
Texas Instruments,TEX-MCU485071,AVR 8-bit,32,256,64,4.0,"UART, SPI",8.84,1.113,24,3.3,QFN,2021,Automotive
Silicon Labs,SIL-MCU485072,AVR 8-bit,72,128,16,2.0,"PWM, SPI, CAN",11.52,0.542,76,3.3,BGA,2005,Automotive
Microchip,MIC-MCU485073,ARM Cortex-M7,16,16,32,2.0,"PWM, UART, USB",2.9,0.518,11,5.0,TSSOP,2008,Medical
Infineon,INF-MCU485074,RISC-V,168,32,16,0.0,"UART, PWM, SPI, I2C",2.04,1.107,58,1.8,BGA,2022,Industrial
Microchip,MIC-MCU485075,ARM Cortex-M4,480,512,1,4.0,"I2C, CAN",2.81,0.418,14,5.0,LQFP,2021,IoT
Silicon Labs,SIL-MCU485076,ARM Cortex-M4,120,32,128,4.0,"PWM, UART, I2C, CAN",9.75,0.159,70,2.5,DIP,2024,Medical
Texas Instruments,TEX-MCU485077,ARM Cortex-M7,200,16,64,4.0,"SPI, I2C, USB",10.34,1.051,69,2.5,SOIC,2021,Automotive
NXP,NXP-MCU485078,ARM Cortex-M4,16,1024,16,0.0,"UART, SPI",1.32,0.77,84,5.0,BGA,2015,Consumer
Infineon,INF-MCU485079,8051,168,2048,32,0.5,"USB, UART",10.06,0.531,52,2.5,TSSOP,2016,Consumer
Texas Instruments,TEX-MCU485080,ARM Cortex-M4,48,64,128,1.0,"SPI, USB",9.36,1.113,91,1.8,LQFP,2019,Wearable
Nordic Semiconductor,NOR-MCU485081,AVR 8-bit,240,16,1,2.0,"SPI, CAN",3.05,0.245,90,3.3,SOIC,2020,Wearable
Texas Instruments,TEX-MCU485082,ARM Cortex-M0,8,64,2,4.0,"I2C, USB, UART",11.37,1.188,28,3.3,BGA,2020,Automotive
Silicon Labs,SIL-MCU485083,RISC-V,32,64,256,1.0,"SPI, CAN, UART, I2C",10.29,1.154,34,5.0,TSSOP,2012,Industrial
Microchip,MIC-MCU485084,ARM Cortex-M3,200,2048,1,4.0,"UART, I2C, SPI, PWM, USB",7.33,0.93,42,1.8,TSSOP,2020,Automotive
Renesas,REN-MCU485085,AVR 8-bit,240,64,4,2.0,"CAN, UART, I2C, USB, Ethernet",11.41,0.043,86,1.8,BGA,2024,Automotive
Microchip,MIC-MCU485086,RISC-V,8,32,256,2.0,"UART, I2C, USB, PWM, SPI",8.41,0.67,83,5.0,SOIC,2012,Medical
STMicroelectronics,STM-MCU485087,AVR 8-bit,240,128,512,1.0,"USB, SPI, CAN, UART",9.54,1.369,50,1.8,SOIC,2023,Industrial
Nordic Semiconductor,NOR-MCU485088,MIPS32,32,128,16,4.0,"PWM, CAN",8.39,1.322,93,1.8,BGA,2016,Industrial
Espressif,ESP-MCU485089,ARM Cortex-M0,48,16,1,2.0,"I2C, UART",11.29,0.279,60,2.5,BGA,2015,Industrial
Analog Devices,ANA-MCU485090,8051,168,2048,128,0.0,"CAN, SPI, I2C, UART, PWM",4.87,0.389,31,1.8,SOIC,2021,Industrial
Texas Instruments,TEX-MCU485091,ARM Cortex-M0,72,512,512,2.0,"PWM, Ethernet, UART",5.3,1.313,34,1.8,SOIC,2009,Consumer
Infineon,INF-MCU485092,ARM Cortex-M0,8,64,512,1.0,"Ethernet, UART",11.58,0.035,68,5.0,QFN,2016,Wearable
Texas Instruments,TEX-MCU485093,AVR 8-bit,200,512,4,8.0,"PWM, UART",3.93,1.207,63,5.0,BGA,2023,Consumer
Renesas,REN-MCU485094,ARM Cortex-M7,200,256,2,4.0,"UART, CAN, USB, PWM",2.99,0.83,62,5.0,SOIC,2005,Industrial
Microchip,MIC-MCU485095,ARM Cortex-M0,8,16,32,1.0,"PWM, I2C, USB, Ethernet, UART",9.36,0.079,75,1.8,SOIC,2014,Medical
NXP,NXP-MCU485096,ARM Cortex-M3,120,128,16,4.0,"Ethernet, CAN",1.66,1.393,24,2.5,LQFP,2014,Medical
STMicroelectronics,STM-MCU485097,ARM Cortex-M3,168,16,16,1.0,"SPI, UART, Ethernet, USB",2.98,0.335,39,1.8,DIP,2016,IoT
Silicon Labs,SIL-MCU485098,ARM Cortex-M7,480,32,128,1.0,"I2C, UART",2.12,0.397,81,1.8,LQFP,2007,Wearable
Microchip,MIC-MCU485099,AVR 8-bit,32,128,4,1.0,"UART, SPI, PWM, USB",8.92,0.591,26,2.5,BGA,2017,IoT
NXP,NXP-MCU485100,ARM Cortex-M7,168,2048,2,2.0,"Ethernet, I2C",1.66,1.41,20,2.5,TSSOP,2006,Wearable
Microchip,MIC-MCU485101,8051,240,128,64,4.0,"I2C, USB, SPI, UART",0.91,0.165,99,5.0,SOIC,2008,Wearable
Infineon,INF-MCU485102,ARM Cortex-M0,32,32,1,2.0,"Ethernet, SPI, PWM",11.82,0.805,44,5.0,SOIC,2006,Consumer
Analog Devices,ANA-MCU485103,ARM Cortex-M7,200,16,32,2.0,"PWM, I2C, Ethernet",8.7,0.931,32,5.0,QFN,2006,Industrial
NXP,NXP-MCU485104,AVR 8-bit,480,32,64,8.0,"PWM, USB, I2C",6.4,1.309,80,5.0,SOIC,2013,Consumer
Infineon,INF-MCU485105,AVR 8-bit,480,512,64,0.0,"USB, I2C, SPI",9.21,0.96,12,3.3,LQFP,2009,Consumer
Microchip,MIC-MCU485106,RISC-V,120,16,64,0.0,"SPI, UART",6.44,0.011,97,1.8,BGA,2007,Wearable
Renesas,REN-MCU485107,ARM Cortex-M4,200,32,4,0.5,"I2C, PWM",8.95,0.341,58,1.8,SOIC,2005,Industrial
NXP,NXP-MCU485108,AVR 8-bit,200,128,32,8.0,"UART, SPI",7.98,1.187,75,5.0,DIP,2011,Industrial
Silicon Labs,SIL-MCU485109,RISC-V,120,128,8,1.0,"CAN, I2C, Ethernet, PWM",3.98,1.355,72,1.8,TSSOP,2022,Industrial
Silicon Labs,SIL-MCU485110,ARM Cortex-M4,240,16,2,1.0,"I2C, SPI, CAN",5.63,1.027,34,1.8,SOIC,2021,Wearable
NXP,NXP-MCU485111,MIPS32,200,128,64,4.0,"Ethernet, CAN",1.3,1.062,93,5.0,LQFP,2017,Automotive
Espressif,ESP-MCU485112,RISC-V,240,16,64,8.0,"Ethernet, UART",7.82,0.308,99,3.3,SOIC,2018,Consumer
Espressif,ESP-MCU485113,ARM Cortex-M7,200,16,2,2.0,"I2C, PWM, Ethernet",1.93,0.946,93,3.3,QFN,2006,IoT
Infineon,INF-MCU485114,AVR 8-bit,480,16,16,4.0,"USB, PWM, CAN, SPI",3.26,0.946,66,2.5,TSSOP,2013,IoT
NXP,NXP-MCU485115,MIPS32,32,512,2,2.0,"Ethernet, PWM, UART",4.31,0.981,37,3.3,DIP,2013,Automotive
STMicroelectronics,STM-MCU485116,ARM Cortex-M3,8,256,1,8.0,"Ethernet, PWM, I2C",5.01,1.384,93,3.3,QFN,2017,Medical
Espressif,ESP-MCU485117,AVR 8-bit,8,1024,512,8.0,"PWM, SPI, Ethernet, UART, I2C",8.02,1.453,13,2.5,BGA,2018,Automotive
Renesas,REN-MCU485118,ARM Cortex-M0,200,512,2,4.0,"UART, SPI, I2C, USB",10.45,1.179,23,3.3,TSSOP,2010,Consumer
Infineon,INF-MCU485119,8051,120,16,4,0.5,"UART, I2C",2.49,1.224,10,2.5,BGA,2009,Consumer
STMicroelectronics,STM-MCU485120,8051,240,32,4,2.0,"PWM, I2C, CAN, SPI",2.82,0.801,79,2.5,BGA,2011,IoT
Silicon Labs,SIL-MCU485121,RISC-V,120,64,8,0.5,"UART, PWM",6.02,0.592,32,1.8,DIP,2006,Medical
Nordic Semiconductor,NOR-MCU485122,RISC-V,32,64,512,2.0,"I2C, CAN, Ethernet, PWM, UART",7.6,0.323,63,1.8,LQFP,2014,Industrial
Infineon,INF-MCU485123,AVR 8-bit,32,1024,128,0.0,"PWM, SPI, CAN, Ethernet",4.34,1.112,50,5.0,SOIC,2009,Medical
Microchip,MIC-MCU485124,ARM Cortex-M7,48,512,16,1.0,"PWM, USB, UART, SPI",6.48,1.36,97,5.0,DIP,2006,Medical
Infineon,INF-MCU485125,ARM Cortex-M7,200,32,64,4.0,"USB, UART",5.9,1.265,34,3.3,LQFP,2005,Industrial
Silicon Labs,SIL-MCU485126,ARM Cortex-M0,200,16,32,4.0,"USB, CAN, PWM, Ethernet",1.45,0.746,10,2.5,LQFP,2014,Consumer
STMicroelectronics,STM-MCU485127,ARM Cortex-M0,32,128,64,4.0,"SPI, UART, CAN",2.48,0.344,76,5.0,TSSOP,2013,Wearable
Espressif,ESP-MCU485128,ARM Cortex-M0,8,512,1,2.0,"CAN, PWM, Ethernet, SPI",2.02,0.243,21,2.5,LQFP,2017,Industrial
Espressif,ESP-MCU485129,MIPS32,8,128,32,0.0,"PWM, I2C",0.76,1.225,24,1.8,LQFP,2016,Automotive
Silicon Labs,SIL-MCU485130,ARM Cortex-M0,72,2048,8,8.0,"PWM, UART",10.21,1.444,82,2.5,LQFP,2010,Medical
Analog Devices,ANA-MCU485131,ARM Cortex-M4,120,128,256,1.0,"USB, CAN, Ethernet",2.89,1.077,73,5.0,TSSOP,2024,Wearable
Microchip,MIC-MCU485132,ARM Cortex-M3,16,1024,512,4.0,"SPI, Ethernet, PWM, UART",9.98,0.714,31,1.8,BGA,2015,Consumer
Espressif,ESP-MCU485133,RISC-V,120,64,128,0.0,"PWM, SPI, CAN, USB, I2C",4.83,0.902,85,3.3,LQFP,2014,IoT
Microchip,MIC-MCU485134,ARM Cortex-M7,72,16,16,0.0,"Ethernet, USB, UART, PWM, CAN",7.58,0.446,42,1.8,QFN,2019,Industrial
Silicon Labs,SIL-MCU485135,8051,48,2048,8,1.0,"I2C, UART, CAN, SPI, USB",1.82,0.292,35,5.0,TSSOP,2010,Automotive
Infineon,INF-MCU485136,ARM Cortex-M4,48,64,512,4.0,"SPI, CAN, UART, USB, PWM",4.9,0.677,19,2.5,BGA,2014,Automotive
Renesas,REN-MCU485137,AVR 8-bit,480,32,128,8.0,"UART, SPI",11.74,0.463,95,1.8,BGA,2005,IoT
Espressif,ESP-MCU485138,ARM Cortex-M4,240,512,128,0.0,"SPI, Ethernet",3.58,0.728,16,3.3,LQFP,2015,Automotive
Renesas,REN-MCU485139,ARM Cortex-M3,200,16,512,1.0,"USB, PWM, I2C, CAN, Ethernet",0.82,0.073,48,1.8,BGA,2018,Consumer
STMicroelectronics,STM-MCU485140,ARM Cortex-M4,8,64,64,2.0,"SPI, PWM, Ethernet",7.26,0.518,28,2.5,BGA,2010,Medical
Renesas,REN-MCU485141,AVR 8-bit,168,2048,2,0.0,"PWM, Ethernet, SPI",11.36,0.151,26,5.0,LQFP,2007,Consumer
STMicroelectronics,STM-MCU485142,RISC-V,200,32,8,0.5,"UART, SPI, USB, PWM, Ethernet",5.68,1.167,22,2.5,TSSOP,2010,Industrial
Texas Instruments,TEX-MCU485143,8051,16,1024,8,0.0,"SPI, UART, I2C",5.88,0.607,32,3.3,TSSOP,2005,Industrial
Microchip,MIC-MCU485144,RISC-V,32,2048,512,0.5,"UART, CAN, I2C",8.07,1.392,62,2.5,LQFP,2007,Automotive
Analog Devices,ANA-MCU485145,ARM Cortex-M4,8,1024,32,1.0,"I2C, PWM",9.91,1.474,79,2.5,SOIC,2013,Wearable
NXP,NXP-MCU485146,RISC-V,8,16,32,1.0,"I2C, SPI, PWM",3.1,0.063,12,5.0,LQFP,2017,Wearable
Renesas,REN-MCU485147,ARM Cortex-M3,168,32,512,0.0,"CAN, USB",1.81,1.151,39,5.0,TSSOP,2012,IoT
Nordic Semiconductor,NOR-MCU485148,AVR 8-bit,168,1024,4,1.0,"Ethernet, SPI",3.17,1.161,54,2.5,QFN,2006,Consumer
Renesas,REN-MCU485149,8051,72,16,4,8.0,"PWM, UART",8.54,0.566,88,5.0,LQFP,2011,Wearable
Silicon Labs,SIL-MCU485150,ARM Cortex-M7,72,128,4,2.0,"CAN, SPI",11.91,0.772,75,3.3,BGA,2017,Consumer
Espressif,ESP-MCU485151,ARM Cortex-M7,480,1024,8,4.0,"UART, I2C, CAN",9.09,0.692,12,1.8,TSSOP,2017,Industrial
Silicon Labs,SIL-MCU485152,AVR 8-bit,168,256,4,0.5,"PWM, I2C, CAN",9.39,0.166,45,3.3,QFN,2014,Industrial
STMicroelectronics,STM-MCU485153,AVR 8-bit,72,16,256,1.0,"USB, I2C, CAN, Ethernet",6.29,1.086,52,3.3,BGA,2022,IoT
Texas Instruments,TEX-MCU485154,AVR 8-bit,16,64,4,2.0,"CAN, SPI, UART, USB, I2C",7.07,1.221,7,3.3,DIP,2023,Industrial
Nordic Semiconductor,NOR-MCU485155,8051,8,512,8,4.0,"USB, PWM",9.72,0.508,37,1.8,BGA,2024,IoT
Texas Instruments,TEX-MCU485156,ARM Cortex-M3,48,256,1,4.0,"Ethernet, PWM, I2C, UART, SPI",6.08,0.519,6,3.3,DIP,2012,Industrial
Renesas,REN-MCU485157,ARM Cortex-M0,16,256,512,2.0,"UART, USB, I2C, PWM",9.71,0.097,53,3.3,BGA,2024,Wearable
Infineon,INF-MCU485158,AVR 8-bit,48,512,16,8.0,"Ethernet, CAN, SPI, USB, PWM",7.54,0.841,28,2.5,BGA,2010,Automotive
Texas Instruments,TEX-MCU485159,AVR 8-bit,240,256,64,0.5,"PWM, SPI, I2C, Ethernet",10.43,0.437,72,2.5,SOIC,2015,Wearable
Infineon,INF-MCU485160,AVR 8-bit,48,1024,4,0.5,"SPI, I2C, USB",6.82,0.392,73,2.5,TSSOP,2019,Consumer
Analog Devices,ANA-MCU485161,AVR 8-bit,168,16,16,2.0,"CAN, Ethernet, I2C, SPI",10.92,0.065,19,3.3,BGA,2010,Industrial
Analog Devices,ANA-MCU485162,AVR 8-bit,16,32,4,8.0,"USB, CAN",8.59,0.289,33,1.8,LQFP,2011,Medical
Analog Devices,ANA-MCU485163,RISC-V,480,512,64,2.0,"Ethernet, CAN, USB, SPI, UART",7.06,0.867,33,5.0,LQFP,2006,Industrial
Infineon,INF-MCU485164,ARM Cortex-M0,240,128,128,2.0,"CAN, Ethernet, UART, PWM, SPI",8.44,1.103,83,3.3,LQFP,2016,Medical
Espressif,ESP-MCU485165,8051,168,16,16,2.0,"CAN, I2C, USB",5.27,1.486,79,5.0,BGA,2014,IoT
Analog Devices,ANA-MCU485166,MIPS32,200,128,64,0.0,"CAN, USB, PWM",8.84,0.044,79,2.5,SOIC,2005,Medical
NXP,NXP-MCU485167,ARM Cortex-M4,120,256,512,8.0,"SPI, I2C, UART",4.65,0.105,85,2.5,DIP,2013,Medical
Espressif,ESP-MCU485168,8051,72,256,256,0.0,"PWM, UART, I2C",8.8,0.686,97,2.5,QFN,2008,Medical
Nordic Semiconductor,NOR-MCU485169,ARM Cortex-M3,8,1024,256,4.0,"SPI, USB, I2C, CAN",8.2,0.17,49,1.8,QFN,2024,Medical
Renesas,REN-MCU485170,ARM Cortex-M4,48,1024,16,8.0,"USB, Ethernet, UART, SPI, CAN",7.71,1.493,34,1.8,DIP,2008,Wearable
Silicon Labs,SIL-MCU485171,RISC-V,48,64,32,4.0,"I2C, CAN, Ethernet, PWM",5.62,0.488,80,5.0,BGA,2011,Wearable
Nordic Semiconductor,NOR-MCU485172,RISC-V,120,16,4,2.0,"PWM, I2C, UART, Ethernet",6.03,0.711,81,3.3,DIP,2008,Consumer
Espressif,ESP-MCU485173,ARM Cortex-M0,200,16,32,8.0,"PWM, I2C, USB",9.1,0.948,65,1.8,SOIC,2005,Consumer
NXP,NXP-MCU485174,ARM Cortex-M0,168,1024,8,1.0,"I2C, SPI",3.52,0.056,70,1.8,LQFP,2019,IoT
Infineon,INF-MCU485175,ARM Cortex-M7,168,32,16,4.0,"USB, I2C",6.01,1.488,18,2.5,QFN,2011,Automotive
Espressif,ESP-MCU485176,8051,32,128,64,1.0,"PWM, UART",7.57,1.417,13,2.5,QFN,2015,Wearable
STMicroelectronics,STM-MCU485177,AVR 8-bit,16,512,512,4.0,"SPI, PWM, I2C, Ethernet, UART",2.24,0.419,11,2.5,SOIC,2013,IoT
Nordic Semiconductor,NOR-MCU485178,RISC-V,16,32,16,0.0,"I2C, UART, SPI, CAN, Ethernet",1.32,0.342,79,5.0,DIP,2006,Industrial
Analog Devices,ANA-MCU485179,AVR 8-bit,32,128,8,8.0,"USB, CAN, UART, I2C",3.7,1.045,19,3.3,DIP,2019,Wearable
Infineon,INF-MCU485180,AVR 8-bit,48,1024,128,8.0,"UART, I2C, SPI, Ethernet",11.46,0.047,86,5.0,LQFP,2022,Automotive
Texas Instruments,TEX-MCU485181,8051,240,2048,32,0.5,"I2C, USB, PWM, Ethernet",3.45,1.272,77,2.5,TSSOP,2006,Wearable
