Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Analog Devices,ANA-MCU380074,ARM Cortex-M3,72,128,32,0.5,"Ethernet, USB, I2C",1.15,0.301,16,3.3,LQFP,2005,IoT
STMicroelectronics,STM-MCU380075,RISC-V,16,512,512,0.5,"UART, PWM, SPI, USB",3.09,0.329,90,3.3,QFN,2017,Automotive
NXP,NXP-MCU380076,ARM Cortex-M0,200,256,4,4.0,"CAN, PWM, USB, SPI",4.92,1.412,82,2.5,TSSOP,2023,Medical
Texas Instruments,TEX-MCU380077,ARM Cortex-M0,120,1024,8,0.0,"Ethernet, I2C, UART, CAN, SPI",11.19,0.606,89,1.8,QFN,2011,Automotive
STMicroelectronics,STM-MCU380078,ARM Cortex-M7,72,16,8,4.0,"UART, USB, I2C",1.88,0.54,85,1.8,DIP,2018,Consumer
Espressif,ESP-MCU380079,MIPS32,72,16,512,0.5,"UART, I2C",3.26,0.115,70,5.0,DIP,2008,Wearable
Nordic Semiconductor,NOR-MCU380080,8051,200,1024,256,0.0,"UART, I2C",7.39,0.318,9,2.5,QFN,2005,Wearable
Microchip,MIC-MCU380081,RISC-V,240,1024,16,0.0,"USB, PWM, I2C, UART, Ethernet",3.66,0.061,65,5.0,TSSOP,2007,Wearable
Infineon,INF-MCU380082,8051,8,64,32,4.0,"USB, UART, CAN, I2C",5.78,0.568,56,3.3,SOIC,2018,Medical
Nordic Semiconductor,NOR-MCU380083,ARM Cortex-M0,48,2048,4,0.5,"USB, I2C, PWM, Ethernet",6.21,0.967,57,1.8,SOIC,2018,Medical
Nordic Semiconductor,NOR-MCU380084,ARM Cortex-M7,240,256,1,2.0,"USB, UART, PWM, Ethernet",9.6,0.344,94,1.8,DIP,2012,Consumer
Renesas,REN-MCU380085,MIPS32,48,1024,4,1.0,"USB, I2C, PWM, SPI, CAN",8.27,1.022,36,3.3,BGA,2016,Automotive
Espressif,ESP-MCU380086,MIPS32,200,64,512,0.0,"CAN, SPI, PWM",10.96,1.007,6,2.5,LQFP,2010,Medical
Infineon,INF-MCU380087,ARM Cortex-M7,120,512,4,0.5,"SPI, UART, CAN",8.45,1.139,92,2.5,DIP,2014,Wearable
Nordic Semiconductor,NOR-MCU380088,ARM Cortex-M0,200,1024,32,0.0,"CAN, SPI, Ethernet, PWM",6.46,0.989,67,3.3,SOIC,2018,Industrial
Texas Instruments,TEX-MCU380089,ARM Cortex-M7,120,512,64,2.0,"PWM, USB, Ethernet, SPI",4.95,0.995,52,5.0,TSSOP,2007,Medical
Nordic Semiconductor,NOR-MCU380090,MIPS32,48,256,256,1.0,"USB, UART",5.68,0.697,14,1.8,DIP,2021,Industrial
Texas Instruments,TEX-MCU380091,ARM Cortex-M4,120,64,512,1.0,"UART, SPI",2.09,1.055,53,2.5,TSSOP,2006,Automotive
Silicon Labs,SIL-MCU380092,ARM Cortex-M3,32,16,8,2.0,"UART, PWM, Ethernet",3.08,0.604,38,3.3,LQFP,2011,Automotive
Nordic Semiconductor,NOR-MCU380093,ARM Cortex-M4,480,2048,64,1.0,"SPI, Ethernet",9.89,0.261,26,2.5,TSSOP,2015,Wearable
Infineon,INF-MCU380094,8051,8,128,64,0.0,"UART, CAN, USB, PWM, I2C",7.05,0.927,92,5.0,DIP,2005,Industrial
Texas Instruments,TEX-MCU380095,8051,240,32,64,2.0,"USB, Ethernet",4.86,1.367,22,5.0,DIP,2005,Wearable
NXP,NXP-MCU380096,ARM Cortex-M0,72,512,4,4.0,"UART, SPI, PWM, I2C",3.24,1.204,92,5.0,QFN,2022,Industrial
Analog Devices,ANA-MCU380097,8051,240,128,512,2.0,"PWM, I2C, SPI, Ethernet, USB",1.19,1.492,16,3.3,BGA,2013,Wearable
NXP,NXP-MCU380098,MIPS32,240,32,8,0.0,"SPI, UART",9.42,0.628,68,3.3,SOIC,2020,Industrial
STMicroelectronics,STM-MCU380099,ARM Cortex-M7,32,128,4,0.5,"Ethernet, I2C, USB",6.65,0.713,10,5.0,LQFP,2023,IoT
Renesas,REN-MCU380100,ARM Cortex-M4,120,64,16,0.5,"SPI, PWM, CAN, UART",10.8,1.063,87,2.5,SOIC,2021,Consumer
Espressif,ESP-MCU380101,ARM Cortex-M3,48,1024,32,0.5,"PWM, SPI, I2C, Ethernet, USB",3.31,0.463,83,1.8,DIP,2017,IoT
Texas Instruments,TEX-MCU380102,ARM Cortex-M3,480,512,128,2.0,"SPI, USB, I2C, PWM, Ethernet",7.24,0.569,7,5.0,DIP,2023,Consumer
Nordic Semiconductor,NOR-MCU380103,ARM Cortex-M3,16,256,128,0.5,"CAN, USB, UART, Ethernet",8.99,1.455,67,3.3,TSSOP,2018,Industrial
Espressif,ESP-MCU380104,ARM Cortex-M4,72,256,64,4.0,"CAN, Ethernet, PWM, UART",7.52,0.928,93,5.0,QFN,2005,Wearable
Espressif,ESP-MCU380105,RISC-V,200,512,1,0.5,"CAN, USB",0.96,0.064,73,5.0,LQFP,2019,Industrial
NXP,NXP-MCU380106,ARM Cortex-M4,72,512,512,1.0,"I2C, CAN, USB, UART, Ethernet",9.37,0.22,62,2.5,DIP,2011,Medical
Renesas,REN-MCU380107,ARM Cortex-M4,168,128,512,8.0,"I2C, UART, Ethernet, PWM",10.86,0.328,23,1.8,SOIC,2017,Consumer
Analog Devices,ANA-MCU380108,MIPS32,240,64,16,4.0,"I2C, SPI, UART, PWM",9.97,0.941,19,2.5,BGA,2017,Industrial
Microchip,MIC-MCU380109,8051,168,32,1,0.0,"UART, CAN, I2C",7.02,1.469,54,5.0,TSSOP,2018,Automotive
Microchip,MIC-MCU380110,MIPS32,200,16,1,8.0,"CAN, I2C, PWM",4.69,1.341,35,5.0,QFN,2013,Medical
STMicroelectronics,STM-MCU380111,ARM Cortex-M4,8,256,256,1.0,"Ethernet, UART, SPI, CAN, PWM",5.97,0.92,17,1.8,TSSOP,2023,Industrial
Analog Devices,ANA-MCU380112,RISC-V,32,128,256,0.5,"Ethernet, USB",9.88,0.75,43,3.3,BGA,2021,Wearable
Renesas,REN-MCU380113,ARM Cortex-M4,16,16,64,8.0,"SPI, I2C, USB, Ethernet",3.73,0.045,68,3.3,QFN,2013,IoT
Infineon,INF-MCU380114,ARM Cortex-M3,480,1024,64,0.0,"Ethernet, PWM",6.85,0.22,58,3.3,BGA,2024,IoT
Renesas,REN-MCU380115,MIPS32,72,128,128,0.5,"SPI, USB",5.2,1.395,96,2.5,TSSOP,2010,Wearable
Microchip,MIC-MCU380116,ARM Cortex-M3,120,64,256,2.0,"UART, I2C, Ethernet, PWM, USB",2.01,0.395,40,2.5,LQFP,2018,Medical
Infineon,INF-MCU380117,ARM Cortex-M7,32,2048,512,4.0,"I2C, USB, CAN",7.77,0.935,86,5.0,DIP,2009,Industrial
Espressif,ESP-MCU380118,ARM Cortex-M0,200,128,256,0.5,"SPI, CAN, I2C",6.58,1.165,89,3.3,BGA,2023,IoT
STMicroelectronics,STM-MCU380119,ARM Cortex-M0,120,1024,128,1.0,"SPI, I2C",2.42,1.182,50,3.3,BGA,2022,Wearable
Texas Instruments,TEX-MCU380120,RISC-V,32,1024,1,0.0,"Ethernet, UART, USB, CAN",6.99,1.014,35,3.3,SOIC,2024,Medical
Texas Instruments,TEX-MCU380121,RISC-V,200,512,32,0.5,"USB, PWM, CAN, I2C",8.26,1.176,34,5.0,BGA,2017,Industrial
Infineon,INF-MCU380122,ARM Cortex-M3,32,16,1,8.0,"Ethernet, SPI, I2C, CAN, USB",1.07,0.228,83,3.3,BGA,2005,Industrial
Microchip,MIC-MCU380123,ARM Cortex-M0,72,256,16,4.0,"UART, CAN",2.3,0.387,73,5.0,LQFP,2010,Consumer
Microchip,MIC-MCU380124,8051,32,256,128,0.5,"SPI, USB, PWM, I2C",3.88,0.796,8,5.0,QFN,2010,Medical
Infineon,INF-MCU380125,AVR 8-bit,120,512,32,2.0,"I2C, PWM, Ethernet, SPI, USB",2.19,0.339,29,3.3,BGA,2022,Medical
Microchip,MIC-MCU380126,8051,8,1024,16,0.5,"SPI, USB, Ethernet, I2C, UART",11.36,0.097,83,1.8,TSSOP,2016,Automotive
Infineon,INF-MCU380127,MIPS32,72,16,128,4.0,"I2C, CAN, Ethernet, UART, SPI",3.93,0.951,64,1.8,SOIC,2009,Medical
Infineon,INF-MCU380128,ARM Cortex-M7,16,512,64,2.0,"Ethernet, USB, SPI, UART, PWM",2.2,1.158,75,5.0,LQFP,2018,Industrial
Infineon,INF-MCU380129,ARM Cortex-M0,16,128,2,0.0,"I2C, UART",8.75,1.304,21,3.3,BGA,2007,Consumer
Microchip,MIC-MCU380130,ARM Cortex-M4,168,16,4,1.0,"Ethernet, SPI, I2C, PWM",1.53,0.57,34,1.8,DIP,2010,Industrial
Infineon,INF-MCU380131,RISC-V,240,1024,8,2.0,"CAN, UART",5.48,0.424,64,3.3,SOIC,2021,Industrial
STMicroelectronics,STM-MCU380132,RISC-V,480,512,8,4.0,"I2C, USB, CAN, UART, Ethernet",5.5,0.299,40,1.8,BGA,2012,Industrial
Texas Instruments,TEX-MCU380133,ARM Cortex-M7,48,64,512,1.0,"I2C, PWM, CAN",6.76,0.149,16,3.3,TSSOP,2011,Industrial
Renesas,REN-MCU380134,ARM Cortex-M4,480,512,512,0.5,"UART, PWM, Ethernet, I2C",9.97,0.25,66,1.8,QFN,2015,Wearable
Renesas,REN-MCU380135,RISC-V,8,1024,2,0.5,"Ethernet, UART, CAN, I2C, SPI",6.48,1.371,97,2.5,QFN,2023,IoT
Silicon Labs,SIL-MCU380136,ARM Cortex-M4,48,1024,4,8.0,"CAN, USB",6.23,0.387,20,2.5,QFN,2017,IoT
Nordic Semiconductor,NOR-MCU380137,ARM Cortex-M4,8,128,512,0.5,"USB, CAN, Ethernet, PWM, UART",4.36,1.313,41,1.8,TSSOP,2020,Consumer
Nordic Semiconductor,NOR-MCU380138,ARM Cortex-M4,48,256,128,8.0,"PWM, CAN, USB, I2C, SPI",10.64,0.314,43,1.8,QFN,2011,Automotive
Infineon,INF-MCU380139,8051,8,16,32,8.0,"I2C, Ethernet, PWM, CAN, USB",8.09,0.259,13,5.0,TSSOP,2019,IoT
Infineon,INF-MCU380140,RISC-V,72,1024,128,8.0,"UART, SPI",5.7,1.128,93,3.3,BGA,2009,Medical
Renesas,REN-MCU380141,ARM Cortex-M0,32,64,8,0.5,"CAN, UART, I2C, SPI",4.45,0.434,38,2.5,BGA,2012,Automotive
Silicon Labs,SIL-MCU380142,ARM Cortex-M7,72,16,256,4.0,"PWM, USB",10.14,0.93,19,1.8,BGA,2011,IoT
Silicon Labs,SIL-MCU380143,RISC-V,16,2048,64,2.0,"SPI, PWM, I2C, CAN",3.05,1.261,26,5.0,LQFP,2023,Industrial
Infineon,INF-MCU380144,ARM Cortex-M7,480,512,1,4.0,"PWM, Ethernet, I2C, SPI",3.42,0.228,64,2.5,QFN,2010,Industrial
Infineon,INF-MCU380145,ARM Cortex-M3,200,16,512,0.5,"USB, CAN, PWM, SPI",8.94,0.803,8,3.3,TSSOP,2009,Consumer
STMicroelectronics,STM-MCU380146,RISC-V,240,512,8,0.5,"SPI, PWM, USB, Ethernet",7.94,0.866,65,2.5,DIP,2011,Medical
Silicon Labs,SIL-MCU380147,ARM Cortex-M3,72,512,1,8.0,"USB, PWM, Ethernet",10.95,0.065,91,3.3,SOIC,2017,Industrial
Texas Instruments,TEX-MCU380148,RISC-V,48,32,8,2.0,"USB, SPI, Ethernet",8.97,0.67,53,3.3,BGA,2020,Wearable
Analog Devices,ANA-MCU380149,AVR 8-bit,48,32,64,1.0,"PWM, UART",5.16,0.568,23,5.0,TSSOP,2012,Consumer
Espressif,ESP-MCU380150,ARM Cortex-M4,16,128,512,0.5,"Ethernet, SPI",2.83,1.02,55,5.0,LQFP,2022,Medical
Silicon Labs,SIL-MCU380151,MIPS32,72,64,512,0.0,"CAN, USB, I2C",6.95,1.458,8,1.8,DIP,2018,Consumer
Analog Devices,ANA-MCU380152,ARM Cortex-M0,200,1024,16,0.0,"I2C, SPI",1.68,0.432,92,5.0,TSSOP,2007,Consumer
Infineon,INF-MCU380153,ARM Cortex-M4,480,128,1,4.0,"Ethernet, UART, I2C, CAN, SPI",11.71,1.133,63,1.8,BGA,2007,Wearable
STMicroelectronics,STM-MCU380154,MIPS32,120,32,8,0.5,"SPI, UART, USB",7.33,0.899,90,3.3,TSSOP,2022,Consumer
Infineon,INF-MCU380155,ARM Cortex-M3,168,16,1,4.0,"UART, Ethernet, PWM, CAN, USB",3.06,1.372,25,5.0,LQFP,2010,Automotive
Texas Instruments,TEX-MCU380156,ARM Cortex-M3,120,1024,256,0.5,"CAN, PWM, USB, UART",11.57,0.326,74,2.5,QFN,2014,IoT
Texas Instruments,TEX-MCU380157,ARM Cortex-M7,480,512,64,1.0,"Ethernet, I2C, USB, PWM, UART",3.82,0.707,24,5.0,DIP,2008,Wearable
Texas Instruments,TEX-MCU380158,MIPS32,8,2048,1,4.0,"UART, I2C",6.71,0.284,76,3.3,SOIC,2024,Automotive
NXP,NXP-MCU380159,ARM Cortex-M4,120,16,2,1.0,"USB, CAN",3.73,0.071,55,1.8,BGA,2012,Industrial
Silicon Labs,SIL-MCU380160,AVR 8-bit,32,1024,64,4.0,"SPI, UART, USB, CAN, I2C",4.21,1.089,91,1.8,SOIC,2005,Industrial
Infineon,INF-MCU380161,8051,8,256,8,2.0,"SPI, Ethernet, I2C",1.97,0.861,61,2.5,QFN,2019,Medical
NXP,NXP-MCU380162,ARM Cortex-M7,168,512,4,8.0,"UART, Ethernet, PWM",0.71,0.801,97,2.5,QFN,2023,Wearable
Texas Instruments,TEX-MCU380163,ARM Cortex-M3,8,2048,64,4.0,"SPI, Ethernet, PWM",0.69,0.041,54,5.0,BGA,2012,Consumer
Analog Devices,ANA-MCU380164,ARM Cortex-M4,16,1024,64,4.0,"SPI, CAN",7.42,0.492,42,3.3,TSSOP,2015,Automotive
Silicon Labs,SIL-MCU380165,MIPS32,8,256,32,0.0,"SPI, I2C, UART, CAN, USB",7.1,1.497,35,1.8,LQFP,2010,IoT
Microchip,MIC-MCU380166,ARM Cortex-M3,200,2048,512,8.0,"USB, Ethernet, PWM",0.51,0.42,38,2.5,DIP,2012,Automotive
Renesas,REN-MCU380167,ARM Cortex-M7,120,16,2,1.0,"SPI, PWM",2.26,0.19,22,5.0,LQFP,2008,Automotive
Texas Instruments,TEX-MCU380168,ARM Cortex-M3,32,2048,512,0.5,"Ethernet, PWM, UART, CAN",7.47,0.572,60,3.3,QFN,2017,Automotive
NXP,NXP-MCU380169,MIPS32,240,1024,2,4.0,"SPI, PWM, UART",5.99,1.367,12,2.5,TSSOP,2023,Industrial
Espressif,ESP-MCU380170,AVR 8-bit,48,64,8,4.0,"PWM, USB, Ethernet",2.85,0.073,40,5.0,LQFP,2019,IoT
Nordic Semiconductor,NOR-MCU380171,AVR 8-bit,48,16,8,1.0,"PWM, I2C",11.08,0.24,98,1.8,TSSOP,2005,Wearable
Nordic Semiconductor,NOR-MCU380172,8051,240,32,128,2.0,"UART, CAN, SPI, PWM, Ethernet",3.45,0.31,56,3.3,QFN,2016,Consumer
Texas Instruments,TEX-MCU380173,AVR 8-bit,240,256,2,0.5,"USB, Ethernet",6.36,0.927,12,3.3,SOIC,2009,Medical
NXP,NXP-MCU380174,ARM Cortex-M4,48,128,128,8.0,"Ethernet, PWM, CAN, SPI, UART",5.1,1.475,41,2.5,BGA,2010,Industrial
NXP,NXP-MCU380175,ARM Cortex-M7,168,64,4,0.5,"PWM, I2C, Ethernet, UART, USB",10.51,0.595,57,5.0,QFN,2007,Wearable
Nordic Semiconductor,NOR-MCU380176,AVR 8-bit,72,16,128,0.0,"I2C, USB, Ethernet",3.16,0.888,6,1.8,DIP,2016,IoT
Microchip,MIC-MCU380177,ARM Cortex-M3,240,2048,8,1.0,"UART, USB",10.07,0.28,17,3.3,QFN,2011,Industrial
NXP,NXP-MCU380178,ARM Cortex-M7,16,64,32,1.0,"CAN, UART, I2C, PWM, USB",3.92,0.275,70,1.8,SOIC,2014,Medical
Analog Devices,ANA-MCU380179,ARM Cortex-M0,168,32,128,0.5,"I2C, CAN, SPI, UART, USB",2.83,1.317,26,5.0,BGA,2008,Automotive
