Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Analog Devices,ANA-MCU340046,AVR 8-bit,168,64,32,4.0,"PWM, CAN, I2C, USB, Ethernet",9.8,1.421,29,1.8,BGA,2008,Medical
Infineon,INF-MCU340047,ARM Cortex-M7,48,64,8,1.0,"PWM, UART, CAN",5.5,0.118,48,2.5,DIP,2020,Consumer
Nordic Semiconductor,NOR-MCU340048,8051,16,128,512,0.0,"SPI, CAN, UART",9.77,0.212,87,3.3,QFN,2015,Automotive
Texas Instruments,TEX-MCU340049,MIPS32,120,128,64,0.0,"SPI, PWM",9.15,1.032,56,5.0,QFN,2024,Medical
Microchip,MIC-MCU340050,MIPS32,168,2048,64,8.0,"PWM, UART, Ethernet, USB",3.97,0.045,74,2.5,SOIC,2023,Industrial
Nordic Semiconductor,NOR-MCU340051,MIPS32,72,1024,256,2.0,"PWM, CAN, USB",10.59,0.863,21,3.3,TSSOP,2017,Consumer
Espressif,ESP-MCU340052,ARM Cortex-M3,480,512,8,4.0,"I2C, USB, UART, CAN, Ethernet",1.7,1.244,76,2.5,SOIC,2010,Industrial
Espressif,ESP-MCU340053,8051,168,32,512,0.0,"Ethernet, I2C",4.58,0.467,95,1.8,TSSOP,2008,Wearable
Renesas,REN-MCU340054,ARM Cortex-M7,120,64,8,2.0,"CAN, UART, USB, SPI, PWM",4.08,1.463,41,5.0,BGA,2005,Wearable
Microchip,MIC-MCU340055,RISC-V,120,32,16,8.0,"SPI, I2C, PWM, USB, Ethernet",9.45,0.092,64,1.8,QFN,2024,Wearable
Infineon,INF-MCU340056,ARM Cortex-M7,32,256,512,2.0,"I2C, SPI, UART, PWM",11.39,0.044,91,5.0,TSSOP,2006,Medical
Renesas,REN-MCU340057,ARM Cortex-M7,168,64,2,4.0,"I2C, USB, UART, CAN, PWM",1.03,0.481,12,5.0,DIP,2024,IoT
Analog Devices,ANA-MCU340058,MIPS32,200,1024,8,0.0,"USB, CAN, UART, SPI",3.6,0.795,78,1.8,SOIC,2013,Industrial
Renesas,REN-MCU340059,ARM Cortex-M7,240,128,128,4.0,"CAN, PWM, Ethernet",4.01,1.24,53,2.5,TSSOP,2015,Medical
Infineon,INF-MCU340060,8051,240,32,64,0.5,"CAN, I2C, PWM, SPI",11.15,0.191,57,3.3,SOIC,2015,Automotive
Nordic Semiconductor,NOR-MCU340061,8051,480,1024,512,0.5,"PWM, CAN, UART, I2C",8.06,1.423,14,5.0,LQFP,2008,Automotive
Renesas,REN-MCU340062,RISC-V,200,512,1,4.0,"UART, I2C, USB, PWM",8.61,0.37,91,1.8,DIP,2019,Wearable
Espressif,ESP-MCU340063,ARM Cortex-M7,32,16,16,4.0,"USB, CAN",9.13,0.537,46,3.3,SOIC,2020,IoT
Nordic Semiconductor,NOR-MCU340064,ARM Cortex-M3,240,32,128,8.0,"PWM, USB",5.15,1.014,41,5.0,DIP,2014,Industrial
Nordic Semiconductor,NOR-MCU340065,8051,32,16,32,0.0,"SPI, USB, PWM",2.69,0.757,74,5.0,SOIC,2010,Wearable
Silicon Labs,SIL-MCU340066,ARM Cortex-M0,200,32,256,4.0,"USB, I2C, CAN, PWM, UART",1.92,1.37,97,5.0,DIP,2011,IoT
Analog Devices,ANA-MCU340067,ARM Cortex-M0,8,32,32,4.0,"CAN, Ethernet, UART",5.47,0.955,81,5.0,BGA,2024,Medical
NXP,NXP-MCU340068,ARM Cortex-M4,120,128,256,1.0,"I2C, PWM, UART, USB, Ethernet",3.18,0.176,44,2.5,SOIC,2008,Consumer
Texas Instruments,TEX-MCU340069,ARM Cortex-M4,240,32,512,2.0,"UART, SPI, Ethernet, I2C, PWM",7.17,1.216,77,1.8,TSSOP,2010,Consumer
Nordic Semiconductor,NOR-MCU340070,ARM Cortex-M4,8,64,512,1.0,"UART, SPI, USB, Ethernet",8.41,0.443,61,1.8,QFN,2006,Medical
Analog Devices,ANA-MCU340071,ARM Cortex-M7,240,32,512,0.5,"UART, USB, SPI, I2C, Ethernet",0.61,0.711,65,3.3,QFN,2014,Automotive
Silicon Labs,SIL-MCU340072,ARM Cortex-M4,480,64,8,0.0,"UART, SPI",10.94,1.214,88,3.3,SOIC,2009,Medical
Silicon Labs,SIL-MCU340073,ARM Cortex-M7,120,2048,16,2.0,"PWM, UART, Ethernet, I2C, SPI",4.01,0.07,38,2.5,SOIC,2021,Industrial
Nordic Semiconductor,NOR-MCU340074,AVR 8-bit,480,64,64,8.0,"PWM, CAN, UART, USB",8.44,1.46,34,2.5,LQFP,2010,Automotive
Nordic Semiconductor,NOR-MCU340075,RISC-V,168,32,512,0.0,"PWM, UART, I2C, SPI, USB",7.8,0.09,19,5.0,QFN,2019,Automotive
Renesas,REN-MCU340076,ARM Cortex-M0,480,2048,8,8.0,"SPI, UART, CAN, PWM, I2C",7.24,1.098,34,3.3,LQFP,2012,Medical
NXP,NXP-MCU340077,8051,168,32,64,8.0,"CAN, UART, I2C, Ethernet, SPI",11.34,1.298,21,1.8,QFN,2005,Industrial
Microchip,MIC-MCU340078,ARM Cortex-M7,200,16,512,2.0,"USB, Ethernet, I2C",11.79,0.125,50,2.5,QFN,2024,Wearable
Microchip,MIC-MCU340079,8051,240,32,2,4.0,"Ethernet, PWM, SPI, I2C",4.61,1.416,81,3.3,QFN,2023,Wearable
Renesas,REN-MCU340080,8051,480,1024,8,2.0,"USB, UART, SPI, PWM, CAN",0.74,0.547,45,3.3,LQFP,2008,Consumer
Espressif,ESP-MCU340081,ARM Cortex-M4,480,256,8,0.5,"PWM, USB, SPI",9.57,0.215,91,2.5,TSSOP,2007,Wearable
Renesas,REN-MCU340082,ARM Cortex-M3,16,512,256,2.0,"I2C, CAN, Ethernet",7.89,0.404,53,1.8,BGA,2013,Wearable
Espressif,ESP-MCU340083,ARM Cortex-M0,168,2048,128,8.0,"USB, I2C, PWM, Ethernet",11.68,0.716,12,1.8,SOIC,2018,Industrial
Silicon Labs,SIL-MCU340084,RISC-V,72,16,16,4.0,"PWM, Ethernet, CAN, UART",2.16,0.081,79,3.3,LQFP,2010,IoT
Infineon,INF-MCU340085,8051,240,256,16,2.0,"PWM, Ethernet, SPI, I2C",9.73,0.438,40,2.5,BGA,2005,Automotive
NXP,NXP-MCU340086,AVR 8-bit,32,128,32,4.0,"PWM, USB, CAN",3.28,0.029,44,2.5,LQFP,2010,Consumer
Nordic Semiconductor,NOR-MCU340087,ARM Cortex-M7,16,1024,8,0.5,"SPI, I2C",1.69,1.05,72,1.8,LQFP,2021,Automotive
NXP,NXP-MCU340088,ARM Cortex-M0,200,128,64,8.0,"USB, PWM, Ethernet",4.22,1.317,48,3.3,SOIC,2010,IoT
Texas Instruments,TEX-MCU340089,AVR 8-bit,240,32,2,8.0,"CAN, PWM, UART, I2C, Ethernet",9.85,0.087,83,2.5,BGA,2012,Medical
Silicon Labs,SIL-MCU340090,RISC-V,72,16,8,0.0,"USB, I2C, UART, CAN, Ethernet",9.3,0.282,65,5.0,SOIC,2024,Consumer
NXP,NXP-MCU340091,ARM Cortex-M3,48,2048,128,0.0,"USB, I2C, Ethernet, PWM, UART",2.44,0.294,79,2.5,DIP,2015,Consumer
Renesas,REN-MCU340092,MIPS32,48,128,16,0.0,"CAN, SPI, PWM, I2C",9.83,0.479,97,1.8,BGA,2015,Wearable
Silicon Labs,SIL-MCU340093,ARM Cortex-M7,8,2048,32,0.5,"PWM, CAN",5.92,0.736,43,1.8,SOIC,2023,Wearable
Nordic Semiconductor,NOR-MCU340094,ARM Cortex-M4,72,2048,256,2.0,"USB, Ethernet, SPI, PWM, I2C",4.76,0.517,9,3.3,LQFP,2022,Industrial
Silicon Labs,SIL-MCU340095,ARM Cortex-M3,48,64,128,0.5,"CAN, Ethernet, PWM, UART",0.54,0.019,58,1.8,QFN,2012,IoT
Texas Instruments,TEX-MCU340096,8051,168,256,512,0.0,"PWM, UART, CAN, SPI",7.34,0.521,32,2.5,LQFP,2018,Consumer
Silicon Labs,SIL-MCU340097,MIPS32,168,32,512,0.0,"SPI, I2C, CAN",8.61,0.687,44,1.8,LQFP,2006,Wearable
Analog Devices,ANA-MCU340098,ARM Cortex-M7,168,128,2,8.0,"PWM, I2C, Ethernet, USB, CAN",1.96,1.464,36,3.3,SOIC,2018,Medical
STMicroelectronics,STM-MCU340099,AVR 8-bit,16,256,16,8.0,"SPI, Ethernet, UART, USB, CAN",11.81,0.972,44,1.8,SOIC,2012,Automotive
Nordic Semiconductor,NOR-MCU340100,ARM Cortex-M4,8,256,1,0.0,"PWM, SPI, UART",8.77,0.379,34,2.5,QFN,2017,Consumer
Espressif,ESP-MCU340101,ARM Cortex-M3,72,512,4,4.0,"SPI, PWM, I2C, CAN",4.65,0.709,6,5.0,SOIC,2021,Wearable
NXP,NXP-MCU340102,MIPS32,8,128,512,8.0,"PWM, SPI, Ethernet, CAN, USB",11.42,0.976,32,3.3,LQFP,2007,Medical
Analog Devices,ANA-MCU340103,MIPS32,200,64,512,0.0,"UART, Ethernet, USB, PWM, I2C",10.09,1.457,77,1.8,LQFP,2019,IoT
Analog Devices,ANA-MCU340104,RISC-V,8,128,32,0.5,"SPI, UART, PWM, USB",9.88,0.063,40,1.8,QFN,2024,Industrial
STMicroelectronics,STM-MCU340105,8051,200,64,8,8.0,"UART, Ethernet, CAN, USB, I2C",7.51,0.639,45,2.5,DIP,2010,Industrial
Silicon Labs,SIL-MCU340106,RISC-V,72,2048,32,2.0,"UART, I2C, Ethernet, CAN, USB",4.44,0.531,10,3.3,DIP,2009,Consumer
Silicon Labs,SIL-MCU340107,ARM Cortex-M4,48,2048,64,0.5,"UART, PWM, I2C, CAN",3.23,0.035,25,5.0,SOIC,2020,Consumer
Microchip,MIC-MCU340108,8051,48,256,32,0.5,"PWM, SPI",2.68,0.351,67,1.8,TSSOP,2015,Wearable
NXP,NXP-MCU340109,MIPS32,32,128,64,1.0,"I2C, Ethernet, USB, CAN, SPI",2.57,0.301,31,3.3,DIP,2011,Medical
STMicroelectronics,STM-MCU340110,MIPS32,72,256,16,2.0,"PWM, Ethernet, UART, USB, I2C",10.78,0.637,25,3.3,DIP,2024,IoT
Renesas,REN-MCU340111,MIPS32,480,128,1,1.0,"Ethernet, UART",2.77,1.438,45,2.5,QFN,2013,Wearable
Infineon,INF-MCU340112,AVR 8-bit,72,1024,256,0.0,"Ethernet, PWM, UART, SPI, USB",10.5,0.95,99,5.0,LQFP,2022,Medical
STMicroelectronics,STM-MCU340113,8051,48,32,128,2.0,"USB, CAN",4.33,0.793,77,3.3,QFN,2007,Medical
Nordic Semiconductor,NOR-MCU340114,8051,32,1024,128,0.5,"SPI, PWM",9.22,1.486,56,2.5,DIP,2023,Medical
Nordic Semiconductor,NOR-MCU340115,ARM Cortex-M7,72,32,1,0.0,"USB, CAN, SPI",5.99,0.28,76,1.8,QFN,2007,Automotive
Espressif,ESP-MCU340116,AVR 8-bit,72,16,256,2.0,"SPI, I2C, Ethernet, UART, PWM",2.71,0.641,80,2.5,BGA,2024,Wearable
Espressif,ESP-MCU340117,ARM Cortex-M0,72,512,64,0.5,"USB, Ethernet, I2C",5.37,0.542,98,5.0,DIP,2019,Wearable
Texas Instruments,TEX-MCU340118,ARM Cortex-M0,200,256,16,2.0,"CAN, I2C",4.04,0.129,81,2.5,LQFP,2009,Automotive
Texas Instruments,TEX-MCU340119,ARM Cortex-M3,168,64,32,1.0,"USB, I2C, CAN, Ethernet",7.41,1.405,85,1.8,BGA,2024,IoT
STMicroelectronics,STM-MCU340120,ARM Cortex-M3,72,16,32,0.0,"I2C, SPI, USB, UART",0.73,0.238,47,1.8,LQFP,2021,Medical
Espressif,ESP-MCU340121,ARM Cortex-M4,120,128,4,8.0,"SPI, I2C, PWM, USB",4.36,1.02,24,5.0,BGA,2015,IoT
Microchip,MIC-MCU340122,ARM Cortex-M7,48,64,128,8.0,"CAN, USB",11.43,0.989,83,2.5,DIP,2015,Industrial
Infineon,INF-MCU340123,AVR 8-bit,48,128,128,8.0,"PWM, USB",4.35,1.292,66,1.8,DIP,2009,Automotive
NXP,NXP-MCU340124,8051,16,256,128,0.5,"Ethernet, SPI, UART, I2C, CAN",3.81,1.437,56,1.8,SOIC,2021,Automotive
Espressif,ESP-MCU340125,8051,48,32,512,8.0,"USB, UART, PWM, SPI",2.11,1.375,29,3.3,QFN,2016,Consumer
Silicon Labs,SIL-MCU340126,MIPS32,240,1024,512,0.0,"UART, I2C, SPI, CAN",3.24,0.185,96,3.3,DIP,2021,IoT
Silicon Labs,SIL-MCU340127,ARM Cortex-M7,48,512,8,2.0,"SPI, Ethernet, USB, UART",11.28,0.492,80,2.5,TSSOP,2009,Industrial
STMicroelectronics,STM-MCU340128,AVR 8-bit,240,32,4,2.0,"USB, SPI",7.62,0.235,28,1.8,BGA,2011,Consumer
STMicroelectronics,STM-MCU340129,8051,16,2048,32,4.0,"UART, USB, CAN, I2C",5.97,0.589,54,2.5,DIP,2021,Medical
Espressif,ESP-MCU340130,AVR 8-bit,16,128,256,4.0,"PWM, Ethernet, UART",3.23,1.286,23,5.0,BGA,2019,Industrial
Analog Devices,ANA-MCU340131,RISC-V,168,256,128,8.0,"I2C, CAN, SPI",0.94,0.474,52,5.0,DIP,2018,IoT
Espressif,ESP-MCU340132,ARM Cortex-M0,8,128,1,4.0,"CAN, PWM, I2C",3.7,0.591,14,3.3,BGA,2007,IoT
Espressif,ESP-MCU340133,RISC-V,16,64,128,0.5,"I2C, CAN, SPI",9.75,1.338,37,2.5,DIP,2015,Consumer
Infineon,INF-MCU340134,MIPS32,72,512,32,0.5,"USB, Ethernet, PWM",5.06,1.447,43,2.5,SOIC,2008,Consumer
Analog Devices,ANA-MCU340135,ARM Cortex-M3,32,16,16,4.0,"UART, PWM, USB",10.26,1.1,66,3.3,TSSOP,2015,IoT
Microchip,MIC-MCU340136,MIPS32,168,512,2,0.0,"CAN, SPI, Ethernet",3.23,0.586,32,2.5,DIP,2020,Automotive
Texas Instruments,TEX-MCU340137,8051,32,1024,8,4.0,"Ethernet, CAN, I2C, USB, UART",11.49,0.366,23,3.3,BGA,2024,Automotive
Renesas,REN-MCU340138,ARM Cortex-M7,48,128,64,0.5,"PWM, I2C",2.54,1.496,79,3.3,TSSOP,2005,Consumer
STMicroelectronics,STM-MCU340139,RISC-V,72,128,8,0.0,"UART, Ethernet, USB",10.37,0.649,88,5.0,QFN,2012,Automotive
Texas Instruments,TEX-MCU340140,MIPS32,16,512,2,1.0,"I2C, Ethernet, UART, USB",8.54,1.217,80,5.0,BGA,2021,Industrial
Silicon Labs,SIL-MCU340141,RISC-V,72,64,8,8.0,"Ethernet, USB, I2C, PWM",2.81,0.787,40,3.3,TSSOP,2017,Medical
STMicroelectronics,STM-MCU340142,RISC-V,168,512,256,2.0,"UART, I2C, PWM, CAN",9.76,0.652,27,1.8,DIP,2005,Wearable
Nordic Semiconductor,NOR-MCU340143,ARM Cortex-M7,72,1024,8,2.0,"I2C, PWM, Ethernet, USB",2.51,0.865,25,3.3,SOIC,2015,Automotive
NXP,NXP-MCU340144,8051,16,32,16,0.0,"CAN, UART, USB",6.63,1.126,12,5.0,QFN,2011,Wearable
STMicroelectronics,STM-MCU340145,AVR 8-bit,200,2048,256,0.5,"UART, Ethernet",8.23,0.706,88,1.8,TSSOP,2022,Wearable
Espressif,ESP-MCU340146,ARM Cortex-M0,120,32,16,0.0,"SPI, UART, Ethernet, PWM, I2C",6.74,0.871,68,3.3,TSSOP,2009,Automotive
Silicon Labs,SIL-MCU340147,AVR 8-bit,480,1024,64,1.0,"SPI, UART, Ethernet, CAN, PWM",4.7,1.288,50,5.0,SOIC,2007,Automotive
Texas Instruments,TEX-MCU340148,ARM Cortex-M4,480,512,64,0.0,"PWM, I2C, SPI, USB, Ethernet",9.77,1.016,78,5.0,LQFP,2010,Automotive
Infineon,INF-MCU340149,ARM Cortex-M7,8,512,128,1.0,"USB, PWM, CAN, Ethernet, UART",4.7,0.988,72,2.5,LQFP,2012,Wearable
Espressif,ESP-MCU340150,ARM Cortex-M7,72,2048,32,0.0,"USB, UART, Ethernet",10.04,0.796,9,5.0,TSSOP,2023,IoT
NXP,NXP-MCU340151,ARM Cortex-M7,32,512,512,4.0,"UART, Ethernet",8.78,1.494,43,3.3,DIP,2022,Industrial
Silicon Labs,SIL-MCU340152,MIPS32,8,32,1,0.0,"PWM, CAN, Ethernet, SPI",2.85,0.526,15,2.5,LQFP,2007,Medical
NXP,NXP-MCU340153,AVR 8-bit,120,64,1,2.0,"Ethernet, SPI",8.39,1.294,91,1.8,TSSOP,2019,Wearable
Microchip,MIC-MCU340154,ARM Cortex-M0,48,64,16,2.0,"UART, USB, Ethernet, I2C, CAN",2.29,0.792,14,1.8,QFN,2016,Medical
Silicon Labs,SIL-MCU340155,AVR 8-bit,120,128,16,4.0,"USB, I2C",10.15,1.27,84,2.5,BGA,2019,IoT
Espressif,ESP-MCU340156,8051,32,2048,8,1.0,"I2C, SPI",0.7,0.544,45,2.5,DIP,2006,Automotive
Infineon,INF-MCU340157,AVR 8-bit,240,512,128,0.0,"UART, I2C, CAN, USB",4.58,0.412,6,5.0,BGA,2011,Wearable
STMicroelectronics,STM-MCU340158,ARM Cortex-M4,32,128,1,0.5,"SPI, UART, PWM, I2C",2.86,0.269,7,3.3,TSSOP,2020,Medical
Infineon,INF-MCU340159,ARM Cortex-M7,120,1024,512,0.5,"USB, CAN",5.23,0.353,7,1.8,LQFP,2010,Medical
Microchip,MIC-MCU340160,8051,8,256,256,4.0,"I2C, CAN",3.98,0.893,14,2.5,BGA,2008,Consumer
Nordic Semiconductor,NOR-MCU340161,MIPS32,240,128,1,2.0,"SPI, USB, UART",9.92,0.06,76,5.0,LQFP,2006,Industrial
STMicroelectronics,STM-MCU340162,8051,16,32,128,0.5,"CAN, SPI",1.41,0.98,45,3.3,SOIC,2008,Automotive
STMicroelectronics,STM-MCU340163,RISC-V,480,128,16,4.0,"I2C, SPI, Ethernet, CAN, PWM",2.86,1.475,70,2.5,LQFP,2016,Wearable
Infineon,INF-MCU340164,RISC-V,16,16,128,0.0,"Ethernet, UART, SPI, I2C",7.14,1.111,87,3.3,LQFP,2010,Consumer
NXP,NXP-MCU340165,ARM Cortex-M4,480,1024,32,0.5,"Ethernet, USB, UART, SPI, PWM",1.48,1.304,52,5.0,TSSOP,2021,IoT
STMicroelectronics,STM-MCU340166,RISC-V,480,256,256,1.0,"USB, CAN, Ethernet, PWM, SPI",6.41,0.727,47,3.3,LQFP,2005,Wearable
Microchip,MIC-MCU340167,ARM Cortex-M7,16,1024,1,2.0,"UART, Ethernet",9.68,0.215,43,5.0,SOIC,2015,Medical
NXP,NXP-MCU340168,MIPS32,480,1024,512,0.0,"USB, UART, Ethernet, I2C",2.23,0.443,82,5.0,DIP,2017,IoT
Renesas,REN-MCU340169,ARM Cortex-M3,480,1024,128,0.5,"Ethernet, SPI, UART",6.89,1.237,46,3.3,TSSOP,2009,IoT
Analog Devices,ANA-MCU340170,ARM Cortex-M4,200,512,512,8.0,"I2C, SPI, PWM, UART, CAN",8.73,1.281,26,5.0,DIP,2012,Medical
Nordic Semiconductor,NOR-MCU340171,RISC-V,168,64,1,8.0,"Ethernet, USB, SPI, CAN, UART",3.36,1.195,78,3.3,DIP,2024,Consumer
NXP,NXP-MCU340172,ARM Cortex-M3,8,32,128,1.0,"CAN, SPI, UART",8.37,0.397,64,2.5,LQFP,2007,IoT
NXP,NXP-MCU340173,ARM Cortex-M3,120,2048,256,1.0,"PWM, CAN, USB",2.68,0.702,52,2.5,DIP,2007,IoT
Microchip,MIC-MCU340174,MIPS32,240,1024,512,8.0,"I2C, USB",2.03,0.192,40,5.0,SOIC,2011,IoT
Renesas,REN-MCU340175,8051,168,1024,64,4.0,"PWM, I2C, SPI, UART",5.66,1.383,71,3.3,LQFP,2016,Medical
Microchip,MIC-MCU340176,MIPS32,168,128,4,0.5,"USB, UART",5.15,1.176,88,2.5,SOIC,2018,Medical
Renesas,REN-MCU340177,AVR 8-bit,32,16,256,2.0,"USB, CAN, Ethernet, SPI, PWM",9.27,1.409,6,2.5,SOIC,2010,Wearable
Renesas,REN-MCU340178,AVR 8-bit,168,16,2,0.5,"USB, CAN",9.37,1.485,26,1.8,DIP,2021,Consumer
Texas Instruments,TEX-MCU340179,AVR 8-bit,32,1024,2,0.0,"UART, I2C, SPI, USB",5.18,0.207,42,3.3,DIP,2013,Medical
