Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Renesas,REN-MCU410029,ARM Cortex-M0,240,1024,8,0.0,"PWM, SPI, I2C, CAN, UART",4.52,0.073,90,1.8,LQFP,2022,Automotive
STMicroelectronics,STM-MCU410030,8051,16,64,2,0.5,"I2C, CAN, Ethernet",10.72,0.529,33,2.5,LQFP,2022,Automotive
Microchip,MIC-MCU410031,ARM Cortex-M3,480,1024,128,1.0,"SPI, PWM, UART, USB, I2C",4.44,0.118,85,1.8,LQFP,2015,Industrial
NXP,NXP-MCU410032,MIPS32,48,512,256,0.5,"UART, PWM, SPI",2.81,0.038,6,3.3,SOIC,2019,IoT
Espressif,ESP-MCU410033,ARM Cortex-M0,72,512,4,1.0,"CAN, I2C, USB, PWM",7.66,0.259,7,1.8,SOIC,2015,Consumer
Texas Instruments,TEX-MCU410034,ARM Cortex-M3,48,16,8,0.0,"PWM, USB, UART",7.35,0.854,10,3.3,TSSOP,2018,Medical
NXP,NXP-MCU410035,ARM Cortex-M3,32,32,32,0.0,"PWM, UART, SPI, CAN",3.41,0.928,63,1.8,BGA,2020,Wearable
Microchip,MIC-MCU410036,8051,240,128,32,2.0,"UART, SPI, USB, CAN",9.42,0.197,27,5.0,BGA,2019,Consumer
STMicroelectronics,STM-MCU410037,ARM Cortex-M4,240,32,8,8.0,"PWM, SPI, USB, I2C",1.17,1.196,86,3.3,LQFP,2016,Automotive
Silicon Labs,SIL-MCU410038,AVR 8-bit,168,16,2,4.0,"UART, SPI, USB, PWM, I2C",9.07,1.034,86,3.3,LQFP,2019,Industrial
Texas Instruments,TEX-MCU410039,MIPS32,200,32,1,2.0,"I2C, UART",0.63,1.096,83,2.5,QFN,2014,IoT
Silicon Labs,SIL-MCU410040,8051,168,16,128,8.0,"SPI, Ethernet, USB",8.65,0.087,65,3.3,LQFP,2017,Automotive
Espressif,ESP-MCU410041,AVR 8-bit,480,64,16,0.5,"UART, USB, I2C, Ethernet, SPI",3.22,1.108,59,5.0,DIP,2009,Wearable
Microchip,MIC-MCU410042,8051,240,256,1,1.0,"CAN, PWM, SPI, UART",8.39,0.496,68,5.0,DIP,2017,Industrial
Infineon,INF-MCU410043,AVR 8-bit,240,128,256,8.0,"CAN, UART, SPI, PWM, USB",3.4,1.001,64,1.8,DIP,2012,Medical
Texas Instruments,TEX-MCU410044,ARM Cortex-M7,16,1024,128,4.0,"UART, PWM, I2C",5.62,1.284,55,3.3,BGA,2006,Automotive
Espressif,ESP-MCU410045,8051,16,32,64,0.5,"PWM, I2C",5.38,0.636,54,5.0,LQFP,2009,Wearable
STMicroelectronics,STM-MCU410046,ARM Cortex-M0,8,512,4,4.0,"UART, CAN, PWM",3.78,0.03,77,1.8,DIP,2016,Wearable
Texas Instruments,TEX-MCU410047,ARM Cortex-M4,32,64,2,0.5,"Ethernet, USB, I2C, UART",6.79,0.71,24,2.5,DIP,2022,Medical
Analog Devices,ANA-MCU410048,ARM Cortex-M4,200,2048,4,8.0,"SPI, UART",6.97,1.006,36,5.0,SOIC,2016,Medical
Analog Devices,ANA-MCU410049,ARM Cortex-M3,32,2048,128,0.5,"USB, UART, SPI, I2C",4.77,0.451,75,5.0,SOIC,2008,Wearable
Microchip,MIC-MCU410050,ARM Cortex-M4,480,2048,1,4.0,"I2C, SPI, PWM",5.97,0.412,43,5.0,TSSOP,2017,Medical
Analog Devices,ANA-MCU410051,ARM Cortex-M0,240,256,128,4.0,"CAN, SPI, PWM",2.82,0.863,64,5.0,QFN,2007,Medical
Infineon,INF-MCU410052,ARM Cortex-M0,48,2048,256,4.0,"SPI, PWM, USB, I2C",9.31,0.625,53,5.0,TSSOP,2013,Automotive
Silicon Labs,SIL-MCU410053,MIPS32,168,512,8,1.0,"UART, I2C",6.59,0.74,93,1.8,TSSOP,2022,Wearable
Texas Instruments,TEX-MCU410054,AVR 8-bit,200,2048,64,0.5,"USB, CAN, PWM",9.21,0.124,84,2.5,LQFP,2010,Industrial
Renesas,REN-MCU410055,RISC-V,72,128,256,0.0,"I2C, Ethernet, SPI, PWM",0.89,1.249,13,5.0,TSSOP,2012,Consumer
Renesas,REN-MCU410056,8051,16,32,64,1.0,"UART, CAN, I2C, SPI, PWM",2.94,1.292,33,5.0,SOIC,2015,Industrial
Renesas,REN-MCU410057,MIPS32,16,2048,8,0.0,"USB, PWM",8.9,1.36,57,2.5,SOIC,2013,Automotive
Analog Devices,ANA-MCU410058,ARM Cortex-M7,480,1024,128,8.0,"PWM, I2C, Ethernet, CAN",11.54,1.344,83,1.8,DIP,2023,Consumer
NXP,NXP-MCU410059,RISC-V,8,16,512,1.0,"CAN, SPI, PWM, USB, I2C",2.57,0.772,80,5.0,SOIC,2020,Automotive
STMicroelectronics,STM-MCU410060,ARM Cortex-M7,240,1024,256,1.0,"PWM, UART",2.51,1.425,21,3.3,DIP,2016,Consumer
Espressif,ESP-MCU410061,ARM Cortex-M0,480,32,8,4.0,"Ethernet, CAN, PWM, UART",8.94,0.829,81,1.8,TSSOP,2007,Industrial
STMicroelectronics,STM-MCU410062,ARM Cortex-M3,200,128,8,0.5,"Ethernet, CAN, USB",11.75,0.927,65,2.5,TSSOP,2020,IoT
Infineon,INF-MCU410063,MIPS32,480,64,128,0.5,"SPI, Ethernet, USB, UART",6.19,0.578,88,2.5,BGA,2010,Industrial
NXP,NXP-MCU410064,ARM Cortex-M7,32,1024,1,0.5,"Ethernet, I2C, CAN, PWM, UART",10.06,1.183,63,1.8,DIP,2007,Industrial
NXP,NXP-MCU410065,ARM Cortex-M7,120,2048,512,4.0,"CAN, USB, UART, Ethernet, PWM",0.84,0.65,27,1.8,QFN,2018,Wearable
STMicroelectronics,STM-MCU410066,MIPS32,48,512,512,1.0,"USB, Ethernet",3.51,1.141,50,2.5,TSSOP,2017,Automotive
Microchip,MIC-MCU410067,ARM Cortex-M7,8,128,1,2.0,"SPI, UART, USB, CAN, Ethernet",6.66,0.541,48,3.3,TSSOP,2014,Industrial
STMicroelectronics,STM-MCU410068,ARM Cortex-M4,200,128,4,1.0,"CAN, USB, PWM, I2C, SPI",4.25,1.224,82,3.3,DIP,2015,IoT
NXP,NXP-MCU410069,RISC-V,200,32,512,0.0,"UART, CAN, SPI",4.16,1.271,39,1.8,SOIC,2007,Automotive
Espressif,ESP-MCU410070,AVR 8-bit,72,32,64,2.0,"USB, Ethernet, PWM, I2C",11.58,1.113,13,1.8,SOIC,2015,Consumer
Silicon Labs,SIL-MCU410071,AVR 8-bit,120,64,128,0.5,"Ethernet, USB, UART, SPI, PWM",4.49,0.692,63,1.8,LQFP,2022,Industrial
Analog Devices,ANA-MCU410072,ARM Cortex-M7,32,128,2,8.0,"USB, I2C, CAN, PWM",9.25,0.049,96,3.3,LQFP,2021,Industrial
Infineon,INF-MCU410073,ARM Cortex-M3,72,256,1,8.0,"UART, CAN, USB",4.35,0.981,82,1.8,BGA,2009,IoT
Microchip,MIC-MCU410074,ARM Cortex-M3,8,128,32,2.0,"SPI, Ethernet, CAN",1.96,0.113,79,3.3,LQFP,2020,IoT
STMicroelectronics,STM-MCU410075,8051,16,256,64,2.0,"CAN, I2C, USB, SPI",3.59,0.567,64,1.8,QFN,2012,Industrial
Espressif,ESP-MCU410076,ARM Cortex-M0,480,16,1,1.0,"Ethernet, CAN",6.98,1.481,69,1.8,DIP,2016,IoT
Infineon,INF-MCU410077,ARM Cortex-M7,480,2048,16,8.0,"USB, Ethernet",1.61,0.613,28,2.5,BGA,2006,Automotive
Nordic Semiconductor,NOR-MCU410078,AVR 8-bit,200,128,512,0.0,"SPI, UART",3.63,0.145,99,2.5,BGA,2018,Consumer
Silicon Labs,SIL-MCU410079,AVR 8-bit,200,16,4,8.0,"CAN, SPI",1.77,0.584,48,1.8,BGA,2015,Wearable
Renesas,REN-MCU410080,RISC-V,8,512,256,8.0,"I2C, UART, CAN",3.79,0.806,56,5.0,DIP,2016,Medical
Renesas,REN-MCU410081,AVR 8-bit,480,1024,32,0.0,"UART, USB, Ethernet, CAN, PWM",10.55,0.66,51,5.0,QFN,2013,Automotive
Infineon,INF-MCU410082,8051,120,2048,4,0.0,"SPI, USB, Ethernet",9.76,0.833,94,2.5,TSSOP,2016,IoT
STMicroelectronics,STM-MCU410083,ARM Cortex-M3,200,1024,8,0.5,"UART, CAN, Ethernet",1.5,1.371,34,3.3,DIP,2021,Consumer
Nordic Semiconductor,NOR-MCU410084,ARM Cortex-M3,168,32,8,2.0,"PWM, UART, CAN, Ethernet",9.5,0.259,45,3.3,LQFP,2021,Consumer
Nordic Semiconductor,NOR-MCU410085,MIPS32,240,1024,4,4.0,"USB, Ethernet, CAN, UART, PWM",8.6,1.316,21,3.3,TSSOP,2022,Consumer
Analog Devices,ANA-MCU410086,AVR 8-bit,32,128,32,0.5,"UART, SPI, PWM",11.35,0.61,75,3.3,SOIC,2014,Medical
Renesas,REN-MCU410087,ARM Cortex-M0,8,2048,2,8.0,"SPI, Ethernet, USB, I2C",3.17,0.138,28,5.0,DIP,2008,IoT
Infineon,INF-MCU410088,MIPS32,32,32,64,2.0,"I2C, PWM, USB",11.21,0.189,17,3.3,SOIC,2022,Wearable
Renesas,REN-MCU410089,8051,32,256,8,2.0,"UART, PWM, I2C, USB, Ethernet",3.22,0.848,32,5.0,LQFP,2007,Wearable
Silicon Labs,SIL-MCU410090,AVR 8-bit,480,1024,256,4.0,"SPI, PWM, USB",10.03,1.146,73,5.0,QFN,2024,Consumer
Infineon,INF-MCU410091,8051,480,2048,2,1.0,"PWM, I2C, Ethernet, UART, USB",5.75,0.601,30,2.5,LQFP,2017,IoT
STMicroelectronics,STM-MCU410092,RISC-V,480,512,512,0.0,"Ethernet, I2C, CAN, PWM",11.41,0.544,10,2.5,TSSOP,2006,Wearable
Microchip,MIC-MCU410093,RISC-V,200,2048,2,4.0,"PWM, CAN, Ethernet, I2C, SPI",7.01,0.538,36,5.0,DIP,2013,Industrial
Analog Devices,ANA-MCU410094,AVR 8-bit,480,16,4,0.0,"PWM, USB, CAN",0.97,1.031,8,3.3,DIP,2014,IoT
Texas Instruments,TEX-MCU410095,RISC-V,16,512,16,4.0,"Ethernet, SPI",8.5,0.728,90,2.5,BGA,2024,Medical
Silicon Labs,SIL-MCU410096,ARM Cortex-M3,240,2048,16,4.0,"USB, Ethernet, UART, CAN, SPI",7.05,1.383,24,5.0,QFN,2018,IoT
Silicon Labs,SIL-MCU410097,AVR 8-bit,120,32,64,1.0,"USB, Ethernet, CAN, SPI",3.01,0.288,21,3.3,SOIC,2018,Industrial
Nordic Semiconductor,NOR-MCU410098,MIPS32,16,256,2,0.0,"Ethernet, I2C, SPI, PWM, UART",10.5,0.988,51,3.3,BGA,2018,Medical
Texas Instruments,TEX-MCU410099,ARM Cortex-M7,48,256,128,0.5,"UART, CAN, SPI, Ethernet",10.61,0.117,63,2.5,QFN,2008,Automotive
Nordic Semiconductor,NOR-MCU410100,ARM Cortex-M0,48,1024,256,1.0,"CAN, I2C, SPI, USB",2.8,0.144,40,1.8,SOIC,2005,Wearable
Texas Instruments,TEX-MCU410101,AVR 8-bit,120,16,1,2.0,"UART, CAN, USB",9.62,1.13,76,3.3,LQFP,2017,Automotive
Texas Instruments,TEX-MCU410102,ARM Cortex-M3,240,1024,2,0.0,"UART, SPI",7.75,1.171,68,5.0,TSSOP,2013,Automotive
Analog Devices,ANA-MCU410103,MIPS32,168,2048,512,8.0,"I2C, USB",2.91,0.826,54,3.3,LQFP,2007,Wearable
Texas Instruments,TEX-MCU410104,8051,32,64,8,4.0,"PWM, SPI, Ethernet, USB",5.01,0.482,99,5.0,SOIC,2008,Industrial
Nordic Semiconductor,NOR-MCU410105,MIPS32,72,512,4,1.0,"PWM, Ethernet, I2C",8.8,0.877,61,1.8,BGA,2012,Consumer
Espressif,ESP-MCU410106,8051,72,64,128,0.5,"UART, CAN, I2C, SPI, Ethernet",11.87,0.76,7,1.8,SOIC,2018,Automotive
NXP,NXP-MCU410107,ARM Cortex-M4,48,256,32,0.5,"UART, PWM",10.76,0.437,22,3.3,DIP,2015,Automotive
Microchip,MIC-MCU410108,RISC-V,48,1024,512,0.0,"PWM, I2C, USB",7.86,0.266,75,5.0,SOIC,2023,Wearable
Analog Devices,ANA-MCU410109,8051,200,1024,256,4.0,"SPI, Ethernet, CAN, UART, I2C",4.79,0.727,10,5.0,BGA,2010,Industrial
Nordic Semiconductor,NOR-MCU410110,8051,200,128,128,1.0,"USB, CAN, PWM, SPI",9.49,0.579,18,3.3,SOIC,2022,IoT
Infineon,INF-MCU410111,8051,168,256,64,4.0,"UART, Ethernet, I2C",8.46,0.811,6,1.8,BGA,2005,Consumer
Analog Devices,ANA-MCU410112,MIPS32,240,32,1,8.0,"CAN, USB, SPI, UART",8.16,0.153,31,2.5,LQFP,2010,Automotive
Renesas,REN-MCU410113,ARM Cortex-M4,120,64,512,2.0,"USB, I2C, SPI",11.31,1.349,6,3.3,BGA,2019,Medical
NXP,NXP-MCU410114,ARM Cortex-M4,16,1024,512,0.0,"CAN, PWM, Ethernet, USB",7.53,1.281,38,5.0,DIP,2007,IoT
Texas Instruments,TEX-MCU410115,AVR 8-bit,8,2048,512,8.0,"I2C, USB",6.81,0.402,10,2.5,TSSOP,2008,Wearable
STMicroelectronics,STM-MCU410116,AVR 8-bit,120,128,2,1.0,"UART, PWM, CAN, Ethernet",5.8,0.634,73,2.5,TSSOP,2016,Wearable
STMicroelectronics,STM-MCU410117,MIPS32,16,512,512,2.0,"PWM, UART",3.57,0.346,82,1.8,TSSOP,2022,Medical
Espressif,ESP-MCU410118,ARM Cortex-M3,16,256,128,0.0,"I2C, Ethernet",0.52,1.402,90,2.5,QFN,2022,Medical
Nordic Semiconductor,NOR-MCU410119,ARM Cortex-M7,240,256,256,1.0,"CAN, Ethernet, SPI, I2C",6.24,1.429,69,1.8,QFN,2014,Medical
STMicroelectronics,STM-MCU410120,RISC-V,8,256,512,0.0,"UART, I2C",10.01,0.137,39,5.0,QFN,2020,Wearable
Nordic Semiconductor,NOR-MCU410121,8051,240,1024,4,2.0,"I2C, UART, USB",4.93,1.047,66,2.5,QFN,2012,Industrial
Silicon Labs,SIL-MCU410122,AVR 8-bit,32,512,1,0.0,"USB, PWM, CAN, I2C",9.22,0.778,85,1.8,TSSOP,2015,Automotive
Espressif,ESP-MCU410123,8051,8,128,64,0.5,"USB, SPI, UART",1.74,0.476,16,3.3,LQFP,2017,Wearable
Microchip,MIC-MCU410124,AVR 8-bit,8,1024,8,4.0,"PWM, SPI, USB, I2C",11.39,0.259,85,1.8,TSSOP,2018,Consumer
STMicroelectronics,STM-MCU410125,ARM Cortex-M0,16,64,1,2.0,"UART, USB, PWM, CAN, I2C",2.34,0.238,48,1.8,LQFP,2022,Automotive
Renesas,REN-MCU410126,ARM Cortex-M4,48,512,64,1.0,"I2C, CAN, USB",11.38,0.708,71,1.8,DIP,2007,Industrial
NXP,NXP-MCU410127,AVR 8-bit,120,1024,512,1.0,"Ethernet, CAN, PWM, I2C",3.7,0.935,95,2.5,TSSOP,2023,IoT
Infineon,INF-MCU410128,MIPS32,16,128,32,4.0,"UART, CAN",3.44,0.037,99,1.8,TSSOP,2007,Consumer
Silicon Labs,SIL-MCU410129,ARM Cortex-M0,32,512,256,2.0,"USB, PWM, UART",1.88,0.563,92,1.8,TSSOP,2006,Consumer
Nordic Semiconductor,NOR-MCU410130,8051,32,2048,128,0.0,"Ethernet, SPI, I2C",7.43,0.266,83,3.3,LQFP,2020,Industrial
NXP,NXP-MCU410131,8051,72,64,64,0.0,"CAN, PWM, Ethernet, SPI",2.85,1.202,67,3.3,LQFP,2013,Medical
Infineon,INF-MCU410132,ARM Cortex-M4,168,1024,64,0.0,"I2C, USB, Ethernet, SPI",7.43,0.696,15,5.0,SOIC,2010,Automotive
Analog Devices,ANA-MCU410133,ARM Cortex-M7,72,512,8,2.0,"CAN, I2C",5.76,1.257,77,2.5,BGA,2015,Industrial
NXP,NXP-MCU410134,RISC-V,8,32,256,0.0,"Ethernet, SPI, CAN",9.26,1.072,56,2.5,BGA,2009,Industrial
Texas Instruments,TEX-MCU410135,AVR 8-bit,8,64,1,1.0,"UART, USB, CAN, SPI",6.55,0.576,43,1.8,SOIC,2008,IoT
Analog Devices,ANA-MCU410136,MIPS32,480,32,1,2.0,"I2C, USB, PWM",9.39,0.137,7,5.0,QFN,2017,Automotive
NXP,NXP-MCU410137,ARM Cortex-M3,72,64,64,1.0,"USB, CAN, I2C, PWM, Ethernet",2.05,1.113,75,1.8,TSSOP,2009,Automotive
Silicon Labs,SIL-MCU410138,AVR 8-bit,32,32,64,0.0,"PWM, I2C, SPI",11.57,0.598,99,5.0,LQFP,2012,Automotive
Espressif,ESP-MCU410139,ARM Cortex-M3,480,16,1,2.0,"UART, CAN, SPI",3.51,0.032,38,3.3,SOIC,2016,Industrial
Microchip,MIC-MCU410140,ARM Cortex-M0,120,32,32,8.0,"UART, USB, Ethernet, I2C, PWM",6.08,1.059,73,5.0,TSSOP,2010,Medical
Microchip,MIC-MCU410141,ARM Cortex-M7,168,32,16,8.0,"I2C, USB, UART, Ethernet, CAN",0.77,1.071,51,1.8,BGA,2023,Automotive
Nordic Semiconductor,NOR-MCU410142,8051,72,2048,2,4.0,"Ethernet, UART, USB, SPI, PWM",11.79,0.775,49,2.5,LQFP,2015,Industrial
Analog Devices,ANA-MCU410143,AVR 8-bit,72,64,128,0.5,"SPI, USB, I2C, Ethernet, CAN",7.69,0.081,70,5.0,DIP,2014,IoT
Nordic Semiconductor,NOR-MCU410144,MIPS32,8,16,64,4.0,"I2C, Ethernet, SPI, PWM",9.0,1.024,21,1.8,BGA,2018,IoT
Renesas,REN-MCU410145,RISC-V,16,1024,32,4.0,"I2C, CAN",9.76,0.918,79,2.5,LQFP,2015,Industrial
Analog Devices,ANA-MCU410146,RISC-V,16,16,32,1.0,"PWM, Ethernet, UART, SPI",1.28,1.163,21,1.8,SOIC,2008,Wearable
Infineon,INF-MCU410147,ARM Cortex-M4,72,64,1,8.0,"USB, PWM, CAN, SPI",4.37,0.84,35,3.3,LQFP,2020,Consumer
Espressif,ESP-MCU410148,ARM Cortex-M3,240,128,128,0.5,"Ethernet, USB, CAN, UART, SPI",6.7,1.296,96,1.8,TSSOP,2008,Industrial
Renesas,REN-MCU410149,8051,32,256,1,2.0,"Ethernet, UART",9.74,0.859,6,5.0,BGA,2008,Automotive
Microchip,MIC-MCU410150,AVR 8-bit,8,64,1,4.0,"I2C, PWM",8.28,0.807,64,2.5,TSSOP,2010,Medical
Texas Instruments,TEX-MCU410151,ARM Cortex-M0,168,16,1,0.0,"Ethernet, CAN, UART, SPI, PWM",4.97,1.155,75,3.3,QFN,2013,Wearable
Texas Instruments,TEX-MCU410152,ARM Cortex-M0,16,2048,8,0.0,"USB, I2C",4.51,0.55,98,3.3,TSSOP,2013,Medical
Analog Devices,ANA-MCU410153,MIPS32,48,1024,512,0.5,"Ethernet, CAN, I2C, PWM",10.99,0.061,86,1.8,BGA,2006,Wearable
Espressif,ESP-MCU410154,ARM Cortex-M7,16,128,1,4.0,"Ethernet, CAN, PWM, SPI, I2C",10.01,0.786,60,1.8,BGA,2019,IoT
STMicroelectronics,STM-MCU410155,ARM Cortex-M4,200,512,8,8.0,"Ethernet, SPI",2.15,0.737,85,3.3,DIP,2007,Automotive
NXP,NXP-MCU410156,AVR 8-bit,200,64,128,1.0,"I2C, Ethernet",6.99,1.468,27,1.8,LQFP,2010,Medical
STMicroelectronics,STM-MCU410157,AVR 8-bit,168,32,4,0.0,"PWM, Ethernet",9.54,0.276,80,1.8,SOIC,2023,Consumer
Texas Instruments,TEX-MCU410158,RISC-V,200,512,512,4.0,"SPI, Ethernet, CAN, I2C",1.58,0.417,63,1.8,SOIC,2010,Wearable
NXP,NXP-MCU410159,RISC-V,240,32,32,1.0,"SPI, PWM, CAN, I2C",7.7,1.26,57,2.5,SOIC,2015,Wearable
NXP,NXP-MCU410160,MIPS32,240,512,32,0.0,"Ethernet, CAN, USB, PWM",1.18,0.23,77,2.5,BGA,2023,Industrial
Texas Instruments,TEX-MCU410161,ARM Cortex-M7,120,1024,32,1.0,"Ethernet, I2C, CAN, SPI",5.82,1.097,39,2.5,DIP,2023,Medical
Espressif,ESP-MCU410162,AVR 8-bit,200,512,1,0.5,"USB, PWM",1.83,0.028,81,3.3,LQFP,2020,Medical
STMicroelectronics,STM-MCU410163,8051,120,512,512,0.5,"I2C, Ethernet, PWM, CAN",11.56,0.518,85,1.8,BGA,2007,Wearable
NXP,NXP-MCU410164,AVR 8-bit,32,1024,16,0.0,"USB, SPI",4.78,0.767,85,1.8,LQFP,2014,Consumer
Microchip,MIC-MCU410165,AVR 8-bit,8,32,256,8.0,"Ethernet, I2C, CAN",6.71,0.823,10,2.5,TSSOP,2005,Automotive
STMicroelectronics,STM-MCU410166,RISC-V,8,512,32,0.0,"Ethernet, USB, CAN, I2C",0.62,0.56,7,3.3,QFN,2006,Medical
Silicon Labs,SIL-MCU410167,RISC-V,32,64,4,0.5,"UART, Ethernet, I2C",9.62,1.39,98,2.5,QFN,2013,Wearable
Texas Instruments,TEX-MCU410168,ARM Cortex-M3,32,256,16,4.0,"PWM, I2C, SPI",10.0,0.588,69,1.8,SOIC,2012,Medical
Infineon,INF-MCU410169,8051,240,64,128,4.0,"SPI, UART, Ethernet, CAN, I2C",6.53,0.732,45,3.3,QFN,2005,Medical
Renesas,REN-MCU410170,ARM Cortex-M4,48,1024,512,2.0,"UART, CAN, USB",10.35,0.85,58,2.5,SOIC,2014,Automotive
Renesas,REN-MCU410171,ARM Cortex-M0,120,16,16,0.0,"PWM, Ethernet",9.03,0.531,7,5.0,BGA,2007,Automotive
Silicon Labs,SIL-MCU410172,ARM Cortex-M4,8,64,1,4.0,"I2C, SPI, Ethernet, USB, PWM",1.26,0.697,82,3.3,BGA,2009,Wearable
Nordic Semiconductor,NOR-MCU410173,ARM Cortex-M4,48,2048,64,0.0,"Ethernet, PWM",7.47,0.916,94,2.5,QFN,2020,Consumer
STMicroelectronics,STM-MCU410174,ARM Cortex-M0,16,1024,4,0.0,"PWM, UART, SPI, USB, CAN",1.75,1.207,54,2.5,DIP,2007,Medical
Texas Instruments,TEX-MCU410175,ARM Cortex-M7,200,128,256,2.0,"SPI, I2C, UART, Ethernet, CAN",1.86,1.136,21,1.8,LQFP,2014,Medical
Nordic Semiconductor,NOR-MCU410176,AVR 8-bit,200,32,1,4.0,"USB, PWM",2.02,0.421,36,5.0,BGA,2017,IoT
Nordic Semiconductor,NOR-MCU410177,AVR 8-bit,8,2048,128,2.0,"PWM, UART, CAN, USB, I2C",4.77,0.796,88,5.0,QFN,2022,Medical
Microchip,MIC-MCU410178,AVR 8-bit,200,512,4,2.0,"CAN, UART, I2C, PWM",3.86,1.488,20,5.0,TSSOP,2018,Industrial
Renesas,REN-MCU410179,MIPS32,48,16,512,2.0,"I2C, PWM",5.65,0.324,27,1.8,QFN,2009,Medical
