Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Infineon,INF-MCU465020,RISC-V,168,64,128,0.0,"UART, Ethernet, I2C, PWM",4.73,0.96,20,1.8,SOIC,2020,Automotive
Analog Devices,ANA-MCU465021,AVR 8-bit,200,128,512,2.0,"CAN, UART",1.25,1.186,55,1.8,DIP,2007,Wearable
Microchip,MIC-MCU465022,ARM Cortex-M3,8,16,8,8.0,"UART, CAN, PWM, USB, Ethernet",11.14,0.41,71,5.0,LQFP,2012,Industrial
Nordic Semiconductor,NOR-MCU465023,ARM Cortex-M3,200,128,4,1.0,"I2C, PWM, USB, UART",7.01,1.205,15,3.3,SOIC,2012,Wearable
Infineon,INF-MCU465024,8051,72,512,256,4.0,"PWM, UART",7.63,0.511,39,3.3,BGA,2005,Industrial
Infineon,INF-MCU465025,ARM Cortex-M3,120,1024,16,1.0,"CAN, I2C, UART, USB",5.74,1.383,56,2.5,DIP,2014,Automotive
Espressif,ESP-MCU465026,RISC-V,120,2048,16,2.0,"SPI, UART, Ethernet, CAN, I2C",1.62,0.276,21,5.0,SOIC,2015,Wearable
NXP,NXP-MCU465027,ARM Cortex-M3,16,64,16,2.0,"I2C, SPI, Ethernet",9.02,1.376,9,5.0,QFN,2021,Medical
Microchip,MIC-MCU465028,ARM Cortex-M0,480,512,64,8.0,"SPI, I2C",10.88,1.422,85,3.3,BGA,2022,IoT
Microchip,MIC-MCU465029,MIPS32,480,512,512,8.0,"CAN, I2C, SPI, USB",9.57,0.898,56,3.3,BGA,2014,Medical
Infineon,INF-MCU465030,AVR 8-bit,16,128,128,0.0,"UART, PWM, CAN, USB",11.51,1.063,52,2.5,BGA,2012,Consumer
Texas Instruments,TEX-MCU465031,MIPS32,480,512,32,4.0,"PWM, UART",0.96,1.255,16,2.5,DIP,2020,Wearable
Infineon,INF-MCU465032,RISC-V,72,2048,1,2.0,"PWM, USB, SPI",2.39,1.16,62,2.5,BGA,2020,Industrial
STMicroelectronics,STM-MCU465033,ARM Cortex-M4,48,32,1,0.0,"CAN, SPI, Ethernet, I2C, UART",1.2,0.09,84,3.3,BGA,2009,Wearable
NXP,NXP-MCU465034,RISC-V,16,64,2,4.0,"USB, SPI, UART, PWM, Ethernet",11.24,0.778,44,2.5,BGA,2021,Medical
Silicon Labs,SIL-MCU465035,ARM Cortex-M3,72,16,32,4.0,"CAN, UART, PWM",3.12,0.049,53,3.3,DIP,2024,Wearable
Nordic Semiconductor,NOR-MCU465036,MIPS32,72,128,32,0.0,"Ethernet, SPI",7.75,1.33,55,3.3,LQFP,2022,Wearable
Analog Devices,ANA-MCU465037,ARM Cortex-M4,48,1024,16,8.0,"PWM, CAN, SPI, I2C, USB",11.32,1.31,54,3.3,LQFP,2022,Industrial
Analog Devices,ANA-MCU465038,ARM Cortex-M3,480,64,1,2.0,"I2C, PWM, Ethernet, USB, CAN",5.0,1.057,20,1.8,TSSOP,2008,Automotive
Renesas,REN-MCU465039,ARM Cortex-M3,480,16,128,0.0,"UART, I2C, PWM, CAN",11.53,0.106,32,3.3,LQFP,2017,Consumer
Infineon,INF-MCU465040,ARM Cortex-M4,8,16,512,1.0,"UART, Ethernet, CAN, SPI, PWM",6.5,1.2,40,1.8,DIP,2018,Wearable
Infineon,INF-MCU465041,RISC-V,120,32,1,0.5,"USB, CAN, UART, PWM, Ethernet",5.91,0.189,65,1.8,LQFP,2011,Medical
Microchip,MIC-MCU465042,ARM Cortex-M4,120,64,32,1.0,"PWM, USB, SPI, I2C",10.1,0.931,28,5.0,BGA,2013,Wearable
Infineon,INF-MCU465043,ARM Cortex-M4,240,64,16,2.0,"CAN, USB, I2C, SPI",7.79,0.322,28,1.8,TSSOP,2010,Wearable
Silicon Labs,SIL-MCU465044,ARM Cortex-M3,480,32,128,4.0,"Ethernet, SPI, USB, I2C",8.4,1.13,80,1.8,TSSOP,2021,IoT
Infineon,INF-MCU465045,ARM Cortex-M7,480,16,2,0.5,"CAN, I2C, Ethernet, PWM",8.66,0.649,45,3.3,QFN,2024,Wearable
Nordic Semiconductor,NOR-MCU465046,ARM Cortex-M7,200,2048,4,8.0,"Ethernet, UART",5.01,0.747,56,1.8,QFN,2023,IoT
Espressif,ESP-MCU465047,ARM Cortex-M7,72,64,64,2.0,"SPI, CAN, UART",8.55,1.186,64,3.3,TSSOP,2008,Medical
Microchip,MIC-MCU465048,AVR 8-bit,200,64,1,1.0,"CAN, Ethernet, USB",7.93,0.454,12,2.5,QFN,2006,Medical
Analog Devices,ANA-MCU465049,ARM Cortex-M3,200,128,8,2.0,"PWM, CAN",8.19,1.397,41,5.0,QFN,2005,Industrial
Microchip,MIC-MCU465050,ARM Cortex-M4,200,64,16,8.0,"SPI, I2C, CAN, PWM",4.98,1.288,38,3.3,QFN,2013,Industrial
Silicon Labs,SIL-MCU465051,ARM Cortex-M0,200,16,2,0.5,"USB, Ethernet, UART, CAN, PWM",5.78,0.062,69,2.5,TSSOP,2005,Consumer
Texas Instruments,TEX-MCU465052,ARM Cortex-M7,32,16,16,8.0,"SPI, PWM",11.0,0.022,27,3.3,SOIC,2018,Consumer
Nordic Semiconductor,NOR-MCU465053,ARM Cortex-M4,48,128,128,0.5,"I2C, CAN",3.53,1.484,76,1.8,LQFP,2015,Automotive
Nordic Semiconductor,NOR-MCU465054,ARM Cortex-M0,32,1024,64,8.0,"SPI, CAN, I2C, UART, Ethernet",9.42,0.917,15,2.5,SOIC,2023,Medical
Infineon,INF-MCU465055,MIPS32,168,256,8,8.0,"Ethernet, SPI, I2C",4.66,1.477,61,1.8,SOIC,2013,Consumer
Infineon,INF-MCU465056,RISC-V,16,128,32,2.0,"CAN, UART, SPI, Ethernet, USB",9.51,0.169,46,5.0,BGA,2022,Wearable
Nordic Semiconductor,NOR-MCU465057,ARM Cortex-M4,16,32,16,8.0,"SPI, Ethernet, CAN, USB, UART",2.53,0.415,82,1.8,SOIC,2018,Automotive
NXP,NXP-MCU465058,MIPS32,240,256,4,4.0,"SPI, UART, PWM, Ethernet",3.31,0.837,69,1.8,BGA,2013,Medical
Espressif,ESP-MCU465059,ARM Cortex-M7,16,512,128,0.0,"PWM, USB, UART, CAN, Ethernet",2.6,0.27,31,2.5,TSSOP,2005,Wearable
Infineon,INF-MCU465060,ARM Cortex-M4,120,32,512,8.0,"Ethernet, USB",0.68,1.346,63,5.0,QFN,2014,Medical
Nordic Semiconductor,NOR-MCU465061,AVR 8-bit,120,512,8,0.5,"I2C, USB",7.58,0.388,98,2.5,TSSOP,2022,IoT
Microchip,MIC-MCU465062,ARM Cortex-M7,120,128,1,2.0,"PWM, SPI, Ethernet, UART",7.86,1.08,94,3.3,SOIC,2005,Wearable
NXP,NXP-MCU465063,8051,240,16,128,8.0,"PWM, Ethernet, CAN",10.7,0.619,91,3.3,QFN,2011,Industrial
Silicon Labs,SIL-MCU465064,MIPS32,48,128,128,8.0,"USB, I2C, UART, Ethernet",6.11,0.975,16,2.5,QFN,2019,Wearable
Analog Devices,ANA-MCU465065,ARM Cortex-M7,120,64,1,4.0,"Ethernet, PWM",10.91,0.836,11,2.5,DIP,2021,Consumer
Infineon,INF-MCU465066,ARM Cortex-M3,200,64,1,4.0,"SPI, PWM, Ethernet, I2C, UART",1.91,0.601,91,1.8,SOIC,2008,Medical
Renesas,REN-MCU465067,ARM Cortex-M4,168,64,4,8.0,"I2C, UART, Ethernet, USB, CAN",4.23,0.216,13,5.0,LQFP,2007,Wearable
Texas Instruments,TEX-MCU465068,ARM Cortex-M7,240,2048,1,0.0,"UART, USB, SPI",6.23,0.214,24,5.0,TSSOP,2006,Wearable
Espressif,ESP-MCU465069,MIPS32,8,512,8,2.0,"Ethernet, I2C, SPI, PWM",2.9,0.846,36,3.3,BGA,2013,Wearable
Infineon,INF-MCU465070,ARM Cortex-M0,48,16,1,0.5,"UART, PWM, USB, Ethernet",7.86,1.13,52,2.5,QFN,2024,Consumer
Espressif,ESP-MCU465071,AVR 8-bit,200,16,4,1.0,"UART, PWM, SPI",6.84,1.209,62,3.3,TSSOP,2010,IoT
Renesas,REN-MCU465072,ARM Cortex-M7,8,128,8,0.5,"CAN, PWM",9.6,1.13,7,3.3,LQFP,2006,Industrial
Infineon,INF-MCU465073,MIPS32,240,1024,512,4.0,"Ethernet, SPI, UART",9.67,0.245,36,2.5,TSSOP,2019,Automotive
Espressif,ESP-MCU465074,ARM Cortex-M3,120,512,64,2.0,"Ethernet, CAN, I2C, PWM, UART",4.7,0.081,13,5.0,BGA,2008,Industrial
Espressif,ESP-MCU465075,ARM Cortex-M0,168,32,1,8.0,"Ethernet, PWM",11.34,0.686,50,2.5,QFN,2020,Industrial
Silicon Labs,SIL-MCU465076,AVR 8-bit,240,1024,4,8.0,"I2C, UART, PWM, Ethernet",3.32,1.358,92,5.0,QFN,2013,Industrial
Silicon Labs,SIL-MCU465077,8051,32,16,256,0.5,"USB, UART",1.41,1.082,88,5.0,LQFP,2007,IoT
Nordic Semiconductor,NOR-MCU465078,ARM Cortex-M3,16,64,512,1.0,"SPI, I2C, CAN",7.46,0.493,70,1.8,TSSOP,2008,Medical
Texas Instruments,TEX-MCU465079,ARM Cortex-M3,240,64,256,8.0,"I2C, SPI, Ethernet",4.44,0.359,97,1.8,BGA,2007,Automotive
Nordic Semiconductor,NOR-MCU465080,ARM Cortex-M3,72,128,64,0.0,"CAN, PWM, Ethernet",7.74,0.519,80,3.3,LQFP,2021,Industrial
Renesas,REN-MCU465081,ARM Cortex-M0,168,2048,64,4.0,"I2C, UART, PWM, SPI",6.6,0.224,26,1.8,BGA,2016,Consumer
Silicon Labs,SIL-MCU465082,ARM Cortex-M4,72,128,16,8.0,"I2C, UART, SPI, USB",7.6,0.6,44,1.8,LQFP,2020,Medical
Espressif,ESP-MCU465083,ARM Cortex-M7,120,256,1,2.0,"CAN, SPI",5.26,0.13,28,1.8,TSSOP,2015,Industrial
Microchip,MIC-MCU465084,ARM Cortex-M3,120,16,32,4.0,"UART, USB, Ethernet, SPI, I2C",5.59,0.528,64,3.3,DIP,2008,Wearable
Espressif,ESP-MCU465085,MIPS32,32,128,1,0.5,"SPI, CAN",7.01,1.107,42,5.0,LQFP,2020,Wearable
Microchip,MIC-MCU465086,ARM Cortex-M3,120,64,256,0.5,"CAN, I2C",1.61,0.615,88,5.0,QFN,2021,Automotive
Renesas,REN-MCU465087,RISC-V,8,64,256,1.0,"SPI, CAN",5.41,0.177,44,3.3,SOIC,2014,Medical
NXP,NXP-MCU465088,AVR 8-bit,168,2048,32,1.0,"USB, Ethernet, CAN, UART",6.07,0.369,21,5.0,QFN,2011,Automotive
NXP,NXP-MCU465089,ARM Cortex-M3,200,128,2,8.0,"Ethernet, CAN",7.97,1.335,39,1.8,QFN,2023,Automotive
Analog Devices,ANA-MCU465090,MIPS32,72,128,512,0.5,"I2C, Ethernet, PWM, SPI",1.63,0.084,13,1.8,QFN,2005,Automotive
Renesas,REN-MCU465091,MIPS32,8,1024,8,0.0,"UART, I2C, SPI",7.04,0.011,89,2.5,TSSOP,2023,IoT
Renesas,REN-MCU465092,ARM Cortex-M4,168,512,1,8.0,"SPI, PWM, CAN, Ethernet, I2C",7.39,1.164,30,1.8,TSSOP,2014,IoT
NXP,NXP-MCU465093,ARM Cortex-M7,72,16,4,0.5,"I2C, CAN, SPI, Ethernet",11.52,0.235,97,2.5,DIP,2013,Medical
Texas Instruments,TEX-MCU465094,ARM Cortex-M3,72,64,4,1.0,"I2C, SPI",10.58,0.523,35,2.5,LQFP,2013,Consumer
Texas Instruments,TEX-MCU465095,AVR 8-bit,16,32,16,0.0,"CAN, SPI",10.29,1.059,91,3.3,LQFP,2019,Consumer
Nordic Semiconductor,NOR-MCU465096,ARM Cortex-M7,240,2048,512,8.0,"USB, CAN, UART",11.17,0.412,26,3.3,BGA,2018,Industrial
NXP,NXP-MCU465097,MIPS32,480,128,256,8.0,"I2C, SPI, USB, UART, PWM",9.04,0.352,47,5.0,TSSOP,2011,Industrial
Renesas,REN-MCU465098,AVR 8-bit,32,32,512,0.5,"CAN, Ethernet",7.74,0.125,32,1.8,TSSOP,2019,Wearable
Texas Instruments,TEX-MCU465099,ARM Cortex-M4,48,512,8,4.0,"CAN, USB, Ethernet",1.14,1.314,23,3.3,LQFP,2008,Industrial
NXP,NXP-MCU465100,RISC-V,480,32,256,4.0,"I2C, USB, SPI, PWM",4.07,0.719,53,5.0,BGA,2014,Industrial
STMicroelectronics,STM-MCU465101,ARM Cortex-M4,200,2048,256,0.5,"I2C, USB",2.76,0.041,91,5.0,DIP,2017,Consumer
Microchip,MIC-MCU465102,AVR 8-bit,200,512,128,0.0,"USB, PWM, SPI, Ethernet",9.9,0.829,84,5.0,DIP,2020,Medical
Microchip,MIC-MCU465103,ARM Cortex-M4,240,128,2,0.5,"USB, PWM, I2C, UART",6.67,0.057,67,5.0,LQFP,2017,Industrial
STMicroelectronics,STM-MCU465104,ARM Cortex-M3,72,256,256,2.0,"I2C, USB, PWM, SPI, Ethernet",8.41,1.089,31,5.0,BGA,2005,Industrial
Silicon Labs,SIL-MCU465105,MIPS32,240,2048,128,8.0,"Ethernet, SPI, UART, I2C, PWM",9.73,1.301,50,1.8,LQFP,2021,Wearable
Analog Devices,ANA-MCU465106,RISC-V,48,16,128,2.0,"CAN, UART, USB",2.75,0.806,25,3.3,SOIC,2016,Wearable
STMicroelectronics,STM-MCU465107,ARM Cortex-M3,168,16,256,0.0,"SPI, UART, CAN, USB",6.29,0.909,55,5.0,QFN,2007,Wearable
Silicon Labs,SIL-MCU465108,MIPS32,240,512,128,0.5,"CAN, Ethernet, PWM",4.93,0.054,41,5.0,TSSOP,2022,Automotive
Analog Devices,ANA-MCU465109,ARM Cortex-M4,32,32,256,1.0,"Ethernet, USB, UART, SPI, CAN",10.63,0.721,82,2.5,SOIC,2021,Medical
Nordic Semiconductor,NOR-MCU465110,RISC-V,168,32,1,8.0,"CAN, Ethernet, PWM",5.27,0.46,25,5.0,LQFP,2018,IoT
STMicroelectronics,STM-MCU465111,MIPS32,168,1024,16,8.0,"PWM, SPI, UART, Ethernet",8.4,0.916,80,3.3,LQFP,2022,Wearable
Renesas,REN-MCU465112,ARM Cortex-M7,32,512,8,1.0,"Ethernet, SPI, CAN, UART",0.54,0.788,98,2.5,LQFP,2021,Medical
Analog Devices,ANA-MCU465113,ARM Cortex-M7,16,64,2,4.0,"SPI, PWM, CAN",1.73,0.708,51,1.8,TSSOP,2022,Medical
Analog Devices,ANA-MCU465114,RISC-V,48,16,8,2.0,"I2C, SPI",7.72,1.185,66,2.5,QFN,2022,IoT
Silicon Labs,SIL-MCU465115,MIPS32,240,32,256,2.0,"Ethernet, UART, USB, I2C",1.53,1.416,27,1.8,BGA,2007,IoT
Microchip,MIC-MCU465116,8051,200,1024,4,8.0,"SPI, USB",11.8,0.548,72,2.5,DIP,2009,Automotive
Texas Instruments,TEX-MCU465117,ARM Cortex-M0,32,512,16,4.0,"SPI, Ethernet",7.62,0.89,80,2.5,LQFP,2010,Automotive
STMicroelectronics,STM-MCU465118,MIPS32,8,512,512,2.0,"CAN, Ethernet, PWM",10.12,0.994,44,2.5,BGA,2021,IoT
Espressif,ESP-MCU465119,ARM Cortex-M7,32,32,512,4.0,"Ethernet, USB, PWM, I2C, UART",8.02,0.829,64,3.3,BGA,2024,IoT
NXP,NXP-MCU465120,MIPS32,8,32,64,4.0,"USB, Ethernet, CAN, PWM, UART",10.0,0.129,63,2.5,DIP,2010,Industrial
Analog Devices,ANA-MCU465121,AVR 8-bit,168,64,4,8.0,"PWM, I2C, CAN, Ethernet",8.2,0.657,53,1.8,DIP,2010,Industrial
Renesas,REN-MCU465122,8051,120,1024,32,0.5,"CAN, PWM, I2C",7.8,1.45,89,1.8,BGA,2006,Industrial
Analog Devices,ANA-MCU465123,RISC-V,240,256,1,0.5,"Ethernet, USB, PWM",3.69,1.235,66,1.8,BGA,2021,Consumer
STMicroelectronics,STM-MCU465124,ARM Cortex-M7,240,128,16,2.0,"PWM, CAN, USB, I2C, UART",7.49,0.637,47,5.0,SOIC,2021,Medical
Analog Devices,ANA-MCU465125,ARM Cortex-M7,168,16,128,2.0,"UART, SPI, I2C, USB",6.93,0.154,44,3.3,LQFP,2020,Automotive
NXP,NXP-MCU465126,ARM Cortex-M0,240,16,64,1.0,"CAN, SPI, UART, I2C",9.35,0.62,13,5.0,SOIC,2015,Industrial
Nordic Semiconductor,NOR-MCU465127,MIPS32,8,512,1,2.0,"PWM, SPI, USB, I2C, UART",9.28,0.04,32,1.8,LQFP,2010,IoT
Analog Devices,ANA-MCU465128,RISC-V,48,2048,64,0.0,"USB, Ethernet, I2C",7.51,0.076,51,2.5,LQFP,2010,Automotive
Renesas,REN-MCU465129,ARM Cortex-M4,240,32,64,8.0,"I2C, CAN, UART",10.23,1.19,11,3.3,SOIC,2017,Wearable
Renesas,REN-MCU465130,AVR 8-bit,120,32,32,4.0,"UART, PWM, CAN",4.75,1.491,71,5.0,SOIC,2011,Automotive
Renesas,REN-MCU465131,ARM Cortex-M4,8,512,16,2.0,"USB, Ethernet, SPI, UART, I2C",1.9,1.298,82,2.5,DIP,2012,Wearable
Espressif,ESP-MCU465132,8051,8,16,256,2.0,"Ethernet, USB, I2C, SPI, PWM",4.02,1.49,66,5.0,TSSOP,2022,Wearable
STMicroelectronics,STM-MCU465133,ARM Cortex-M4,200,32,1,1.0,"UART, PWM, I2C, SPI, CAN",1.36,0.733,70,3.3,BGA,2010,IoT
Analog Devices,ANA-MCU465134,8051,240,128,1,0.0,"Ethernet, CAN",2.54,0.483,84,5.0,BGA,2005,Automotive
Microchip,MIC-MCU465135,AVR 8-bit,32,1024,8,4.0,"CAN, USB, PWM, Ethernet",7.48,0.188,85,3.3,SOIC,2014,IoT
Silicon Labs,SIL-MCU465136,MIPS32,168,16,8,0.5,"USB, CAN",2.41,0.832,13,2.5,DIP,2013,Consumer
Texas Instruments,TEX-MCU465137,ARM Cortex-M4,48,64,512,0.0,"SPI, Ethernet, CAN, PWM, I2C",8.49,0.068,38,1.8,QFN,2008,Industrial
Renesas,REN-MCU465138,ARM Cortex-M3,72,2048,4,4.0,"PWM, SPI, Ethernet, I2C",7.46,0.821,93,3.3,SOIC,2009,IoT
STMicroelectronics,STM-MCU465139,ARM Cortex-M3,240,32,8,2.0,"PWM, UART, SPI",11.17,0.856,65,2.5,SOIC,2006,Wearable
Infineon,INF-MCU465140,ARM Cortex-M4,8,64,1,8.0,"CAN, SPI",4.7,0.092,81,1.8,SOIC,2013,Wearable
Silicon Labs,SIL-MCU465141,RISC-V,168,64,4,4.0,"UART, I2C",7.21,0.853,25,1.8,BGA,2008,Consumer
Microchip,MIC-MCU465142,ARM Cortex-M3,16,64,32,1.0,"CAN, I2C, UART, USB, SPI",9.99,0.219,57,3.3,SOIC,2005,Consumer
Espressif,ESP-MCU465143,ARM Cortex-M4,168,2048,128,0.0,"PWM, SPI, UART",11.89,0.815,54,1.8,LQFP,2013,Wearable
Infineon,INF-MCU465144,ARM Cortex-M4,48,512,4,0.0,"PWM, Ethernet, USB",7.79,0.555,58,5.0,LQFP,2018,Wearable
Texas Instruments,TEX-MCU465145,8051,48,1024,4,1.0,"I2C, Ethernet, UART, CAN, PWM",4.76,0.9,56,2.5,TSSOP,2005,IoT
Infineon,INF-MCU465146,ARM Cortex-M3,200,64,256,2.0,"UART, PWM, Ethernet, USB",9.24,0.025,8,2.5,TSSOP,2023,Medical
Espressif,ESP-MCU465147,ARM Cortex-M7,240,64,256,0.0,"SPI, CAN, PWM",2.67,0.307,17,5.0,TSSOP,2007,Automotive
NXP,NXP-MCU465148,ARM Cortex-M3,16,2048,128,0.5,"USB, UART",6.74,0.665,28,1.8,SOIC,2023,Wearable
Nordic Semiconductor,NOR-MCU465149,MIPS32,32,256,256,8.0,"USB, Ethernet",0.95,0.527,45,5.0,QFN,2018,Automotive
STMicroelectronics,STM-MCU465150,ARM Cortex-M4,72,128,8,0.5,"SPI, Ethernet, UART",11.12,0.448,21,5.0,QFN,2024,IoT
STMicroelectronics,STM-MCU465151,ARM Cortex-M7,48,256,64,2.0,"SPI, CAN, UART, USB, Ethernet",4.31,1.074,41,2.5,LQFP,2015,Consumer
NXP,NXP-MCU465152,ARM Cortex-M3,480,2048,128,0.0,"PWM, Ethernet",5.9,1.475,27,5.0,TSSOP,2024,Automotive
Texas Instruments,TEX-MCU465153,ARM Cortex-M7,200,2048,128,0.5,"I2C, SPI, Ethernet, CAN",10.1,0.18,56,3.3,TSSOP,2008,Automotive
STMicroelectronics,STM-MCU465154,MIPS32,480,256,64,1.0,"Ethernet, CAN, PWM",6.45,1.189,61,1.8,TSSOP,2012,Wearable
NXP,NXP-MCU465155,ARM Cortex-M7,480,64,64,2.0,"SPI, Ethernet, USB",9.54,0.689,51,2.5,BGA,2006,Consumer
NXP,NXP-MCU465156,ARM Cortex-M3,48,512,16,0.0,"I2C, Ethernet, USB",3.18,1.149,48,2.5,DIP,2014,Automotive
Microchip,MIC-MCU465157,ARM Cortex-M7,48,256,2,4.0,"Ethernet, PWM",3.99,1.05,94,5.0,QFN,2011,Industrial
Infineon,INF-MCU465158,AVR 8-bit,200,16,32,4.0,"I2C, UART, Ethernet, SPI",6.43,0.455,25,5.0,BGA,2007,IoT
NXP,NXP-MCU465159,ARM Cortex-M4,16,128,8,1.0,"PWM, I2C, SPI, Ethernet, CAN",7.91,1.157,63,5.0,TSSOP,2006,Medical
Microchip,MIC-MCU465160,ARM Cortex-M7,48,2048,32,4.0,"USB, CAN",5.96,0.942,17,5.0,BGA,2010,IoT
NXP,NXP-MCU465161,MIPS32,240,128,16,8.0,"I2C, CAN, Ethernet, SPI, PWM",3.8,1.082,50,5.0,QFN,2017,Industrial
NXP,NXP-MCU465162,ARM Cortex-M3,168,128,256,0.0,"SPI, I2C",2.06,0.899,23,1.8,QFN,2011,Medical
Silicon Labs,SIL-MCU465163,AVR 8-bit,480,256,16,2.0,"Ethernet, USB, PWM, UART",8.72,0.359,41,3.3,BGA,2005,Industrial
Texas Instruments,TEX-MCU465164,ARM Cortex-M0,8,16,1,1.0,"Ethernet, PWM, I2C, SPI, CAN",3.65,1.193,57,5.0,QFN,2021,Wearable
Espressif,ESP-MCU465165,8051,120,1024,128,0.0,"Ethernet, SPI, UART, I2C, PWM",6.14,0.621,40,5.0,QFN,2018,Automotive
Nordic Semiconductor,NOR-MCU465166,ARM Cortex-M7,120,64,256,1.0,"CAN, USB",2.82,0.712,91,3.3,DIP,2013,Automotive
Analog Devices,ANA-MCU465167,8051,200,512,1,4.0,"PWM, CAN, USB, SPI",3.62,1.037,37,3.3,LQFP,2015,Consumer
Analog Devices,ANA-MCU465168,ARM Cortex-M3,480,512,128,4.0,"Ethernet, USB",11.97,1.172,29,5.0,LQFP,2007,Industrial
Analog Devices,ANA-MCU465169,MIPS32,16,32,8,0.5,"I2C, USB, SPI",5.86,1.121,66,5.0,LQFP,2011,Industrial
Silicon Labs,SIL-MCU465170,ARM Cortex-M0,48,512,32,4.0,"I2C, CAN, UART, SPI, USB",11.07,0.682,13,1.8,DIP,2005,IoT
Microchip,MIC-MCU465171,ARM Cortex-M4,16,64,512,8.0,"UART, PWM, Ethernet, USB",2.25,1.315,32,3.3,QFN,2018,IoT
STMicroelectronics,STM-MCU465172,ARM Cortex-M0,16,16,4,0.5,"SPI, UART, CAN",0.85,0.651,49,3.3,LQFP,2023,Consumer
STMicroelectronics,STM-MCU465173,ARM Cortex-M4,200,128,2,4.0,"SPI, I2C, USB, PWM",2.82,1.173,86,1.8,DIP,2020,Medical
Infineon,INF-MCU465174,ARM Cortex-M0,168,2048,2,0.5,"USB, CAN, UART, SPI, Ethernet",2.82,1.266,23,5.0,DIP,2018,Industrial
Silicon Labs,SIL-MCU465175,ARM Cortex-M3,480,64,32,4.0,"CAN, UART, Ethernet",5.9,0.771,71,5.0,LQFP,2022,Industrial
Espressif,ESP-MCU465176,MIPS32,48,512,64,0.5,"PWM, USB, I2C, SPI, UART",7.3,0.944,89,3.3,QFN,2013,Automotive
Renesas,REN-MCU465177,AVR 8-bit,72,128,256,0.0,"I2C, CAN",1.79,0.465,39,2.5,TSSOP,2023,Automotive
Texas Instruments,TEX-MCU465178,RISC-V,240,128,8,8.0,"UART, PWM, SPI",10.69,0.929,70,3.3,DIP,2011,Automotive
