Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Renesas,REN-MCU185021,MIPS32,120,32,8,2.0,"CAN, Ethernet, SPI, USB",5.7,0.015,33,1.8,DIP,2017,Industrial
Analog Devices,ANA-MCU185022,ARM Cortex-M0,480,256,2,1.0,"PWM, SPI, Ethernet, I2C",3.47,0.821,31,5.0,DIP,2021,Industrial
Silicon Labs,SIL-MCU185023,ARM Cortex-M4,200,2048,64,8.0,"USB, UART, I2C",2.29,0.805,75,5.0,TSSOP,2013,Industrial
Renesas,REN-MCU185024,MIPS32,480,16,4,8.0,"PWM, UART, USB, Ethernet",9.89,0.481,47,5.0,LQFP,2016,Consumer
Renesas,REN-MCU185025,ARM Cortex-M0,16,2048,8,1.0,"I2C, SPI, PWM, USB, UART",7.97,0.792,17,2.5,DIP,2020,Medical
Nordic Semiconductor,NOR-MCU185026,AVR 8-bit,168,32,32,4.0,"SPI, I2C, UART, PWM, USB",9.2,1.143,65,2.5,LQFP,2011,Automotive
Texas Instruments,TEX-MCU185027,MIPS32,200,512,8,8.0,"CAN, PWM, Ethernet, UART",10.24,0.668,55,2.5,LQFP,2021,Medical
Espressif,ESP-MCU185028,MIPS32,120,16,16,0.0,"CAN, USB, Ethernet",7.3,0.624,48,1.8,LQFP,2006,Industrial
NXP,NXP-MCU185029,ARM Cortex-M4,168,2048,16,0.0,"I2C, CAN, Ethernet, SPI",7.75,0.622,94,3.3,DIP,2007,Medical
Microchip,MIC-MCU185030,MIPS32,48,128,1,8.0,"USB, SPI, PWM, UART, CAN",7.53,1.255,69,3.3,TSSOP,2021,Consumer
Microchip,MIC-MCU185031,ARM Cortex-M0,48,256,8,0.5,"USB, SPI",4.7,0.692,75,3.3,SOIC,2012,Medical
Renesas,REN-MCU185032,ARM Cortex-M3,480,512,8,8.0,"I2C, Ethernet, CAN",7.68,0.178,93,2.5,SOIC,2012,Automotive
STMicroelectronics,STM-MCU185033,AVR 8-bit,48,32,4,4.0,"SPI, Ethernet, PWM, I2C",2.69,0.211,53,5.0,TSSOP,2018,Consumer
Nordic Semiconductor,NOR-MCU185034,ARM Cortex-M3,16,512,4,1.0,"I2C, PWM, CAN, UART",1.88,0.282,47,1.8,SOIC,2010,IoT
Analog Devices,ANA-MCU185035,ARM Cortex-M7,120,2048,128,0.5,"CAN, UART, USB, I2C",3.76,1.343,24,2.5,TSSOP,2023,Industrial
Silicon Labs,SIL-MCU185036,ARM Cortex-M3,32,256,8,8.0,"UART, I2C, Ethernet",8.44,1.171,80,2.5,BGA,2022,Wearable
Microchip,MIC-MCU185037,AVR 8-bit,16,2048,64,8.0,"Ethernet, PWM, SPI, CAN",0.89,0.511,64,5.0,DIP,2011,Automotive
Espressif,ESP-MCU185038,ARM Cortex-M4,16,512,256,2.0,"I2C, PWM",4.58,1.47,58,3.3,BGA,2020,IoT
Infineon,INF-MCU185039,AVR 8-bit,168,1024,2,4.0,"USB, CAN, Ethernet, UART, PWM",6.79,1.091,11,1.8,TSSOP,2008,Medical
Analog Devices,ANA-MCU185040,RISC-V,32,1024,512,2.0,"USB, PWM, UART, SPI",6.81,0.195,91,5.0,SOIC,2006,Wearable
Microchip,MIC-MCU185041,ARM Cortex-M7,200,512,4,0.0,"SPI, I2C, CAN, USB, UART",9.41,0.18,14,3.3,LQFP,2022,Automotive
STMicroelectronics,STM-MCU185042,AVR 8-bit,120,1024,32,1.0,"CAN, I2C",4.44,0.416,19,2.5,SOIC,2009,IoT
STMicroelectronics,STM-MCU185043,MIPS32,32,64,64,1.0,"UART, PWM, I2C, USB, Ethernet",1.87,0.523,91,3.3,TSSOP,2024,Consumer
Nordic Semiconductor,NOR-MCU185044,MIPS32,16,512,4,0.0,"USB, CAN, PWM",10.09,1.057,20,2.5,BGA,2006,Medical
Microchip,MIC-MCU185045,MIPS32,480,128,256,0.5,"Ethernet, CAN",2.31,1.108,84,3.3,BGA,2010,Medical
Microchip,MIC-MCU185046,MIPS32,16,1024,4,0.0,"USB, Ethernet, I2C, SPI",9.91,0.816,12,3.3,QFN,2008,IoT
Analog Devices,ANA-MCU185047,ARM Cortex-M0,72,128,32,0.0,"UART, SPI, I2C, USB",9.52,0.174,60,1.8,TSSOP,2005,Automotive
Analog Devices,ANA-MCU185048,AVR 8-bit,168,128,64,0.5,"UART, PWM, CAN, Ethernet",2.27,1.404,15,5.0,TSSOP,2022,Consumer
Silicon Labs,SIL-MCU185049,ARM Cortex-M0,32,512,256,0.5,"Ethernet, CAN, I2C",11.76,1.231,88,2.5,DIP,2012,Consumer
NXP,NXP-MCU185050,ARM Cortex-M0,32,32,8,1.0,"UART, CAN, SPI, PWM",5.13,0.821,31,5.0,TSSOP,2014,Industrial
Renesas,REN-MCU185051,MIPS32,480,16,128,1.0,"CAN, UART",2.97,0.268,24,1.8,SOIC,2023,Medical
Texas Instruments,TEX-MCU185052,ARM Cortex-M3,32,2048,256,0.5,"USB, UART",10.47,0.859,66,2.5,DIP,2010,Consumer
Espressif,ESP-MCU185053,RISC-V,32,16,256,2.0,"Ethernet, PWM, CAN, UART",3.1,0.444,21,2.5,TSSOP,2018,Automotive
Nordic Semiconductor,NOR-MCU185054,ARM Cortex-M4,168,16,512,4.0,"UART, SPI",4.99,0.038,93,2.5,DIP,2006,Consumer
Microchip,MIC-MCU185055,RISC-V,120,64,2,1.0,"PWM, SPI",10.29,1.375,86,3.3,BGA,2006,Consumer
NXP,NXP-MCU185056,ARM Cortex-M3,168,2048,256,8.0,"I2C, PWM, Ethernet, SPI",0.83,0.278,75,1.8,LQFP,2007,Wearable
Analog Devices,ANA-MCU185057,8051,480,64,512,8.0,"UART, I2C, Ethernet, CAN, PWM",6.03,0.685,18,3.3,LQFP,2012,Automotive
NXP,NXP-MCU185058,RISC-V,200,1024,256,2.0,"SPI, USB, UART, I2C",7.05,1.019,93,1.8,QFN,2012,Wearable
Espressif,ESP-MCU185059,8051,168,32,128,4.0,"Ethernet, UART",1.0,0.919,42,5.0,DIP,2012,Consumer
Renesas,REN-MCU185060,ARM Cortex-M0,240,2048,64,8.0,"PWM, CAN, UART, USB, Ethernet",9.83,0.271,24,1.8,DIP,2014,Medical
Espressif,ESP-MCU185061,ARM Cortex-M7,200,128,16,2.0,"USB, SPI, PWM, I2C, Ethernet",0.83,0.369,66,3.3,LQFP,2008,Industrial
Texas Instruments,TEX-MCU185062,RISC-V,120,512,8,8.0,"Ethernet, SPI, UART, CAN",0.57,0.495,75,2.5,DIP,2017,Automotive
Infineon,INF-MCU185063,AVR 8-bit,168,2048,64,0.0,"UART, I2C, USB",1.09,1.25,64,1.8,DIP,2010,Consumer
NXP,NXP-MCU185064,ARM Cortex-M4,48,1024,4,2.0,"Ethernet, SPI, USB, UART",8.45,1.427,30,2.5,QFN,2012,IoT
Analog Devices,ANA-MCU185065,AVR 8-bit,480,128,8,0.5,"UART, USB",4.49,0.531,84,1.8,DIP,2016,IoT
Espressif,ESP-MCU185066,ARM Cortex-M0,168,128,1,0.0,"CAN, PWM",5.67,0.626,91,2.5,LQFP,2006,Consumer
Renesas,REN-MCU185067,ARM Cortex-M3,8,32,2,0.5,"Ethernet, CAN, SPI, UART, PWM",10.95,1.25,86,2.5,BGA,2018,Industrial
Microchip,MIC-MCU185068,ARM Cortex-M3,48,64,512,8.0,"CAN, PWM, I2C, SPI, Ethernet",5.74,1.154,44,1.8,LQFP,2013,Wearable
Microchip,MIC-MCU185069,AVR 8-bit,16,32,64,2.0,"PWM, CAN, SPI, I2C, USB",8.28,1.248,29,3.3,LQFP,2018,IoT
STMicroelectronics,STM-MCU185070,MIPS32,200,16,4,2.0,"USB, I2C, Ethernet",3.88,0.354,89,1.8,QFN,2014,Automotive
Espressif,ESP-MCU185071,AVR 8-bit,120,64,512,8.0,"USB, I2C, SPI",0.7,0.715,58,5.0,LQFP,2010,Industrial
Nordic Semiconductor,NOR-MCU185072,ARM Cortex-M4,32,2048,128,0.5,"I2C, Ethernet, USB",0.52,0.798,21,1.8,DIP,2024,Automotive
Silicon Labs,SIL-MCU185073,ARM Cortex-M3,48,64,128,0.0,"USB, CAN, SPI, PWM, UART",3.68,1.04,65,1.8,BGA,2007,Consumer
Nordic Semiconductor,NOR-MCU185074,ARM Cortex-M4,120,256,16,2.0,"CAN, UART, SPI, USB, Ethernet",2.33,0.747,20,2.5,SOIC,2021,IoT
Analog Devices,ANA-MCU185075,AVR 8-bit,480,256,64,8.0,"I2C, USB, PWM, Ethernet",6.88,0.833,43,5.0,BGA,2006,Consumer
STMicroelectronics,STM-MCU185076,ARM Cortex-M0,32,16,512,0.5,"SPI, USB, Ethernet",3.1,0.118,14,1.8,DIP,2020,IoT
Analog Devices,ANA-MCU185077,ARM Cortex-M3,240,32,8,4.0,"PWM, I2C, UART, Ethernet",10.15,0.869,38,5.0,QFN,2014,Automotive
Texas Instruments,TEX-MCU185078,ARM Cortex-M0,16,32,16,0.5,"I2C, USB, PWM",6.86,0.226,14,2.5,BGA,2020,Consumer
STMicroelectronics,STM-MCU185079,8051,16,1024,128,0.5,"UART, PWM, I2C",3.7,1.182,30,5.0,BGA,2008,Consumer
Infineon,INF-MCU185080,MIPS32,168,1024,16,2.0,"USB, I2C, CAN, PWM",11.7,0.704,67,3.3,DIP,2014,Wearable
Renesas,REN-MCU185081,ARM Cortex-M3,72,256,256,0.0,"UART, PWM, CAN, Ethernet",1.28,1.041,39,5.0,LQFP,2008,Automotive
Microchip,MIC-MCU185082,RISC-V,72,2048,4,1.0,"PWM, I2C, CAN, UART, Ethernet",3.25,0.404,74,1.8,TSSOP,2016,IoT
Renesas,REN-MCU185083,ARM Cortex-M3,8,256,256,4.0,"Ethernet, PWM, I2C, UART",5.37,0.908,82,2.5,QFN,2022,Medical
Analog Devices,ANA-MCU185084,ARM Cortex-M7,32,32,4,8.0,"SPI, I2C, PWM, UART, USB",2.86,0.738,39,5.0,SOIC,2018,Wearable
Renesas,REN-MCU185085,MIPS32,48,512,4,0.5,"UART, I2C, USB, SPI",2.75,1.29,99,2.5,QFN,2017,Automotive
Analog Devices,ANA-MCU185086,ARM Cortex-M0,8,1024,512,0.5,"UART, I2C, SPI, USB",2.55,0.162,57,3.3,SOIC,2018,Medical
Microchip,MIC-MCU185087,ARM Cortex-M3,48,512,32,2.0,"SPI, PWM, Ethernet",7.35,0.503,54,5.0,QFN,2007,Medical
Renesas,REN-MCU185088,ARM Cortex-M7,120,1024,128,0.5,"PWM, I2C",5.98,1.233,8,2.5,LQFP,2007,IoT
Texas Instruments,TEX-MCU185089,MIPS32,72,1024,512,0.5,"UART, CAN, PWM, I2C",11.84,0.847,25,5.0,DIP,2022,Automotive
Microchip,MIC-MCU185090,AVR 8-bit,240,64,16,2.0,"SPI, I2C, UART, PWM",2.38,0.831,55,3.3,SOIC,2022,IoT
Renesas,REN-MCU185091,MIPS32,8,1024,4,0.0,"UART, Ethernet, USB",1.99,1.415,96,1.8,LQFP,2007,Automotive
Nordic Semiconductor,NOR-MCU185092,AVR 8-bit,8,2048,2,0.0,"UART, SPI",3.64,0.496,99,2.5,DIP,2010,Medical
Texas Instruments,TEX-MCU185093,ARM Cortex-M3,240,512,512,1.0,"CAN, USB, Ethernet, SPI",9.22,0.531,48,1.8,TSSOP,2024,Consumer
STMicroelectronics,STM-MCU185094,RISC-V,200,1024,4,4.0,"I2C, UART, SPI, PWM, Ethernet",0.94,0.927,69,1.8,SOIC,2005,Medical
Texas Instruments,TEX-MCU185095,ARM Cortex-M4,120,2048,8,2.0,"Ethernet, CAN, USB, SPI, UART",1.41,1.449,96,5.0,QFN,2008,Consumer
Microchip,MIC-MCU185096,ARM Cortex-M0,8,128,8,8.0,"SPI, Ethernet",3.14,0.042,88,3.3,DIP,2013,Industrial
Espressif,ESP-MCU185097,RISC-V,32,256,32,0.5,"CAN, PWM, Ethernet, USB, SPI",0.7,0.953,23,2.5,QFN,2019,Wearable
Microchip,MIC-MCU185098,MIPS32,480,1024,1,0.0,"SPI, I2C, PWM",4.64,0.468,7,3.3,TSSOP,2009,IoT
Analog Devices,ANA-MCU185099,RISC-V,120,1024,256,1.0,"UART, PWM, I2C, USB, Ethernet",7.19,1.417,65,3.3,TSSOP,2020,Automotive
Espressif,ESP-MCU185100,AVR 8-bit,240,256,256,4.0,"I2C, PWM",5.51,1.28,10,5.0,BGA,2005,Medical
Infineon,INF-MCU185101,ARM Cortex-M7,200,16,16,0.5,"PWM, I2C, USB, CAN",4.69,0.618,12,5.0,BGA,2024,Industrial
Nordic Semiconductor,NOR-MCU185102,RISC-V,48,2048,64,1.0,"PWM, CAN, I2C, UART, SPI",8.6,0.372,36,3.3,LQFP,2014,IoT
Analog Devices,ANA-MCU185103,ARM Cortex-M0,72,64,4,0.0,"SPI, CAN, PWM, Ethernet",9.27,1.397,14,1.8,LQFP,2018,Medical
Analog Devices,ANA-MCU185104,ARM Cortex-M3,240,256,2,2.0,"PWM, USB, I2C, UART, SPI",2.43,0.786,7,1.8,BGA,2019,Medical
Silicon Labs,SIL-MCU185105,ARM Cortex-M3,168,1024,64,8.0,"I2C, SPI, CAN",3.46,1.227,15,3.3,QFN,2008,Consumer
Microchip,MIC-MCU185106,ARM Cortex-M7,48,64,128,2.0,"SPI, UART, I2C, PWM",6.49,1.041,88,3.3,DIP,2013,Consumer
Renesas,REN-MCU185107,RISC-V,8,128,4,4.0,"Ethernet, CAN",4.3,0.16,25,3.3,TSSOP,2007,IoT
Microchip,MIC-MCU185108,MIPS32,48,512,16,8.0,"CAN, PWM, Ethernet, SPI",1.98,0.706,6,2.5,QFN,2024,IoT
STMicroelectronics,STM-MCU185109,MIPS32,168,128,16,0.0,"USB, PWM, CAN, I2C",6.54,1.486,76,3.3,LQFP,2007,Wearable
STMicroelectronics,STM-MCU185110,ARM Cortex-M4,16,256,512,2.0,"USB, CAN, PWM",10.98,1.217,13,5.0,TSSOP,2024,Medical
Microchip,MIC-MCU185111,AVR 8-bit,200,64,16,1.0,"SPI, PWM",1.63,0.609,89,2.5,SOIC,2013,IoT
NXP,NXP-MCU185112,ARM Cortex-M0,168,2048,64,8.0,"USB, Ethernet, I2C",3.49,0.156,75,1.8,TSSOP,2023,Wearable
Renesas,REN-MCU185113,ARM Cortex-M3,120,512,64,0.5,"UART, PWM, CAN",2.58,0.907,36,2.5,BGA,2016,Industrial
STMicroelectronics,STM-MCU185114,8051,32,512,8,2.0,"Ethernet, CAN, USB, I2C",2.8,0.691,25,2.5,DIP,2018,Automotive
Nordic Semiconductor,NOR-MCU185115,MIPS32,72,2048,8,0.5,"CAN, PWM, Ethernet, UART",0.96,0.928,41,2.5,BGA,2009,Wearable
Silicon Labs,SIL-MCU185116,RISC-V,480,1024,2,0.5,"PWM, Ethernet, UART, USB, SPI",1.56,0.787,82,2.5,BGA,2015,IoT
Nordic Semiconductor,NOR-MCU185117,MIPS32,240,2048,256,0.5,"UART, I2C",3.3,0.046,16,1.8,BGA,2024,Automotive
Microchip,MIC-MCU185118,MIPS32,48,16,8,8.0,"UART, CAN",0.73,0.017,44,2.5,DIP,2017,Consumer
NXP,NXP-MCU185119,ARM Cortex-M0,120,2048,2,0.0,"PWM, SPI",3.26,0.436,53,5.0,QFN,2012,Medical
Espressif,ESP-MCU185120,RISC-V,200,32,512,8.0,"USB, CAN, I2C, PWM",6.8,1.212,77,3.3,LQFP,2005,Wearable
Infineon,INF-MCU185121,RISC-V,48,256,32,4.0,"PWM, UART",11.51,0.221,33,2.5,TSSOP,2016,IoT
Silicon Labs,SIL-MCU185122,8051,168,256,32,0.0,"USB, I2C",2.56,0.351,6,1.8,LQFP,2015,Industrial
Espressif,ESP-MCU185123,ARM Cortex-M4,240,32,64,4.0,"I2C, CAN, USB, PWM",5.44,0.474,87,2.5,TSSOP,2005,Automotive
Analog Devices,ANA-MCU185124,ARM Cortex-M7,32,32,2,0.5,"PWM, Ethernet",8.58,0.602,33,3.3,BGA,2023,Wearable
Analog Devices,ANA-MCU185125,8051,120,512,32,0.5,"CAN, UART, Ethernet",1.17,0.324,23,5.0,SOIC,2013,Industrial
Microchip,MIC-MCU185126,ARM Cortex-M4,200,1024,1,1.0,"Ethernet, USB",5.88,0.68,12,1.8,TSSOP,2022,Consumer
Infineon,INF-MCU185127,ARM Cortex-M3,240,256,1,4.0,"Ethernet, CAN",5.46,0.519,30,1.8,TSSOP,2006,IoT
Nordic Semiconductor,NOR-MCU185128,8051,200,64,256,0.5,"Ethernet, UART",8.62,1.359,59,1.8,DIP,2019,Medical
Espressif,ESP-MCU185129,8051,48,256,1,4.0,"Ethernet, I2C, USB, UART, SPI",5.59,1.393,50,5.0,LQFP,2019,Medical
NXP,NXP-MCU185130,ARM Cortex-M4,480,2048,16,4.0,"PWM, Ethernet, SPI, UART, I2C",5.72,0.519,93,5.0,DIP,2018,Consumer
Infineon,INF-MCU185131,ARM Cortex-M4,120,32,1,0.5,"UART, SPI, PWM",6.97,1.061,63,1.8,LQFP,2008,Medical
NXP,NXP-MCU185132,ARM Cortex-M4,200,64,4,0.5,"USB, UART, SPI, PWM",4.79,1.36,94,3.3,BGA,2009,Consumer
Silicon Labs,SIL-MCU185133,8051,120,32,512,8.0,"CAN, Ethernet, SPI, USB, PWM",3.35,1.136,78,2.5,QFN,2022,Automotive
NXP,NXP-MCU185134,MIPS32,240,1024,64,0.0,"SPI, CAN, USB, Ethernet",8.18,0.616,95,2.5,QFN,2021,Consumer
NXP,NXP-MCU185135,ARM Cortex-M4,480,128,32,0.0,"I2C, USB, Ethernet",2.52,0.599,78,1.8,SOIC,2016,Medical
NXP,NXP-MCU185136,AVR 8-bit,32,32,128,8.0,"Ethernet, UART, PWM, I2C, USB",3.24,0.206,70,2.5,DIP,2005,Wearable
Infineon,INF-MCU185137,MIPS32,16,512,128,0.0,"SPI, UART, USB, Ethernet",7.88,0.051,8,3.3,SOIC,2006,IoT
Infineon,INF-MCU185138,ARM Cortex-M4,16,128,32,0.5,"PWM, USB, Ethernet, SPI, CAN",4.86,0.679,72,5.0,TSSOP,2007,Wearable
Renesas,REN-MCU185139,RISC-V,240,256,4,8.0,"CAN, Ethernet, USB, I2C",2.49,0.169,44,2.5,DIP,2024,Wearable
Infineon,INF-MCU185140,AVR 8-bit,200,1024,256,4.0,"SPI, UART, Ethernet, USB, I2C",2.38,0.171,54,2.5,TSSOP,2018,Automotive
Renesas,REN-MCU185141,RISC-V,480,1024,256,4.0,"UART, SPI, I2C, Ethernet, CAN",10.5,0.406,26,1.8,DIP,2008,Consumer
Renesas,REN-MCU185142,8051,480,1024,128,8.0,"PWM, I2C, SPI",9.52,0.905,52,2.5,DIP,2008,Wearable
Silicon Labs,SIL-MCU185143,MIPS32,168,128,8,8.0,"CAN, USB, PWM, Ethernet, UART",9.47,1.319,23,3.3,BGA,2007,Industrial
NXP,NXP-MCU185144,ARM Cortex-M4,240,64,512,0.0,"UART, USB",4.84,0.299,95,2.5,QFN,2019,Medical
Infineon,INF-MCU185145,ARM Cortex-M4,8,256,128,2.0,"UART, I2C, USB, SPI",10.42,0.963,52,1.8,SOIC,2016,Wearable
Nordic Semiconductor,NOR-MCU185146,MIPS32,120,64,1,2.0,"PWM, SPI, I2C, Ethernet",7.4,0.708,62,3.3,BGA,2021,Industrial
NXP,NXP-MCU185147,8051,168,1024,32,8.0,"SPI, USB",1.02,0.595,21,2.5,QFN,2017,Industrial
Renesas,REN-MCU185148,AVR 8-bit,72,16,64,1.0,"UART, USB, PWM",4.66,0.853,21,2.5,QFN,2006,IoT
Espressif,ESP-MCU185149,ARM Cortex-M0,32,1024,32,1.0,"Ethernet, USB, PWM, SPI",2.81,0.483,54,2.5,QFN,2014,IoT
Renesas,REN-MCU185150,8051,32,16,32,1.0,"I2C, PWM, CAN",10.11,0.062,55,3.3,LQFP,2020,Industrial
Infineon,INF-MCU185151,ARM Cortex-M4,32,64,2,8.0,"SPI, Ethernet, USB, CAN, PWM",4.36,0.868,29,5.0,DIP,2016,Consumer
NXP,NXP-MCU185152,MIPS32,240,512,64,0.5,"CAN, I2C",11.35,0.971,22,2.5,SOIC,2017,Wearable
Analog Devices,ANA-MCU185153,AVR 8-bit,72,1024,256,0.5,"CAN, SPI, PWM, Ethernet",1.06,1.202,18,5.0,LQFP,2017,Consumer
Analog Devices,ANA-MCU185154,AVR 8-bit,168,64,16,0.0,"CAN, PWM, USB, UART, I2C",7.51,0.214,84,2.5,DIP,2016,Automotive
Silicon Labs,SIL-MCU185155,ARM Cortex-M0,8,128,1,8.0,"I2C, UART, PWM, CAN, Ethernet",6.32,0.39,40,3.3,LQFP,2018,Medical
Espressif,ESP-MCU185156,8051,16,128,4,4.0,"I2C, USB, UART, SPI",1.32,0.644,10,5.0,QFN,2019,IoT
Texas Instruments,TEX-MCU185157,ARM Cortex-M4,168,16,4,1.0,"UART, SPI, I2C, PWM",9.05,0.551,75,5.0,BGA,2013,Wearable
Renesas,REN-MCU185158,ARM Cortex-M0,120,128,128,1.0,"Ethernet, PWM, USB",6.8,0.122,67,5.0,DIP,2020,Industrial
Microchip,MIC-MCU185159,8051,16,256,1,0.0,"Ethernet, CAN, USB, I2C",9.81,0.682,62,5.0,LQFP,2014,Industrial
Espressif,ESP-MCU185160,MIPS32,240,1024,1,4.0,"UART, PWM",11.63,0.774,80,1.8,LQFP,2014,Wearable
NXP,NXP-MCU185161,ARM Cortex-M4,480,32,2,8.0,"UART, SPI, USB, CAN",1.53,0.915,85,5.0,LQFP,2013,Wearable
Nordic Semiconductor,NOR-MCU185162,ARM Cortex-M3,480,128,2,2.0,"UART, Ethernet, SPI, CAN, PWM",9.43,1.072,30,1.8,LQFP,2012,Industrial
Renesas,REN-MCU185163,AVR 8-bit,480,512,64,8.0,"USB, SPI",11.8,1.055,90,3.3,TSSOP,2019,Wearable
Silicon Labs,SIL-MCU185164,ARM Cortex-M7,168,64,4,0.5,"UART, PWM, CAN, SPI, I2C",1.54,0.262,23,3.3,SOIC,2010,Automotive
Microchip,MIC-MCU185165,ARM Cortex-M3,16,512,4,0.5,"I2C, PWM, UART",1.08,0.77,50,1.8,LQFP,2018,Industrial
Analog Devices,ANA-MCU185166,ARM Cortex-M3,120,128,1,1.0,"PWM, UART, Ethernet, I2C",3.34,0.19,66,5.0,BGA,2021,Wearable
Silicon Labs,SIL-MCU185167,MIPS32,120,128,64,4.0,"UART, PWM, USB, SPI",7.84,1.47,51,3.3,QFN,2017,Wearable
Texas Instruments,TEX-MCU185168,ARM Cortex-M4,32,1024,512,4.0,"I2C, Ethernet, SPI",4.71,0.361,64,1.8,TSSOP,2013,IoT
Analog Devices,ANA-MCU185169,ARM Cortex-M4,168,2048,2,0.0,"UART, SPI, Ethernet, USB",8.24,1.086,32,5.0,SOIC,2012,Automotive
Infineon,INF-MCU185170,MIPS32,72,512,512,4.0,"PWM, SPI, UART, Ethernet",10.63,1.186,22,1.8,QFN,2013,IoT
Infineon,INF-MCU185171,ARM Cortex-M0,72,512,512,2.0,"Ethernet, SPI, I2C, UART",4.06,0.48,44,2.5,LQFP,2009,IoT
Microchip,MIC-MCU185172,RISC-V,8,32,4,0.5,"I2C, USB, PWM, SPI, UART",5.15,1.099,65,3.3,TSSOP,2018,Automotive
Nordic Semiconductor,NOR-MCU185173,AVR 8-bit,240,128,32,1.0,"Ethernet, SPI, USB, PWM, I2C",1.14,0.158,67,3.3,BGA,2015,IoT
Renesas,REN-MCU185174,8051,168,2048,512,0.5,"I2C, UART",2.32,1.312,66,5.0,TSSOP,2007,Industrial
Espressif,ESP-MCU185175,AVR 8-bit,16,256,8,0.5,"USB, CAN, PWM, Ethernet",10.75,1.265,58,1.8,TSSOP,2009,Wearable
STMicroelectronics,STM-MCU185176,RISC-V,240,1024,32,0.0,"CAN, SPI, Ethernet, USB",6.32,0.852,91,1.8,TSSOP,2005,IoT
NXP,NXP-MCU185177,RISC-V,120,64,16,0.5,"USB, PWM, Ethernet",8.41,0.644,34,5.0,BGA,2011,Wearable
STMicroelectronics,STM-MCU185178,RISC-V,8,256,512,0.0,"UART, USB",3.77,1.232,91,5.0,LQFP,2020,Industrial
