Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Nordic Semiconductor,NOR-MCU80056,8051,480,64,256,4.0,"SPI, I2C",7.38,0.472,26,3.3,DIP,2009,Consumer
NXP,NXP-MCU80057,MIPS32,72,1024,1,0.0,"PWM, Ethernet, I2C, USB",3.4,1.218,55,2.5,QFN,2007,Industrial
Infineon,INF-MCU80058,AVR 8-bit,200,512,2,0.5,"CAN, I2C, SPI, Ethernet, PWM",8.02,0.476,99,2.5,DIP,2013,Medical
Microchip,MIC-MCU80059,ARM Cortex-M0,32,32,8,0.0,"PWM, USB, I2C, SPI",8.12,1.36,34,1.8,SOIC,2015,IoT
Infineon,INF-MCU80060,ARM Cortex-M4,16,32,8,2.0,"I2C, PWM, SPI, Ethernet",7.56,0.066,19,2.5,TSSOP,2023,Consumer
NXP,NXP-MCU80061,ARM Cortex-M7,8,32,128,1.0,"SPI, UART, PWM, USB, I2C",11.56,0.508,77,1.8,BGA,2011,Industrial
Analog Devices,ANA-MCU80062,ARM Cortex-M4,72,64,16,1.0,"SPI, CAN, I2C, USB, Ethernet",2.84,0.889,38,5.0,DIP,2007,Consumer
Texas Instruments,TEX-MCU80063,ARM Cortex-M7,200,32,256,0.0,"PWM, CAN, UART",5.48,0.916,13,1.8,QFN,2017,Wearable
Texas Instruments,TEX-MCU80064,MIPS32,72,16,4,8.0,"USB, CAN, UART, Ethernet, PWM",10.79,1.256,88,5.0,TSSOP,2016,Wearable
NXP,NXP-MCU80065,ARM Cortex-M4,480,64,2,2.0,"USB, CAN, Ethernet",5.21,1.009,94,5.0,BGA,2016,Automotive
Infineon,INF-MCU80066,ARM Cortex-M7,16,32,64,1.0,"UART, SPI, PWM, I2C, USB",7.96,0.129,26,2.5,SOIC,2011,Medical
Analog Devices,ANA-MCU80067,8051,480,32,16,0.0,"USB, PWM, CAN, I2C, SPI",3.09,1.424,21,2.5,SOIC,2018,Medical
Analog Devices,ANA-MCU80068,ARM Cortex-M0,480,16,8,2.0,"Ethernet, I2C, USB, PWM, UART",11.09,1.306,41,2.5,DIP,2014,Consumer
Analog Devices,ANA-MCU80069,ARM Cortex-M4,72,1024,16,8.0,"I2C, CAN, PWM, SPI, UART",10.04,1.463,6,2.5,DIP,2009,Industrial
Texas Instruments,TEX-MCU80070,8051,8,1024,8,0.5,"USB, UART, I2C, Ethernet, CAN",11.91,0.971,97,2.5,DIP,2022,Medical
Microchip,MIC-MCU80071,ARM Cortex-M4,240,1024,2,2.0,"PWM, SPI, CAN, USB",2.95,0.089,93,3.3,SOIC,2016,Consumer
Espressif,ESP-MCU80072,AVR 8-bit,32,512,32,8.0,"Ethernet, USB, UART, CAN",1.0,0.02,8,1.8,QFN,2020,Wearable
Espressif,ESP-MCU80073,8051,120,128,2,4.0,"CAN, PWM",6.86,1.18,79,5.0,QFN,2024,Automotive
Silicon Labs,SIL-MCU80074,ARM Cortex-M0,48,512,16,0.0,"CAN, Ethernet, I2C, USB, UART",8.51,0.732,91,2.5,TSSOP,2019,Consumer
Renesas,REN-MCU80075,8051,200,32,2,1.0,"SPI, Ethernet, PWM, CAN",2.95,0.375,9,5.0,BGA,2019,Industrial
Renesas,REN-MCU80076,RISC-V,72,512,2,2.0,"SPI, UART, PWM",2.22,0.545,66,5.0,TSSOP,2009,Medical
Analog Devices,ANA-MCU80077,MIPS32,32,256,8,8.0,"PWM, CAN",3.04,0.327,45,3.3,QFN,2021,IoT
Silicon Labs,SIL-MCU80078,8051,8,32,32,0.0,"PWM, SPI, I2C, CAN, UART",9.87,0.548,37,2.5,TSSOP,2014,Industrial
Texas Instruments,TEX-MCU80079,ARM Cortex-M0,16,32,8,2.0,"SPI, CAN, I2C",7.34,1.238,41,1.8,TSSOP,2023,Wearable
Nordic Semiconductor,NOR-MCU80080,8051,120,128,512,8.0,"SPI, USB, I2C",1.2,0.731,7,5.0,TSSOP,2011,Wearable
Texas Instruments,TEX-MCU80081,8051,480,16,32,8.0,"I2C, SPI",9.42,0.171,27,1.8,TSSOP,2007,Medical
Microchip,MIC-MCU80082,MIPS32,32,16,128,1.0,"PWM, Ethernet",6.51,0.953,30,3.3,SOIC,2021,Automotive
Espressif,ESP-MCU80083,AVR 8-bit,48,512,256,4.0,"UART, PWM, I2C, SPI",5.22,0.694,41,2.5,SOIC,2005,IoT
NXP,NXP-MCU80084,ARM Cortex-M7,120,512,2,8.0,"I2C, USB, Ethernet, CAN, SPI",8.75,1.153,89,5.0,TSSOP,2021,Consumer
Espressif,ESP-MCU80085,MIPS32,240,2048,1,0.0,"Ethernet, USB, CAN, PWM",2.49,1.294,87,5.0,LQFP,2008,Industrial
Espressif,ESP-MCU80086,ARM Cortex-M7,48,16,32,8.0,"CAN, SPI, UART, PWM",6.59,0.107,78,1.8,SOIC,2018,Consumer
Analog Devices,ANA-MCU80087,ARM Cortex-M0,32,32,32,8.0,"CAN, USB, Ethernet, PWM, UART",10.08,1.449,99,3.3,QFN,2016,Consumer
Nordic Semiconductor,NOR-MCU80088,AVR 8-bit,480,2048,8,0.5,"I2C, UART, Ethernet, PWM, SPI",9.16,0.141,55,2.5,BGA,2012,Wearable
Nordic Semiconductor,NOR-MCU80089,ARM Cortex-M0,8,64,32,2.0,"I2C, SPI, PWM, UART",3.89,1.445,72,1.8,TSSOP,2019,Consumer
Silicon Labs,SIL-MCU80090,8051,8,2048,512,0.0,"PWM, CAN, I2C",1.64,0.684,41,2.5,DIP,2007,Medical
Analog Devices,ANA-MCU80091,ARM Cortex-M7,32,256,32,8.0,"CAN, UART, USB, I2C",5.48,1.427,20,3.3,TSSOP,2009,IoT
Texas Instruments,TEX-MCU80092,ARM Cortex-M4,8,512,8,1.0,"SPI, Ethernet, I2C, USB, CAN",1.83,0.102,44,1.8,QFN,2007,Medical
Silicon Labs,SIL-MCU80093,ARM Cortex-M7,200,512,512,4.0,"USB, CAN, PWM, SPI, UART",4.52,0.933,95,1.8,DIP,2009,Industrial
Analog Devices,ANA-MCU80094,ARM Cortex-M4,240,512,1,0.5,"CAN, I2C",4.75,0.455,86,3.3,SOIC,2017,Consumer
NXP,NXP-MCU80095,MIPS32,8,16,256,4.0,"USB, I2C, CAN, SPI",7.52,0.944,89,5.0,BGA,2006,Industrial
NXP,NXP-MCU80096,ARM Cortex-M3,72,512,64,0.5,"PWM, Ethernet, UART, CAN, I2C",7.84,1.17,69,2.5,BGA,2016,IoT
Silicon Labs,SIL-MCU80097,ARM Cortex-M4,48,64,256,0.5,"PWM, CAN, UART, USB",8.51,0.747,87,5.0,QFN,2007,Medical
NXP,NXP-MCU80098,8051,480,32,512,8.0,"USB, Ethernet, PWM",9.39,0.663,71,3.3,LQFP,2008,Consumer
STMicroelectronics,STM-MCU80099,ARM Cortex-M4,120,16,128,4.0,"PWM, USB, SPI, CAN",11.84,1.242,96,2.5,SOIC,2018,Industrial
Analog Devices,ANA-MCU80100,ARM Cortex-M7,48,1024,32,0.5,"Ethernet, UART, USB, CAN, PWM",7.84,0.238,21,3.3,QFN,2012,Automotive
Silicon Labs,SIL-MCU80101,ARM Cortex-M7,240,256,16,1.0,"CAN, I2C",4.85,0.947,56,2.5,LQFP,2023,IoT
STMicroelectronics,STM-MCU80102,RISC-V,480,32,8,0.5,"I2C, Ethernet",0.7,0.621,60,3.3,QFN,2015,Medical
Texas Instruments,TEX-MCU80103,ARM Cortex-M4,8,1024,2,0.0,"SPI, USB, I2C",10.45,0.624,85,5.0,BGA,2024,IoT
Texas Instruments,TEX-MCU80104,ARM Cortex-M4,72,256,64,0.0,"Ethernet, USB, I2C",11.91,0.71,69,5.0,SOIC,2020,Medical
Infineon,INF-MCU80105,ARM Cortex-M0,168,512,32,2.0,"SPI, PWM, UART",3.14,1.236,73,3.3,TSSOP,2017,Consumer
Infineon,INF-MCU80106,MIPS32,200,128,8,4.0,"PWM, USB, Ethernet, I2C",3.55,1.321,20,3.3,TSSOP,2018,IoT
NXP,NXP-MCU80107,AVR 8-bit,480,1024,512,8.0,"Ethernet, UART, PWM",2.14,1.025,56,2.5,LQFP,2024,Consumer
Nordic Semiconductor,NOR-MCU80108,ARM Cortex-M4,16,32,64,0.0,"SPI, PWM, I2C, CAN",4.93,0.191,85,1.8,SOIC,2018,Industrial
Espressif,ESP-MCU80109,ARM Cortex-M4,200,16,512,1.0,"Ethernet, PWM, SPI",8.3,0.131,96,5.0,TSSOP,2021,Medical
Texas Instruments,TEX-MCU80110,ARM Cortex-M0,240,32,64,1.0,"UART, CAN",11.08,0.868,92,5.0,QFN,2016,Automotive
Espressif,ESP-MCU80111,ARM Cortex-M0,240,2048,32,0.5,"SPI, USB, PWM",10.62,1.305,36,5.0,BGA,2020,Medical
Texas Instruments,TEX-MCU80112,AVR 8-bit,48,128,32,1.0,"I2C, USB, PWM, UART",2.35,1.319,26,1.8,BGA,2016,IoT
NXP,NXP-MCU80113,ARM Cortex-M3,48,1024,256,4.0,"I2C, CAN, UART, Ethernet",6.62,0.237,44,5.0,SOIC,2013,Medical
Renesas,REN-MCU80114,ARM Cortex-M7,72,32,32,2.0,"UART, Ethernet, SPI, PWM, USB",1.14,1.385,96,1.8,TSSOP,2020,Medical
STMicroelectronics,STM-MCU80115,ARM Cortex-M3,48,2048,64,2.0,"SPI, I2C, USB",8.68,0.355,28,2.5,TSSOP,2011,Automotive
Espressif,ESP-MCU80116,ARM Cortex-M0,120,1024,128,1.0,"I2C, SPI, UART",5.71,0.816,9,2.5,TSSOP,2006,Consumer
Renesas,REN-MCU80117,RISC-V,240,128,2,8.0,"PWM, CAN",10.54,1.377,16,1.8,DIP,2007,Automotive
Analog Devices,ANA-MCU80118,MIPS32,32,32,32,1.0,"CAN, PWM",4.78,0.85,89,2.5,BGA,2013,Consumer
NXP,NXP-MCU80119,8051,48,1024,16,0.5,"PWM, UART",3.52,0.262,53,2.5,DIP,2006,Industrial
Texas Instruments,TEX-MCU80120,AVR 8-bit,200,256,256,1.0,"SPI, I2C",2.21,0.464,64,3.3,BGA,2020,Industrial
STMicroelectronics,STM-MCU80121,ARM Cortex-M3,72,512,64,0.0,"I2C, USB, UART, Ethernet",10.13,0.415,72,2.5,BGA,2016,Automotive
Texas Instruments,TEX-MCU80122,RISC-V,120,1024,512,0.0,"USB, I2C, SPI",6.89,0.615,60,1.8,BGA,2024,Industrial
Renesas,REN-MCU80123,AVR 8-bit,48,1024,32,0.0,"UART, Ethernet, USB",7.36,0.071,27,5.0,DIP,2009,Wearable
Analog Devices,ANA-MCU80124,ARM Cortex-M3,480,512,4,2.0,"Ethernet, USB",11.51,0.101,9,1.8,LQFP,2008,Industrial
Analog Devices,ANA-MCU80125,ARM Cortex-M7,480,32,256,0.5,"UART, USB",3.49,1.476,39,1.8,LQFP,2010,Automotive
NXP,NXP-MCU80126,RISC-V,72,512,2,0.5,"Ethernet, USB, UART, I2C",2.32,0.713,31,5.0,DIP,2013,IoT
Renesas,REN-MCU80127,RISC-V,72,2048,8,0.5,"SPI, UART, Ethernet, USB, CAN",8.76,0.984,50,1.8,BGA,2011,Wearable
NXP,NXP-MCU80128,ARM Cortex-M4,120,32,512,2.0,"Ethernet, PWM, USB",8.29,0.483,81,2.5,TSSOP,2006,Industrial
STMicroelectronics,STM-MCU80129,ARM Cortex-M7,72,1024,64,0.5,"Ethernet, UART, CAN, SPI",2.86,0.759,75,5.0,TSSOP,2014,Medical
NXP,NXP-MCU80130,ARM Cortex-M4,72,128,1,0.5,"I2C, UART, Ethernet, PWM",0.61,0.093,27,2.5,BGA,2014,Consumer
Texas Instruments,TEX-MCU80131,8051,168,256,256,8.0,"I2C, PWM",7.99,0.751,97,5.0,QFN,2010,IoT
Nordic Semiconductor,NOR-MCU80132,8051,8,256,16,4.0,"USB, PWM, I2C, CAN, UART",9.4,0.579,62,5.0,SOIC,2012,IoT
Renesas,REN-MCU80133,AVR 8-bit,72,16,128,4.0,"USB, PWM, Ethernet, CAN, I2C",7.34,0.223,74,3.3,TSSOP,2017,Wearable
Nordic Semiconductor,NOR-MCU80134,RISC-V,72,256,2,2.0,"CAN, I2C, UART",10.21,1.057,60,1.8,QFN,2012,Consumer
STMicroelectronics,STM-MCU80135,AVR 8-bit,48,1024,256,2.0,"UART, USB, SPI",2.77,1.09,28,1.8,LQFP,2007,Automotive
Nordic Semiconductor,NOR-MCU80136,8051,48,16,1,1.0,"UART, USB, SPI, I2C",11.92,0.237,92,5.0,TSSOP,2018,Consumer
Texas Instruments,TEX-MCU80137,8051,480,128,128,1.0,"PWM, I2C",5.97,0.619,23,2.5,SOIC,2022,Automotive
Microchip,MIC-MCU80138,MIPS32,120,32,2,1.0,"Ethernet, UART",1.93,0.312,98,3.3,TSSOP,2017,IoT
STMicroelectronics,STM-MCU80139,ARM Cortex-M7,480,1024,32,4.0,"SPI, Ethernet, USB, PWM, UART",0.76,1.217,6,1.8,DIP,2005,Consumer
Analog Devices,ANA-MCU80140,ARM Cortex-M0,168,128,32,0.5,"UART, SPI",5.38,0.943,63,2.5,SOIC,2010,Consumer
Nordic Semiconductor,NOR-MCU80141,ARM Cortex-M3,32,16,32,8.0,"Ethernet, UART, PWM, USB, SPI",9.03,0.71,19,3.3,LQFP,2009,Industrial
STMicroelectronics,STM-MCU80142,MIPS32,48,1024,256,4.0,"Ethernet, PWM, CAN, SPI",4.36,0.562,37,2.5,SOIC,2007,Consumer
Nordic Semiconductor,NOR-MCU80143,8051,72,512,256,8.0,"I2C, CAN, SPI",5.39,1.26,34,3.3,QFN,2012,Industrial
Espressif,ESP-MCU80144,MIPS32,8,1024,512,4.0,"UART, CAN, USB, PWM",11.85,0.392,93,2.5,QFN,2016,Medical
Texas Instruments,TEX-MCU80145,AVR 8-bit,72,32,64,2.0,"Ethernet, USB, SPI, I2C",4.2,0.265,49,1.8,TSSOP,2023,Industrial
STMicroelectronics,STM-MCU80146,RISC-V,48,1024,256,0.5,"UART, CAN",11.11,0.011,56,2.5,LQFP,2012,Medical
Texas Instruments,TEX-MCU80147,RISC-V,16,16,512,1.0,"PWM, Ethernet, USB, CAN, I2C",6.84,1.082,92,2.5,QFN,2020,Automotive
Texas Instruments,TEX-MCU80148,ARM Cortex-M7,8,32,1,0.0,"UART, PWM, CAN, I2C",9.28,0.941,62,3.3,LQFP,2020,Wearable
Infineon,INF-MCU80149,ARM Cortex-M7,480,16,512,1.0,"PWM, Ethernet",6.86,0.274,45,3.3,LQFP,2011,Medical
Analog Devices,ANA-MCU80150,ARM Cortex-M0,32,32,8,8.0,"USB, PWM, UART, SPI",3.86,0.229,74,1.8,LQFP,2022,Automotive
Renesas,REN-MCU80151,8051,168,128,256,1.0,"PWM, Ethernet, CAN, UART",4.53,0.161,89,3.3,LQFP,2014,Medical
NXP,NXP-MCU80152,RISC-V,48,1024,128,4.0,"USB, UART, PWM",5.05,0.52,86,1.8,BGA,2011,Automotive
Espressif,ESP-MCU80153,MIPS32,48,32,128,8.0,"PWM, USB, UART, Ethernet",10.39,1.009,35,5.0,SOIC,2023,Wearable
STMicroelectronics,STM-MCU80154,ARM Cortex-M7,240,128,16,1.0,"CAN, PWM, Ethernet, SPI",5.69,0.123,28,1.8,BGA,2009,Wearable
STMicroelectronics,STM-MCU80155,8051,8,256,512,0.5,"Ethernet, USB, UART, PWM",11.52,1.221,34,5.0,BGA,2010,Automotive
Renesas,REN-MCU80156,ARM Cortex-M4,480,1024,32,0.5,"CAN, PWM, UART",8.61,0.967,62,1.8,DIP,2010,Consumer
Renesas,REN-MCU80157,RISC-V,200,128,512,0.0,"PWM, CAN",2.45,1.313,83,5.0,TSSOP,2007,Automotive
NXP,NXP-MCU80158,ARM Cortex-M7,16,512,128,1.0,"USB, CAN, SPI, Ethernet, UART",2.37,1.438,35,5.0,LQFP,2020,Industrial
Silicon Labs,SIL-MCU80159,AVR 8-bit,480,128,32,0.0,"UART, Ethernet, SPI, CAN",4.45,1.045,99,1.8,BGA,2014,Consumer
Espressif,ESP-MCU80160,RISC-V,16,1024,128,4.0,"SPI, PWM, USB, I2C",4.63,0.275,96,3.3,TSSOP,2024,Automotive
Texas Instruments,TEX-MCU80161,ARM Cortex-M7,168,2048,1,4.0,"I2C, CAN, USB, Ethernet, PWM",6.78,1.024,92,3.3,DIP,2024,Automotive
Infineon,INF-MCU80162,AVR 8-bit,8,32,256,8.0,"SPI, Ethernet, USB, CAN, PWM",6.37,0.992,38,3.3,DIP,2018,IoT
STMicroelectronics,STM-MCU80163,RISC-V,168,2048,2,0.0,"CAN, I2C, Ethernet, PWM",10.19,0.515,18,2.5,TSSOP,2007,IoT
Nordic Semiconductor,NOR-MCU80164,8051,32,512,128,4.0,"PWM, SPI",2.58,0.644,47,5.0,SOIC,2024,Industrial
Texas Instruments,TEX-MCU80165,RISC-V,240,512,2,0.0,"SPI, CAN, Ethernet, PWM, I2C",5.02,1.292,23,5.0,QFN,2010,Medical
Renesas,REN-MCU80166,ARM Cortex-M3,240,1024,64,2.0,"USB, UART, I2C",5.6,0.91,76,5.0,SOIC,2009,IoT
Espressif,ESP-MCU80167,ARM Cortex-M0,16,32,512,0.5,"PWM, USB, CAN, UART, I2C",5.83,0.944,90,1.8,SOIC,2006,IoT
Espressif,ESP-MCU80168,ARM Cortex-M0,240,64,8,4.0,"I2C, USB, CAN",5.6,1.031,78,2.5,LQFP,2021,Automotive
NXP,NXP-MCU80169,RISC-V,8,2048,128,0.5,"USB, CAN",7.26,1.302,50,1.8,DIP,2013,Industrial
STMicroelectronics,STM-MCU80170,ARM Cortex-M7,200,16,16,1.0,"I2C, CAN, UART, USB",10.61,1.226,59,1.8,LQFP,2018,Consumer
STMicroelectronics,STM-MCU80171,AVR 8-bit,240,128,2,1.0,"Ethernet, UART, I2C, SPI",11.57,0.103,36,5.0,DIP,2009,IoT
Silicon Labs,SIL-MCU80172,ARM Cortex-M3,72,128,1,0.0,"CAN, I2C, SPI",10.56,0.565,38,5.0,BGA,2012,Automotive
Analog Devices,ANA-MCU80173,ARM Cortex-M7,32,16,1,8.0,"CAN, PWM, USB, Ethernet, SPI",1.99,0.793,6,2.5,TSSOP,2012,Wearable
Texas Instruments,TEX-MCU80174,ARM Cortex-M3,120,256,512,2.0,"USB, UART",11.54,0.081,53,1.8,SOIC,2006,Consumer
Renesas,REN-MCU80175,ARM Cortex-M0,32,16,64,1.0,"USB, UART, Ethernet",5.51,1.413,93,2.5,DIP,2008,Automotive
Espressif,ESP-MCU80176,ARM Cortex-M0,120,16,128,2.0,"SPI, PWM",4.57,1.157,52,2.5,BGA,2020,Wearable
Espressif,ESP-MCU80177,ARM Cortex-M4,16,64,8,0.0,"USB, CAN, SPI, PWM",11.75,0.62,75,2.5,SOIC,2005,Automotive
