Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Nordic Semiconductor,NOR-MCU00045,ARM Cortex-M0,48,2048,32,0.0,"SPI, PWM",1.14,0.932,29,3.3,TSSOP,2008,Automotive
Microchip,MIC-MCU00046,AVR 8-bit,168,16,2,0.5,"SPI, USB, UART, CAN, PWM",7.82,0.443,50,1.8,LQFP,2021,Wearable
NXP,NXP-MCU00047,ARM Cortex-M3,72,2048,16,8.0,"CAN, USB, SPI, Ethernet, I2C",1.76,0.011,71,2.5,BGA,2022,Automotive
Microchip,MIC-MCU00048,ARM Cortex-M0,72,16,128,8.0,"USB, Ethernet, CAN",3.29,0.906,34,5.0,QFN,2019,Automotive
Microchip,MIC-MCU00049,ARM Cortex-M4,120,128,8,1.0,"SPI, UART",0.96,1.076,80,1.8,BGA,2023,Medical
Nordic Semiconductor,NOR-MCU00050,RISC-V,8,32,128,4.0,"I2C, UART, CAN",8.81,0.33,34,2.5,TSSOP,2010,IoT
Microchip,MIC-MCU00051,ARM Cortex-M0,480,256,64,0.5,"USB, Ethernet",11.15,0.612,44,3.3,DIP,2009,Wearable
NXP,NXP-MCU00052,RISC-V,240,256,8,4.0,"Ethernet, SPI, PWM, USB, CAN",5.38,1.136,14,2.5,SOIC,2017,Wearable
Microchip,MIC-MCU00053,ARM Cortex-M3,32,64,16,4.0,"Ethernet, USB, UART, I2C, SPI",6.73,1.275,27,2.5,TSSOP,2022,Consumer
Silicon Labs,SIL-MCU00054,RISC-V,48,256,1,0.5,"PWM, Ethernet, SPI, CAN",5.46,0.705,60,5.0,QFN,2017,Medical
Espressif,ESP-MCU00055,ARM Cortex-M4,120,16,32,0.0,"UART, USB",0.62,0.135,34,1.8,LQFP,2014,IoT
Microchip,MIC-MCU00056,ARM Cortex-M7,16,16,8,4.0,"USB, Ethernet, CAN",1.18,0.527,35,3.3,TSSOP,2009,Medical
Infineon,INF-MCU00057,ARM Cortex-M7,8,32,256,4.0,"Ethernet, USB, UART",11.2,0.825,6,1.8,QFN,2007,Industrial
Espressif,ESP-MCU00058,MIPS32,8,128,32,1.0,"I2C, CAN",8.86,0.998,98,2.5,SOIC,2022,Automotive
NXP,NXP-MCU00059,AVR 8-bit,168,1024,16,0.0,"Ethernet, CAN",5.96,0.106,74,5.0,QFN,2023,Automotive
Renesas,REN-MCU00060,AVR 8-bit,8,1024,8,1.0,"CAN, USB, Ethernet, UART",1.27,0.391,48,1.8,DIP,2013,Industrial
Espressif,ESP-MCU00061,ARM Cortex-M7,32,128,4,8.0,"I2C, UART, PWM",11.15,0.244,75,5.0,TSSOP,2021,IoT
Silicon Labs,SIL-MCU00062,ARM Cortex-M4,16,256,512,1.0,"USB, SPI, CAN",3.14,1.152,76,3.3,SOIC,2020,Medical
Infineon,INF-MCU00063,ARM Cortex-M3,8,32,256,8.0,"UART, CAN",6.01,0.828,72,1.8,SOIC,2024,Consumer
STMicroelectronics,STM-MCU00064,ARM Cortex-M4,168,2048,512,0.5,"PWM, I2C, UART, Ethernet, CAN",9.18,0.822,53,5.0,TSSOP,2024,IoT
Analog Devices,ANA-MCU00065,ARM Cortex-M4,168,256,64,0.5,"UART, USB, PWM",5.89,1.269,14,5.0,SOIC,2021,Industrial
STMicroelectronics,STM-MCU00066,ARM Cortex-M3,240,32,256,2.0,"UART, PWM, USB, I2C",6.66,0.982,76,1.8,TSSOP,2006,Wearable
Renesas,REN-MCU00067,MIPS32,72,32,4,4.0,"I2C, USB, Ethernet",1.29,0.454,27,2.5,DIP,2008,IoT
Microchip,MIC-MCU00068,AVR 8-bit,120,16,4,1.0,"CAN, USB, I2C, PWM, UART",2.55,1.355,45,2.5,DIP,2011,Consumer
Renesas,REN-MCU00069,ARM Cortex-M3,240,512,1,0.0,"Ethernet, PWM",11.88,0.602,35,3.3,DIP,2011,Medical
Texas Instruments,TEX-MCU00070,AVR 8-bit,168,16,512,0.0,"SPI, USB",4.92,1.056,42,5.0,QFN,2010,Wearable
STMicroelectronics,STM-MCU00071,AVR 8-bit,200,32,2,0.5,"SPI, Ethernet",8.28,1.355,69,5.0,QFN,2005,Automotive
Renesas,REN-MCU00072,8051,8,64,128,1.0,"I2C, CAN, PWM",10.51,0.524,29,5.0,SOIC,2012,Industrial
Silicon Labs,SIL-MCU00073,ARM Cortex-M7,32,128,512,1.0,"I2C, CAN, USB",1.44,1.33,35,3.3,DIP,2017,Medical
Nordic Semiconductor,NOR-MCU00074,ARM Cortex-M4,168,256,4,0.0,"Ethernet, UART, PWM, CAN, I2C",0.79,0.158,39,5.0,LQFP,2007,Medical
Infineon,INF-MCU00075,ARM Cortex-M3,48,1024,64,0.0,"CAN, Ethernet, SPI, PWM",11.5,0.028,93,2.5,BGA,2013,Wearable
Espressif,ESP-MCU00076,RISC-V,72,32,16,0.5,"UART, Ethernet, USB",1.86,1.252,23,1.8,DIP,2010,Wearable
Texas Instruments,TEX-MCU00077,MIPS32,72,512,8,4.0,"UART, SPI, I2C, USB, CAN",10.04,0.48,87,5.0,SOIC,2006,IoT
Nordic Semiconductor,NOR-MCU00078,RISC-V,16,32,256,0.5,"UART, USB, Ethernet, SPI, CAN",5.57,0.514,72,3.3,TSSOP,2019,Industrial
Infineon,INF-MCU00079,ARM Cortex-M3,48,64,8,1.0,"SPI, Ethernet",2.97,1.458,44,2.5,QFN,2008,Industrial
Analog Devices,ANA-MCU00080,ARM Cortex-M3,168,1024,4,4.0,"Ethernet, I2C",8.27,0.968,78,1.8,TSSOP,2017,IoT
Microchip,MIC-MCU00081,8051,200,256,1,4.0,"Ethernet, I2C",6.28,0.444,6,5.0,BGA,2009,Industrial
Analog Devices,ANA-MCU00082,8051,120,2048,8,2.0,"PWM, USB, CAN",1.54,0.439,54,5.0,LQFP,2018,Consumer
Infineon,INF-MCU00083,8051,168,2048,512,8.0,"I2C, UART, CAN, SPI, Ethernet",1.24,1.365,66,3.3,BGA,2024,Medical
Espressif,ESP-MCU00084,ARM Cortex-M0,168,16,1,0.5,"I2C, PWM, UART, USB, SPI",9.7,0.137,54,2.5,LQFP,2012,Consumer
Nordic Semiconductor,NOR-MCU00085,AVR 8-bit,200,64,8,0.0,"SPI, I2C, USB",8.89,0.534,9,1.8,LQFP,2005,Automotive
Microchip,MIC-MCU00086,8051,8,32,64,4.0,"PWM, USB, SPI, CAN",10.61,1.414,23,3.3,LQFP,2012,Wearable
Infineon,INF-MCU00087,ARM Cortex-M4,72,1024,512,1.0,"SPI, UART, CAN, I2C",9.19,0.172,26,2.5,LQFP,2012,Automotive
Espressif,ESP-MCU00088,AVR 8-bit,480,1024,8,1.0,"Ethernet, PWM, UART, USB",4.64,0.934,87,5.0,SOIC,2023,Wearable
Texas Instruments,TEX-MCU00089,RISC-V,8,2048,4,0.5,"Ethernet, CAN, USB",10.9,0.627,71,1.8,LQFP,2020,Automotive
Texas Instruments,TEX-MCU00090,ARM Cortex-M7,8,32,16,0.0,"UART, CAN",0.85,0.489,27,1.8,TSSOP,2017,IoT
Renesas,REN-MCU00091,ARM Cortex-M3,8,32,16,8.0,"UART, I2C, CAN, PWM, SPI",2.41,1.385,99,2.5,LQFP,2021,Automotive
Analog Devices,ANA-MCU00092,8051,480,512,512,4.0,"PWM, UART, Ethernet, SPI",6.15,0.449,62,3.3,DIP,2019,Automotive
Silicon Labs,SIL-MCU00093,RISC-V,48,32,8,0.5,"USB, I2C",9.89,0.907,20,2.5,TSSOP,2009,Wearable
Renesas,REN-MCU00094,ARM Cortex-M4,32,32,128,0.5,"PWM, UART, SPI, I2C",2.34,1.34,61,5.0,TSSOP,2015,Medical
STMicroelectronics,STM-MCU00095,ARM Cortex-M4,240,512,1,8.0,"PWM, I2C, Ethernet, CAN",11.94,0.301,83,3.3,TSSOP,2022,Automotive
Silicon Labs,SIL-MCU00096,AVR 8-bit,120,32,64,2.0,"CAN, I2C, UART",4.77,0.527,28,2.5,BGA,2009,IoT
Renesas,REN-MCU00097,AVR 8-bit,480,256,1,2.0,"CAN, PWM, UART",2.87,0.965,26,5.0,TSSOP,2024,Wearable
Renesas,REN-MCU00098,ARM Cortex-M3,200,1024,64,4.0,"USB, SPI, UART",7.7,1.329,75,2.5,TSSOP,2014,IoT
Nordic Semiconductor,NOR-MCU00099,ARM Cortex-M4,480,16,32,0.0,"I2C, Ethernet",8.02,0.216,9,5.0,DIP,2021,IoT
STMicroelectronics,STM-MCU00100,MIPS32,72,512,2,0.0,"Ethernet, SPI, CAN",4.3,0.667,54,1.8,LQFP,2010,IoT
STMicroelectronics,STM-MCU00101,AVR 8-bit,200,32,32,0.0,"I2C, PWM",3.14,1.108,97,3.3,BGA,2005,Automotive
Microchip,MIC-MCU00102,ARM Cortex-M3,72,256,64,8.0,"PWM, I2C, Ethernet, UART, CAN",4.74,0.497,31,5.0,TSSOP,2014,Medical
NXP,NXP-MCU00103,ARM Cortex-M0,8,256,8,4.0,"UART, I2C",5.54,0.07,71,5.0,SOIC,2015,Industrial
Espressif,ESP-MCU00104,8051,120,128,16,0.5,"CAN, PWM, SPI, UART, USB",5.2,0.641,21,5.0,DIP,2023,Industrial
Analog Devices,ANA-MCU00105,AVR 8-bit,240,1024,1,4.0,"UART, I2C, USB, CAN",3.75,0.075,42,2.5,QFN,2020,IoT
Analog Devices,ANA-MCU00106,RISC-V,16,512,1,2.0,"I2C, USB, Ethernet, SPI",3.39,1.031,44,3.3,BGA,2023,IoT
Silicon Labs,SIL-MCU00107,RISC-V,8,256,512,4.0,"UART, Ethernet",8.81,1.316,9,1.8,TSSOP,2024,Wearable
STMicroelectronics,STM-MCU00108,ARM Cortex-M4,72,512,256,8.0,"UART, PWM, I2C, CAN, SPI",6.46,0.772,41,1.8,SOIC,2019,Medical
Espressif,ESP-MCU00109,AVR 8-bit,32,16,4,0.0,"CAN, SPI",2.08,0.989,55,3.3,TSSOP,2019,Automotive
STMicroelectronics,STM-MCU00110,ARM Cortex-M7,16,2048,128,1.0,"I2C, SPI",7.21,0.258,25,3.3,QFN,2014,Medical
STMicroelectronics,STM-MCU00111,ARM Cortex-M0,240,64,512,2.0,"SPI, I2C, UART, Ethernet",1.37,1.082,49,3.3,LQFP,2015,Wearable
Silicon Labs,SIL-MCU00112,RISC-V,168,64,2,0.0,"Ethernet, UART, I2C, PWM",9.92,0.182,32,1.8,DIP,2019,Medical
Silicon Labs,SIL-MCU00113,ARM Cortex-M3,480,32,16,1.0,"Ethernet, SPI, CAN, I2C, USB",5.83,0.53,94,3.3,BGA,2011,Industrial
Microchip,MIC-MCU00114,AVR 8-bit,120,512,8,8.0,"CAN, Ethernet, SPI, PWM, I2C",11.36,0.214,95,2.5,BGA,2012,Consumer
Analog Devices,ANA-MCU00115,MIPS32,48,32,256,4.0,"USB, I2C, CAN, SPI",10.87,1.386,71,1.8,SOIC,2021,Consumer
NXP,NXP-MCU00116,8051,240,16,64,2.0,"SPI, CAN, I2C, USB, Ethernet",7.56,0.027,73,1.8,QFN,2019,Industrial
NXP,NXP-MCU00117,8051,480,512,256,0.0,"CAN, UART, USB",7.38,1.02,65,5.0,TSSOP,2024,Automotive
Microchip,MIC-MCU00118,RISC-V,200,16,32,0.0,"UART, PWM, USB, SPI",8.55,1.368,35,2.5,DIP,2014,Wearable
NXP,NXP-MCU00119,RISC-V,16,32,64,0.0,"SPI, CAN, I2C, Ethernet",11.56,1.449,44,2.5,DIP,2022,Automotive
Renesas,REN-MCU00120,RISC-V,168,512,16,2.0,"SPI, Ethernet, UART",11.29,0.125,97,1.8,TSSOP,2010,Medical
Analog Devices,ANA-MCU00121,MIPS32,8,128,256,1.0,"UART, SPI, I2C, Ethernet",1.26,0.097,77,1.8,LQFP,2016,IoT
Microchip,MIC-MCU00122,ARM Cortex-M3,200,2048,128,1.0,"Ethernet, I2C, UART",2.85,1.366,13,5.0,QFN,2007,IoT
Nordic Semiconductor,NOR-MCU00123,RISC-V,8,32,64,4.0,"USB, Ethernet",10.24,0.27,95,2.5,LQFP,2013,Industrial
Texas Instruments,TEX-MCU00124,ARM Cortex-M7,200,16,128,0.0,"PWM, Ethernet, I2C",3.48,1.052,65,3.3,BGA,2019,IoT
Texas Instruments,TEX-MCU00125,ARM Cortex-M3,72,512,4,1.0,"SPI, UART, Ethernet",9.84,0.173,24,3.3,SOIC,2020,Wearable
Microchip,MIC-MCU00126,RISC-V,200,128,128,0.5,"CAN, PWM, I2C, UART",7.83,1.06,10,3.3,DIP,2022,IoT
Nordic Semiconductor,NOR-MCU00127,ARM Cortex-M0,240,128,8,8.0,"I2C, SPI, USB, PWM, Ethernet",0.97,0.1,81,3.3,SOIC,2016,Automotive
STMicroelectronics,STM-MCU00128,8051,240,128,32,4.0,"CAN, UART",5.7,0.806,50,5.0,TSSOP,2019,IoT
NXP,NXP-MCU00129,ARM Cortex-M7,16,2048,512,2.0,"Ethernet, USB, CAN",5.18,1.039,77,2.5,LQFP,2019,Consumer
Infineon,INF-MCU00130,ARM Cortex-M0,72,16,1,1.0,"SPI, USB",6.76,0.467,83,5.0,QFN,2023,Automotive
Nordic Semiconductor,NOR-MCU00131,ARM Cortex-M7,16,64,32,4.0,"USB, UART, SPI",1.61,0.569,39,3.3,QFN,2011,Medical
Nordic Semiconductor,NOR-MCU00132,MIPS32,32,1024,128,4.0,"UART, SPI",11.88,1.456,83,1.8,LQFP,2022,Industrial
Microchip,MIC-MCU00133,8051,240,512,16,0.0,"I2C, Ethernet, CAN",2.9,1.047,36,2.5,LQFP,2006,Medical
Silicon Labs,SIL-MCU00134,8051,120,128,256,1.0,"I2C, SPI, USB, PWM",8.04,1.385,7,1.8,TSSOP,2005,Industrial
Renesas,REN-MCU00135,AVR 8-bit,168,2048,8,1.0,"PWM, I2C",10.4,1.402,98,2.5,SOIC,2016,Medical
STMicroelectronics,STM-MCU00136,8051,480,64,32,4.0,"SPI, USB, PWM, UART, I2C",3.24,0.692,84,1.8,QFN,2005,Automotive
NXP,NXP-MCU00137,ARM Cortex-M0,8,32,8,2.0,"UART, USB, Ethernet, CAN, I2C",5.36,0.911,86,5.0,LQFP,2015,Automotive
Texas Instruments,TEX-MCU00138,ARM Cortex-M3,32,64,256,1.0,"SPI, CAN, USB, Ethernet",4.8,0.5,42,5.0,BGA,2010,Wearable
Nordic Semiconductor,NOR-MCU00139,RISC-V,480,32,128,4.0,"Ethernet, PWM, SPI, USB",9.59,0.652,87,5.0,DIP,2018,Consumer
NXP,NXP-MCU00140,RISC-V,480,16,16,4.0,"UART, SPI, I2C, CAN",9.1,1.049,30,2.5,LQFP,2016,Wearable
Silicon Labs,SIL-MCU00141,AVR 8-bit,200,2048,128,0.0,"PWM, USB, CAN",11.21,1.39,39,3.3,QFN,2013,Medical
Analog Devices,ANA-MCU00142,RISC-V,240,2048,128,0.0,"CAN, UART, PWM, Ethernet, SPI",1.13,1.415,59,2.5,SOIC,2020,Medical
Microchip,MIC-MCU00143,ARM Cortex-M4,72,1024,8,2.0,"I2C, SPI, CAN",2.35,0.228,91,1.8,BGA,2015,Automotive
Analog Devices,ANA-MCU00144,ARM Cortex-M4,120,64,512,1.0,"PWM, Ethernet, UART, USB",0.79,0.271,22,5.0,SOIC,2015,Wearable
Renesas,REN-MCU00145,ARM Cortex-M4,72,32,64,0.5,"PWM, UART, SPI, USB",5.02,0.504,55,5.0,TSSOP,2005,Medical
Analog Devices,ANA-MCU00146,ARM Cortex-M0,240,16,64,2.0,"PWM, SPI",2.86,0.464,99,3.3,SOIC,2015,IoT
Renesas,REN-MCU00147,ARM Cortex-M3,480,16,32,4.0,"CAN, PWM, Ethernet, UART",7.8,0.202,70,3.3,TSSOP,2009,Wearable
Espressif,ESP-MCU00148,ARM Cortex-M0,200,2048,128,0.5,"CAN, I2C",11.6,0.286,8,2.5,SOIC,2008,Consumer
Espressif,ESP-MCU00149,RISC-V,240,1024,2,1.0,"SPI, Ethernet, CAN, UART, PWM",11.16,0.147,96,3.3,QFN,2005,Consumer
Espressif,ESP-MCU00150,ARM Cortex-M0,120,256,4,4.0,"UART, I2C, PWM, Ethernet, SPI",9.91,0.638,61,3.3,BGA,2017,Consumer
Renesas,REN-MCU00151,ARM Cortex-M0,8,256,256,0.0,"UART, I2C, Ethernet, CAN, PWM",11.6,0.888,17,3.3,QFN,2020,Wearable
Analog Devices,ANA-MCU00152,MIPS32,168,256,2,1.0,"UART, CAN, SPI, PWM, I2C",1.61,1.44,26,3.3,SOIC,2024,Consumer
Silicon Labs,SIL-MCU00153,ARM Cortex-M7,16,16,64,2.0,"Ethernet, SPI",2.69,0.354,65,3.3,DIP,2006,Wearable
Espressif,ESP-MCU00154,AVR 8-bit,240,16,16,1.0,"SPI, I2C, Ethernet, CAN",0.79,0.378,35,2.5,TSSOP,2016,IoT
NXP,NXP-MCU00155,AVR 8-bit,240,128,64,2.0,"PWM, I2C, CAN, USB",6.85,0.906,48,3.3,LQFP,2019,Consumer
Renesas,REN-MCU00156,RISC-V,72,256,8,2.0,"USB, Ethernet, PWM",6.71,0.617,20,5.0,DIP,2023,Industrial
Texas Instruments,TEX-MCU00157,AVR 8-bit,120,32,2,1.0,"SPI, I2C, Ethernet, USB, UART",11.35,0.998,8,1.8,LQFP,2021,Wearable
Silicon Labs,SIL-MCU00158,ARM Cortex-M3,480,2048,64,8.0,"CAN, PWM, Ethernet, UART, SPI",4.65,0.315,43,5.0,TSSOP,2007,IoT
Analog Devices,ANA-MCU00159,ARM Cortex-M7,120,1024,1,1.0,"UART, CAN",11.96,0.947,64,2.5,TSSOP,2020,Consumer
NXP,NXP-MCU00160,ARM Cortex-M3,480,16,2,0.0,"USB, I2C, Ethernet",4.73,0.923,35,2.5,LQFP,2005,Automotive
Microchip,MIC-MCU00161,MIPS32,200,256,512,0.0,"I2C, USB, CAN",6.19,0.223,40,2.5,SOIC,2006,Wearable
Texas Instruments,TEX-MCU00162,ARM Cortex-M0,8,16,2,1.0,"I2C, USB",6.55,0.998,16,3.3,SOIC,2015,Consumer
Silicon Labs,SIL-MCU00163,MIPS32,72,512,256,8.0,"PWM, UART",5.0,0.336,7,1.8,BGA,2024,Automotive
Silicon Labs,SIL-MCU00164,RISC-V,120,256,32,4.0,"SPI, UART",4.17,1.49,61,2.5,BGA,2020,Medical
STMicroelectronics,STM-MCU00165,MIPS32,240,64,1,4.0,"I2C, USB, CAN, UART, PWM",4.49,0.462,78,5.0,TSSOP,2014,Automotive
Nordic Semiconductor,NOR-MCU00166,8051,120,512,64,0.0,"Ethernet, I2C",8.91,1.449,76,5.0,DIP,2011,Automotive
Renesas,REN-MCU00167,ARM Cortex-M4,240,64,512,0.5,"SPI, USB",6.89,0.076,55,3.3,SOIC,2015,IoT
Microchip,MIC-MCU00168,MIPS32,120,2048,64,0.5,"USB, PWM, Ethernet, SPI",9.04,0.411,33,1.8,BGA,2014,Consumer
STMicroelectronics,STM-MCU00169,ARM Cortex-M4,8,1024,2,0.5,"I2C, UART",11.14,0.729,74,1.8,BGA,2023,Industrial
Nordic Semiconductor,NOR-MCU00170,ARM Cortex-M3,200,1024,256,2.0,"UART, SPI, CAN, PWM, Ethernet",1.75,0.981,96,5.0,SOIC,2007,IoT
Microchip,MIC-MCU00171,ARM Cortex-M3,480,64,64,2.0,"PWM, CAN",2.92,1.092,95,1.8,BGA,2007,Wearable
Texas Instruments,TEX-MCU00172,MIPS32,120,128,16,1.0,"Ethernet, PWM, USB, CAN",3.56,1.309,60,1.8,BGA,2022,Consumer
Infineon,INF-MCU00173,MIPS32,120,64,1,4.0,"I2C, CAN, SPI, PWM",9.04,1.287,35,2.5,LQFP,2018,IoT
STMicroelectronics,STM-MCU00174,AVR 8-bit,120,1024,32,4.0,"USB, CAN",11.92,0.77,87,2.5,DIP,2008,Automotive
Microchip,MIC-MCU00175,ARM Cortex-M0,200,256,16,4.0,"Ethernet, USB, SPI, I2C",3.74,0.185,28,3.3,BGA,2015,Medical
Espressif,ESP-MCU00176,MIPS32,200,1024,8,0.0,"I2C, Ethernet, CAN",4.43,0.893,44,5.0,DIP,2019,Medical
STMicroelectronics,STM-MCU00177,ARM Cortex-M7,72,256,128,1.0,"PWM, Ethernet, CAN, USB",4.87,0.153,73,1.8,QFN,2013,Medical
Renesas,REN-MCU00178,AVR 8-bit,120,16,4,0.0,"Ethernet, SPI, UART",3.21,0.239,99,3.3,QFN,2009,IoT
Analog Devices,ANA-MCU00179,AVR 8-bit,72,128,256,0.0,"CAN, Ethernet, PWM, USB",2.34,0.263,85,3.3,BGA,2015,Consumer
Analog Devices,ANA-MCU00180,8051,168,512,2,0.5,"CAN, SPI",3.37,0.063,94,5.0,TSSOP,2012,Industrial
