Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
STMicroelectronics,STM-MCU75034,ARM Cortex-M4,240,128,16,2.0,"PWM, UART, SPI, I2C",4.8,0.732,11,3.3,BGA,2024,Consumer
Texas Instruments,TEX-MCU75035,8051,32,16,512,2.0,"Ethernet, USB, PWM, SPI, I2C",3.98,1.211,53,5.0,TSSOP,2021,Automotive
Analog Devices,ANA-MCU75036,ARM Cortex-M0,8,128,128,0.5,"CAN, USB, I2C, UART, SPI",7.65,1.339,42,3.3,TSSOP,2018,IoT
Renesas,REN-MCU75037,ARM Cortex-M4,32,512,4,1.0,"USB, PWM, Ethernet, CAN",1.0,0.285,60,5.0,SOIC,2020,Automotive
Analog Devices,ANA-MCU75038,ARM Cortex-M3,240,32,8,2.0,"CAN, Ethernet, USB, PWM",10.69,0.315,35,3.3,SOIC,2009,Wearable
NXP,NXP-MCU75039,AVR 8-bit,168,256,64,4.0,"CAN, USB, I2C, UART",11.17,0.85,65,5.0,QFN,2022,Consumer
Espressif,ESP-MCU75040,ARM Cortex-M3,48,64,512,8.0,"Ethernet, PWM",3.28,0.811,7,5.0,BGA,2019,Consumer
Silicon Labs,SIL-MCU75041,ARM Cortex-M0,168,2048,128,2.0,"SPI, PWM, USB, CAN, I2C",8.23,0.321,48,2.5,TSSOP,2023,Wearable
Espressif,ESP-MCU75042,ARM Cortex-M7,16,32,1,0.0,"CAN, Ethernet, USB, UART",8.04,0.468,10,3.3,LQFP,2021,IoT
Infineon,INF-MCU75043,MIPS32,48,256,4,1.0,"PWM, UART",1.68,0.36,17,3.3,QFN,2018,Medical
Espressif,ESP-MCU75044,AVR 8-bit,48,2048,256,8.0,"PWM, I2C, Ethernet, SPI",9.52,0.143,30,5.0,LQFP,2007,Automotive
Nordic Semiconductor,NOR-MCU75045,ARM Cortex-M3,16,16,512,1.0,"CAN, Ethernet, I2C, SPI, UART",2.46,0.34,60,3.3,SOIC,2007,Wearable
Espressif,ESP-MCU75046,ARM Cortex-M7,8,512,16,0.5,"I2C, CAN, USB",7.3,0.152,24,2.5,BGA,2005,Consumer
NXP,NXP-MCU75047,ARM Cortex-M4,48,2048,64,4.0,"CAN, SPI",9.59,0.703,83,2.5,SOIC,2021,Industrial
Texas Instruments,TEX-MCU75048,ARM Cortex-M3,200,16,2,4.0,"PWM, CAN, UART, USB",7.29,0.961,90,2.5,DIP,2018,Automotive
Microchip,MIC-MCU75049,ARM Cortex-M0,120,64,1,4.0,"SPI, I2C",8.52,0.786,28,3.3,QFN,2014,Consumer
Espressif,ESP-MCU75050,ARM Cortex-M7,120,16,4,8.0,"SPI, UART, CAN, USB",10.24,1.348,41,2.5,SOIC,2014,Industrial
Renesas,REN-MCU75051,ARM Cortex-M4,200,1024,16,0.0,"I2C, CAN",7.56,1.47,22,2.5,QFN,2019,Industrial
STMicroelectronics,STM-MCU75052,8051,48,256,1,0.0,"Ethernet, I2C, CAN, UART, USB",7.7,0.561,9,1.8,LQFP,2011,Automotive
NXP,NXP-MCU75053,AVR 8-bit,168,512,1,4.0,"CAN, Ethernet, USB, UART",9.02,0.873,99,1.8,TSSOP,2019,Automotive
Texas Instruments,TEX-MCU75054,ARM Cortex-M0,120,16,4,4.0,"I2C, Ethernet, CAN, UART, PWM",4.06,0.445,48,1.8,TSSOP,2018,IoT
Microchip,MIC-MCU75055,ARM Cortex-M3,120,64,8,8.0,"CAN, Ethernet",10.94,0.152,50,5.0,BGA,2021,Industrial
Nordic Semiconductor,NOR-MCU75056,MIPS32,16,128,8,1.0,"CAN, USB, PWM",7.17,0.403,59,1.8,LQFP,2009,Automotive
Microchip,MIC-MCU75057,ARM Cortex-M3,200,1024,512,2.0,"UART, SPI, PWM",2.11,0.358,60,1.8,SOIC,2013,IoT
Infineon,INF-MCU75058,MIPS32,8,16,1,0.5,"I2C, USB",7.32,0.294,20,1.8,TSSOP,2006,Wearable
Silicon Labs,SIL-MCU75059,ARM Cortex-M4,168,2048,4,0.5,"USB, I2C, CAN, PWM",4.35,0.962,55,2.5,BGA,2005,IoT
Silicon Labs,SIL-MCU75060,MIPS32,16,512,8,0.5,"I2C, Ethernet",7.88,0.303,72,2.5,SOIC,2015,Wearable
Nordic Semiconductor,NOR-MCU75061,AVR 8-bit,8,64,4,4.0,"I2C, CAN, Ethernet",2.25,0.661,9,5.0,LQFP,2011,Medical
Microchip,MIC-MCU75062,ARM Cortex-M3,16,128,1,2.0,"CAN, SPI, UART, Ethernet, I2C",6.35,1.086,46,2.5,LQFP,2012,IoT
Analog Devices,ANA-MCU75063,8051,8,2048,2,4.0,"SPI, I2C, Ethernet, USB, CAN",7.96,0.268,97,2.5,SOIC,2012,Industrial
Microchip,MIC-MCU75064,ARM Cortex-M3,120,16,128,1.0,"USB, UART, I2C, Ethernet, SPI",4.03,0.667,15,3.3,SOIC,2017,Wearable
Analog Devices,ANA-MCU75065,ARM Cortex-M0,72,256,1,0.0,"USB, SPI",11.64,1.313,51,1.8,TSSOP,2010,Industrial
NXP,NXP-MCU75066,ARM Cortex-M7,240,64,1,8.0,"Ethernet, SPI, UART, I2C, PWM",10.97,1.304,17,3.3,LQFP,2022,Consumer
Espressif,ESP-MCU75067,ARM Cortex-M4,240,1024,128,0.0,"USB, CAN, Ethernet, UART, I2C",7.32,0.249,53,1.8,DIP,2018,Wearable
Renesas,REN-MCU75068,ARM Cortex-M3,240,256,4,4.0,"CAN, PWM, UART, USB",5.69,0.53,72,2.5,LQFP,2015,Medical
Infineon,INF-MCU75069,AVR 8-bit,72,512,256,8.0,"USB, CAN, PWM, I2C, SPI",7.44,1.467,99,3.3,LQFP,2007,Consumer
Renesas,REN-MCU75070,ARM Cortex-M0,168,16,4,0.5,"Ethernet, CAN, USB, UART",7.07,1.034,60,2.5,LQFP,2008,Medical
Nordic Semiconductor,NOR-MCU75071,ARM Cortex-M0,120,16,4,1.0,"I2C, CAN, UART, USB",10.26,1.056,60,3.3,TSSOP,2005,IoT
Nordic Semiconductor,NOR-MCU75072,8051,16,64,512,4.0,"Ethernet, CAN, USB, SPI",10.27,1.293,94,3.3,LQFP,2022,IoT
Infineon,INF-MCU75073,ARM Cortex-M4,32,64,512,1.0,"UART, PWM, Ethernet",3.61,0.379,20,3.3,SOIC,2017,Automotive
NXP,NXP-MCU75074,ARM Cortex-M3,16,32,64,8.0,"I2C, PWM, USB, SPI, CAN",6.56,0.845,21,3.3,LQFP,2020,Medical
STMicroelectronics,STM-MCU75075,ARM Cortex-M0,168,16,512,0.0,"PWM, Ethernet, I2C",10.48,0.774,21,5.0,LQFP,2009,Industrial
STMicroelectronics,STM-MCU75076,ARM Cortex-M4,120,128,4,0.0,"I2C, SPI",2.44,0.227,12,3.3,QFN,2013,Wearable
Microchip,MIC-MCU75077,RISC-V,480,64,64,8.0,"SPI, PWM, Ethernet",7.68,1.146,62,3.3,BGA,2014,Industrial
Infineon,INF-MCU75078,RISC-V,32,2048,1,0.5,"CAN, PWM, USB, UART",7.69,0.631,15,3.3,BGA,2008,Medical
Renesas,REN-MCU75079,MIPS32,72,128,1,0.5,"CAN, UART",0.62,1.132,78,5.0,LQFP,2005,Automotive
Nordic Semiconductor,NOR-MCU75080,ARM Cortex-M0,32,128,32,1.0,"SPI, USB, I2C",8.12,1.362,39,5.0,QFN,2023,IoT
Infineon,INF-MCU75081,MIPS32,72,16,16,4.0,"I2C, PWM, Ethernet",0.81,1.068,21,1.8,TSSOP,2007,Wearable
Infineon,INF-MCU75082,ARM Cortex-M4,120,2048,32,8.0,"PWM, USB, I2C",3.62,0.715,35,5.0,DIP,2018,Industrial
Silicon Labs,SIL-MCU75083,8051,32,256,2,8.0,"SPI, UART, USB, I2C, CAN",0.59,1.313,42,2.5,LQFP,2014,Consumer
Infineon,INF-MCU75084,ARM Cortex-M0,120,128,128,2.0,"CAN, I2C, PWM, SPI, USB",0.85,0.589,96,3.3,QFN,2013,Automotive
Renesas,REN-MCU75085,ARM Cortex-M3,16,1024,512,8.0,"CAN, USB, I2C, PWM",3.64,0.994,50,5.0,TSSOP,2011,Automotive
Analog Devices,ANA-MCU75086,ARM Cortex-M0,120,2048,4,2.0,"CAN, SPI, UART, I2C, PWM",6.02,0.407,49,1.8,LQFP,2005,Industrial
Espressif,ESP-MCU75087,RISC-V,240,1024,16,4.0,"Ethernet, UART",10.04,0.949,74,2.5,LQFP,2015,Consumer
Nordic Semiconductor,NOR-MCU75088,ARM Cortex-M0,16,512,256,1.0,"SPI, PWM, Ethernet, I2C",8.69,0.749,18,2.5,BGA,2022,IoT
Nordic Semiconductor,NOR-MCU75089,RISC-V,72,256,2,4.0,"CAN, USB, PWM, UART",4.89,0.114,97,1.8,QFN,2019,Consumer
Microchip,MIC-MCU75090,ARM Cortex-M0,8,1024,8,0.5,"UART, PWM, USB, SPI, CAN",5.55,1.294,85,1.8,SOIC,2009,Wearable
Texas Instruments,TEX-MCU75091,RISC-V,120,1024,256,2.0,"CAN, I2C, USB",11.08,1.057,58,3.3,DIP,2010,Industrial
Renesas,REN-MCU75092,8051,8,128,256,0.0,"UART, CAN, PWM, USB",8.1,0.508,84,3.3,QFN,2022,Consumer
Silicon Labs,SIL-MCU75093,RISC-V,16,128,1,4.0,"PWM, UART, CAN",5.9,0.436,11,5.0,SOIC,2017,Medical
STMicroelectronics,STM-MCU75094,ARM Cortex-M7,32,16,8,1.0,"UART, CAN, PWM",4.3,0.567,57,3.3,BGA,2011,Consumer
Infineon,INF-MCU75095,ARM Cortex-M3,16,1024,1,0.0,"PWM, CAN, UART, USB",4.21,0.795,19,5.0,DIP,2014,Industrial
Infineon,INF-MCU75096,AVR 8-bit,8,16,128,0.5,"UART, CAN, PWM",2.27,0.525,31,5.0,LQFP,2017,Wearable
Nordic Semiconductor,NOR-MCU75097,ARM Cortex-M4,48,1024,128,2.0,"CAN, I2C, Ethernet",7.52,1.272,21,2.5,TSSOP,2017,IoT
Infineon,INF-MCU75098,ARM Cortex-M0,120,16,64,4.0,"I2C, USB, CAN",10.64,0.716,88,5.0,QFN,2021,Industrial
NXP,NXP-MCU75099,ARM Cortex-M0,48,2048,32,1.0,"I2C, PWM, CAN, USB, UART",4.22,1.38,94,5.0,TSSOP,2015,Automotive
Renesas,REN-MCU75100,MIPS32,200,1024,512,8.0,"USB, I2C, CAN, PWM, Ethernet",2.62,0.616,34,2.5,BGA,2021,Consumer
Infineon,INF-MCU75101,ARM Cortex-M7,240,64,512,8.0,"USB, UART, I2C, CAN",1.9,0.433,53,5.0,BGA,2005,Medical
Microchip,MIC-MCU75102,8051,168,32,256,2.0,"I2C, PWM, USB, Ethernet",2.29,1.068,97,3.3,LQFP,2017,Industrial
Analog Devices,ANA-MCU75103,ARM Cortex-M3,240,1024,128,0.5,"SPI, PWM, I2C, Ethernet, USB",1.18,1.061,45,2.5,BGA,2020,Wearable
Analog Devices,ANA-MCU75104,AVR 8-bit,120,2048,4,0.5,"I2C, SPI, UART, USB, PWM",6.39,0.513,35,2.5,TSSOP,2005,Wearable
Silicon Labs,SIL-MCU75105,MIPS32,72,64,32,0.0,"USB, Ethernet, PWM, I2C",11.11,0.522,40,2.5,LQFP,2011,Consumer
Silicon Labs,SIL-MCU75106,ARM Cortex-M3,200,256,32,8.0,"Ethernet, CAN, UART",4.56,0.602,23,1.8,DIP,2012,Industrial
Infineon,INF-MCU75107,8051,480,512,16,0.0,"PWM, CAN, Ethernet, SPI, I2C",8.06,0.866,19,1.8,DIP,2008,Consumer
Silicon Labs,SIL-MCU75108,ARM Cortex-M3,200,64,8,2.0,"UART, Ethernet, USB, PWM",2.83,0.637,29,1.8,DIP,2009,IoT
Infineon,INF-MCU75109,AVR 8-bit,8,128,16,8.0,"Ethernet, I2C",8.91,1.436,9,5.0,TSSOP,2006,Medical
NXP,NXP-MCU75110,8051,32,256,32,4.0,"SPI, UART",11.69,0.503,73,2.5,TSSOP,2012,Medical
Infineon,INF-MCU75111,RISC-V,8,16,256,1.0,"CAN, I2C",11.79,1.313,99,3.3,SOIC,2019,Automotive
Renesas,REN-MCU75112,ARM Cortex-M0,168,1024,16,4.0,"CAN, UART, Ethernet, SPI, USB",7.89,0.882,17,3.3,TSSOP,2011,Consumer
Espressif,ESP-MCU75113,ARM Cortex-M3,120,512,512,0.5,"SPI, PWM, UART, USB",8.65,0.021,56,5.0,SOIC,2020,Consumer
Espressif,ESP-MCU75114,MIPS32,200,128,512,4.0,"CAN, I2C, Ethernet, SPI",9.77,0.854,40,5.0,BGA,2014,Medical
Microchip,MIC-MCU75115,ARM Cortex-M4,120,16,512,1.0,"I2C, PWM, SPI, CAN",7.19,0.042,71,2.5,BGA,2006,Wearable
Renesas,REN-MCU75116,ARM Cortex-M3,240,512,8,8.0,"UART, Ethernet, PWM",9.56,1.3,73,5.0,QFN,2018,Consumer
Renesas,REN-MCU75117,RISC-V,48,32,2,4.0,"Ethernet, I2C, CAN",4.29,0.055,58,2.5,LQFP,2010,Wearable
NXP,NXP-MCU75118,MIPS32,200,2048,512,2.0,"UART, SPI, USB, PWM, Ethernet",10.54,0.198,41,2.5,SOIC,2016,Industrial
STMicroelectronics,STM-MCU75119,RISC-V,480,128,512,2.0,"I2C, UART, SPI, CAN",7.7,0.501,34,1.8,SOIC,2019,Medical
STMicroelectronics,STM-MCU75120,ARM Cortex-M3,240,1024,512,4.0,"CAN, I2C, UART, SPI",11.23,0.093,33,5.0,DIP,2015,Consumer
STMicroelectronics,STM-MCU75121,ARM Cortex-M7,48,16,32,0.0,"SPI, UART, PWM, Ethernet",11.85,1.455,9,5.0,BGA,2023,IoT
Microchip,MIC-MCU75122,AVR 8-bit,480,32,16,1.0,"USB, Ethernet, PWM",11.32,1.046,52,3.3,LQFP,2007,Medical
Analog Devices,ANA-MCU75123,ARM Cortex-M4,48,512,4,0.0,"CAN, I2C, UART, USB, SPI",5.22,0.669,30,1.8,BGA,2024,Automotive
Texas Instruments,TEX-MCU75124,RISC-V,16,2048,32,8.0,"CAN, USB, PWM, UART",10.35,0.396,23,1.8,SOIC,2015,Consumer
Silicon Labs,SIL-MCU75125,MIPS32,32,128,256,4.0,"Ethernet, UART, CAN, I2C",8.75,0.998,88,1.8,QFN,2011,Consumer
Texas Instruments,TEX-MCU75126,ARM Cortex-M3,48,16,16,8.0,"CAN, I2C, PWM, USB, UART",1.92,1.058,40,2.5,BGA,2008,IoT
STMicroelectronics,STM-MCU75127,ARM Cortex-M0,120,256,64,8.0,"SPI, I2C",7.81,0.315,49,1.8,SOIC,2012,Automotive
Renesas,REN-MCU75128,ARM Cortex-M7,16,512,512,4.0,"USB, Ethernet, CAN, I2C, SPI",0.97,0.088,71,5.0,LQFP,2020,Medical
Renesas,REN-MCU75129,RISC-V,48,16,8,4.0,"CAN, SPI, Ethernet, I2C, PWM",1.1,0.271,75,5.0,BGA,2014,Medical
Microchip,MIC-MCU75130,RISC-V,480,2048,1,0.5,"SPI, Ethernet, UART, CAN, USB",5.29,0.167,22,2.5,BGA,2024,Automotive
Renesas,REN-MCU75131,ARM Cortex-M3,48,64,2,0.0,"CAN, I2C, USB, SPI, Ethernet",6.88,0.521,86,1.8,TSSOP,2013,Wearable
Infineon,INF-MCU75132,AVR 8-bit,120,2048,4,1.0,"PWM, Ethernet, I2C, SPI",9.5,0.972,79,2.5,LQFP,2024,Industrial
Silicon Labs,SIL-MCU75133,ARM Cortex-M7,32,256,1,0.0,"PWM, UART, I2C, Ethernet",9.94,0.737,58,1.8,SOIC,2023,Industrial
Microchip,MIC-MCU75134,ARM Cortex-M0,200,512,512,1.0,"PWM, USB, I2C",5.89,1.288,57,1.8,TSSOP,2012,IoT
NXP,NXP-MCU75135,ARM Cortex-M7,200,512,64,8.0,"PWM, CAN, Ethernet",4.87,0.261,33,1.8,TSSOP,2013,Medical
Silicon Labs,SIL-MCU75136,ARM Cortex-M7,168,16,32,0.0,"SPI, USB, PWM",10.97,0.111,69,2.5,LQFP,2020,Industrial
Silicon Labs,SIL-MCU75137,RISC-V,240,32,512,0.5,"Ethernet, USB",11.15,1.401,64,1.8,SOIC,2006,Automotive
Microchip,MIC-MCU75138,ARM Cortex-M0,8,512,128,4.0,"SPI, CAN, USB, I2C",7.69,1.105,40,3.3,QFN,2017,Medical
Infineon,INF-MCU75139,ARM Cortex-M7,72,16,16,4.0,"PWM, Ethernet, USB",8.41,0.811,72,3.3,QFN,2018,Medical
Analog Devices,ANA-MCU75140,ARM Cortex-M4,48,128,256,1.0,"I2C, USB, UART, Ethernet",3.48,0.325,32,2.5,DIP,2010,Medical
Texas Instruments,TEX-MCU75141,8051,8,64,2,4.0,"SPI, I2C",9.57,1.119,22,2.5,LQFP,2008,IoT
Renesas,REN-MCU75142,MIPS32,200,512,32,0.5,"SPI, USB, UART, Ethernet",7.85,0.261,31,2.5,LQFP,2005,Consumer
Nordic Semiconductor,NOR-MCU75143,ARM Cortex-M0,32,256,16,2.0,"CAN, USB, Ethernet, UART",11.63,0.243,26,3.3,DIP,2019,Industrial
Silicon Labs,SIL-MCU75144,ARM Cortex-M3,8,64,512,1.0,"SPI, PWM, CAN, I2C, Ethernet",4.43,0.385,71,2.5,LQFP,2015,Medical
NXP,NXP-MCU75145,ARM Cortex-M7,120,16,128,8.0,"Ethernet, CAN, USB",11.16,1.241,39,5.0,DIP,2023,Wearable
Espressif,ESP-MCU75146,MIPS32,240,16,64,2.0,"CAN, UART, USB, SPI, PWM",4.82,0.228,43,3.3,SOIC,2021,IoT
Silicon Labs,SIL-MCU75147,ARM Cortex-M4,32,1024,64,4.0,"PWM, I2C, Ethernet",9.48,0.866,49,1.8,BGA,2013,Industrial
Espressif,ESP-MCU75148,AVR 8-bit,8,64,1,8.0,"SPI, CAN, PWM, USB",5.71,0.194,33,3.3,TSSOP,2006,Industrial
NXP,NXP-MCU75149,ARM Cortex-M0,48,256,256,8.0,"I2C, SPI",9.4,0.067,80,2.5,TSSOP,2007,Consumer
Silicon Labs,SIL-MCU75150,RISC-V,8,256,32,1.0,"CAN, UART",8.29,0.809,45,3.3,BGA,2009,Industrial
Microchip,MIC-MCU75151,MIPS32,16,1024,16,8.0,"PWM, UART, SPI",11.18,1.313,57,3.3,BGA,2007,IoT
STMicroelectronics,STM-MCU75152,8051,240,16,4,0.5,"PWM, SPI, CAN, UART, USB",8.53,0.398,82,5.0,DIP,2006,Consumer
Analog Devices,ANA-MCU75153,AVR 8-bit,8,1024,32,0.0,"PWM, SPI",1.13,1.277,19,3.3,QFN,2019,IoT
Renesas,REN-MCU75154,ARM Cortex-M3,72,16,16,1.0,"SPI, I2C, USB, Ethernet, PWM",7.01,0.525,11,2.5,QFN,2020,Industrial
Renesas,REN-MCU75155,AVR 8-bit,168,32,64,8.0,"SPI, I2C, CAN, UART",3.92,0.014,44,1.8,BGA,2008,Automotive
STMicroelectronics,STM-MCU75156,ARM Cortex-M0,480,256,4,0.5,"UART, USB, CAN, Ethernet",4.47,1.491,22,3.3,DIP,2005,IoT
Nordic Semiconductor,NOR-MCU75157,8051,120,256,8,0.0,"Ethernet, PWM, UART",0.69,0.189,99,5.0,LQFP,2012,Consumer
STMicroelectronics,STM-MCU75158,ARM Cortex-M7,480,256,64,4.0,"SPI, CAN, I2C",9.47,1.402,53,2.5,QFN,2023,IoT
Infineon,INF-MCU75159,ARM Cortex-M3,72,16,32,4.0,"USB, PWM, CAN",1.64,1.359,56,1.8,TSSOP,2012,Wearable
Nordic Semiconductor,NOR-MCU75160,ARM Cortex-M3,240,32,8,0.0,"UART, USB, CAN, PWM",5.58,0.105,41,2.5,TSSOP,2011,Wearable
Espressif,ESP-MCU75161,ARM Cortex-M7,200,16,8,0.5,"CAN, PWM, Ethernet",3.65,1.48,85,3.3,LQFP,2019,IoT
Espressif,ESP-MCU75162,8051,72,2048,8,0.0,"SPI, PWM",11.83,0.055,79,1.8,BGA,2020,Wearable
Analog Devices,ANA-MCU75163,ARM Cortex-M0,16,32,2,2.0,"I2C, CAN",8.94,0.847,87,3.3,QFN,2014,Medical
Infineon,INF-MCU75164,AVR 8-bit,8,32,1,8.0,"PWM, I2C",8.35,0.56,24,3.3,LQFP,2021,Automotive
Espressif,ESP-MCU75165,ARM Cortex-M4,72,32,512,1.0,"CAN, UART, USB, SPI, PWM",11.57,0.328,96,5.0,TSSOP,2011,Wearable
Texas Instruments,TEX-MCU75166,ARM Cortex-M3,32,512,512,0.5,"Ethernet, I2C, USB",9.46,0.037,66,3.3,TSSOP,2014,Medical
Nordic Semiconductor,NOR-MCU75167,MIPS32,72,512,16,2.0,"CAN, USB",0.82,1.203,15,1.8,DIP,2021,Automotive
Analog Devices,ANA-MCU75168,AVR 8-bit,120,32,64,1.0,"Ethernet, UART",2.62,0.792,32,1.8,DIP,2008,IoT
Infineon,INF-MCU75169,ARM Cortex-M0,16,256,128,4.0,"Ethernet, UART, USB, SPI, PWM",4.73,1.402,64,1.8,TSSOP,2016,IoT
Texas Instruments,TEX-MCU75170,AVR 8-bit,240,2048,512,2.0,"CAN, Ethernet, I2C",8.98,0.193,64,5.0,BGA,2018,Industrial
STMicroelectronics,STM-MCU75171,AVR 8-bit,48,512,32,0.0,"PWM, Ethernet, SPI",8.25,1.026,93,3.3,SOIC,2017,Consumer
Texas Instruments,TEX-MCU75172,8051,8,256,128,8.0,"SPI, PWM, Ethernet",2.78,1.434,79,3.3,SOIC,2021,Medical
Espressif,ESP-MCU75173,ARM Cortex-M0,200,256,256,0.0,"SPI, CAN, UART, USB, Ethernet",9.57,0.523,83,5.0,BGA,2018,Medical
Renesas,REN-MCU75174,AVR 8-bit,200,2048,8,1.0,"USB, I2C",8.25,0.57,55,1.8,LQFP,2022,IoT
Microchip,MIC-MCU75175,ARM Cortex-M0,480,2048,64,2.0,"PWM, I2C, CAN",9.8,0.995,73,3.3,DIP,2011,Automotive
STMicroelectronics,STM-MCU75176,ARM Cortex-M3,480,64,4,0.5,"UART, Ethernet",3.12,0.755,51,1.8,SOIC,2019,Consumer
Espressif,ESP-MCU75177,RISC-V,8,16,4,0.0,"I2C, UART, Ethernet, SPI",5.55,0.774,26,5.0,LQFP,2010,Automotive
Nordic Semiconductor,NOR-MCU75178,ARM Cortex-M4,200,16,256,1.0,"PWM, UART, SPI",8.18,0.751,87,5.0,BGA,2018,Automotive
